,Player,GS,FG,FGA,ORB,DRB,AST,STL,BLK,TOV,PF
601,Kyle Anderson,8,0.9,2.7,0.2,2.0,0.8,0.5,0.2,0.3,0.8
134,Kyle Korver,75,3.9,8.0,0.2,3.9,2.6,0.7,0.6,1.4,1.9
27,Kyle Lowry,70,6.1,14.9,0.8,3.9,6.8,1.6,0.2,2.5,3.0
392,Kyle O'Quinn,17,2.3,4.7,0.9,3.0,1.2,0.6,0.8,1.1,2.2
378,Kyle Singler,58,2.2,5.6,0.4,2.0,1.1,0.6,0.3,0.7,1.9
11,Kyrie Irving,75,7.7,16.5,0.7,2.4,5.2,1.5,0.3,2.5,1.9
8,LaMarcus Aldridge,71,9.3,19.9,2.5,7.7,1.7,0.7,1.0,1.7,1.8
261,Lance Stephenson,25,3.4,9.0,0.6,3.9,3.9,0.6,0.1,2.1,2.2
319,Lance Thomas,37,2.9,7.1,1.0,2.1,1.1,0.6,0.1,1.2,1.6
641,Landry Fields,9,0.8,1.6,0.4,0.6,0.6,0.4,0.0,0.3,0.3
150,Langston Galloway,41,4.5,11.4,0.8,3.4,3.3,1.2,0.3,1.4,2.9
521,Larry Drew II,1,1.7,4.8,0.1,1.2,3.8,0.5,0.0,2.1,1.1
309,Larry Sanders,26,3.2,6.4,2.5,3.7,0.9,1.0,1.4,1.0,3.9
451,Lavoy Allen,0,2.2,4.7,2.0,3.2,1.2,0.2,0.7,0.6,1.6
3,LeBron James,69,9.0,18.5,0.7,5.3,7.4,1.6,0.7,3.9,2.0
683,League Average,,,,,,,,,,
322,Leandro Barbosa,1,2.8,5.8,0.3,1.0,1.5,0.6,0.1,0.7,1.3
541,Lester Hudson,0,1.2,2.8,0.2,1.4,1.0,1.2,0.2,0.6,0.8
495,Lorenzo Brown,7,1.8,4.2,0.5,1.9,3.1,1.0,0.2,1.0,1.7
454,Lou Amundson,35,2.1,4.8,1.8,3.3,1.3,0.4,1.0,1.2,2.4
69,Lou Williams,0,4.7,11.6,0.3,1.6,2.1,1.1,0.1,1.3,1.3
203,Luc Mbah a Moute,61,3.7,9.5,1.2,3.7,1.6,1.2,0.3,1.5,1.6
664,Lucas Nogueira,0,0.3,1.3,0.3,1.5,0.2,0.3,0.0,0.3,1.0
220,Luis Scola,16,3.7,7.9,1.7,4.8,1.3,0.6,0.2,1.2,2.4
505,Luke Babbitt,19,1.5,3.0,0.2,1.6,0.4,0.3,0.2,0.4,1.0
514,Luke Ridnour,0,1.6,3.7,0.2,1.3,2.0,0.4,0.1,0.8,1.4
96,Luol Deng,72,5.1,10.9,1.4,3.8,1.9,0.9,0.3,1.5,1.5
679,Malcolm Lee,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
592,Malcolm Thomas,0,1.1,2.4,0.9,2.4,0.4,0.2,0.1,0.8,1.0
176,Manu Ginóbili,0,3.6,8.4,0.4,2.6,4.2,1.0,0.3,2.2,2.0
30,Marc Gasol,81,6.5,13.2,1.4,6.4,3.8,0.9,1.6,2.2,2.6
129,Marcin Gortat,82,5.4,9.5,2.2,6.5,1.2,0.6,1.3,1.2,2.3
225,Marco Belinelli,9,3.2,7.6,0.4,2.1,1.5,0.5,0.0,1.0,1.4
177,Marcus Morris,35,4.1,9.4,0.9,3.9,1.6,0.8,0.2,0.9,2.3
281,Marcus Smart,38,2.6,7.1,0.9,2.4,3.1,1.5,0.3,1.3,2.6
273,Marcus Thornton,0,2.9,7.2,0.5,1.3,0.8,0.6,0.1,0.6,0.8
187,Mario Chalmers,37,3.3,8.3,0.3,2.3,3.8,1.5,0.1,2.2,3.1
469,Markel Brown,29,1.6,4.5,0.3,1.9,0.8,0.7,0.3,0.6,1.2
72,Markieff Morris,82,6.2,13.4,1.3,4.8,2.3,1.2,0.5,2.1,3.0
178,Marreese Speights,9,4.2,8.5,1.4,2.8,0.9,0.3,0.4,1.1,2.5
554,Martell Webster,0,0.8,2.8,0.3,1.1,0.5,0.2,0.0,0.7,0.8
302,Marvin Williams,37,2.7,6.3,0.7,4.2,1.3,0.9,0.5,0.8,1.9
245,Mason Plumlee,45,3.4,6.0,2.1,4.1,0.9,0.8,0.8,1.3,2.5
195,Matt Barnes,74,3.6,8.2,0.7,3.3,1.5,0.9,0.7,1.1,3.2
530,Matt Bonner,19,1.3,3.2,0.4,1.2,0.7,0.1,0.2,0.2,0.9
460,Matthew Dellavedova,13,1.7,4.6,0.6,1.3,3.0,0.4,0.0,0.9,2.3
544,Maurice Harkless,4,1.4,3.5,0.8,1.5,0.6,0.7,0.2,0.6,1.5
387,Meyers Leonard,7,2.3,4.5,0.8,3.7,0.6,0.2,0.3,0.7,2.1
237,Michael Beasley,1,3.8,8.8,0.5,3.2,1.3,0.6,0.5,1.5,2.8
80,Michael Carter-Williams,63,5.5,13.9,1.0,4.4,6.7,1.7,0.5,3.8,2.5
172,Michael Kidd-Gilchrist,52,4.1,8.8,2.0,5.6,1.4,0.5,0.7,1.1,2.1
61,Mike Conley,70,5.6,12.6,0.4,2.6,5.4,1.3,0.2,2.2,2.0
219,Mike Dunleavy,63,3.3,7.6,0.4,3.5,1.8,0.6,0.3,1.0,2.0
609,Mike Miller,15,0.7,2.2,0.1,1.7,0.9,0.3,0.1,0.4,1.4
457,Mike Muscala,8,2.1,3.8,1.3,1.7,0.6,0.4,0.5,0.5,1.3
280,Mike Scott,0,3.0,6.7,0.7,2.3,1.1,0.4,0.0,0.6,1.2
508,Miles Plumlee,28,1.9,3.5,1.5,2.8,0.5,0.6,0.9,0.7,1.5
648,Miroslav Raduljica,0,0.6,1.6,0.4,0.6,0.0,0.2,0.0,0.4,1.6
248,Mirza Teletović,4,3.1,8.0,0.7,4.2,1.2,0.4,0.4,1.3,1.9
361,Mitch McGary,2,2.8,5.2,1.7,3.5,0.4,0.5,0.5,1.0,2.3
90,Mo Williams,33,5.0,12.6,0.3,2.2,6.2,0.7,0.2,2.5,2.4
24,Monta Ellis,80,7.5,16.9,0.4,2.0,4.1,1.9,0.3,2.5,2.5
401,Nate Robinson,1,2.1,6.1,0.4,0.8,2.3,0.5,0.1,0.7,1.8
613,Nate Wolters,0,1.0,2.7,0.4,1.2,1.0,0.4,0.1,0.6,0.9
658,Nazr Mohammed,0,0.6,1.3,0.5,1.2,0.1,0.2,0.2,0.3,0.7
171,Nenê,58,4.6,9.0,1.3,3.9,1.8,1.0,0.3,1.9,2.7
204,Nerlens Noel,71,4.0,8.7,2.5,5.7,1.7,1.8,1.9,1.9,2.8
496,Nick Calathes,0,1.8,4.3,0.3,1.5,2.5,1.1,0.1,1.1,1.7
506,Nick Collison,2,1.6,3.8,1.4,2.4,1.4,0.5,0.4,0.7,2.4
591,Nick Johnson,0,0.9,2.7,0.5,0.9,0.4,0.3,0.1,0.7,1.2
109,Nick Young,0,4.1,11.3,0.4,1.9,1.0,0.5,0.3,1.0,2.0
218,Nicolas Batum,71,3.4,8.5,0.9,5.0,4.8,1.1,0.6,1.9,1.5
487,Nik Stauskas,1,1.5,4.1,0.2,1.1,0.9,0.3,0.2,0.5,1.3
189,Nikola Mirotić,3,3.1,7.6,0.8,4.2,1.2,0.7,0.7,1.1,2.1
122,Nikola Peković,29,4.5,10.6,2.9,4.7,0.9,0.6,0.4,1.4,1.9
22,Nikola Vučević,74,8.5,16.3,3.2,7.7,2.0,0.7,0.7,2.0,3.0
553,Noah Vonleh,0,1.2,3.0,1.1,2.3,0.2,0.2,0.4,0.4,0.8
288,Norris Cole,25,3.1,7.4,0.2,1.9,3.4,0.8,0.2,1.3,1.7
166,O.J. Mayo,15,4.2,9.9,0.4,2.2,2.8,0.8,0.3,1.8,2.3
654,Ognjen Kuzmić,0,0.5,0.8,0.4,0.6,0.4,0.1,0.1,0.3,0.8
234,Omri Casspi,19,3.1,6.4,0.8,3.1,1.5,0.5,0.1,1.3,1.6
381,Otto Porter Jr.,13,2.4,5.3,0.9,2.0,0.9,0.6,0.4,0.7,1.3
408,P.J. Hairston,2,1.9,6.0,0.5,1.6,0.5,0.5,0.3,0.5,1.4
228,P.J. Tucker,63,3.3,7.6,1.5,5.0,1.6,1.4,0.3,1.2,2.3
501,Pablo Prigioni,3,1.4,3.4,0.4,1.3,2.6,1.2,0.0,0.9,1.3
196,Patrick Beverley,55,3.6,9.5,1.2,3.0,3.4,1.1,0.4,1.5,3.3
649,Patrick Christopher,1,0.8,3.0,0.5,1.0,0.0,0.3,0.0,0.3,1.5
266,Patrick Patterson,4,3.0,6.6,1.6,3.8,1.9,0.7,0.5,0.7,1.8
331,Patty Mills,0,2.5,6.6,0.4,1.1,1.7,0.5,0.0,0.7,1.1
25,Pau Gasol,78,7.3,14.8,2.8,9.0,2.7,0.3,1.9,2.0,1.9
238,Paul George,0,3.0,8.2,0.7,3.0,1.0,0.8,0.2,2.0,1.8
42,Paul Millsap,73,6.1,12.7,1.9,5.9,3.1,1.8,0.9,2.3,2.8
144,Paul Pierce,73,4.0,9.0,0.6,3.4,2.0,0.6,0.3,1.3,2.2
404,Pero Antić,3,1.7,4.7,0.9,2.1,0.8,0.3,0.2,0.8,2.1
493,Perry Jones,13,1.7,4.3,0.1,1.6,0.4,0.4,0.2,0.6,1.2
546,Phil Pressey,0,1.3,3.5,0.3,1.3,2.3,0.6,0.1,0.8,1.1
20,Player,GS,FG,FGA,ORB,DRB,AST,STL,BLK,TOV,PF
383,Quincy Acy,22,2.2,4.9,1.2,3.3,1.0,0.4,0.3,0.9,2.2
565,Quincy Miller,0,0.9,3.8,0.4,1.6,0.8,0.7,0.5,0.5,0.9
311,Quincy Pondexter,30,2.5,6.0,0.7,1.9,1.3,0.3,0.3,0.7,2.0
231,Rajon Rondo,68,4.0,9.5,1.1,4.4,7.9,1.3,0.1,3.1,2.3
352,Ramon Sessions,10,2.0,5.2,0.4,1.9,2.8,0.5,0.0,1.3,1.1
243,Randy Foye,21,3.0,8.0,0.2,1.5,2.4,0.7,0.2,1.2,1.9
286,Rasual Butler,1,2.9,6.9,0.4,2.3,0.8,0.4,0.3,0.6,1.3
300,Ray McCallum,30,3.0,6.9,0.8,1.9,2.8,0.7,0.2,1.3,1.4
533,Raymond Felton,3,1.5,3.7,0.1,0.8,1.4,0.4,0.1,0.6,0.6
621,Reggie Bullock,2,0.7,1.9,0.0,1.4,0.2,0.3,0.1,0.2,0.5
532,Reggie Evans,7,1.2,2.9,2.1,4.3,0.7,0.5,0.1,1.0,1.9
84,Reggie Jackson,40,5.6,12.9,0.7,3.5,6.0,0.8,0.1,2.4,2.2
632,Reggie Williams,0,0.8,2.0,0.3,0.6,0.5,0.1,0.0,0.1,0.6
391,Richard Jefferson,18,1.9,4.4,0.3,2.1,0.8,0.4,0.1,0.7,1.6
422,Ricky Ledo,0,1.9,5.6,0.9,1.2,1.1,0.4,0.1,1.5,1.2
186,Ricky Rubio,22,3.5,10.0,0.9,4.8,8.8,1.7,0.0,2.9,2.7
485,Robbie Hummel,4,1.8,3.8,0.7,2.3,0.6,0.4,0.2,0.4,1.9
103,Robert Covington,49,4.3,10.8,0.9,3.6,1.5,1.4,0.4,1.8,2.7
473,Robert Sacre,18,1.9,4.6,1.3,2.1,0.8,0.4,0.6,0.5,1.8
212,Robin Lopez,59,4.0,7.4,3.2,3.5,0.9,0.3,1.4,1.2,2.1
244,Rodney Hood,21,3.1,7.5,0.2,2.2,1.7,0.6,0.2,0.9,2.4
121,Rodney Stuckey,36,4.7,10.6,0.5,3.0,3.1,0.8,0.1,1.7,1.8
447,Ronnie Price,20,1.8,5.2,0.4,1.2,3.8,1.6,0.1,1.2,2.7
681,Ronny Turiaf,0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0
175,Roy Hibbert,76,4.2,9.3,2.1,5.1,1.1,0.2,1.6,1.4,2.8
15,Rudy Gay,67,7.5,16.4,1.4,4.4,3.7,1.0,0.6,2.7,2.3
250,Rudy Gobert,37,3.1,5.2,3.2,6.2,1.3,0.8,2.3,1.4,2.1
594,Russ Smith,0,0.7,2.1,0.1,0.4,0.7,0.3,0.0,1.0,1.1
0,Russell Westbrook,67,9.4,22.0,1.9,5.4,8.6,2.1,0.2,4.4,2.7
102,Ryan Anderson,5,4.8,12.0,1.8,3.1,0.9,0.5,0.3,1.0,1.9
562,Ryan Hollins,9,1.2,1.8,0.8,1.5,0.3,0.1,0.4,0.5,1.4
348,Ryan Kelly,34,2.0,5.9,0.3,2.6,1.8,0.6,0.5,0.7,2.3
512,Samuel Dalembert,21,1.8,4.1,1.7,3.6,0.9,0.4,1.3,1.2,2.2
411,Sean Kilpatrick,0,1.8,5.0,0.3,1.3,1.0,0.8,0.0,0.5,0.8
252,Sebastian Telfair,1,2.9,7.8,0.1,1.8,2.8,0.6,0.0,1.1,1.8
89,Serge Ibaka,64,5.8,12.3,2.1,5.7,0.9,0.5,2.4,1.5,3.0
471,Sergey Karasev,16,1.6,4.1,0.7,1.3,1.4,0.7,0.0,0.7,1.4
678,Seth Curry,0,0.0,1.5,0.0,1.0,0.5,0.0,0.0,0.0,1.0
106,Shabazz Muhammad,13,5.1,10.4,1.7,2.4,1.2,0.5,0.2,0.9,1.3
446,Shabazz Napier,10,1.7,4.5,0.3,1.9,2.5,0.8,0.1,1.6,1.5
365,Shane Larkin,22,2.5,5.7,0.4,1.9,3.0,1.2,0.1,1.1,2.0
511,Shannon Brown,2,1.4,3.8,0.0,0.2,0.6,0.8,0.0,0.8,1.6
388,Shaun Livingston,2,2.5,5.1,0.6,1.8,3.3,0.6,0.3,1.3,1.4
659,Shavlik Randolph,0,0.4,1.7,0.8,1.0,0.2,0.2,0.1,0.1,0.8
463,Shawn Marion,24,2.1,4.7,1.1,2.4,0.9,0.5,0.5,0.6,1.0
412,Shawne Williams,22,1.9,4.8,0.6,2.1,0.7,0.4,0.3,0.5,2.1
570,Shayne Whittington,0,1.0,2.1,0.5,1.0,0.3,0.3,0.1,0.3,0.9
417,Shelvin Mack,0,2.1,5.3,0.1,1.3,2.8,0.5,0.0,0.9,0.6
670,Sim Bhullar,0,0.3,0.7,0.0,0.3,0.3,0.0,0.3,0.0,0.0
235,Solomon Hill,78,3.1,7.7,0.9,3.0,2.2,0.8,0.2,1.4,2.2
490,Spencer Dinwiddie,1,1.5,5.0,0.1,1.3,3.1,0.6,0.2,1.0,1.6
390,Spencer Hawes,15,2.2,5.7,0.4,3.1,1.2,0.3,0.7,0.8,2.4
7,Stephen Curry,80,8.2,16.8,0.7,3.6,7.7,2.0,0.2,3.1,2.0
489,Steve Blake,0,1.5,4.0,0.2,1.5,3.6,0.5,0.1,1.3,1.5
636,Steve Novak,0,0.6,1.6,0.1,0.6,0.3,0.0,0.1,0.1,0.7
285,Steven Adams,67,3.1,5.7,2.8,4.6,0.9,0.5,1.2,1.4,3.2
370,T.J. Warren,1,2.8,5.4,1.0,1.1,0.6,0.5,0.2,0.7,1.3
184,Taj Gibson,17,4.1,8.2,2.6,3.8,1.1,0.6,1.2,1.2,2.6
371,Tarik Black,39,2.5,4.3,2.3,3.6,0.7,0.3,0.4,0.8,2.5
294,Tayshaun Prince,16,3.1,6.9,0.9,2.7,1.6,0.5,0.3,0.6,0.9
154,Terrence Jones,24,4.8,9.1,2.4,4.3,1.1,0.5,1.8,1.1,2.4
205,Terrence Ross,61,3.8,9.2,0.4,2.4,1.0,0.6,0.3,0.8,1.7
431,Thabo Sefolosha,7,2.0,4.8,1.0,3.3,1.4,1.0,0.4,0.7,1.3
93,Thaddeus Young,68,5.9,12.7,1.7,3.7,2.3,1.6,0.3,1.5,2.3
393,Thomas Robinson,4,2.3,4.8,1.8,3.9,0.6,0.6,0.4,1.1,1.9
260,Tiago Splitter,35,3.3,5.8,1.8,3.1,1.5,0.7,0.7,1.2,2.0
100,Tim Duncan,77,5.4,10.6,2.2,6.9,3.0,0.8,2.0,1.7,2.1
432,Tim Frazier,3,1.9,5.5,0.5,2.0,5.5,0.7,0.0,2.3,2.4
163,Tim Hardaway Jr.,30,4.0,10.2,0.2,2.1,1.8,0.3,0.2,1.2,1.7
207,Timofey Mozgov,80,3.9,7.0,2.5,4.8,0.7,0.4,1.2,1.4,2.8
34,Tobias Harris,63,6.5,14.0,1.1,5.3,1.8,1.0,0.5,1.7,2.0
491,Toney Douglas,0,1.6,4.3,0.2,1.7,2.0,0.9,0.3,0.8,1.7
246,Tony Allen,41,3.6,7.2,1.6,2.8,1.4,2.0,0.5,1.4,2.6
88,Tony Parker,68,5.9,12.2,0.2,1.7,4.9,0.6,0.0,2.1,1.6
382,Tony Snell,22,2.2,5.2,0.4,2.0,0.9,0.4,0.2,0.7,1.2
40,Tony Wroten,15,5.8,14.5,0.7,2.1,5.2,1.6,0.3,3.8,2.4
655,Toure' Murry,0,0.4,1.0,0.2,0.0,0.2,0.2,0.0,0.8,0.4
517,Travis Wear,1,1.6,4.1,0.6,1.5,0.8,0.3,0.2,0.7,1.1
115,Trevor Ariza,82,4.5,11.1,0.9,4.7,2.5,1.9,0.2,1.7,2.3
315,Trevor Booker,5,2.9,5.9,1.8,3.3,1.1,0.5,0.5,1.1,1.8
116,Trey Burke,43,4.9,13.2,0.4,2.3,4.3,0.9,0.2,1.6,1.6
249,Tristan Thompson,15,3.3,6.0,3.3,4.7,0.5,0.4,0.7,1.0,2.3
522,Troy Daniels,0,1.3,3.5,0.2,0.5,0.5,0.1,0.0,0.4,0.9
74,Ty Lawson,75,5.4,12.3,0.6,2.6,9.6,1.2,0.1,2.5,1.7
527,Tyler Ennis,1,1.6,4.4,0.2,0.8,2.2,0.5,0.2,1.3,1.1
540,Tyler Hansbrough,8,1.2,2.2,1.4,2.1,0.3,0.4,0.2,0.3,1.9
386,Tyler Johnson,2,2.2,5.2,0.4,2.1,1.3,1.0,0.3,0.9,1.3
190,Tyler Zeller,59,4.1,7.5,1.8,3.9,1.4,0.2,0.6,0.9,2.5
43,Tyreke Evans,76,6.6,14.7,1.0,4.2,6.6,1.3,0.5,3.1,2.5
619,Tyrus Thomas,0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0
183,Tyson Chandler,75,3.9,5.9,3.9,7.6,1.1,0.6,1.2,1.4,2.3
497,Udonis Haslem,25,1.7,3.9,1.1,3.0,0.7,0.3,0.2,0.7,1.8
170,Vander Blue,1,4.5,15.0,1.0,3.5,4.0,1.5,0.0,3.0,2.0
597,Victor Claver,0,0.9,2.0,0.3,1.7,0.1,0.1,0.1,0.4,1.2
26,Victor Oladipo,71,6.6,15.1,0.7,3.5,4.1,1.7,0.3,2.8,2.6
389,Vince Carter,1,2.0,6.2,0.4,1.6,1.2,0.7,0.2,0.7,1.5
199,Wayne Ellington,36,3.9,9.5,0.5,2.8,1.6,0.5,0.0,0.8,1.2
202,Wesley Johnson,59,3.8,9.1,0.9,3.3,1.6,0.8,0.6,1.1,2.1
58,Wesley Matthews,60,5.6,12.5,0.6,3.1,2.3,1.3,0.2,1.4,2.2
333,Will Barton,0,2.6,6.1,0.4,2.3,1.4,0.8,0.3,1.1,1.2
560,Will Bynum,0,1.4,4.4,0.3,0.6,2.6,0.1,0.1,1.1,1.3
625,Will Cherry,0,0.6,2.4,0.1,0.5,1.0,0.8,0.1,0.5,1.3
385,Willie Green,2,2.3,5.9,0.3,1.3,1.3,0.5,0.1,0.9,1.6
99,Wilson Chandler,75,5.4,12.5,1.2,4.9,1.7,0.7,0.4,1.4,3.0
602,Xavier Henry,0,0.3,1.4,0.2,0.2,0.3,0.3,0.0,0.3,0.7
197,Zach LaVine,40,3.7,8.8,0.4,2.4,3.6,0.7,0.1,2.5,2.1
56,Zach Randolph,71,6.4,13.1,3.2,7.4,2.2,1.0,0.2,2.2,2.5
258,Zaza Pachulia,45,3.3,7.2,2.7,4.2,2.4,1.1,0.3,1.8,2.3
633,Zoran Dragić,1,0.7,1.9,0.3,0.2,0.3,0.1,0.0,0.3,0.4
307,Ömer Aşık,76,2.8,5.4,3.2,6.6,0.9,0.4,0.7,1.3,1.9
