,PLAYER,TEAM,GP,W,L,MIN,PTS,TOUCHES,FRONT CT TOUCHES,TIME OF POSS,AVG SEC PER TOUCH,AVG DRIB PER TOUCH,PTS PER TOUCH,ELBOW TOUCHES,POST UPS,PAINT TOUCHES,PTS PER ELBOW TOUCH,PTS PER POST TOUCH,PTS PER PAINT TOUCH,DRIVES,FGM,FGA,FG%,FTM,FTA,FT%,PTS%,PASS,PASS%,AST,AST%,TO,TOV%,PF,PF%,Drive PTS,Drive FG%,C&S PTS,C&S FG%,Pull Up PTS,Pull Up FG%,Paint Touch PTS,Paint Touch FG%,Post Touch PTS,Post Touch FG%,Elbow Touch PTS,Elbow Touch FG%,eFG%,OREB,Contested OREB,Contested OREB%,OREB Chances,OREB Chance%,Deferred OREB Chances,Adjusted OREB Chance%,AVG OREB Distance,DREB,Contested DREB,Contested DREB%,DREB Chances,DREB Chance%,Deferred DREB Chances,Adjusted DREB Chance%,AVG DREB Distance,STL,BLK,DFGM,DFGA,DFG%
59,Domantas Sabonis,SAC,79,47,32,34.6,19.1,83.5,48.1,3.4,2.43,1.4,0.229,8.5,4.4,9.6,0.607,0.47,0.864,4.3,0.9,1.4,66.1,0.7,1.0,70.4,59.5,2.0,46.4,0.4,10.2,0.3,7.0,0.5,11.7,2.6,66.1,2.3,44.3,0.2,45.0,8.3,66.1,2.1,56.2,5.2,68.2,63.2,3.2,2.2,70.1,7.9,40.0,0.2,41.0,4.7,9.1,2.7,29.9,14.5,63.1,1.4,69.7,3.7,0.8,0.5,5.3,8.2,64.8
60,Dominick Barlow,SAS,26,4,22,14.0,3.9,15.4,9.0,0.4,1.54,0.56,0.253,1.7,0.2,3.2,0.395,0.8,0.675,0.2,0.1,0.1,66.7,0.0,0.1,50.0,83.3,0.1,33.3,0.0,0.0,0.0,0.0,0.0,16.7,0.2,66.7,0.4,27.8,0.1,100.0,2.2,57.5,0.2,100.0,0.7,42.1,55.3,1.8,1.2,67.4,3.5,51.8,0.1,53.8,5.3,2.2,0.5,23.1,4.0,54.2,0.7,65.0,6.0,0.3,0.7,1.7,3.0,54.4
61,Dorian Finney-Smith,BKN,66,31,35,30.4,8.3,37.7,22.2,1.0,1.56,0.67,0.222,0.6,0.0,2.0,0.385,0.0,0.786,3.3,0.3,1.1,29.6,0.3,0.3,85.0,28.4,1.7,52.6,0.5,14.0,0.3,7.9,0.2,4.7,0.9,29.6,5.0,34.4,0.3,23.1,1.6,70.3,0.0,0.0,0.2,100.0,50.5,1.8,1.0,55.3,3.3,53.3,0.1,54.5,8.1,3.2,0.9,29.7,5.8,54.2,0.7,61.2,6.1,0.8,0.5,2.6,4.2,63.5
62,Doug McDermott,SAS,63,19,44,20.5,10.2,28.2,20.4,0.8,1.66,0.79,0.361,0.3,0.0,1.0,1.059,2.0,1.082,2.7,0.6,1.4,39.6,0.2,0.2,78.6,50.0,0.9,32.6,0.2,7.6,0.2,7.0,0.1,4.1,1.4,39.6,5.0,41.0,1.6,39.4,1.0,72.1,0.0,100.0,0.3,61.5,57.2,0.4,0.2,60.9,1.1,37.1,0.0,38.3,10.3,2.0,0.3,15.9,3.3,59.5,0.2,63.8,7.8,0.2,0.1,1.2,1.5,78.7
63,Draymond Green,GSW,72,40,32,31.5,8.5,72.8,39.7,2.2,1.84,0.88,0.117,2.8,1.3,3.1,0.468,0.086,0.719,1.9,0.5,0.9,58.1,0.2,0.3,72.2,62.6,0.8,39.6,0.3,13.7,0.1,5.8,0.1,6.5,1.2,58.1,1.8,31.5,0.1,23.1,2.2,63.5,0.1,44.4,1.3,66.7,56.9,0.9,0.5,54.5,2.4,38.4,0.1,39.5,7.5,6.3,2.1,33.8,10.2,61.6,1.0,68.2,5.2,1.0,0.8,2.5,4.9,51.1
64,Drew Eubanks,POR,77,31,46,20.2,6.4,27.9,15.4,0.8,1.66,0.54,0.231,2.6,0.3,4.1,0.648,0.615,0.873,0.7,0.2,0.4,50.0,0.1,0.1,63.6,66.7,0.2,24.1,0.0,3.7,0.0,5.6,0.1,11.1,0.5,50.0,0.4,40.5,0.3,43.5,3.6,71.0,0.2,53.8,1.7,64.4,64.5,1.8,0.9,50.8,3.9,44.6,0.1,45.5,6.5,3.7,0.8,22.7,6.4,57.5,0.6,63.5,4.3,0.5,1.3,3.1,5.4,58.5
65,Duncan Robinson,MIA,42,19,23,16.4,6.4,23.0,16.1,0.7,1.73,0.82,0.277,0.2,0.0,0.4,1.0,0.0,1.25,2.1,0.4,0.6,57.7,0.0,0.0,100.0,36.4,1.3,60.2,0.2,11.4,0.2,9.1,0.0,1.1,0.8,57.7,3.1,31.2,1.8,40.3,0.5,70.0,0.0,0.0,0.2,66.7,50.4,0.3,0.1,37.5,0.5,53.3,0.0,53.3,17.4,2.0,0.6,27.9,3.2,63.5,0.2,68.5,7.4,0.3,0.0,1.1,1.4,79.3
66,Dwight Powell,DAL,76,37,39,19.2,6.7,25.1,14.3,0.7,1.6,0.55,0.266,2.1,0.1,5.8,0.369,0.857,0.941,0.2,0.1,0.2,50.0,0.0,0.0,100.0,77.8,0.1,22.2,0.0,0.0,0.0,0.0,0.0,5.6,0.2,50.0,0.0,14.3,0.0,33.3,5.5,76.3,0.1,66.7,0.8,61.1,73.2,2.1,1.1,53.7,5.0,41.7,0.2,43.2,5.8,2.3,0.7,29.7,4.6,50.0,0.5,55.7,6.1,0.6,0.3,2.6,4.0,65.0
67,Eugene Omoruyi,DET,40,10,30,16.1,7.0,20.4,13.2,0.5,1.56,0.76,0.342,0.7,0.1,2.6,0.679,1.2,0.931,1.5,0.3,0.7,37.0,0.3,0.4,71.4,51.7,0.4,24.1,0.1,8.6,0.2,13.8,0.2,12.1,0.8,37.0,1.7,27.4,0.2,30.0,2.4,62.1,0.2,100.0,0.5,50.0,49.8,1.3,0.8,65.1,3.6,36.1,0.2,38.7,5.4,2.1,0.3,16.2,3.5,58.1,0.2,62.4,7.2,0.7,0.1,0.7,1.3,51.0
68,Evan Fournier,NYK,27,15,12,17.0,6.1,22.3,16.0,0.9,2.43,1.77,0.274,0.1,0.0,0.2,0.0,0.0,0.8,2.4,0.4,1.2,34.4,0.2,0.2,100.0,42.4,1.0,39.4,0.4,15.2,0.1,4.5,0.1,4.5,1.0,34.4,2.4,33.3,2.2,30.3,0.1,66.7,0.0,0.0,0.0,0.0,44.3,0.2,0.0,25.0,0.4,44.4,0.0,44.4,7.2,2.0,0.3,13.3,3.1,62.5,0.3,69.2,9.4,0.6,0.1,0.8,0.9,87.5
69,Frank Kaminsky,HOU,36,13,23,6.5,2.5,13.4,8.3,0.4,1.72,0.68,0.185,0.2,0.2,0.7,0.25,1.0,0.769,0.4,0.1,0.1,40.0,0.1,0.1,100.0,57.1,0.2,50.0,0.0,7.1,0.0,0.0,0.1,14.3,0.2,40.0,1.1,41.2,0.1,20.0,0.6,57.1,0.2,66.7,0.1,100.0,59.5,0.3,0.1,42.9,0.9,33.3,0.0,33.3,8.1,1.9,0.7,37.8,2.8,68.2,0.1,71.4,3.9,0.2,0.1,1.1,1.6,65.5
70,Franz Wagner,ORL,80,33,47,32.6,18.6,52.9,32.0,3.2,3.62,2.99,0.351,0.7,0.4,1.9,0.786,0.679,0.954,10.8,3.0,6.0,49.7,1.1,1.3,87.4,67.1,3.2,29.5,0.9,8.0,0.7,6.7,0.7,6.0,7.2,49.7,3.4,40.2,2.7,34.8,1.8,64.4,0.2,40.0,0.6,46.9,54.3,0.9,0.4,44.3,2.4,36.8,0.1,37.6,9.3,3.3,0.4,13.1,5.3,63.0,0.5,69.1,9.0,1.0,0.2,1.7,2.4,72.9
71,Furkan Korkmaz,PHI,37,24,13,9.6,3.8,14.2,9.2,0.7,2.95,2.32,0.267,0.2,0.0,0.4,1.143,0.0,1.231,2.0,0.4,1.0,41.7,0.2,0.3,66.7,50.7,0.6,32.0,0.2,8.0,0.2,10.7,0.2,8.0,1.0,41.7,1.1,37.1,0.8,37.5,0.4,75.0,0.0,0.0,0.2,60.0,51.4,0.3,0.1,33.3,0.7,40.0,0.0,40.0,16.7,1.7,0.3,16.7,2.6,66.7,0.2,73.5,8.6,0.3,0.1,0.5,0.7,68.0
72,Garrett Temple,NOP,25,16,9,6.5,2.0,8.3,5.1,0.3,1.89,1.17,0.24,0.1,0.0,0.2,0.667,0.0,0.333,0.6,0.0,0.2,20.0,0.1,0.1,100.0,28.6,0.3,50.0,0.1,14.3,0.0,7.1,0.0,7.1,0.2,20.0,1.1,40.9,0.2,25.0,0.1,33.3,0.0,0.0,0.1,33.3,52.2,0.4,0.2,40.0,0.8,50.0,0.0,50.0,11.0,1.0,0.3,33.3,1.7,60.0,0.2,66.7,7.8,0.4,0.1,0.8,1.0,73.1
73,Gary Trent Jr.,TOR,66,31,35,32.1,17.4,38.6,29.9,1.6,2.45,1.89,0.451,0.4,0.0,0.6,1.08,0.0,1.026,4.6,1.5,3.0,49.2,0.5,0.6,81.0,76.4,1.0,22.6,0.2,3.6,0.3,5.6,0.3,6.9,3.5,49.2,5.7,39.8,5.3,39.0,0.6,63.0,0.0,0.0,0.4,68.8,52.2,0.5,0.1,26.7,1.1,44.1,0.1,46.9,15.4,2.3,0.4,16.1,3.4,67.1,0.2,72.2,8.9,1.6,0.2,1.1,1.4,75.5
74,Georges Niang,PHI,78,51,27,19.4,8.2,28.8,15.4,0.6,1.34,0.45,0.284,0.1,0.0,0.3,0.4,0.0,1.296,2.4,0.6,1.1,54.0,0.2,0.2,86.7,60.3,0.9,40.2,0.2,7.6,0.2,7.1,0.1,4.3,1.4,54.0,5.7,41.6,0.4,31.8,0.4,82.4,0.0,0.0,0.0,0.0,59.6,0.3,0.1,42.1,0.8,31.1,0.0,32.8,14.1,2.3,0.4,16.3,4.4,52.0,0.5,58.0,6.3,0.4,0.2,1.3,1.8,72.7
75,Giannis Antetokounmpo,MIL,63,47,16,32.1,31.1,77.7,36.3,5.2,4.05,2.98,0.4,4.3,4.3,5.3,0.593,0.451,1.116,14.1,3.8,6.4,59.3,2.8,4.5,62.6,76.4,3.9,27.8,0.9,6.5,1.1,7.9,2.3,15.9,10.8,59.3,1.4,31.7,3.5,32.3,5.9,82.4,1.9,43.3,2.5,57.4,57.2,2.2,1.3,60.6,5.0,43.8,0.1,44.8,7.0,9.6,2.1,22.3,14.0,68.8,1.1,74.9,4.7,0.8,0.8,2.4,4.3,55.4
76,Goga Bitadze,ORL,38,13,25,12.0,4.4,18.2,11.8,0.5,1.64,0.59,0.242,0.9,0.3,3.4,0.486,0.385,0.822,0.2,0.1,0.1,100.0,0.0,0.0,0.0,100.0,0.1,33.3,0.0,16.7,0.0,0.0,0.0,0.0,0.2,100.0,0.4,21.4,0.1,50.0,2.8,64.3,0.1,40.0,0.4,46.7,57.6,1.8,1.4,77.0,4.2,44.2,0.1,45.5,4.7,2.3,0.7,28.9,4.4,52.4,0.8,63.3,3.9,0.4,0.7,1.1,2.1,53.8
77,Gordon Hayward,CHA,50,20,30,31.5,14.7,49.0,35.4,2.4,2.93,1.94,0.299,1.6,0.5,1.8,0.519,0.333,0.783,8.6,1.8,3.6,49.7,0.7,0.8,82.9,50.3,3.7,42.5,0.9,10.4,0.8,9.7,0.4,4.9,4.3,49.7,3.3,36.1,4.5,43.7,1.4,64.0,0.2,60.0,0.8,54.8,52.0,0.7,0.3,48.5,1.7,39.8,0.1,41.8,10.2,3.7,0.5,13.2,5.5,67.4,0.4,72.2,8.6,0.8,0.2,1.2,1.8,67.4
78,Grant Williams,BOS,79,55,24,25.9,8.1,29.7,16.3,0.9,1.81,0.76,0.273,0.6,0.1,1.6,0.4,0.444,0.696,2.4,0.6,1.1,51.7,0.3,0.4,66.7,58.0,0.8,32.6,0.1,5.2,0.2,8.8,0.2,7.8,1.4,51.7,3.5,38.2,1.1,40.5,1.1,60.7,0.1,33.3,0.2,53.8,57.5,1.1,0.6,56.3,2.8,39.9,0.1,40.8,10.1,3.5,0.9,26.4,6.1,57.9,0.6,64.6,5.8,0.5,0.4,1.7,2.5,68.0
79,Greg Brown III,POR,16,10,6,5.8,1.8,5.3,3.4,0.2,2.31,1.33,0.329,0.1,0.0,0.3,2.0,0.0,0.8,0.9,0.3,0.5,50.0,0.1,0.3,50.0,78.6,0.2,21.4,0.1,7.1,0.1,7.1,0.1,14.3,0.7,50.0,0.2,14.3,0.0,0.0,0.3,50.0,0.0,0.0,0.1,100.0,41.1,0.2,0.2,100.0,0.8,28.6,0.0,28.6,3.2,1.9,0.3,17.6,2.2,85.0,0.1,89.5,7.6,0.3,0.3,0.1,0.4,33.3
80,Harrison Barnes,SAC,82,48,34,32.5,15.0,45.9,29.6,1.7,2.18,1.12,0.327,0.7,0.8,1.8,0.717,0.833,1.02,6.3,1.3,2.7,47.3,2.1,2.4,87.8,77.0,1.9,29.8,0.3,5.1,0.3,4.9,1.2,19.1,4.8,47.3,4.1,37.1,1.3,40.2,1.8,71.9,0.7,65.2,0.5,75.0,55.6,1.1,0.5,42.5,2.5,44.4,0.2,47.5,9.3,3.5,0.9,24.4,5.7,62.1,0.5,68.0,7.7,0.7,0.1,1.9,2.8,67.4
81,Haywood Highsmith,MIA,54,28,26,18.0,4.4,20.5,11.9,0.6,1.74,0.95,0.213,0.7,0.0,2.0,0.179,0.0,0.547,1.2,0.2,0.4,55.0,0.0,0.1,25.0,34.3,0.6,52.2,0.1,11.9,0.1,10.4,0.0,3.0,0.4,55.0,2.0,33.3,0.2,31.3,1.1,56.0,0.0,0.0,0.1,33.3,51.6,1.2,0.6,45.6,2.8,44.2,0.2,46.7,8.8,2.8,0.6,20.6,4.5,63.6,0.4,69.3,7.5,0.7,0.3,0.9,1.3,66.7
82,Herbert Jones,NOP,66,31,35,29.6,9.8,42.8,23.3,1.6,2.17,1.12,0.229,0.9,0.1,2.2,0.544,0.75,0.715,3.5,0.8,1.7,46.5,0.6,0.6,92.7,62.9,1.3,36.2,0.5,12.9,0.2,5.2,0.3,9.1,2.2,46.5,2.6,32.2,0.1,30.8,1.6,55.1,0.0,0.0,0.5,60.0,52.5,1.5,0.8,54.6,3.2,47.8,0.1,50.0,9.3,2.7,0.7,26.7,5.1,53.1,0.4,58.1,7.6,1.6,0.6,2.1,2.9,71.9
83,Isaac Okoro,CLE,76,48,28,21.7,6.4,19.8,12.8,0.6,1.9,1.0,0.325,0.4,0.0,1.1,0.5,2.0,0.884,1.8,0.4,0.9,47.1,0.3,0.3,90.9,63.5,0.6,35.0,0.2,11.7,0.1,6.6,0.1,8.0,1.1,47.1,2.3,36.0,0.1,33.3,1.0,76.2,0.0,100.0,0.2,60.0,58.2,0.8,0.4,46.2,1.9,43.3,0.0,44.4,9.4,2.1,0.5,21.5,4.0,53.1,0.4,58.4,9.5,0.7,0.4,1.1,1.8,60.7
84,Isaiah Hartenstein,NYK,82,47,35,19.9,5.0,29.8,14.3,0.7,1.41,0.28,0.166,1.9,0.2,5.0,0.357,0.688,0.689,0.3,0.1,0.1,66.7,0.0,0.0,50.0,73.9,0.1,39.1,0.0,4.3,0.0,4.3,0.0,4.3,0.2,66.7,0.6,29.3,0.1,37.5,3.5,57.7,0.1,83.3,0.7,39.3,54.7,2.5,1.8,71.3,5.5,46.1,0.1,47.3,4.9,4.0,1.4,34.6,7.1,56.5,0.7,62.5,4.7,0.6,0.8,2.2,3.9,55.3
85,Isaiah Jackson,IND,63,24,39,16.5,7.2,22.7,14.4,0.5,1.36,0.42,0.318,2.0,0.3,5.5,0.552,0.727,0.93,0.3,0.1,0.2,41.7,0.1,0.1,100.0,75.0,0.1,20.0,0.0,5.0,0.0,10.0,0.0,10.0,0.2,41.7,0.2,21.1,0.2,46.2,5.1,60.3,0.3,44.4,1.1,47.5,56.6,1.9,1.4,74.3,4.2,45.0,0.2,46.7,3.8,2.8,1.2,43.8,5.4,52.6,0.7,61.0,4.6,0.5,1.5,2.4,4.2,56.7
86,Isaiah Livers,DET,51,10,41,23.1,6.7,26.0,16.3,0.8,1.93,0.91,0.257,0.3,0.1,0.5,0.765,1.333,0.778,1.5,0.2,0.5,46.2,0.1,0.2,75.0,39.5,0.7,50.0,0.1,7.9,0.1,9.2,0.1,5.3,0.6,46.2,3.8,35.7,1.2,40.6,0.4,72.7,0.1,66.7,0.3,75.0,54.2,0.6,0.2,33.3,1.4,40.3,0.0,41.5,14.4,2.4,0.5,21.1,4.4,55.6,0.5,62.3,7.2,0.5,0.5,2.0,3.3,59.8
87,Isaiah Mobley,CLE,12,8,4,7.0,2.6,11.7,6.3,0.5,2.33,0.92,0.221,0.1,0.7,0.8,0.0,0.5,1.333,0.4,0.0,0.3,0.0,0.2,0.2,100.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,20.0,0.2,0.0,0.8,37.5,0.0,0.0,1.0,83.3,0.3,33.3,0.0,0.0,48.2,0.5,0.5,100.0,1.0,50.0,0.0,50.0,3.0,2.0,0.9,43.8,3.4,59.3,0.6,72.7,5.5,0.3,0.3,0.5,0.8,66.7
88,Isaiah Roby,NYK,41,9,32,11.3,4.1,18.8,10.3,0.6,1.99,0.99,0.218,0.5,0.2,0.9,0.619,0.714,0.811,1.7,0.4,0.9,41.7,0.1,0.2,50.0,52.9,0.5,27.9,0.2,13.2,0.2,10.3,0.1,7.4,0.9,41.7,1.1,31.9,0.5,29.6,0.7,59.1,0.1,100.0,0.3,57.1,49.0,0.6,0.4,61.9,1.6,36.8,0.1,38.2,8.3,2.3,0.4,19.3,3.5,65.9,0.2,70.3,5.3,0.4,0.2,1.3,1.8,71.6
89,Isaiah Stewart,DET,49,12,37,28.3,11.4,39.2,22.2,1.1,1.7,0.71,0.291,1.5,0.8,4.7,0.784,0.421,0.805,2.0,0.5,1.0,50.0,0.2,0.2,91.7,61.6,0.6,27.3,0.2,12.1,0.3,14.1,0.1,6.1,1.2,50.0,4.4,36.1,0.0,16.7,3.8,56.3,0.3,31.6,1.2,64.5,52.8,2.2,1.5,66.1,5.2,42.4,0.1,43.3,5.1,5.8,1.5,25.8,9.5,60.9,0.9,67.1,4.3,0.4,0.7,3.2,5.2,61.2
90,Isaiah Todd,WAS,6,2,4,10.2,1.5,13.5,8.5,0.4,1.83,0.84,0.111,0.5,0.2,0.2,0.0,0.0,0.0,2.0,0.2,0.8,20.0,0.3,0.3,100.0,33.3,0.7,33.3,0.3,16.7,0.3,16.7,0.2,8.3,0.7,20.0,0.5,9.1,0.3,100.0,0.0,0.0,0.0,0.0,0.0,0.0,18.4,2.0,0.0,0.0,6.0,33.3,0.0,33.3,14.0,10.0,1.0,10.0,14.0,71.4,0.0,71.4,5.0,0.2,0.0,0.7,1.2,57.1
91,Ish Wainright,PHX,60,33,27,15.3,4.2,15.7,10.2,0.4,1.51,0.72,0.266,0.1,0.0,0.7,0.0,0.0,0.732,1.0,0.1,0.3,50.0,0.2,0.2,83.3,43.5,0.5,48.4,0.1,8.1,0.1,6.5,0.1,9.7,0.5,50.0,2.7,33.1,0.2,35.7,0.5,53.8,0.0,0.0,0.0,0.0,49.6,1.0,0.5,53.3,2.0,48.9,0.0,50.0,7.5,2.0,0.6,29.8,3.5,57.7,0.4,65.3,6.6,0.6,0.4,0.8,1.1,71.2
92,JT Thor,CHA,69,22,47,14.0,3.8,19.3,9.9,0.5,1.54,0.59,0.196,0.3,0.1,0.8,0.211,0.8,0.81,1.5,0.3,0.7,46.7,0.1,0.2,66.7,50.5,0.5,35.0,0.1,9.7,0.2,12.6,0.1,5.8,0.8,46.7,1.8,33.3,0.2,27.6,0.7,55.9,0.1,66.7,0.1,12.5,48.1,0.6,0.4,58.3,1.3,48.6,0.1,50.7,9.0,1.9,0.6,29.6,3.1,62.8,0.2,67.3,7.2,0.3,0.3,1.6,2.5,65.9
93,JaMychal Green,GSW,57,30,27,14.0,6.4,22.1,14.0,0.5,1.3,0.34,0.29,1.0,0.6,2.9,0.589,0.219,1.006,0.2,0.0,0.1,28.6,0.0,0.0,0.0,33.3,0.1,25.0,0.0,8.3,0.0,16.7,0.0,0.0,0.1,28.6,2.4,38.5,0.0,0.0,3.0,66.7,0.1,100.0,0.6,65.0,62.3,1.4,0.9,68.1,2.6,51.4,0.1,52.9,5.0,2.5,0.7,28.6,4.1,61.9,0.3,67.5,4.6,0.4,0.4,1.3,1.9,64.9
94,JaVale McGee,DAL,42,20,22,8.4,4.4,11.7,6.3,0.3,1.47,0.46,0.379,1.1,0.4,3.1,0.717,0.824,0.932,0.6,0.3,0.5,73.7,0.0,0.0,100.0,119.2,0.1,15.4,0.0,0.0,0.0,7.7,0.0,3.8,0.7,73.7,0.1,50.0,0.0,25.0,2.9,61.8,0.3,46.2,0.8,68.2,64.8,0.8,0.6,73.3,2.1,38.5,0.0,38.5,5.6,2.1,0.8,36.4,3.5,60.2,0.4,68.8,3.7,0.1,0.6,1.4,2.4,57.0
95,Jabari Smith Jr.,HOU,79,21,58,31.0,12.8,46.4,23.6,1.5,1.95,1.02,0.275,1.2,0.9,2.6,0.685,0.703,1.02,2.9,0.7,1.6,44.6,0.5,0.6,78.0,69.0,0.7,22.8,0.1,3.4,0.2,7.3,0.3,10.8,2.0,44.6,4.0,30.1,2.8,38.8,2.6,61.6,0.7,48.8,0.8,49.1,47.5,1.5,1.0,64.8,3.7,41.8,0.1,43.4,7.2,5.7,1.5,26.8,8.8,64.3,0.7,70.2,4.9,0.5,0.9,3.3,5.1,63.7
96,Jabari Walker,POR,55,21,34,10.8,3.8,13.4,7.7,0.4,1.78,0.72,0.282,0.8,0.1,1.7,0.786,0.5,0.766,0.8,0.1,0.3,36.8,0.1,0.1,66.7,45.5,0.3,34.1,0.1,11.4,0.1,9.1,0.1,6.8,0.4,36.8,1.1,33.8,0.1,18.2,1.3,50.0,0.1,33.3,0.6,52.2,46.8,1.1,0.9,78.3,2.6,43.8,0.1,45.5,4.5,2.0,0.6,28.0,3.3,61.2,0.2,65.1,5.1,0.2,0.2,1.1,1.9,59.0
97,Jack White,DEN,17,13,4,3.9,1.2,5.7,3.1,0.2,1.62,0.68,0.216,0.1,0.0,0.8,0.0,0.0,0.462,0.2,0.1,0.2,66.7,0.1,0.1,50.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,25.0,0.4,66.7,0.5,33.3,0.0,0.0,0.4,50.0,0.0,0.0,0.0,0.0,50.0,0.8,0.4,50.0,1.6,46.2,0.1,50.0,3.7,1.4,0.8,54.5,1.6,84.6,0.0,84.6,6.4,0.2,0.1,0.4,0.5,66.7
98,Jaden McDaniels,MIN,78,40,38,30.6,12.0,39.4,23.3,1.2,1.9,1.2,0.305,0.6,0.2,2.3,0.612,0.5,0.929,5.4,1.1,2.4,47.8,0.4,0.6,77.3,52.6,2.0,37.6,0.6,10.5,0.5,9.0,0.3,5.2,2.8,47.8,3.8,39.0,1.2,40.7,2.2,74.7,0.1,30.0,0.4,66.7,58.7,1.2,0.6,52.7,2.5,47.6,0.0,48.1,9.0,2.8,0.6,22.2,5.4,52.7,0.7,60.1,7.3,0.9,1.0,2.0,3.8,52.9
99,Jae Crowder,MIL,18,13,5,18.9,6.9,27.6,14.4,0.6,1.41,0.49,0.25,0.4,0.1,0.9,0.25,1.0,1.125,1.0,0.3,0.7,38.5,0.2,0.2,75.0,72.2,0.2,16.7,0.0,0.0,0.0,0.0,0.1,11.1,0.7,38.5,3.3,44.4,1.4,39.3,1.0,88.9,0.1,100.0,0.1,25.0,60.6,1.0,0.6,58.8,2.0,50.0,0.0,50.0,10.8,3.1,0.6,19.2,5.3,57.8,0.5,64.2,5.6,0.7,0.3,1.6,2.4,65.9
100,Jae'Sean Tate,HOU,31,7,24,21.9,9.1,40.9,21.6,2.4,3.52,2.58,0.223,0.6,1.2,2.3,0.4,0.649,0.7,6.0,1.6,3.1,53.7,0.4,0.6,55.0,63.4,2.1,35.5,0.5,7.5,0.4,7.0,0.3,5.4,3.8,53.7,1.2,29.3,0.3,25.0,1.6,50.0,0.8,60.0,0.3,42.9,50.9,1.3,0.7,53.7,3.1,42.3,0.1,43.6,6.8,2.5,0.5,22.1,4.1,60.2,0.4,67.0,7.2,0.7,0.2,1.2,2.0,62.3
101,Jake LaRavia,MEM,35,22,13,11.8,3.0,14.2,8.0,0.4,1.73,0.86,0.211,0.2,0.1,0.5,0.833,1.0,0.368,0.8,0.2,0.3,50.0,0.1,0.1,75.0,53.6,0.3,35.7,0.0,3.6,0.1,14.3,0.1,7.1,0.4,50.0,1.9,36.7,0.2,25.0,0.2,42.9,0.1,100.0,0.1,100.0,51.6,0.8,0.4,47.4,1.4,57.6,0.0,59.4,10.6,1.9,0.4,22.7,3.0,64.7,0.2,69.8,7.3,0.3,0.1,1.3,1.7,72.1
102,Jalen Johnson,ATL,70,35,35,14.9,5.6,22.5,9.3,0.8,2.03,0.97,0.251,0.5,0.1,1.3,0.816,0.625,0.9,1.8,0.4,0.7,51.0,0.3,0.5,65.7,57.9,0.8,42.1,0.2,9.5,0.1,4.8,0.2,13.5,1.0,51.0,1.3,29.5,0.3,31.0,1.2,60.3,0.1,40.0,0.4,56.5,53.7,0.8,0.5,64.7,1.7,44.3,0.0,44.7,6.3,3.4,0.9,25.1,5.2,66.8,0.5,73.6,4.8,0.5,0.5,1.3,2.1,61.8
103,Jalen McDaniels,PHI,80,31,49,23.9,9.4,35.4,18.8,1.2,2.05,1.21,0.267,0.5,0.1,1.9,0.842,0.0,1.182,4.0,0.7,1.9,38.0,0.5,0.6,81.3,49.1,1.3,32.5,0.3,8.1,0.4,9.7,0.3,7.5,2.0,38.0,2.9,34.8,0.7,33.3,2.2,68.4,0.0,0.0,0.4,54.2,51.8,0.8,0.4,47.6,2.5,32.8,0.0,33.3,7.0,3.6,0.7,18.4,6.2,58.4,0.7,66.1,5.3,1.0,0.4,1.7,2.7,63.1
104,Jalen Smith,IND,68,31,37,18.8,9.4,29.9,18.0,0.7,1.42,0.46,0.316,1.3,0.5,4.1,0.756,0.541,0.947,0.8,0.3,0.6,45.0,0.1,0.1,90.0,80.7,0.1,15.8,0.0,3.5,0.0,5.3,0.1,8.8,0.7,45.0,2.5,28.1,0.3,33.3,3.9,68.1,0.3,33.3,1.0,70.5,53.0,1.9,1.3,65.9,4.4,44.2,0.1,45.3,5.2,4.0,1.3,33.6,6.4,61.9,0.6,68.1,4.5,0.3,0.9,2.3,4.0,57.4
105,Jalen Williams,OKC,75,36,39,30.3,14.1,46.5,22.2,2.7,3.44,2.98,0.303,0.8,0.0,2.2,0.968,0.0,1.042,9.5,2.2,4.2,51.8,0.7,0.9,77.9,54.2,4.1,42.6,1.1,11.2,0.6,6.3,0.5,4.8,5.2,51.8,2.5,36.2,1.7,39.5,2.3,70.9,0.0,0.0,0.8,75.0,56.7,1.2,0.6,46.4,3.1,39.4,0.1,41.0,8.6,3.7,0.7,18.2,6.0,61.3,0.5,66.8,7.5,1.4,0.5,1.5,2.4,62.6
106,Jamal Cain,MIA,18,10,8,13.3,5.4,14.3,7.9,0.4,1.75,0.86,0.38,0.1,0.0,2.4,0.0,0.0,1.091,0.6,0.2,0.5,44.4,0.0,0.0,0.0,80.0,0.1,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,44.4,1.3,42.1,0.1,14.3,2.7,67.9,0.0,0.0,0.0,0.0,61.4,1.0,0.8,80.0,2.0,50.0,0.1,51.7,6.0,2.5,0.3,13.5,3.7,66.1,0.4,74.0,6.5,0.6,0.1,0.6,0.7,84.6
