,PLAYER,TEAM,GP,W,L,MIN,PTS,TOUCHES,FRONT CT TOUCHES,TIME OF POSS,AVG SEC PER TOUCH,AVG DRIB PER TOUCH,PTS PER TOUCH,ELBOW TOUCHES,POST UPS,PAINT TOUCHES,PTS PER ELBOW TOUCH,PTS PER POST TOUCH,PTS PER PAINT TOUCH,DRIVES,FGM,FGA,FG%,FTM,FTA,FT%,PTS%,PASS,PASS%,AST,AST%,TO,TOV%,PF,PF%,Drive PTS,Drive FG%,C&S PTS,C&S FG%,Pull Up PTS,Pull Up FG%,Paint Touch PTS,Paint Touch FG%,Post Touch PTS,Post Touch FG%,Elbow Touch PTS,Elbow Touch FG%,eFG%,OREB,Contested OREB,Contested OREB%,OREB Chances,OREB Chance%,Deferred OREB Chances,Adjusted OREB Chance%,AVG OREB Distance,DREB,Contested DREB,Contested DREB%,DREB Chances,DREB Chance%,Deferred DREB Chances,Adjusted DREB Chance%,AVG DREB Distance,STL,BLK,DFGM,DFGA,DFG%
46,Corey Kispert,WAS,77,31,46,23.4,8.2,26.6,18.0,0.7,1.48,0.6,0.309,0.5,0.0,1.4,1.0,0.0,1.01,1.4,0.3,0.7,51.0,0.1,0.2,91.7,59.6,0.5,38.5,0.2,11.9,0.1,7.3,0.1,5.5,0.8,51.0,4.3,35.9,0.5,31.0,1.4,77.8,0.0,0.0,0.5,73.9,56.4,0.7,0.3,34.0,1.4,52.0,0.0,53.0,10.1,2.2,0.3,12.8,3.7,58.0,0.4,65.3,8.3,0.5,0.3,1.4,2.1,65.8
47,D.J. Wilson,TOR,4,2,2,13.5,7.5,24.5,10.3,0.7,1.82,0.73,0.306,1.0,0.3,1.8,1.0,2.0,1.286,1.0,0.0,0.3,0.0,0.8,1.0,75.0,75.0,0.3,25.0,0.0,0.0,0.0,0.0,0.5,50.0,0.8,0.0,0.5,50.0,1.5,50.0,2.3,100.0,0.5,100.0,1.0,100.0,73.3,0.3,0.3,100.0,1.0,33.3,0.0,33.3,2.8,5.0,1.0,20.0,9.3,53.6,0.3,55.6,5.0,1.3,0.3,2.0,3.5,57.1
48,DaQuan Jeffries,MEM,2,2,0,2.2,0.0,4.0,2.5,0.2,2.38,1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,1.0,100.0,0.0,100.0,7.6,0.0,0.0,0.5,0.5,100.0
49,Dalano Banton,TOR,64,37,27,10.9,3.2,24.1,10.4,1.5,3.86,2.95,0.133,0.3,0.0,0.9,0.412,0.0,0.667,2.5,0.4,0.9,39.0,0.1,0.1,87.5,33.3,1.3,50.6,0.3,13.0,0.2,6.8,0.1,2.5,0.8,39.0,0.4,20.5,0.6,34.7,0.6,53.1,0.0,0.0,0.1,33.3,44.3,0.7,0.5,73.7,1.7,42.2,0.1,43.7,5.6,1.6,0.4,23.3,2.8,57.3,0.2,62.3,6.9,0.4,0.2,0.6,0.9,69.5
50,Damion Lee,GSW,62,41,21,19.8,7.3,28.4,19.0,1.0,2.09,1.27,0.258,0.4,0.0,0.8,0.76,0.0,1.096,3.0,0.7,1.3,50.6,0.2,0.3,81.3,53.0,1.3,42.7,0.2,6.5,0.2,5.9,0.1,4.3,1.6,50.6,2.7,32.8,0.9,31.6,0.9,83.3,0.0,0.0,0.3,61.5,52.3,0.5,0.3,57.7,1.3,36.6,0.0,36.6,11.5,3.1,0.6,18.0,5.0,61.2,0.5,68.5,7.1,0.6,0.1,1.3,1.8,71.8
51,Daniel Gafford,WAS,72,30,42,20.1,9.4,31.4,17.5,0.8,1.57,0.32,0.3,2.7,0.5,6.5,0.518,0.692,1.128,0.3,0.1,0.2,50.0,0.0,0.1,50.0,81.8,0.1,18.2,0.0,0.0,0.0,0.0,0.0,9.1,0.3,50.0,0.1,15.4,0.0,100.0,7.4,73.9,0.4,54.5,1.4,59.7,69.3,2.2,1.5,69.0,5.6,38.9,0.2,40.4,4.1,3.5,1.2,34.1,6.9,51.5,1.0,60.6,4.0,0.4,1.4,3.0,5.4,55.0
52,Daniel Theis,BOS,47,20,27,20.8,8.2,29.0,18.0,0.7,1.44,0.32,0.282,1.4,0.3,4.0,0.723,1.083,0.968,0.6,0.1,0.3,41.7,0.0,0.0,50.0,42.3,0.2,34.6,0.0,7.7,0.1,15.4,0.0,3.8,0.2,41.7,2.7,32.9,0.0,12.5,3.8,69.2,0.3,100.0,1.0,58.8,57.6,1.3,0.8,66.1,2.9,44.0,0.1,45.7,6.0,3.7,0.9,25.4,6.5,56.7,0.9,65.5,5.2,0.4,0.7,2.6,4.1,62.5
53,Danilo Gallinari,ATL,66,35,31,25.3,11.7,39.2,22.1,1.6,2.45,1.09,0.298,0.9,2.2,1.3,0.678,0.767,0.94,2.5,0.5,1.1,49.3,0.4,0.5,90.6,63.0,0.8,33.3,0.2,8.5,0.2,6.1,0.2,9.7,1.6,49.3,5.3,42.6,2.0,33.9,1.2,61.4,1.7,56.1,0.6,50.0,52.8,0.5,0.2,45.7,1.2,44.3,0.0,46.1,9.2,4.2,0.8,19.4,6.4,65.2,0.4,69.8,5.8,0.4,0.2,2.1,2.8,75.5
54,Danuel House Jr.,UTA,42,18,24,17.3,5.9,22.1,11.3,0.8,2.09,1.12,0.267,0.2,0.0,0.6,0.6,0.0,0.769,2.2,0.2,0.7,29.0,0.3,0.4,87.5,34.4,1.0,44.1,0.2,10.8,0.2,7.5,0.2,8.6,0.8,29.0,2.7,38.4,0.7,35.3,0.5,58.8,0.0,0.0,0.1,50.0,51.5,0.5,0.1,22.2,1.4,34.6,0.1,36.0,11.4,2.4,0.5,19.4,4.3,57.4,0.4,62.8,7.8,0.5,0.4,1.0,1.5,68.3
55,Darius Bazley,OKC,69,19,50,27.9,10.8,43.9,23.1,1.7,2.34,1.42,0.246,1.2,0.1,2.4,0.744,0.667,0.884,5.4,1.1,2.7,40.2,0.7,1.0,71.0,54.9,1.6,30.0,0.3,5.4,0.4,7.8,0.5,9.7,2.9,40.2,3.2,31.5,0.4,24.5,2.1,63.2,0.1,100.0,0.9,64.1,48.4,1.0,0.6,57.7,2.9,35.3,0.1,36.6,7.7,5.3,1.2,23.0,7.9,66.8,0.6,72.4,4.8,0.8,1.0,2.7,4.2,63.6
56,David Nwaba,HOU,46,6,40,13.2,5.1,17.1,8.1,0.6,2.23,1.34,0.296,0.3,0.0,1.3,0.467,0.0,1.0,1.7,0.4,0.8,45.9,0.4,0.6,64.3,68.8,0.3,20.8,0.1,5.2,0.1,7.8,0.3,18.2,1.2,45.9,0.9,29.8,0.2,75.0,1.3,71.4,0.0,0.0,0.2,42.9,52.6,0.9,0.6,61.0,2.2,41.8,0.1,43.6,7.7,2.4,0.4,15.5,3.9,62.5,0.4,70.1,6.5,0.6,0.4,1.3,1.8,72.6
57,Davis Bertans,DAL,56,32,24,14.4,5.6,16.8,10.8,0.4,1.29,0.52,0.332,0.4,0.0,0.6,0.636,0.0,0.636,0.9,0.1,0.2,23.1,0.0,0.0,100.0,16.3,0.5,57.1,0.1,6.1,0.1,12.2,0.0,2.0,0.1,23.1,3.8,34.0,0.5,34.6,0.4,50.0,0.0,0.0,0.3,63.6,50.0,0.3,0.1,41.7,0.8,32.4,0.0,33.3,13.4,2.3,0.6,25.7,3.7,62.9,0.4,70.9,6.2,0.3,0.2,1.1,1.6,69.0
58,Day'Ron Sharpe,BKN,32,12,20,12.2,6.2,19.0,11.8,0.5,1.49,0.46,0.325,1.4,0.7,5.5,0.273,0.522,0.874,0.4,0.1,0.3,37.5,0.0,0.0,0.0,50.0,0.1,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,37.5,0.3,33.3,0.0,0.0,4.8,60.9,0.4,55.6,0.4,31.3,58.4,3.0,2.4,81.5,5.3,56.3,0.1,57.0,3.7,2.9,1.0,35.4,5.1,56.8,0.6,64.2,4.8,0.3,0.5,1.3,2.2,60.6
59,De'Andre Hunter,ATL,53,28,25,29.8,13.4,32.5,21.7,1.2,2.21,1.31,0.412,0.8,0.5,1.2,0.875,0.679,1.106,5.6,1.3,3.1,43.3,1.1,1.5,75.3,67.6,1.2,21.7,0.5,8.0,0.3,5.7,0.7,12.7,3.8,43.3,4.4,40.1,2.2,38.3,1.4,63.3,0.4,35.3,0.7,55.2,50.6,0.5,0.2,38.5,1.5,34.2,0.0,35.1,10.9,2.9,0.9,30.0,5.0,57.9,0.5,64.7,6.3,0.7,0.4,1.6,2.4,67.5
60,DeAndre' Bembry,MIL,56,31,25,18.3,5.1,20.9,10.7,0.7,2.13,1.23,0.243,0.6,0.0,2.0,0.559,0.0,0.752,1.8,0.5,1.0,50.0,0.1,0.1,87.5,62.1,0.6,32.0,0.1,4.9,0.1,7.8,0.1,3.9,1.1,50.0,0.8,39.0,0.0,0.0,1.5,63.5,0.0,0.0,0.3,60.0,59.5,0.9,0.6,66.7,2.1,40.8,0.1,42.4,7.3,2.5,0.4,17.4,4.5,56.0,0.5,63.4,6.5,0.9,0.4,1.0,1.6,61.4
61,DeMar DeRozan,CHI,76,43,33,36.1,27.9,61.4,33.8,5.5,5.37,4.6,0.454,1.4,1.7,1.2,0.71,0.75,0.852,15.0,4.0,7.1,55.9,2.3,2.6,89.2,71.3,5.3,35.7,1.3,8.5,0.8,5.5,1.3,8.8,10.7,55.9,2.5,38.9,11.9,49.1,1.0,64.6,1.3,49.2,1.0,46.6,52.1,0.7,0.3,46.4,2.0,37.1,0.1,38.9,11.9,4.5,0.8,17.3,6.9,65.0,0.6,71.2,7.4,0.9,0.3,1.9,2.6,74.7
62,Dean Wade,CLE,51,27,24,19.2,5.3,25.1,16.2,0.7,1.68,0.46,0.21,0.5,0.0,1.1,0.087,0.0,0.818,1.2,0.3,0.5,56.0,0.1,0.1,66.7,54.8,0.6,50.0,0.2,12.9,0.1,4.8,0.1,4.8,0.7,56.0,3.0,36.6,0.4,40.9,0.9,76.9,0.0,0.0,0.0,25.0,57.4,0.7,0.3,38.7,1.4,47.7,0.0,49.2,7.7,2.6,0.6,23.5,4.7,55.3,0.7,65.4,5.9,0.6,0.1,1.6,2.6,64.1
63,Deividas Sirvydis,DET,3,1,2,8.9,1.0,10.7,6.0,0.3,1.55,0.69,0.094,0.3,0.0,1.0,0.0,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.5,16.7,4.0,75.0,0.0,75.0,3.3,1.0,0.3,0.3,0.7,50.0
64,Deni Avdija,WAS,82,35,47,24.2,8.4,38.1,18.7,1.6,2.45,1.62,0.219,0.6,0.3,1.4,0.592,0.5,0.929,3.9,0.9,1.9,49.3,0.3,0.4,84.8,56.6,1.2,32.1,0.4,9.1,0.4,10.1,0.2,5.0,2.2,49.3,2.8,31.7,0.5,31.0,1.3,64.1,0.2,41.7,0.4,52.2,50.3,0.6,0.3,51.9,2.0,31.5,0.0,32.3,8.1,4.6,1.1,23.3,7.3,62.7,0.9,71.9,4.1,0.7,0.5,2.1,3.2,66.8
65,Derrick Favors,OKC,39,15,24,16.7,5.3,25.1,17.3,0.5,1.13,0.16,0.211,2.7,0.2,4.2,0.548,0.333,0.742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,42.5,0.2,60.0,3.1,60.0,0.1,25.0,1.5,58.7,52.2,1.5,1.1,70.7,3.1,47.5,0.1,48.7,5.9,3.2,1.3,38.9,5.6,58.1,0.6,64.6,4.4,0.4,0.3,1.4,2.4,57.4
66,Derrick Jones Jr.,CHI,51,28,23,17.6,5.6,20.6,9.0,0.5,1.41,0.41,0.272,1.0,0.0,2.4,0.679,0.0,0.935,0.6,0.1,0.3,31.3,0.1,0.1,66.7,45.5,0.1,18.2,0.0,0.0,0.1,18.2,0.1,9.1,0.3,31.3,1.2,34.5,0.1,50.0,2.3,65.3,0.0,0.0,0.7,66.7,59.0,1.2,0.7,60.0,2.9,42.6,0.1,44.1,6.4,2.2,0.5,21.1,3.8,59.2,0.4,66.9,5.7,0.5,0.6,1.5,2.2,66.1
67,Devin Vassell,SAS,71,29,42,27.3,12.3,37.1,24.0,1.3,2.07,1.23,0.331,0.7,0.0,0.8,0.979,0.0,0.93,4.4,1.1,2.2,50.3,0.4,0.5,81.3,60.6,1.6,37.1,0.4,7.9,0.2,5.4,0.2,5.1,2.7,50.3,5.7,38.2,2.7,38.6,0.7,57.9,0.0,0.0,0.6,57.1,51.6,0.6,0.4,59.1,1.3,48.4,0.1,51.2,10.1,3.8,1.0,26.3,6.0,63.0,0.4,67.5,5.8,1.1,0.6,1.5,2.4,61.9
68,Devontae Cacok,SAS,15,5,10,8.1,3.1,13.9,5.7,0.4,1.71,0.7,0.22,0.8,0.3,1.5,1.333,0.5,0.955,0.6,0.3,0.5,62.5,0.0,0.0,0.0,122.2,0.1,11.1,0.1,11.1,0.0,0.0,0.0,0.0,0.7,62.5,0.0,0.0,0.1,50.0,1.4,64.3,0.1,100.0,1.1,77.8,67.7,0.6,0.6,100.0,2.1,27.6,0.0,27.6,3.2,2.4,0.4,17.6,3.0,81.0,0.1,85.0,4.0,0.5,0.5,0.7,0.9,78.6
69,Dillon Brooks,MEM,31,21,10,27.8,18.5,45.0,30.9,2.3,3.1,2.15,0.41,0.9,0.6,1.1,0.964,0.895,0.829,8.8,2.6,6.1,43.1,1.1,1.2,86.8,73.0,1.6,17.9,0.5,5.1,0.4,4.4,0.6,6.9,6.5,43.1,2.8,35.2,6.1,37.1,0.9,56.0,0.5,58.3,0.9,56.5,47.4,0.9,0.4,40.7,2.3,38.6,0.1,40.3,11.1,2.4,0.4,18.1,4.2,57.6,0.2,61.0,8.3,1.1,0.2,1.4,1.8,75.0
70,Domantas Sabonis,SAC,62,21,41,34.4,18.9,78.6,46.1,2.9,2.22,1.25,0.24,6.8,4.8,10.5,0.585,0.4,0.877,3.5,0.7,1.1,57.7,0.3,0.5,64.3,49.1,1.5,42.6,0.2,6.5,0.4,11.1,0.2,6.9,1.7,57.7,2.2,32.3,0.2,15.6,9.2,68.2,1.9,47.4,4.0,62.8,59.8,3.2,2.2,68.2,7.4,44.0,0.2,45.3,4.9,8.9,2.3,25.8,13.1,67.8,0.9,72.9,4.2,1.0,0.4,3.3,5.2,62.3
71,Dorian Finney-Smith,DAL,80,51,29,33.0,11.0,41.8,25.8,1.2,1.79,0.87,0.263,0.9,0.1,2.2,0.609,1.0,0.704,3.2,0.5,1.1,48.8,0.2,0.3,68.0,38.8,1.7,52.3,0.5,15.1,0.3,8.1,0.2,4.7,1.3,48.8,6.2,40.1,0.5,30.8,1.6,64.5,0.1,66.7,0.5,69.2,59.5,1.5,0.8,52.5,3.3,46.6,0.1,48.0,9.2,3.2,0.8,24.1,5.9,53.5,0.7,60.5,6.3,1.1,0.5,2.3,3.4,66.4
72,Doug McDermott,SAS,51,21,30,24.0,11.3,29.8,22.3,0.8,1.67,0.78,0.38,0.4,0.0,0.8,0.8,0.0,0.952,3.4,0.9,2.1,43.1,0.2,0.3,85.7,61.7,1.0,28.0,0.2,6.9,0.2,5.1,0.1,4.0,2.1,43.1,5.4,41.6,1.7,44.6,0.8,64.5,0.0,0.0,0.3,66.7,57.8,0.4,0.2,55.6,1.1,36.7,0.1,39.1,7.6,2.3,0.5,21.6,3.6,62.6,0.3,68.3,7.5,0.3,0.1,1.5,1.9,75.8
73,Draymond Green,GSW,46,34,12,28.9,7.5,70.5,36.9,2.7,2.3,1.36,0.107,2.3,1.3,2.4,0.505,0.133,0.625,2.8,0.7,1.2,62.3,0.4,0.5,75.0,67.7,1.2,41.7,0.4,15.0,0.2,5.5,0.3,9.4,1.9,62.3,1.3,33.3,0.2,25.0,1.5,62.7,0.2,66.7,1.2,65.7,55.6,1.0,0.5,46.7,2.9,34.4,0.1,35.4,9.6,6.5,1.9,29.2,10.0,64.4,1.0,71.7,5.1,1.3,1.1,1.9,3.3,58.0
74,Drew Eubanks,POR,71,19,52,17.5,7.7,30.0,18.0,0.9,1.74,0.58,0.256,3.2,0.7,5.3,0.696,0.44,0.918,0.5,0.1,0.2,38.5,0.1,0.1,87.5,47.2,0.2,41.7,0.0,2.8,0.1,11.1,0.1,11.1,0.2,38.5,0.7,40.0,0.3,60.0,4.9,65.6,0.3,38.9,2.2,59.3,60.2,2.0,1.2,60.0,4.2,46.9,0.1,47.8,5.5,3.8,1.1,28.2,6.1,62.4,0.4,67.0,3.9,0.4,0.6,2.3,3.7,62.4
75,Duncan Robinson,MIA,79,52,27,25.9,10.9,34.2,25.5,0.9,1.57,0.59,0.319,0.3,0.0,0.9,0.423,0.0,0.696,1.8,0.3,0.5,51.2,0.1,0.1,100.0,35.9,1.1,59.3,0.3,14.5,0.1,6.2,0.1,2.8,0.7,51.2,6.4,34.9,2.6,45.3,0.6,60.0,0.0,0.0,0.1,45.5,55.9,0.3,0.1,25.0,0.8,45.3,0.0,45.3,17.1,2.6,0.3,12.8,4.5,57.2,0.5,63.9,8.1,0.5,0.2,1.6,2.3,69.7
76,Dwight Howard,LAL,60,21,39,16.2,6.2,23.4,10.9,0.5,1.41,0.36,0.265,1.8,0.3,5.3,0.333,1.059,0.994,0.1,0.0,0.1,66.7,0.0,0.0,100.0,120.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,0.1,66.7,0.4,38.1,0.1,33.3,5.3,66.1,0.3,70.0,0.6,41.7,63.0,2.0,1.4,72.0,4.7,42.3,0.2,43.7,5.0,4.0,1.2,29.8,6.0,66.3,0.5,71.7,4.2,0.6,0.6,1.8,2.8,62.7
77,Dwight Powell,DAL,82,52,30,21.9,8.7,30.2,17.8,0.8,1.51,0.45,0.289,1.9,0.1,6.4,0.408,1.364,1.067,0.5,0.1,0.3,45.8,0.0,0.0,100.0,67.4,0.2,34.9,0.0,9.3,0.0,0.0,0.0,4.7,0.4,45.8,0.5,30.4,0.0,33.3,6.8,75.9,0.2,75.0,0.8,43.8,68.7,2.1,1.1,54.3,5.0,41.9,0.1,43.0,6.1,2.8,0.8,27.7,5.3,53.1,0.4,57.9,5.8,0.5,0.5,2.4,3.8,62.7
78,Dylan Windler,CLE,50,28,22,9.2,2.2,13.3,8.9,0.4,1.64,0.55,0.165,0.0,0.0,0.6,0.0,0.0,0.677,0.9,0.1,0.2,50.0,0.1,0.1,100.0,33.3,0.5,60.0,0.2,20.0,0.1,11.1,0.0,4.4,0.3,50.0,1.2,31.3,0.1,16.7,0.4,66.7,0.0,0.0,0.0,0.0,48.5,0.7,0.3,47.6,1.3,53.8,0.0,53.8,9.2,2.2,0.5,25.0,3.5,61.8,0.4,69.4,5.3,0.3,0.1,0.4,0.7,60.0
79,Ed Davis,CLE,31,15,16,6.5,0.9,9.3,3.7,0.3,1.62,0.42,0.098,0.5,0.0,0.9,0.588,0.0,0.786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,64.3,0.0,0.0,0.3,66.7,68.8,0.8,0.2,28.6,2.3,34.1,0.1,35.9,6.5,2.8,0.4,16.0,4.2,66.7,0.3,71.4,5.8,0.1,0.3,0.5,1.2,47.2
80,Emanuel Terry,PHX,3,2,1,6.1,0.0,10.3,4.7,0.2,1.39,0.42,0.0,0.7,0.0,3.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,100.0,0.3,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,2.0,75.0,4.3,61.5,0.0,61.5,2.8,2.3,1.3,57.1,2.3,100.0,0.0,100.0,4.4,0.3,0.0,0.0,0.3,0.0
81,Eric Paschall,UTA,58,36,22,12.7,5.8,18.4,9.8,0.6,1.88,0.83,0.314,0.3,0.1,1.0,0.95,0.667,1.0,2.4,0.7,1.1,61.5,0.5,0.6,85.7,83.6,0.7,30.0,0.1,4.3,0.2,10.0,0.3,12.1,2.0,61.5,2.2,39.1,0.1,37.5,1.0,67.6,0.0,0.0,0.3,72.7,57.0,0.7,0.4,63.3,1.7,38.0,0.0,38.5,7.0,1.7,0.3,21.1,2.8,58.5,0.4,67.3,6.8,0.2,0.1,0.8,1.1,74.2
82,Eugene Omoruyi,DAL,4,1,3,4.5,1.8,8.3,4.5,0.3,2.05,1.21,0.212,0.5,0.0,0.5,0.0,0.0,0.5,0.5,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.3,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,50.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,50.0,0.5,0.3,50.0,1.0,50.0,0.0,50.0,7.8,1.3,0.0,0.0,1.3,100.0,0.0,100.0,6.7,0.0,0.0,0.3,0.3,100.0
83,Evan Fournier,NYK,79,35,44,29.3,13.7,38.8,29.1,1.7,2.6,1.76,0.354,0.3,0.0,0.4,0.095,0.0,0.485,5.0,1.1,2.2,46.9,0.4,0.5,80.6,51.5,2.0,40.1,0.5,9.9,0.4,7.1,0.2,4.6,2.6,46.9,6.1,40.3,4.6,39.0,0.2,41.2,0.0,0.0,0.0,12.5,53.5,0.5,0.1,24.2,1.1,43.4,0.1,46.5,15.5,2.4,0.6,24.3,4.1,58.5,0.4,64.5,9.7,1.0,0.2,1.5,1.9,77.6
84,Feron Hunt,NYK,2,2,0,4.2,0.0,6.0,4.5,0.1,1.31,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,33.3,1.0,50.0,5.2,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
85,Frank Kaminsky,PHX,9,8,1,20.1,10.6,35.1,19.9,0.9,1.52,0.48,0.301,3.7,1.6,4.7,0.879,0.214,1.095,1.3,0.6,1.0,55.6,0.0,0.0,0.0,83.3,0.2,16.7,0.1,8.3,0.1,8.3,0.0,0.0,1.1,55.6,1.9,33.3,0.7,60.0,5.1,65.4,0.3,16.7,3.2,73.3,58.3,1.4,0.8,54.5,2.9,47.8,0.0,47.8,6.6,3.8,1.3,33.3,8.3,45.5,1.3,53.6,3.7,0.9,0.8,3.7,6.2,58.9
86,Franz Wagner,ORL,79,21,58,30.7,15.2,46.5,29.2,2.4,3.08,2.37,0.326,0.8,0.4,1.7,0.906,0.483,0.887,9.1,2.5,5.5,46.0,1.2,1.4,90.7,70.6,2.2,24.1,0.6,6.7,0.4,4.6,0.7,7.5,6.4,46.0,2.4,36.6,1.8,34.0,1.5,59.5,0.2,42.9,0.7,70.6,51.7,1.1,0.4,39.3,2.9,38.4,0.1,39.6,10.6,3.6,0.8,21.0,5.6,65.1,0.4,69.7,8.1,0.9,0.4,1.6,2.4,65.8
87,Furkan Korkmaz,PHI,67,44,23,21.1,7.6,31.5,20.0,1.6,3.01,2.54,0.241,0.1,0.0,0.5,0.5,0.0,1.167,3.7,0.8,1.7,47.8,0.4,0.5,76.5,55.1,1.5,40.1,0.4,9.7,0.1,4.0,0.3,6.9,2.0,47.8,2.5,30.3,1.6,30.5,0.6,70.4,0.0,0.0,0.1,50.0,46.9,0.4,0.1,27.3,1.3,31.9,0.1,33.3,16.1,2.8,0.3,11.1,4.4,63.8,0.4,69.5,9.2,0.5,0.1,0.8,1.2,65.8
88,Gabriel Deck,OKC,7,2,5,7.9,2.6,8.0,5.9,0.2,1.71,1.11,0.321,0.3,0.1,0.7,1.0,0.0,0.8,1.0,0.3,0.3,100.0,0.0,0.0,0.0,57.1,0.6,57.1,0.3,28.6,0.1,14.3,0.0,0.0,0.6,100.0,0.9,40.0,0.6,66.7,0.6,50.0,0.0,0.0,0.3,100.0,64.3,0.2,0.2,100.0,0.4,50.0,0.0,50.0,4.4,1.0,0.6,60.0,1.2,83.3,0.0,83.3,2.3,0.1,0.0,0.4,0.9,50.0
89,Garrett Temple,NOP,58,22,36,18.6,5.2,23.8,14.8,0.8,2.03,1.32,0.22,0.5,0.0,0.8,0.448,0.0,0.755,1.8,0.2,0.6,34.3,0.1,0.2,58.3,31.1,0.9,50.5,0.2,12.6,0.1,7.8,0.1,5.8,0.6,34.3,2.8,34.4,0.5,21.1,0.6,66.7,0.0,0.0,0.2,55.6,47.6,0.6,0.3,48.3,1.6,37.2,0.1,38.7,13.0,2.3,0.3,15.2,4.0,56.9,0.4,63.6,8.5,0.7,0.4,1.0,1.6,65.9
90,Gary Clark,NOP,37,19,18,9.8,2.5,11.8,6.2,0.3,1.64,0.57,0.209,0.1,0.1,0.6,0.0,0.667,0.227,0.5,0.1,0.2,33.3,0.0,0.1,50.0,36.8,0.2,47.4,0.1,21.1,0.0,0.0,0.0,5.3,0.2,33.3,1.7,38.2,0.3,44.4,0.1,14.3,0.1,0.0,0.0,0.0,50.6,0.8,0.5,65.2,1.5,53.5,0.0,53.5,8.8,2.1,0.5,25.0,3.0,68.2,0.1,71.4,6.3,0.4,0.2,0.7,0.9,75.8
91,Gary Trent Jr.,TOR,70,44,26,35.0,18.3,42.4,30.5,2.0,2.85,2.26,0.432,0.5,0.1,0.8,0.514,1.2,0.424,4.5,1.3,3.0,42.6,0.5,0.6,87.5,67.0,1.1,23.6,0.3,6.0,0.2,3.8,0.3,6.0,3.0,42.6,5.9,40.4,7.0,39.5,0.4,50.0,0.1,50.0,0.3,53.3,51.1,0.4,0.2,42.3,1.4,29.5,0.0,30.6,12.8,2.5,0.3,13.3,4.0,63.2,0.3,69.0,8.5,1.7,0.3,1.3,1.6,80.0
92,George King,DAL,4,2,2,4.8,0.3,4.8,3.0,0.1,1.32,0.58,0.053,0.0,0.0,0.3,0.0,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,1.7,1.0,60.0,2.7,62.5,0.0,62.5,4.2,0.0,0.0,1.3,1.3,100.0
93,Georges Niang,PHI,76,48,28,22.8,9.2,37.0,19.0,1.0,1.56,0.64,0.249,0.3,0.1,0.5,0.435,0.75,0.639,3.0,0.7,1.4,49.5,0.3,0.3,92.0,56.8,1.2,39.7,0.2,7.9,0.2,7.4,0.2,5.7,1.7,49.5,5.9,40.0,0.5,33.3,0.3,55.0,0.1,66.7,0.1,55.6,57.5,0.4,0.2,48.0,1.2,31.6,0.0,32.9,10.0,2.7,0.5,17.4,4.9,55.5,0.5,61.4,7.4,0.4,0.2,1.4,2.1,67.9
