,Player,GS,FG,FGA,FTA,ORB,DRB,AST,STL,BLK,TOV,PF
51,Andre Drummond,81,6.8,13.1,7.2,4.9,9.9,0.8,1.5,1.4,1.9,3.0
288,Andre Iguodala,1,2.7,5.7,1.3,0.8,3.2,3.4,1.1,0.3,1.2,1.6
460,Andre Miller,4,1.5,2.7,0.8,0.3,1.0,2.2,0.4,0.0,0.9,1.2
401,Andre Roberson,70,1.9,3.9,0.8,1.1,2.5,0.7,0.8,0.6,0.5,1.9
301,Andrea Bargnani,0,2.8,6.1,1.2,0.6,1.5,0.4,0.1,0.2,0.6,1.3
378,Andrew Bogut,66,2.5,4.0,0.7,1.7,5.3,2.3,0.5,1.6,1.2,3.2
514,Andrew Goudelock,0,1.1,2.5,0.5,0.1,0.1,0.5,0.8,0.3,0.9,0.5
296,Andrew Nicholson,0,2.6,5.5,1.2,0.6,3.0,0.4,0.2,0.4,0.7,1.2
19,Andrew Wiggins,81,7.3,16.0,7.0,1.3,2.3,2.0,1.0,0.6,2.2,2.0
576,Anthony Bennett,0,0.4,1.4,0.5,0.3,0.9,0.0,0.3,0.0,0.2,0.4
446,Anthony Brown,11,1.3,4.3,0.7,0.3,2.1,0.7,0.5,0.2,0.5,1.2
6,Anthony Davis,61,9.2,18.6,7.0,2.1,8.1,1.9,1.3,2.0,2.0,2.4
368,Anthony Morrow,6,2.0,4.9,0.6,0.1,0.8,0.4,0.3,0.1,0.3,0.9
381,Anthony Tolliver,5,1.8,4.6,0.7,0.5,2.6,0.7,0.4,0.2,0.4,1.2
206,Archie Goodwin,13,3.1,7.4,3.4,0.5,2.0,2.1,0.5,0.2,1.8,1.5
317,Aron Baynes,1,2.4,4.7,2.0,1.7,3.0,0.6,0.3,0.6,0.8,1.9
94,Arron Afflalo,57,5.0,11.3,1.8,0.3,3.4,2.0,0.4,0.1,1.2,2.0
208,Austin Rivers,7,3.4,7.7,1.7,0.3,1.6,1.5,0.7,0.1,0.9,2.0
61,Avery Bradley,72,6.0,13.4,1.6,0.6,2.3,2.1,1.5,0.3,1.4,2.2
473,Axel Toupane,0,1.2,3.3,0.8,0.4,1.1,0.7,0.3,0.3,0.3,1.9
248,Ben McLemore,53,2.9,6.7,1.5,0.5,1.7,1.2,0.8,0.1,1.5,2.1
402,Beno Udrih,5,2.0,4.5,0.5,0.2,1.5,2.6,0.3,0.0,1.2,1.2
372,Bismack Biyombo,22,1.9,3.5,2.8,2.2,5.8,0.4,0.2,1.6,0.9,2.7
13,Blake Griffin,35,8.6,17.2,5.5,1.5,6.9,4.9,0.8,0.5,2.4,2.7
374,Boban Marjanović,4,1.9,3.2,2.1,1.4,2.2,0.4,0.2,0.4,0.5,1.0
289,Bobby Portis,4,3.0,7.0,1.1,2.0,3.5,0.8,0.4,0.4,0.9,1.6
140,Bojan Bogdanović,39,4.1,9.5,1.7,0.5,2.8,1.3,0.4,0.1,1.5,1.5
311,Boris Diaw,4,2.7,5.0,1.0,0.8,2.3,2.3,0.3,0.3,1.3,1.3
39,Bradley Beal,35,6.5,14.5,3.2,0.7,2.7,2.9,1.0,0.2,2.0,2.1
298,Brandan Wright,2,2.9,4.3,2.0,1.2,2.4,0.5,0.4,1.3,0.8,1.8
600,Branden Dawson,0,0.3,0.8,0.2,0.3,0.3,0.0,0.0,0.2,0.0,0.3
274,Brandon Bass,0,2.6,4.8,2.2,1.6,2.7,1.1,0.5,0.8,0.6,1.9
291,Brandon Jennings,7,2.3,6.3,1.6,0.3,1.7,3.5,0.6,0.1,1.2,1.2
26,Brandon Knight,50,7.1,17.2,3.5,0.7,3.2,5.1,1.2,0.4,3.4,2.4
433,Brandon Rush,25,1.5,3.6,0.4,0.3,2.2,0.8,0.3,0.3,0.5,0.8
442,Brian Roberts,0,1.5,3.2,0.9,0.1,0.7,1.1,0.2,0.0,0.5,0.7
418,Briante Weber,4,2.0,5.6,0.6,1.1,2.4,3.0,1.3,0.4,1.3,1.7
21,Brook Lopez,73,8.1,15.8,5.5,2.8,5.1,2.0,0.8,1.7,2.4,2.9
602,Bruno Caboclo,1,0.2,2.0,0.0,0.2,0.2,0.2,0.3,0.2,0.7,0.3
592,Bryce Cotton,0,0.5,1.3,0.0,0.0,0.0,0.4,0.4,0.0,0.6,0.3
365,Bryce Dejean-Jones,11,2.0,4.9,1.5,0.6,2.9,1.1,0.7,0.1,0.8,1.2
127,C.J. Miles,24,4.0,9.9,1.9,0.4,2.3,1.0,0.8,0.5,1.1,2.2
427,C.J. Watson,2,1.4,4.2,1.2,0.3,1.7,2.7,0.6,0.2,0.8,1.5
506,C.J. Wilcox,0,1.1,2.9,0.5,0.0,0.5,0.4,0.4,0.1,0.1,0.7
18,CJ McCollum,80,8.0,17.9,2.8,0.6,2.7,4.3,1.2,0.3,2.5,2.3
559,Cameron Bairstow,2,0.7,2.2,0.4,0.2,1.3,0.3,0.1,0.2,0.2,1.1
396,Cameron Payne,1,2.0,4.9,0.4,0.2,1.3,1.9,0.6,0.1,0.8,1.4
178,Carl Landry,12,3.9,6.9,2.5,1.4,2.7,0.9,0.3,0.3,0.6,1.9
12,Carmelo Anthony,72,7.9,18.2,5.6,1.4,6.4,4.2,0.9,0.5,2.4,2.5
464,Caron Butler,1,1.5,3.5,0.7,0.3,1.0,0.6,0.5,0.1,0.2,1.1
89,Chandler Parsons,51,5.2,10.7,2.2,0.5,4.2,2.8,0.8,0.3,1.6,1.9
325,Channing Frye,32,2.2,5.0,0.5,0.5,2.8,1.0,0.4,0.4,0.6,1.8
392,Charlie Villanueva,4,2.0,5.3,0.4,0.4,2.1,0.4,0.3,0.2,0.5,1.1
437,Chase Budinger,2,1.6,3.6,0.8,0.7,1.6,1.0,0.5,0.2,0.7,0.9
449,Chris Andersen,15,1.4,2.7,1.3,1.3,2.3,0.4,0.6,0.5,0.3,1.1
29,Chris Bosh,53,6.8,14.5,5.1,0.9,6.5,2.4,0.7,0.6,1.5,1.9
554,Chris Copeland,1,0.7,2.1,0.3,0.0,0.4,0.5,0.1,0.0,0.3,0.7
507,Chris Johnson,2,1.0,2.8,0.6,0.4,1.5,0.6,0.5,0.3,0.6,1.4
517,Chris Kaman,2,1.3,2.7,0.2,0.4,1.1,0.7,0.1,0.1,0.5,0.9
405,Chris McCullough,4,1.8,4.5,1.0,1.0,1.8,0.4,1.2,0.5,0.6,1.6
28,Chris Paul,74,7.0,15.1,4.4,0.5,3.7,10.0,2.1,0.2,2.6,2.5
475,Christian Wood,0,1.3,3.1,1.2,0.8,1.5,0.2,0.3,0.4,0.1,0.6
557,Chuck Hayes,0,0.5,1.0,1.0,0.0,4.0,1.0,0.0,0.0,1.5,3.0
561,Cleanthony Early,2,0.7,2.4,0.2,0.2,1.3,0.4,0.1,0.2,0.5,0.9
581,Cliff Alexander,0,0.6,1.3,0.0,0.3,0.5,0.0,0.1,0.3,0.1,0.1
284,Clint Capela,35,3.0,5.2,2.7,2.5,3.9,0.6,0.8,1.2,0.8,2.5
218,Cody Zeller,60,3.2,6.0,3.2,1.9,4.3,1.0,0.8,0.9,0.9,2.8
371,Cole Aldrich,5,2.2,3.8,1.4,1.4,3.4,0.8,0.8,1.1,1.1,2.3
275,Corey Brewer,12,2.6,6.7,1.7,0.5,1.9,1.3,1.0,0.2,1.0,2.0
516,Cory Jefferson,0,1.1,2.8,0.8,0.8,1.3,0.0,0.0,0.1,0.0,1.0
225,Cory Joseph,4,3.2,7.3,2.2,0.5,2.1,3.1,0.8,0.3,1.3,1.6
556,Coty Clarke,0,0.7,1.3,0.0,0.0,0.3,0.0,0.0,0.0,0.3,0.0
186,Courtney Lee,65,3.7,8.1,1.5,0.4,2.2,1.7,1.1,0.4,0.9,1.7
484,Cristiano Felício,4,1.3,2.3,1.1,1.0,2.3,0.8,0.2,0.4,0.4,1.0
92,D'Angelo Russell,48,4.9,12.0,2.4,0.6,2.8,3.3,1.2,0.2,2.5,1.8
256,D.J. Augustin,0,2.4,5.6,2.1,0.1,1.4,3.2,0.6,0.1,1.4,1.4
93,Dahntay Jones,0,6.0,14.0,0.0,1.0,4.0,2.0,1.0,2.0,0.0,6.0
5,Damian Lillard,75,8.2,19.7,6.2,0.6,3.4,6.8,0.9,0.4,3.2,2.2
563,Damien Inglis,1,0.7,1.9,0.4,0.1,1.5,0.5,0.3,0.2,0.6,0.6
549,Damjan Rudež,0,0.8,1.9,0.2,0.2,0.5,0.3,0.1,0.0,0.4,1.0
27,Danilo Gallinari,53,5.4,13.2,8.2,1.0,4.3,2.5,0.8,0.4,1.5,1.6
278,Danny Green,79,2.7,7.1,0.6,0.6,3.2,1.8,1.0,0.8,0.9,1.8
328,Dante Cunningham,46,2.3,5.2,1.0,0.7,2.2,1.0,0.5,0.4,0.5,2.2
259,Darrell Arthur,16,3.2,7.0,0.8,1.2,3.0,1.4,0.8,0.7,0.9,2.6
82,Darren Collison,15,5.1,10.5,3.1,0.4,1.9,4.3,1.0,0.1,1.8,1.9
448,Darrun Hilliard,2,1.4,3.4,1.1,0.1,1.1,0.7,0.2,0.0,0.5,0.7
244,David Lee,5,3.2,6.1,1.7,1.8,3.7,1.5,0.4,0.5,1.2,2.1
282,David West,19,3.1,5.7,1.0,0.9,3.0,1.8,0.6,0.7,0.9,1.8
101,DeAndre Jordan,77,4.6,6.6,8.0,3.5,10.3,1.2,0.7,2.3,1.4,2.7
552,DeJuan Blair,0,1.0,2.3,0.4,0.7,1.3,0.4,0.3,0.1,0.5,1.8
7,DeMar DeRozan,78,7.9,17.7,8.4,0.8,3.7,4.0,1.0,0.3,2.2,2.1
3,DeMarcus Cousins,65,9.2,20.5,10.2,2.4,9.1,3.3,1.6,1.4,3.8,3.6
147,DeMarre Carroll,22,4.0,10.4,1.9,1.2,3.5,1.0,1.7,0.2,1.1,2.4
455,Delon Wright,1,1.3,3.0,1.3,0.3,1.1,1.1,0.3,0.1,0.6,0.3
148,Dennis Schröder,6,4.1,9.8,2.3,0.3,2.2,4.4,0.9,0.1,2.3,1.7
81,Deron Williams,63,4.9,11.9,3.2,0.3,2.6,5.8,0.9,0.2,2.3,2.4
48,Derrick Favors,59,6.7,13.1,4.1,2.7,5.4,1.5,1.2,1.5,1.7,2.4
49,Derrick Rose,66,6.8,15.9,2.7,0.7,2.7,4.7,0.7,0.2,2.7,1.3
197,Derrick Williams,9,3.2,7.1,3.2,0.6,3.1,0.9,0.4,0.1,0.8,0.9
86,Devin Booker,51,4.8,11.4,3.4,0.4,2.1,2.6,0.6,0.3,2.1,3.0
255,Devin Harris,0,2.6,5.8,2.2,0.3,1.9,1.8,0.9,0.2,1.0,1.9
555,Devyn Marble,0,0.8,2.5,0.9,0.2,1.1,0.4,0.5,0.0,0.3,0.9
423,Dewayne Dedmon,20,1.7,3.1,1.3,1.2,2.8,0.2,0.4,0.8,0.6,1.9
181,Dion Waiters,15,3.6,9.1,2.0,0.5,2.1,2.0,1.0,0.2,1.5,1.8
32,Dirk Nowitzki,75,6.6,14.8,3.7,0.7,5.8,1.8,0.7,0.7,1.1,2.1
290,Donald Sloan,33,2.5,5.7,1.7,0.3,2.6,4.4,0.5,0.1,1.3,1.2
323,Donatas Motiejūnas,22,2.4,5.5,1.4,1.0,1.9,1.1,0.5,0.1,1.2,1.9
192,Doug McDermott,4,3.6,8.0,1.0,0.5,2.0,0.7,0.2,0.1,0.7,1.6
84,Draymond Green,81,5.0,10.1,4.1,1.7,7.8,7.4,1.5,1.4,3.2,3.0
522,Drew Gooden,0,1.1,3.4,0.5,0.9,1.9,0.4,0.3,0.4,0.4,1.3
339,Duje Dukan,0,2.0,10.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,2.0
88,Dwight Howard,71,5.2,8.5,6.7,3.4,8.4,1.4,1.0,1.6,2.3,3.1
354,Dwight Powell,2,2.1,4.3,2.1,1.2,2.7,0.6,0.5,0.3,0.6,1.7
30,Dwyane Wade,73,7.3,16.0,5.5,1.1,3.0,4.6,1.1,0.6,2.7,1.6
262,E'Twaun Moore,22,3.2,6.6,0.6,0.3,1.9,1.7,0.6,0.3,0.9,1.7
308,Ed Davis,0,2.5,4.2,2.5,2.8,4.6,1.1,0.7,0.9,0.8,2.5
550,Edy Tavares,0,1.0,1.7,0.7,0.6,1.3,0.3,0.1,0.5,0.5,0.7
151,Elfrid Payton,69,4.4,10.0,2.6,1.1,2.5,6.4,1.2,0.3,2.4,2.2
565,Elijah Millsap,0,0.6,2.0,0.9,0.3,1.5,1.0,0.4,0.2,0.5,1.7
572,Elliot Williams,0,0.4,2.0,0.8,0.2,0.6,0.8,0.0,0.0,0.2,0.4
441,Elton Brand,1,1.8,4.2,0.5,0.5,3.2,1.1,0.5,0.5,0.6,1.9
98,Emmanuel Mudiay,66,4.8,13.3,3.1,0.5,2.9,5.5,1.0,0.5,3.2,2.1
102,Enes Freedom,1,5.0,8.8,3.1,3.0,5.1,0.4,0.3,0.4,1.4,2.0
22,Eric Bledsoe,31,7.2,15.9,5.5,0.6,3.5,6.1,2.0,0.6,3.5,2.4
64,Eric Gordon,44,5.1,12.3,2.8,0.2,2.0,2.7,1.0,0.3,1.6,2.2
595,Eric Moreland,0,0.4,0.8,0.5,0.4,1.0,0.1,0.0,0.5,0.4,0.5
578,Erick Green,0,0.6,1.4,0.2,0.3,0.3,0.3,0.1,0.0,0.0,0.4
156,Ersan İlyasova,56,3.8,8.9,2.1,1.9,3.5,0.9,0.7,0.4,1.0,2.3
56,Evan Fournier,71,5.4,11.8,3.0,0.4,2.4,2.7,1.2,0.0,1.7,2.7
155,Evan Turner,12,4.2,9.3,2.2,0.6,4.3,4.4,1.0,0.3,2.1,1.7
286,Festus Ezeli,13,2.7,5.0,2.9,2.0,3.6,0.7,0.4,1.1,0.8,2.0
261,Frank Kaminsky,3,2.7,6.5,1.8,0.9,3.3,1.2,0.5,0.5,0.7,1.6
267,Garrett Temple,43,2.5,6.3,1.6,0.5,2.2,1.8,0.9,0.2,0.8,2.4
113,Gary Harris,76,4.7,10.1,1.8,0.7,2.2,1.9,1.3,0.2,1.3,1.9
179,Gary Neal,2,3.8,8.1,1.4,0.3,1.8,1.2,0.5,0.0,0.7,1.4
118,George Hill,73,4.4,10.0,2.0,0.8,3.2,3.5,1.1,0.2,1.4,2.0
207,Gerald Green,14,3.3,8.5,1.3,0.4,2.0,0.8,0.6,0.3,0.7,1.8
214,Gerald Henderson,0,3.2,7.3,2.0,0.4,2.5,1.0,0.5,0.3,0.9,1.2
44,Giannis Antetokounmpo,79,6.4,12.7,5.1,1.4,6.2,4.3,1.2,1.4,2.6,3.2
454,Glenn Robinson III,4,1.4,3.4,0.9,0.3,1.2,0.6,0.4,0.2,0.4,0.5
78,Goran Dragić,72,5.8,12.2,2.3,0.8,3.1,5.8,1.0,0.2,2.6,2.6
24,Gordon Hayward,80,6.5,15.0,6.0,0.8,4.2,3.7,1.2,0.3,2.5,2.3
170,Gorgui Dieng,39,3.8,7.1,3.0,1.9,5.2,1.7,1.1,1.2,1.7,2.7
58,Greg Monroe,67,6.2,11.9,3.9,2.8,6.1,2.3,0.9,0.8,1.6,2.1
548,Greg Smith,0,1.0,1.8,0.9,0.7,1.7,0.3,0.2,0.1,0.4,1.6
363,Greivis Vásquez,0,2.0,6.0,1.1,0.2,1.8,4.0,0.4,0.0,1.7,1.8
132,Harrison Barnes,59,4.5,9.6,2.0,1.2,3.8,1.8,0.6,0.2,0.9,2.1
77,Hassan Whiteside,43,5.7,9.3,4.5,3.3,8.6,0.4,0.6,3.7,1.9,2.8
309,Henry Sims,4,2.4,5.5,2.1,1.5,3.6,0.6,0.6,1.0,0.9,2.6
180,Hollis Thompson,17,3.5,8.8,1.2,0.7,2.8,1.3,0.5,0.3,1.0,2.4
470,Ian Clark,1,1.3,3.1,0.5,0.2,0.8,1.0,0.3,0.2,0.7,0.9
196,Ian Mahinmi,71,3.7,6.3,3.2,1.9,5.2,1.5,0.9,1.1,1.4,3.1
355,Iman Shumpert,5,2.1,5.6,0.9,0.6,3.2,1.7,1.0,0.4,1.1,2.2
145,Isaiah Canaan,39,3.4,9.4,2.3,0.3,2.0,1.8,0.7,0.2,1.2,1.7
10,Isaiah Thomas,79,7.2,16.9,6.6,0.6,2.4,6.2,1.1,0.1,2.7,2.0
105,Ish Smith,53,5.2,12.6,2.3,0.6,3.4,6.5,1.1,0.3,2.3,1.7
150,J.J. Barea,16,4.3,9.6,1.3,0.4,1.7,4.1,0.4,0.0,1.5,1.5
342,J.J. Hickson,9,2.3,4.4,2.9,1.1,2.7,0.7,0.4,0.4,0.7,1.3
604,J.J. O'Brien,0,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5
111,J.R. Smith,77,4.6,11.0,0.9,0.6,2.3,1.7,1.1,0.3,0.8,2.6
50,JJ Redick,75,5.6,11.7,2.7,0.1,1.7,1.4,0.6,0.1,1.0,1.8
386,JaKarr Sampson,40,1.9,4.3,1.7,0.6,2.0,0.6,0.3,0.5,1.0,1.9
263,JaMychal Green,15,2.9,6.3,1.8,1.8,3.0,0.9,0.6,0.4,1.1,2.4
390,JaVale McGee,2,2.3,3.9,1.1,1.6,2.4,0.1,0.1,0.8,0.6,1.4
80,Jabari Parker,72,5.8,11.8,3.0,1.6,3.6,1.7,0.9,0.4,1.5,2.0
76,Jae Crowder,73,4.9,11.1,3.3,1.0,4.2,1.8,1.7,0.5,1.1,2.7
38,Jahlil Okafor,48,7.5,14.7,3.7,2.3,4.7,1.2,0.4,1.2,2.3,2.6
75,Jamal Crawford,5,4.8,11.9,3.4,0.3,1.6,2.3,0.7,0.2,1.4,1.5
252,Jameer Nelson,15,2.9,7.9,0.9,0.5,2.5,4.9,0.6,0.1,1.7,2.6
477,James Anderson,15,1.3,3.5,0.6,0.3,1.4,0.8,0.4,0.3,0.8,1.1
269,James Ennis III,5,2.5,5.1,1.5,1.0,1.0,1.0,0.7,0.2,0.9,1.3
1,James Harden,82,8.7,19.7,10.2,0.8,5.3,7.5,1.7,0.6,4.6,2.8
395,James Johnson,32,2.0,4.2,1.2,0.5,1.7,1.2,0.5,0.6,0.9,1.5
465,James Jones,0,1.2,3.0,0.5,0.2,0.9,0.3,0.2,0.2,0.3,1.0
508,James Michael McAdoo,1,1.1,2.0,1.2,0.7,0.7,0.4,0.2,0.2,0.4,1.0
596,James Young,0,0.4,1.2,0.1,0.1,0.8,0.3,0.2,0.0,0.2,0.6
518,Jared Cunningham,3,0.8,2.4,1.3,0.1,0.8,0.5,0.3,0.0,0.5,0.9
242,Jared Dudley,41,2.9,6.0,1.2,0.7,2.9,2.1,0.9,0.2,1.0,2.3
165,Jared Sullinger,73,4.3,10.0,2.0,2.4,5.9,2.3,0.9,0.6,1.3,2.6
538,Jarell Eddie,0,0.8,2.5,0.3,0.1,0.8,0.2,0.2,0.0,0.0,0.2
361,Jarell Martin,0,2.0,4.3,2.3,1.4,1.7,0.6,0.3,0.3,0.7,2.1
589,Jarnell Stokes,0,0.4,0.7,0.3,0.1,0.4,0.1,0.1,0.0,0.0,0.1
97,Jarrett Jack,32,4.4,11.2,3.5,0.3,4.0,7.4,1.1,0.2,2.9,2.4
279,Jason Smith,2,3.2,6.6,0.9,0.7,2.2,0.8,0.4,0.9,0.8,2.1
352,Jason Terry,7,2.1,5.2,0.5,0.2,0.9,1.4,0.7,0.1,0.7,1.3
495,Jason Thompson,7,1.1,2.3,1.1,0.7,2.2,0.6,0.3,0.4,0.3,1.7
567,Jeff Ayres,0,0.7,1.4,0.4,0.2,1.1,0.3,0.0,0.2,0.4,1.1
129,Jeff Green,41,4.4,10.3,2.8,0.9,3.2,1.7,0.7,0.5,1.2,2.1
54,Jeff Teague,78,5.5,12.5,3.9,0.4,2.3,5.9,1.2,0.3,2.8,2.1
428,Jeff Withey,10,1.7,3.2,1.2,1.1,2.3,0.4,0.4,1.0,0.5,1.5
185,Jerami Grant,52,3.3,7.8,4.2,1.3,3.4,1.8,0.7,1.6,1.4,2.8
539,Jeremy Evans,2,0.9,1.6,0.7,0.4,1.4,0.1,0.2,0.3,0.2,0.6
212,Jeremy Lamb,0,3.5,7.7,1.3,0.7,3.2,1.2,0.6,0.5,0.8,1.6
133,Jeremy Lin,13,3.8,9.3,3.7,0.5,2.7,3.0,0.7,0.5,1.9,2.1
366,Jerian Grant,6,2.0,5.1,1.6,0.3,1.6,2.3,0.7,0.1,1.1,1.3
159,Jerryd Bayless,18,3.6,8.4,1.7,0.4,2.3,3.1,0.9,0.2,1.4,2.1
573,Jimmer Fredette,0,0.3,0.8,0.8,0.0,0.0,0.2,0.2,0.0,0.3,0.3
16,Jimmy Butler,67,7.0,15.4,7.1,1.2,4.2,4.8,1.6,0.6,2.0,1.9
425,Joakim Noah,2,1.8,4.6,1.6,3.0,5.8,3.8,0.6,1.0,1.8,2.7
266,Jodie Meeks,0,2.3,6.7,1.3,0.3,1.3,1.0,0.0,0.0,0.3,0.7
601,Joe Harris,0,0.2,0.8,0.0,0.0,0.6,0.4,0.0,0.0,0.2,0.2
430,Joe Ingles,2,1.5,3.6,0.2,0.2,1.6,1.2,0.7,0.0,0.8,1.2
114,Joe Johnson,81,4.7,10.6,1.8,0.6,3.0,3.9,0.8,0.0,2.0,1.8
456,Joe Young,0,1.5,4.1,0.6,0.1,1.1,1.6,0.4,0.0,0.8,0.7
597,Joel Anthony,0,0.3,0.5,0.4,0.4,0.7,0.1,0.1,0.6,0.1,0.8
243,Joffrey Lauvergne,15,3.3,6.4,1.2,1.3,3.6,0.9,0.2,0.3,0.9,1.9
287,John Henson,1,2.9,5.1,2.1,1.5,2.4,0.9,0.3,1.9,1.1,2.3
434,John Jenkins,3,1.7,3.7,0.6,0.2,1.1,0.8,0.2,0.0,0.6,0.5
23,John Wall,77,7.4,17.5,4.5,0.5,4.4,10.2,1.9,0.8,4.1,2.1
505,Johnny O'Bryant,4,1.3,3.2,0.6,1.0,1.7,0.5,0.3,0.1,0.5,1.5
226,Jon Leuer,27,3.3,7.0,1.5,1.1,4.4,1.1,0.6,0.4,1.1,1.9
424,Jonas Jerebko,0,1.5,3.7,1.0,1.0,2.7,0.8,0.3,0.3,0.7,1.8
99,Jonas Valančiūnas,59,5.1,8.9,3.6,3.1,6.1,0.7,0.4,1.3,1.4,2.6
341,Jonathon Simmons,2,2.2,4.4,1.7,0.3,1.5,1.1,0.4,0.1,1.0,1.9
476,Jordan Adams,0,1.0,3.0,2.5,0.0,1.0,1.5,1.5,0.0,1.0,1.0
55,Jordan Clarkson,79,6.0,13.9,2.6,1.2,2.8,2.4,1.1,0.1,1.7,2.1
198,Jordan Farmar,10,3.5,8.3,0.8,0.3,1.8,3.1,1.3,0.2,1.5,1.8
138,Jordan Hamilton,4,4.5,10.5,1.9,1.1,4.5,2.3,0.7,0.3,1.5,2.2
211,Jordan Hill,11,3.8,7.5,1.7,2.1,4.0,1.2,0.5,0.5,1.3,2.1
410,Jordan McRae,1,1.5,3.5,1.3,0.2,0.7,1.1,0.1,0.0,0.7,0.8
583,Jordan Mickey,0,0.5,1.4,0.6,0.4,0.4,0.1,0.0,0.7,0.1,0.3
562,Jorge Gutiérrez,0,0.5,0.9,0.9,0.0,0.6,1.4,0.3,0.0,0.5,0.3
515,Josh Huestis,0,1.0,2.4,0.8,0.4,1.6,0.0,0.2,0.4,0.6,0.6
472,Josh McRoberts,1,1.3,3.5,1.0,0.5,2.0,1.9,0.4,0.2,0.7,1.6
303,Josh Richardson,2,2.4,5.2,1.2,0.4,1.7,1.4,0.7,0.5,0.7,2.1
334,Josh Smith,7,2.3,6.3,1.2,0.9,2.6,1.6,0.6,0.9,1.4,2.1
253,José Calderón,72,2.9,6.3,0.7,0.3,2.9,4.1,0.9,0.1,1.2,1.9
45,Jrue Holiday,23,6.3,14.4,3.3,0.4,2.6,6.0,1.4,0.3,2.6,2.3
139,Julius Randle,60,4.4,10.3,3.3,2.1,8.1,1.8,0.7,0.4,1.8,3.0
453,Justin Anderson,9,1.3,3.2,1.0,0.3,2.1,0.5,0.3,0.5,0.4,0.8
525,Justin Harper,0,0.8,2.0,0.4,0.0,0.2,0.0,0.2,0.0,0.4,0.6
407,Justin Holiday,5,1.7,4.3,0.7,0.2,1.5,1.1,0.6,0.4,0.7,1.2
316,Justise Winslow,8,2.5,5.9,1.5,1.0,4.1,1.5,0.9,0.3,1.2,2.4
236,Jusuf Nurkić,3,3.2,7.6,3.1,2.0,3.4,1.3,0.8,1.4,1.7,2.8
542,K.J. McDaniels,1,0.8,1.9,0.8,0.4,0.7,0.3,0.2,0.2,0.5,0.8
33,Karl-Anthony Towns,82,7.6,14.1,3.4,2.8,7.7,2.0,0.7,1.7,2.2,3.0
14,Kawhi Leonard,72,7.7,15.1,4.6,1.3,5.5,2.6,1.8,1.0,1.5,1.8
585,Keith Appling,0,0.4,1.6,0.4,0.0,0.2,0.2,0.2,0.0,0.6,1.0
174,Kelly Olynyk,8,3.7,8.1,1.9,1.0,3.0,1.5,0.8,0.5,1.1,2.4
469,Kelly Oubre Jr.,9,1.4,3.3,0.8,0.4,1.7,0.2,0.3,0.1,0.5,1.6
17,Kemba Walker,81,7.0,16.4,5.4,0.7,3.7,5.2,1.6,0.5,2.1,1.4
466,Kendall Marshall,6,1.4,3.9,0.4,0.1,0.9,2.4,0.5,0.1,1.4,1.0
533,Kendrick Perkins,5,1.1,2.0,0.7,0.7,2.8,0.8,0.3,0.3,1.1,1.7
109,Kenneth Faried,64,5.2,9.3,3.3,3.5,5.2,1.2,0.5,0.9,1.4,2.5
135,Kent Bazemore,68,4.3,9.7,2.0,0.4,4.7,2.3,1.3,0.5,1.8,2.3
71,Kentavious Caldwell-Pope,76,5.3,12.6,3.0,0.9,2.8,1.8,1.4,0.2,1.4,2.2
