,Player,GS,FG,FGA,FTA,ORB,DRB,AST,STL,BLK,TOV,PF
616,Arinze Onuaku,0,0.3,0.5,0.0,0.3,0.5,0.3,0.0,0.1,0.3,0.4
430,Aron Baynes,2,1.9,3.7,1.3,1.5,3.0,0.4,0.2,0.5,0.7,2.2
237,Arron Afflalo,45,3.0,6.9,1.5,0.1,1.9,1.3,0.3,0.1,0.7,1.7
122,Austin Rivers,29,4.4,9.9,2.6,0.3,1.9,2.8,0.6,0.1,1.6,2.5
57,Avery Bradley,55,6.5,14.1,1.7,1.2,4.9,2.2,1.2,0.2,1.6,2.6
533,Axel Toupane,0,1.3,2.3,0.0,0.0,0.3,0.0,0.3,0.3,0.0,1.5
620,Ben Bentil,0,0.0,1.0,0.0,0.0,0.7,0.0,0.0,0.0,0.3,0.3
247,Ben McLemore,26,3.0,6.9,1.5,0.3,1.8,0.8,0.5,0.1,1.0,1.8
367,Beno Udrih,0,2.4,5.1,0.9,0.2,1.3,3.4,0.3,0.0,0.9,0.7
357,Bismack Biyombo,27,2.2,4.2,2.9,1.9,5.1,0.9,0.3,1.1,1.2,2.5
29,Blake Griffin,61,7.9,15.9,6.9,1.8,6.3,4.9,0.9,0.4,2.3,2.6
387,Boban Marjanović,0,2.1,3.8,1.7,1.3,2.4,0.3,0.2,0.3,0.3,0.7
560,Bobby Brown,0,0.9,2.4,0.1,0.0,0.2,0.6,0.0,0.0,0.2,0.2
306,Bobby Portis,13,2.9,5.9,0.9,1.2,3.5,0.5,0.3,0.2,0.6,1.5
92,Bojan Bogdanović,54,4.6,10.4,3.0,0.5,3.0,1.4,0.4,0.1,1.6,1.8
445,Boris Diaw,33,2.0,4.5,0.5,0.6,1.5,2.3,0.2,0.1,1.2,1.1
19,Bradley Beal,77,8.3,17.2,4.4,0.7,2.4,3.5,1.1,0.3,2.0,2.2
307,Brandan Wright,5,3.0,4.8,1.3,1.1,1.7,0.5,0.4,0.7,0.4,1.5
375,Brandon Bass,0,2.1,3.6,1.7,0.8,1.7,0.4,0.3,0.2,0.6,0.9
203,Brandon Ingram,40,3.5,8.7,2.7,0.8,3.2,2.1,0.6,0.5,1.5,2.0
280,Brandon Jennings,13,2.4,6.6,1.9,0.4,2.1,4.9,0.9,0.0,1.6,1.4
140,Brandon Knight,5,3.9,9.7,2.9,0.5,1.7,2.4,0.5,0.1,1.6,1.6
471,Brandon Rush,33,1.5,4.0,0.4,0.3,1.8,1.0,0.5,0.5,0.6,0.9
497,Brian Roberts,2,1.1,3.0,1.0,0.1,0.8,1.3,0.2,0.0,0.6,0.4
515,Briante Weber,0,1.3,3.0,0.8,0.4,0.9,1.1,0.6,0.1,0.4,0.8
602,Brice Johnson,0,0.7,2.3,0.0,0.3,0.7,0.3,0.7,0.3,0.3,0.0
32,Brook Lopez,75,7.4,15.6,4.9,1.6,3.8,2.3,0.5,1.7,2.5,2.6
593,Bruno Caboclo,0,0.7,1.8,0.0,0.6,0.6,0.4,0.2,0.1,0.2,0.4
553,Bryn Forbes,0,1.0,2.8,0.2,0.1,0.6,0.6,0.0,0.0,0.3,0.6
157,Buddy Hield,55,4.0,9.4,0.9,0.4,2.9,1.5,0.5,0.1,1.2,1.4
155,C.J. Miles,29,3.7,8.5,1.2,0.4,2.6,0.6,0.6,0.3,0.5,2.0
453,C.J. Watson,9,1.5,4.0,1.1,0.3,1.2,1.8,0.7,0.0,0.8,1.4
609,C.J. Wilcox,0,0.4,1.4,0.1,0.2,0.4,0.5,0.1,0.0,0.3,0.4
22,CJ McCollum,80,8.7,18.0,3.7,0.8,2.9,3.6,0.9,0.5,2.2,2.5
409,Cameron Payne,0,2.1,6.2,0.3,0.1,1.5,1.8,0.5,0.1,0.9,1.7
243,Caris LeVert,26,3.0,6.7,1.6,0.4,2.9,1.9,0.9,0.1,1.0,1.6
24,Carmelo Anthony,74,8.1,18.8,4.9,0.8,5.1,2.9,0.8,0.5,2.1,2.7
345,Chandler Parsons,34,2.2,6.5,1.3,0.2,2.3,1.6,0.6,0.1,0.7,1.5
214,Channing Frye,15,3.2,7.0,1.0,0.5,3.4,0.6,0.4,0.5,0.7,1.9
397,Chasson Randle,0,1.5,3.8,1.7,0.2,1.0,1.3,0.3,0.1,0.7,1.5
421,Cheick Diallo,0,2.1,4.5,1.2,1.4,2.9,0.2,0.2,0.4,0.4,1.0
540,Chinanu Onuaku,1,1.0,1.4,0.8,0.4,1.6,0.6,0.6,0.2,0.8,1.2
569,Chris Andersen,0,0.8,1.8,1.2,0.8,1.8,0.4,0.4,0.6,0.4,1.7
565,Chris McCullough,0,1.0,2.0,0.3,0.6,0.6,0.1,0.1,0.1,0.2,0.4
45,Chris Paul,61,6.1,12.9,4.3,0.7,4.3,9.2,2.0,0.1,2.4,2.4
549,Christian Wood,0,0.9,1.8,1.2,1.1,1.2,0.2,0.2,0.5,0.5,0.8
119,Clint Capela,59,5.6,8.7,2.7,2.7,5.4,1.0,0.5,1.2,1.3,2.8
172,Cody Zeller,58,4.1,7.1,3.2,2.2,4.4,1.6,1.0,0.9,1.0,3.0
590,Cole Aldrich,0,0.7,1.4,0.4,0.8,1.7,0.4,0.4,0.4,0.3,1.4
448,Corey Brewer,11,1.8,4.2,0.8,0.4,1.6,1.2,0.7,0.2,0.7,1.6
205,Cory Joseph,22,3.7,8.3,1.5,0.6,2.3,3.3,0.8,0.2,1.4,1.8
153,Courtney Lee,74,4.2,9.1,1.3,0.7,2.7,2.3,1.1,0.3,0.9,1.8
438,Cristiano Felício,0,1.9,3.3,1.4,1.9,2.8,0.6,0.4,0.3,0.5,1.7
64,D'Angelo Russell,60,5.6,13.8,3.0,0.5,3.0,4.8,1.4,0.3,2.8,2.1
255,D.J. Augustin,20,2.5,6.6,2.1,0.2,1.3,2.7,0.4,0.0,1.2,1.3
221,Dahntay Jones,0,3.0,8.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
582,Damian Jones,0,0.8,1.6,1.0,0.9,1.4,0.0,0.1,0.4,0.6,1.5
8,Damian Lillard,75,8.8,19.8,7.3,0.6,4.3,5.9,0.9,0.3,2.6,2.0
589,Damjan Rudež,0,0.7,2.0,0.0,0.1,0.4,0.4,0.3,0.0,0.2,0.7
603,Daniel Ochefu,0,0.6,1.4,0.1,0.3,0.9,0.2,0.1,0.0,0.2,0.9
43,Danilo Gallinari,63,5.3,11.9,6.1,0.6,4.5,2.1,0.6,0.2,1.3,1.5
275,Danny Green,68,2.6,6.6,0.5,0.5,2.8,1.8,1.0,0.8,1.1,1.8
319,Dante Cunningham,35,2.6,5.4,0.4,0.8,3.3,0.6,0.6,0.4,0.4,1.5
341,Dante Exum,26,2.3,5.5,1.1,0.5,1.5,1.7,0.3,0.2,1.2,2.2
622,Danuel House Jr.,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
115,Dario Šarić,36,4.7,11.4,2.7,1.4,5.0,2.2,0.7,0.4,2.3,2.0
325,Darrell Arthur,7,2.3,5.2,0.5,0.6,2.1,1.0,0.5,0.5,0.9,1.9
102,Darren Collison,64,5.0,10.5,2.5,0.3,1.9,4.6,1.0,0.1,1.7,1.8
509,Darrun Hilliard,1,1.2,3.2,0.7,0.1,0.8,0.8,0.3,0.1,0.7,1.0
276,David Lee,10,3.1,5.3,1.4,1.9,3.7,1.6,0.4,0.5,1.0,1.6
359,David Nwaba,2,2.4,4.1,2.0,0.9,2.3,0.7,0.7,0.4,0.6,1.8
447,David West,0,2.0,3.7,0.8,0.7,2.3,2.2,0.6,0.7,1.1,1.5
118,DeAndre Jordan,81,5.1,7.1,5.2,3.7,10.1,1.2,0.6,1.7,1.4,2.6
554,DeAndre Liggins,19,0.9,2.3,0.6,0.3,1.4,0.9,0.8,0.2,0.7,1.3
544,DeAndre' Bembry,1,1.2,2.6,0.4,0.4,1.2,0.7,0.2,0.1,0.4,0.6
4,DeMar DeRozan,74,9.7,20.9,8.7,0.9,4.3,3.9,1.1,0.2,2.4,1.8
5,DeMarcus Cousins,72,9.0,19.9,9.3,2.1,8.9,4.6,1.4,1.3,3.7,3.9
224,DeMarre Carroll,72,3.1,7.6,1.6,0.9,2.9,1.0,1.1,0.4,0.8,2.0
506,Dejounte Murray,8,1.3,3.1,0.8,0.2,0.9,1.3,0.2,0.2,1.0,0.8
380,Delon Wright,0,1.8,4.3,2.0,0.6,1.2,2.1,1.0,0.4,0.9,1.1
579,Demetrius Jackson,0,0.6,0.8,1.2,0.4,0.4,0.6,0.0,0.0,0.0,0.0
48,Dennis Schröder,78,6.9,15.4,3.2,0.5,2.6,6.3,0.9,0.2,3.3,1.9
424,Denzel Valentine,0,1.8,5.1,0.3,0.2,2.5,1.1,0.5,0.1,0.9,1.5
132,Deron Williams,44,4.1,9.4,1.7,0.2,2.1,5.6,0.5,0.1,2.2,2.2
199,Derrick Favors,39,4.1,8.3,2.2,1.8,4.3,1.1,0.9,0.8,1.2,2.1
396,Derrick Jones Jr.,8,2.1,3.8,1.3,1.2,1.3,0.4,0.4,0.4,0.4,2.0
47,Derrick Rose,64,7.2,15.3,4.0,1.0,2.8,4.4,0.7,0.3,2.3,1.3
348,Derrick Williams,11,2.2,4.9,1.8,0.4,2.2,0.6,0.3,0.1,0.6,1.2
27,Devin Booker,78,7.8,18.3,5.7,0.6,2.6,3.4,0.9,0.3,3.1,3.1
315,Devin Harris,0,2.1,5.2,2.0,0.2,1.8,2.1,0.7,0.1,0.9,1.6
420,Dewayne Dedmon,37,2.1,3.4,1.2,1.7,4.8,0.6,0.5,0.8,0.8,2.4
594,Deyonta Davis,0,0.7,1.3,0.5,0.6,1.1,0.1,0.1,0.5,0.2,1.1
600,Diamond Stone,0,0.4,1.9,0.6,0.1,0.7,0.0,0.0,0.1,0.3,0.7
61,Dion Waiters,43,6.1,14.4,2.8,0.4,2.9,4.3,0.9,0.4,2.2,2.1
82,Dirk Nowitzki,54,5.5,12.6,2.1,0.4,6.1,1.5,0.6,0.7,0.9,2.1
363,Domantas Sabonis,66,2.4,5.9,0.8,0.6,3.0,1.0,0.5,0.4,1.0,2.5
458,Donatas Motiejūnas,0,1.7,4.1,1.4,0.8,2.2,0.9,0.5,0.3,0.9,1.6
467,Dorian Finney-Smith,35,1.5,4.1,0.8,0.7,2.1,0.8,0.6,0.3,0.6,1.5
218,Doug McDermott,5,3.4,7.5,1.3,0.3,2.4,0.9,0.2,0.1,0.6,1.2
505,Dragan Bender,0,1.3,3.7,0.3,0.5,1.9,0.5,0.2,0.5,0.7,1.7
177,Draymond Green,76,3.6,8.6,2.8,1.3,6.6,7.0,2.0,1.4,2.4,2.9
99,Dwight Howard,74,5.2,8.3,5.7,4.0,8.7,1.4,0.9,1.2,2.3,2.7
316,Dwight Powell,3,2.5,4.9,1.8,1.2,2.8,0.6,0.8,0.5,0.4,1.8
42,Dwyane Wade,59,6.9,15.9,4.7,1.1,3.5,3.8,1.4,0.7,2.3,1.9
451,Dāvis Bertāns,6,1.5,3.5,0.5,0.3,1.1,0.7,0.3,0.4,0.5,1.1
197,E'Twaun Moore,22,3.9,8.5,1.0,0.5,1.6,2.2,0.7,0.4,0.8,1.8
466,Ed Davis,12,1.6,3.1,1.8,2.1,3.2,0.6,0.3,0.5,0.8,3.0
476,Edy Tavares,0,2.0,2.5,1.5,2.0,3.5,0.5,0.0,3.0,1.0,1.5
114,Elfrid Payton,58,5.2,11.1,2.6,1.1,3.6,6.5,1.1,0.5,2.2,2.2
597,Elijah Millsap,0,0.5,3.5,1.0,1.5,1.5,0.5,0.0,0.0,1.0,1.0
141,Emmanuel Mudiay,41,3.8,10.0,3.0,0.5,2.7,3.9,0.7,0.2,2.2,1.7
81,Enes Freedom,0,5.6,10.2,4.0,2.7,4.0,0.9,0.4,0.5,1.7,2.1
30,Eric Bledsoe,66,6.8,15.7,6.9,0.8,4.1,6.3,1.4,0.5,3.4,2.5
58,Eric Gordon,15,5.5,13.5,2.3,0.4,2.3,2.5,0.6,0.5,1.6,2.0
106,Ersan İlyasova,52,4.7,10.9,2.5,1.4,4.5,1.7,0.7,0.3,1.4,2.6
53,Evan Fournier,66,6.0,13.7,4.1,0.6,2.4,3.0,1.0,0.1,2.1,2.6
223,Evan Turner,12,3.6,8.5,1.6,0.6,3.2,3.2,0.8,0.4,1.5,1.9
127,Frank Kaminsky,16,4.3,10.7,2.1,0.8,3.7,2.2,0.6,0.5,1.0,1.9
531,Fred VanVleet,0,1.1,3.0,0.6,0.1,1.0,0.9,0.4,0.1,0.4,1.0
259,Garrett Temple,21,2.8,6.6,1.1,0.5,2.3,2.6,1.3,0.4,1.2,2.2
69,Gary Harris,56,5.6,11.2,2.4,0.8,2.3,2.9,1.2,0.1,1.3,1.6
580,Gary Neal,0,0.0,3.5,2.0,0.0,0.5,0.5,0.0,0.0,0.0,0.5
511,Gary Payton II,0,1.3,3.7,0.8,0.0,2.0,2.2,0.5,0.7,1.7,1.5
55,George Hill,49,5.9,12.4,4.0,0.5,2.9,4.2,1.0,0.2,1.7,2.3
610,Georges Niang,0,0.4,1.6,0.1,0.1,0.7,0.2,0.1,0.0,0.2,0.3
379,Georgios Papagiannis,0,2.5,4.6,0.6,1.1,2.8,0.9,0.1,0.8,1.1,2.0
376,Gerald Green,0,2.0,4.9,0.9,0.3,1.4,0.7,0.2,0.1,0.5,1.0
208,Gerald Henderson,41,3.3,7.7,2.3,0.5,2.1,1.6,0.6,0.2,0.9,1.8
23,Giannis Antetokounmpo,80,8.2,15.7,7.7,1.8,7.0,5.4,1.6,1.9,2.9,3.1
354,Glenn Robinson III,27,2.3,4.9,1.1,0.8,2.7,0.7,0.6,0.3,0.5,0.9
33,Goran Dragić,73,7.3,15.4,5.2,0.8,3.0,5.8,1.2,0.2,2.9,2.7
28,Gordon Hayward,73,7.5,15.8,5.9,0.7,4.7,3.5,1.0,0.3,1.9,1.6
189,Gorgui Dieng,82,4.0,8.1,2.0,2.3,5.6,1.9,1.1,1.2,1.3,3.1
128,Greg Monroe,0,4.8,9.0,3.0,2.1,4.5,2.3,1.1,0.5,1.7,2.1
571,Greivis Vásquez,0,0.7,2.7,1.0,0.0,0.7,1.7,0.3,0.3,0.3,2.0
37,Harrison Barnes,79,7.6,16.2,3.6,1.2,3.8,1.5,0.8,0.2,1.3,1.6
54,Hassan Whiteside,77,7.0,12.6,4.6,3.8,10.3,0.7,0.7,2.1,2.0,2.9
513,Henry Ellenson,2,1.2,3.4,0.4,0.4,1.7,0.4,0.1,0.1,0.7,0.3
413,Hollis Thompson,9,1.9,5.0,0.7,0.5,2.3,0.9,0.5,0.2,0.3,1.7
302,Ian Clark,0,2.7,5.6,0.8,0.3,1.3,1.2,0.5,0.1,0.7,1.0
378,Ian Mahinmi,0,2.1,3.6,2.4,1.5,3.3,0.6,1.1,0.8,1.1,2.9
265,Iman Shumpert,31,2.6,6.4,1.2,0.5,2.4,1.4,0.8,0.4,1.0,2.0
444,Isaiah Canaan,0,1.6,4.4,0.8,0.2,1.1,0.9,0.6,0.0,0.5,0.9
614,Isaiah Taylor,0,0.3,1.8,0.5,0.3,0.5,0.8,0.3,0.3,0.0,1.5
2,Isaiah Thomas,76,9.0,19.4,8.5,0.6,2.1,5.9,0.9,0.2,2.8,2.2
268,Isaiah Whitehead,26,2.8,7.0,1.5,0.4,2.1,2.6,0.6,0.5,1.9,2.4
204,Ish Smith,32,4.1,9.2,1.3,0.3,2.6,5.2,0.8,0.4,1.4,1.6
266,Ivica Zubac,11,3.3,6.3,1.3,1.1,3.1,0.8,0.4,0.9,0.8,1.7
143,J.J. Barea,6,4.1,9.8,1.5,0.3,2.1,5.5,0.4,0.0,1.8,0.9
234,J.R. Smith,35,3.0,8.7,0.4,0.4,2.3,1.5,1.0,0.3,0.6,1.9
68,JJ Redick,78,5.1,11.4,2.6,0.1,2.1,1.4,0.7,0.2,1.3,1.6
225,JaMychal Green,75,3.2,6.5,2.2,2.2,4.9,1.1,0.6,0.4,1.2,3.2
352,JaVale McGee,10,2.7,4.1,1.4,1.3,1.9,0.2,0.2,0.9,0.5,1.4
35,Jabari Parker,50,7.8,16.0,4.3,1.5,4.6,2.8,1.0,0.4,1.8,2.2
90,Jae Crowder,72,4.6,10.0,3.0,0.7,5.1,2.2,1.0,0.3,1.1,2.2
124,Jahlil Okafor,33,4.8,9.4,3.2,1.6,3.2,1.2,0.4,1.0,1.8,2.4
574,Jake Layman,1,0.7,2.5,0.5,0.2,0.5,0.3,0.3,0.1,0.3,0.6
519,Jakob Poeltl,4,1.2,2.1,1.1,1.4,1.6,0.2,0.3,0.4,0.5,2.1
121,Jamal Crawford,1,4.4,10.6,2.5,0.2,1.4,2.6,0.7,0.2,1.6,1.4
193,Jamal Murray,10,3.6,8.9,1.5,0.5,2.1,2.1,0.6,0.3,1.4,1.5
212,Jameer Nelson,39,3.6,8.1,0.8,0.4,2.2,5.1,0.7,0.1,1.7,2.6
312,James Ennis III,28,2.3,5.0,1.7,1.1,3.0,1.0,0.7,0.3,0.9,2.6
1,James Harden,81,8.3,18.9,10.9,1.2,7.0,11.2,1.5,0.5,5.7,2.7
113,James Johnson,5,4.8,10.1,2.8,0.9,4.1,3.6,1.0,1.1,2.3,2.6
538,James Jones,2,0.9,1.9,0.4,0.1,0.7,0.3,0.1,0.2,0.2,0.8
539,James Michael McAdoo,2,1.2,2.3,0.8,0.7,1.1,0.3,0.3,0.6,0.4,0.9
572,James Young,0,0.9,2.0,0.3,0.2,0.7,0.1,0.3,0.1,0.1,0.5
303,Jared Dudley,7,2.5,5.4,1.0,0.5,3.0,1.9,0.7,0.3,1.1,2.4
507,Jared Sullinger,1,1.4,4.3,0.7,0.9,1.5,0.3,0.4,0.1,0.4,1.5
437,Jarell Eddie,0,1.2,3.8,1.8,0.2,1.2,0.0,0.2,0.0,0.2,0.2
487,Jarell Martin,3,1.4,3.6,1.2,1.0,2.9,0.2,0.4,0.2,0.7,2.2
598,Jarnell Stokes,0,0.5,0.5,1.0,0.5,0.5,1.0,0.5,0.0,0.0,1.5
520,Jarrett Jack,0,1.0,1.5,1.0,0.0,0.0,2.5,1.0,0.0,1.5,2.0
460,Jarrod Uthoff,0,1.8,4.2,0.8,0.9,1.6,1.0,0.2,0.4,0.3,0.9
371,Jason Smith,3,2.4,4.4,0.7,0.9,2.6,0.5,0.3,0.7,0.8,2.3
475,Jason Terry,0,1.4,3.3,0.4,0.2,1.2,1.3,0.6,0.3,0.5,1.3
317,Jaylen Brown,20,2.5,5.4,1.6,0.6,2.2,0.8,0.4,0.2,0.9,1.8
207,Jeff Green,11,3.2,8.1,2.4,0.6,2.5,1.2,0.5,0.2,1.1,1.5
66,Jeff Teague,82,4.9,11.1,5.1,0.4,3.6,7.8,1.2,0.4,2.6,2.0
532,Jeff Withey,1,1.1,2.0,0.9,1.0,1.4,0.1,0.3,0.6,0.3,1.0
381,Jerami Grant,4,1.9,4.1,1.8,0.5,2.1,0.6,0.4,1.0,0.6,1.9
195,Jeremy Lamb,5,3.6,7.9,2.1,0.5,3.8,1.2,0.4,0.4,0.6,1.6
78,Jeremy Lin,33,4.9,11.1,3.9,0.3,3.4,5.1,1.2,0.4,2.4,2.2
361,Jerian Grant,28,2.0,4.8,1.2,0.3,1.5,1.9,0.7,0.1,0.7,1.5
138,Jerryd Bayless,1,3.7,10.7,3.3,1.0,3.0,4.3,0.0,0.0,3.0,1.3
15,Jimmy Butler,75,7.5,16.5,8.9,1.7,4.5,5.5,1.9,0.4,2.1,1.5
428,Joakim Noah,46,2.2,4.4,1.7,3.5,5.2,2.2,0.7,0.8,1.3,2.8
217,Jodie Meeks,10,2.9,7.1,2.1,0.1,2.0,1.3,0.9,0.1,1.0,1.1
241,Joe Harris,11,3.0,7.0,0.9,0.3,2.5,1.0,0.6,0.2,1.1,2.3
290,Joe Ingles,26,2.5,5.5,0.8,0.3,2.9,2.7,1.2,0.1,1.3,2.0
210,Joe Johnson,14,3.5,8.0,1.0,0.4,2.7,1.8,0.5,0.2,0.9,1.2
576,Joe Young,0,0.8,2.2,0.5,0.0,0.5,0.5,0.1,0.0,0.2,0.2
601,Joel Anthony,0,0.5,0.8,0.4,0.4,1.2,0.2,0.1,0.3,0.2,0.6
585,Joel Bolomboy,0,0.8,1.3,0.5,0.3,1.1,0.2,0.1,0.2,0.2,0.1
34,Joel Embiid,31,6.5,13.8,7.9,2.0,5.9,2.1,0.9,2.5,3.8,3.6
390,Joffrey Lauvergne,1,2.1,4.8,1.0,1.0,2.6,1.0,0.4,0.1,0.8,1.2
304,John Henson,39,2.7,5.3,1.8,1.6,3.5,1.0,0.5,1.3,0.9,2.6
586,John Jenkins,0,0.5,1.3,0.5,0.0,0.3,0.3,0.0,0.0,0.0,0.0
618,John Lucas III,0,0.2,0.8,0.0,0.0,0.0,0.2,0.4,0.0,0.0,0.0
21,John Wall,78,8.3,18.4,6.8,0.8,3.4,10.7,2.0,0.6,4.1,1.9
492,Johnny O'Bryant,0,1.4,2.7,0.5,0.8,0.9,0.5,0.0,0.1,0.5,0.9
178,Jon Leuer,34,4.1,8.6,1.5,1.4,4.0,1.5,0.4,0.3,0.9,1.9
490,Jonas Jerebko,6,1.5,3.4,0.5,0.8,2.7,0.9,0.3,0.2,0.5,1.6
123,Jonas Valančiūnas,80,4.9,8.8,2.7,2.8,6.7,0.7,0.5,0.8,1.3,2.7
342,Jonathan Gibson,0,2.1,5.6,1.7,0.1,1.2,1.5,0.5,0.0,1.2,1.2
347,Jonathon Simmons,8,2.3,5.4,1.7,0.3,1.8,1.6,0.6,0.3,1.0,1.9
73,Jordan Clarkson,19,5.8,13.1,2.0,0.6,2.4,2.6,1.1,0.1,2.0,1.8
84,Jordan Crawford,0,5.5,11.5,1.4,0.2,1.6,3.0,0.6,0.1,1.3,1.6
358,Jordan Farmar,0,2.0,6.0,0.0,0.5,1.0,4.5,1.0,0.0,1.5,0.5
592,Jordan Hill,0,0.7,1.9,0.3,1.1,0.9,0.0,0.1,0.0,0.6,1.3
457,Jordan McRae,4,1.6,4.1,0.9,0.2,0.9,0.5,0.2,0.2,0.4,0.8
596,Jordan Mickey,1,0.6,1.4,0.6,0.5,0.8,0.3,0.1,0.2,0.4,0.5
295,Josh Huestis,0,3.0,5.5,0.5,2.0,2.5,1.5,0.0,1.5,0.0,0.0
434,Josh McRoberts,14,2.0,5.4,0.4,1.0,2.3,2.3,0.5,0.2,1.0,1.4
179,Josh Richardson,34,3.8,9.7,1.5,0.7,2.5,2.6,1.1,0.7,1.2,2.5
500,José Calderón,13,1.3,3.3,0.3,0.4,1.4,2.1,0.3,0.0,1.0,0.9
65,Jrue Holiday,61,6.0,13.3,2.5,0.7,3.3,7.3,1.5,0.7,2.9,2.0
432,Juancho Hernangómez,9,1.6,3.6,1.2,0.7,2.3,0.5,0.5,0.2,0.5,1.0
103,Julius Randle,73,5.1,10.4,3.8,2.0,6.6,3.6,0.7,0.5,2.3,3.4
283,Justin Anderson,10,2.5,5.9,1.7,0.9,2.3,0.9,0.5,0.3,0.9,1.5
296,Justin Hamilton,7,2.7,5.9,0.8,1.1,3.0,0.9,0.5,0.7,0.7,1.4
480,Justin Harper,0,1.7,4.0,0.0,0.7,1.0,0.7,0.0,0.0,1.3,0.7
260,Justin Holiday,4,2.8,6.6,1.0,0.3,2.4,1.2,0.8,0.4,0.8,1.3
144,Justise Winslow,15,4.4,12.5,2.6,1.3,3.9,3.7,1.4,0.3,1.8,2.9
173,Jusuf Nurkić,48,4.2,8.2,3.2,2.4,4.8,1.9,0.8,1.1,2.2,2.5
468,K.J. McDaniels,0,1.6,3.4,0.8,0.3,1.4,0.3,0.4,0.4,0.6,1.0
14,Karl-Anthony Towns,82,9.8,18.0,5.2,3.6,8.7,2.7,0.7,1.3,2.6,2.9
10,Kawhi Leonard,74,8.6,17.7,7.2,1.1,4.7,3.5,1.8,0.7,2.1,1.6
479,Kay Felder,0,1.5,3.8,1.2,0.1,0.9,1.4,0.4,0.2,0.7,0.9
222,Kelly Olynyk,6,3.5,6.8,1.6,1.0,3.8,2.0,0.6,0.4,1.3,2.8
332,Kelly Oubre Jr.,5,2.4,5.6,1.3,0.8,2.5,0.6,0.7,0.2,0.6,2.5
18,Kemba Walker,79,8.1,18.3,4.5,0.6,3.3,5.5,1.1,0.3,2.1,1.5
196,Kenneth Faried,34,3.7,6.8,3.1,3.0,4.6,0.9,0.7,0.7,1.0,2.0
