Season,Player,USG%,FGA,Personal Fouls Committed,BLK,STL,DRB,ORB,TOV,AST,% of FG Ast'd - 3P,% of FG Ast'd - 2P,FTr,Shooting Fouls Drawn,Corner 3s - %3PA,% of FGA by Distance - 3P,% of FGA by Distance - 16-3P,% of FGA by Distance - 10-16,% of FGA by Distance - 3-10,% of FGA by Distance - 0-3,Dunks - %FGA
2001,Chris Webber,31.6,27.723554301833566,3.7912552891396336,2.0141043723554306,1.5401974612129763,10.070521861777152,3.0803949224259526,3.3173483779971793,4.976022566995769,1.0,0.568,0.282,3.215796897038082,0.0,0.017,0.346,0.122,0.259,0.256,0.068
2001,Clarence Weatherspoon,15.2,11.918673395818313,2.9796683489545783,1.8445565969718818,1.4188896899783707,9.932227829848594,3.831002162941601,1.9864455659697189,1.8445565969718818,0.0,0.631,0.421,2.1283345349675558,0.0,0.0,0.085,0.145,0.305,0.465,0.082
2001,Clifford Robinson,24.8,20.74591057797165,4.435332606324973,1.430752453653217,1.5738276990185391,4.006106870229008,1.8599781897491823,3.290730643402399,4.149182115594329,1.0,0.757,0.301,2.7742639040348966,0.277,0.21,0.196,0.172,0.226,0.196,0.03
2001,Corie Blount,13.2,10.754942528735631,6.002758620689654,0.7503448275862068,1.5006896551724136,8.003678160919542,6.753103448275862,2.751264367816092,2.251034482758621,1.0,0.656,0.282,1.2873563218390804,0.375,0.027,0.201,0.17,0.228,0.374,0.099
2001,Danny Fortson,17.4,11.775369458128079,5.249261083743843,0.0,0.425615763546798,16.31527093596059,6.809852216748768,2.411822660098522,1.134975369458128,0.0,0.379,1.08,5.438423645320197,0.0,0.0,0.06,0.24,0.28,0.42,0.04
2001,Danny Manning,23.2,18.39816091954023,8.14344827586207,1.2064367816091954,1.8096551724137933,5.42896551724138,2.412873563218391,3.6193103448275865,3.3177011494252877,1.0,0.692,0.28,2.2804597701149425,0.036,0.056,0.276,0.184,0.228,0.256,0.006
2001,Derek Strong,14.6,11.49653767820774,3.010997963340123,0.0,1.3686354378818737,7.1169042769857445,3.284725050916497,2.189816700610998,0.8211812627291243,0.0,0.644,0.316,1.759674134419552,0.0,0.009,0.316,0.179,0.145,0.35,0.017
2001,Derrick Coleman,22.8,17.920937042459734,3.8231332357247436,1.4336749633967787,0.7168374816983893,9.796778916544655,3.3452415812591507,2.8673499267935574,2.6284040995607616,1.0,0.688,0.361,2.670571010248902,0.196,0.2,0.149,0.231,0.212,0.208,0.035
2001,Dirk Nowitzki,23.8,19.144703999999997,3.7785599999999997,1.511424,1.25952,9.698304,1.8892799999999998,2.3930879999999997,2.6449920000000002,0.947,0.602,0.431,3.3945600000000002,0.29,0.313,0.212,0.166,0.098,0.212,0.036
2001,Don Reid,13.1,8.984293193717278,11.842931937172773,3.2670157068062826,1.6335078534031413,9.801047120418847,5.30890052356021,2.858638743455497,1.2251308900523559,0.0,0.659,0.517,2.4502617801047117,0.0,0.0,0.014,0.048,0.269,0.669,0.172
2001,Donnell Harvey,19.6,10.633846153846154,10.633846153846154,1.3292307692307692,2.6584615384615384,10.633846153846154,3.9876923076923076,5.316923076923077,1.3292307692307692,0.0,0.375,1.143,5.907692307692308,0.0,0.0,0.071,0.214,0.357,0.357,0.071
2001,Eduardo Nájera,15.0,12.473317865429234,5.345707656612529,0.8909512761020881,1.3364269141531322,6.236658932714617,4.454756380510441,1.7819025522041763,3.1183294663573085,0.0,0.561,0.297,1.5591647331786542,0.333,0.027,0.081,0.108,0.198,0.586,0.063
2001,Elden Campbell,22.8,17.141976893453144,5.767394094993582,2.883697047496791,1.281643132220796,9.291912708600771,3.2041078305519894,2.883697047496791,2.0826700898587935,0.0,0.728,0.487,3.697047496790758,0.0,0.007,0.104,0.283,0.324,0.282,0.078
2001,Elton Brand,26.3,20.04569855471438,4.033585684790088,1.9556779077770132,1.222298692360633,7.578251892635925,4.766964900206469,3.6668960770818995,3.9113558155540264,0.0,0.666,0.388,3.17136958017894,1.0,0.002,0.086,0.287,0.315,0.31,0.042
2001,Etdrick Bohannon,16.1,10.610526315789473,10.610526315789473,4.5473684210526315,0.0,10.610526315789473,7.578947368421053,3.031578947368421,0.0,0.0,0.0,1.0,2.5263157894736845,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2001,Gary Trent,23.9,19.36551724137931,7.944827586206898,0.9931034482758623,1.9862068965517246,7.944827586206898,5.958620689655172,3.4758620689655175,1.489655172413793,0.0,0.632,0.277,2.106583072100314,0.0,0.008,0.023,0.115,0.423,0.431,0.046
2001,Grant Long,13.6,10.09051094890511,5.045255474452555,0.4204379562043796,2.3124087591240876,6.306569343065694,2.5226277372262773,1.8919708029197082,2.7328467153284675,1.0,0.721,0.492,1.5925680159256803,0.333,0.047,0.517,0.097,0.107,0.232,0.031
2001,Horace Grant,12.9,11.443682008368201,3.7114644351464436,1.2371548117154814,1.082510460251046,6.495062761506276,4.48468619246862,0.9278661087866109,2.4743096234309627,0.0,0.768,0.297,1.1648535564853557,0.0,0.005,0.404,0.146,0.09,0.355,0.037
2001,J.R. Reid,11.0,5.907692307692308,5.169230769230769,1.476923076923077,2.215384615384615,3.6923076923076925,5.907692307692308,1.476923076923077,1.476923076923077,0.0,0.5,1.6,2.4615384615384617,0.0,0.0,0.6,0.2,0.0,0.2,0.0
2001,Jason Caffey,16.6,11.967123287671233,5.983561643835617,0.9205479452054794,1.1506849315068493,7.134246575342466,4.372602739726027,2.5315068493150688,1.841095890410959,0.0,0.665,0.575,3.254794520547945,0.0,0.0,0.022,0.207,0.232,0.54,0.084
2001,Jerome Williams,15.4,11.97969543147208,5.031472081218274,0.7187817258883248,2.395939086294416,10.062944162436548,5.510659898477156,2.635532994923858,1.916751269035533,0.0,0.61,0.459,2.2741116751269033,0.0,0.01,0.146,0.153,0.143,0.548,0.054
2001,Joe Smith,21.9,18.940340030911898,6.313446676970634,1.194435857805255,1.194435857805255,8.190417310664605,3.9245749613601233,2.218238021638331,1.8769706336939722,0.0,0.63,0.375,3.0417310664605877,0.4,0.007,0.348,0.175,0.226,0.244,0.027
2001,Juwan Howard,24.6,19.609952925353056,4.706388702084735,0.6536650975117686,1.1765971755211837,6.536650975117686,2.7453934095494286,3.9219905850706116,3.660524546065904,0.0,0.628,0.314,2.6308002689979824,0.333,0.002,0.071,0.306,0.398,0.222,0.049
2001,Karl Malone,30.0,22.293886010362698,3.6261139896373065,1.0744041450777204,1.4773056994818654,9.266735751295336,1.8802072538860104,4.02901554404145,6.043523316062177,1.0,0.822,0.503,4.360621761658032,0.0,0.004,0.347,0.209,0.114,0.326,0.023
2001,Kenny Thomas,16.1,12.295384615384616,4.683956043956044,1.170989010989011,0.9758241758241759,7.806593406593407,3.122637362637363,3.122637362637363,1.9516483516483518,1.0,0.575,0.271,1.5560439560439563,0.098,0.198,0.112,0.06,0.198,0.432,0.067
2001,Kenyon Martin,19.9,16.377464788732393,5.890140845070421,2.4422535211267604,1.580281690140845,7.75774647887324,2.873239436619718,2.873239436619718,2.729577464788732,1.0,0.696,0.247,1.880281690140845,0.182,0.014,0.292,0.221,0.203,0.269,0.095
2001,Keon Clark,18.6,14.466976744186049,6.78139534883721,4.294883720930232,0.904186046511628,8.36372093023256,3.8427906976744186,2.486511627906977,2.034418604651163,0.0,0.655,0.462,3.2093023255813953,0.0,0.002,0.077,0.158,0.243,0.52,0.125
2001,Kevin Garnett,27.0,22.099188007495314,3.035602748282323,2.185633978763273,1.699937539038101,10.563897564022485,3.2784509681449094,3.399875078076202,6.071205496564646,0.895,0.638,0.317,2.8332292317301686,0.167,0.045,0.265,0.196,0.26,0.235,0.05
2001,Kurt Thomas,18.5,13.914352941176471,6.435388235294117,1.565364705882353,1.391435294117647,7.826823529411764,3.8264470588235295,2.2610823529411768,1.391435294117647,1.0,0.735,0.342,2.1232941176470588,0.333,0.005,0.083,0.189,0.301,0.422,0.021
2001,LaPhonso Ellis,19.6,15.760164271047227,7.071868583162217,1.8184804928131417,1.6164271047227927,7.273921971252567,4.849281314168378,2.6266940451745375,2.2225872689938395,1.0,0.619,0.333,2.2915811088295683,0.364,0.034,0.262,0.139,0.224,0.341,0.065
2001,Lamar Odom,24.1,17.75119887165021,3.9875881523272216,2.058110014104372,1.2863187588152327,8.103808180535966,1.8008462623413255,4.502115655853315,6.68885754583921,0.713,0.409,0.369,2.860366713681241,0.043,0.242,0.154,0.104,0.222,0.278,0.017
2001,Lari Ketner,13.3,0.0,0.0,0.0,0.0,0.0,0.0,14.399999999999999,6.171428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001,Larry Johnson,17.4,13.636104513064133,4.742992874109264,0.592874109263658,0.8893111638954869,6.225178147268409,2.0750593824228027,2.223277909738717,2.96437054631829,0.941,0.456,0.214,1.276959619952494,0.387,0.273,0.052,0.177,0.164,0.334,0.013
2001,Lawrence Funderburke,19.5,16.634957020057303,2.8401146131805155,0.811461318051576,0.811461318051576,8.520343839541548,5.274498567335244,2.0286532951289398,1.2171919770773638,0.0,0.642,0.318,2.3381088825214897,0.0,0.0,0.227,0.132,0.194,0.446,0.103
2001,Loy Vaught,16.4,14.714754098360654,6.688524590163934,0.4459016393442623,1.7836065573770492,10.701639344262293,4.459016393442623,2.2295081967213113,2.2295081967213113,0.0,0.725,0.059,0.5245901639344261,0.0,0.0,0.396,0.213,0.112,0.278,0.024
2001,Malik Rose,19.8,14.589007383100903,5.835602953240361,1.5711238720262508,2.2444626743232154,8.3045118949959,3.8155865463494667,2.9178014766201805,1.7955701394585726,1.0,0.694,0.435,2.3232157506152586,0.412,0.046,0.174,0.177,0.204,0.399,0.068
2001,Marcus Fizer,24.7,19.68607594936709,5.249620253164557,0.6562025316455696,0.8749367088607596,7.218227848101265,2.406075949367089,3.718481012658228,2.406075949367089,0.8,0.638,0.249,2.0050632911392405,0.103,0.06,0.138,0.263,0.218,0.32,0.037
2001,Mark Bryant,12.2,9.409900990099011,13.687128712871289,0.8554455445544555,0.8554455445544555,7.699009900990099,1.710891089108911,2.5663366336633664,1.710891089108911,0.0,0.625,0.25,0.9504950495049506,0.0,0.0,0.15,0.25,0.45,0.15,0.05
2001,Mark Madsen,10.9,8.386895475819035,8.386895475819035,0.5241809672386897,0.5241809672386897,5.765990639625586,5.765990639625586,2.0967238689547587,1.5725429017160688,1.0,0.593,0.327,1.0483619344773791,1.0,0.009,0.035,0.071,0.204,0.681,0.159
2001,Mark Pope,8.4,7.383439490445859,7.062420382165606,1.2840764331210193,0.9630573248407643,4.494267515923567,2.8891719745222932,0.9630573248407643,1.9261146496815287,1.0,0.719,0.246,0.8152866242038217,0.667,0.169,0.239,0.077,0.07,0.444,0.056
2001,Matt Bullard,14.9,14.640000000000002,3.5136000000000003,0.29280000000000006,0.5856000000000001,5.2704,1.1712000000000002,0.5856000000000001,2.0496,0.953,0.721,0.046,0.09600000000000002,0.188,0.698,0.203,0.036,0.026,0.036,0.003
2001,Michael Ruffin,9.0,4.914675767918089,7.126279863481228,1.9658703071672354,1.7201365187713307,8.84641638225256,5.406143344709897,2.4573378839590445,2.21160409556314,0.0,0.625,0.856,1.583617747440273,0.0,0.0,0.022,0.044,0.144,0.789,0.2
2001,Michael Smith,9.6,6.5947826086956525,4.710559006211181,1.1776397515527952,1.6486956521739131,11.540869565217394,5.181614906832299,1.884223602484472,3.0618633540372677,0.0,0.594,0.706,2.1465838509316773,0.0,0.005,0.018,0.083,0.289,0.606,0.06
2001,Obinna Ekezie,18.8,14.092526690391459,8.455516014234874,1.1274021352313166,1.1274021352313166,7.891814946619217,5.073309608540925,2.254804270462633,1.6911032028469748,0.0,0.625,0.654,4.099644128113878,0.0,0.0,0.111,0.235,0.321,0.333,0.049
2001,Otis Thorpe,12.4,9.81514683153014,7.997527047913447,0.3635239567233385,0.727047913446677,6.906955177743431,3.635239567233385,2.5446676970633693,2.1811437403400307,0.0,0.712,0.183,0.7418856259659969,0.0,0.0,0.282,0.16,0.176,0.382,0.053
2001,Popeye Jones,13.8,11.510971786833856,7.109717868338559,0.677115987460815,1.35423197492163,10.156739811912226,6.094043887147335,1.6927899686520378,2.3699059561128526,1.0,0.627,0.359,1.5799373040752351,0.5,0.039,0.209,0.209,0.222,0.32,0.0
2001,Rashard Lewis,18.4,15.691764705882356,3.303529411764706,0.8258823529411765,1.651764705882353,7.02,2.4776470588235293,2.34,2.202352941176471,0.992,0.723,0.24,1.411764705882353,0.225,0.321,0.15,0.11,0.174,0.245,0.067
2001,Rasheed Wallace,23.4,19.234285714285715,3.394285714285714,2.262857142857143,1.5085714285714287,7.417142857142858,2.388571428571429,2.6400000000000006,3.52,0.981,0.727,0.272,2.138775510204082,0.185,0.138,0.226,0.18,0.205,0.252,0.086
2001,Reggie Slater,17.6,12.314868804664723,8.851311953352768,0.7696793002915452,1.1545189504373177,7.696793002915452,5.387755102040816,3.0787172011661808,1.924198250728863,0.0,0.644,0.629,3.708454810495627,0.0,0.0,0.097,0.04,0.286,0.577,0.08
2001,Robert Horry,14.0,11.469187145557656,6.451417769376182,1.6725897920604917,1.6725897920604917,6.212476370510398,2.867296786389414,2.389413988657845,3.8230623818525524,0.852,0.484,0.218,0.6351606805293005,0.25,0.411,0.174,0.126,0.097,0.192,0.029
2001,Rubén Garcés,18.4,14.53150684931507,9.402739726027399,1.7095890410958907,1.7095890410958907,8.547945205479452,10.257534246575343,3.4191780821917814,3.4191780821917814,0.0,0.571,0.364,2.63013698630137,0.0,0.0,0.091,0.045,0.227,0.636,0.0
2001,Rubén Wolkowyski,15.7,12.306885245901636,5.885901639344263,2.675409836065574,1.0701639344262297,5.350819672131148,2.1403278688524594,2.1403278688524594,0.5350819672131149,0.0,0.8,0.43,2.360655737704918,0.0,0.025,0.19,0.139,0.291,0.354,0.051
2001,Sam Perkins,12.2,10.762762762762762,3.075075075075075,0.9225225225225224,1.5375375375375375,6.457657657657657,1.5375375375375375,0.9225225225225224,1.8450450450450449,0.974,0.688,0.168,0.6246246246246246,0.345,0.487,0.217,0.049,0.168,0.08,0.0
2001,Samaki Walker,18.3,12.466043613707162,5.168847352024922,2.1283489096573205,0.6080996884735203,8.817445482866043,3.3445482866043617,3.3445482866043617,1.5202492211838006,0.0,0.617,0.492,2.8411214953271027,0.0,0.012,0.155,0.226,0.29,0.317,0.107
2001,Scott Padgett,22.4,16.327559055118112,8.163779527559056,1.020472440944882,2.040944881889764,7.143307086614173,7.143307086614173,4.081889763779528,2.040944881889764,1.0,0.462,0.465,3.0236220472440944,0.0,0.209,0.233,0.047,0.07,0.442,0.0
2001,Shawn Kemp,24.5,18.38448753462604,8.137396121883658,0.9041551246537396,2.109695290858726,8.74016620498615,2.7124653739612192,4.520775623268698,3.013850415512465,0.75,0.744,0.317,2.393351800554017,0.364,0.027,0.53,0.087,0.109,0.247,0.024
2001,Stanislav Medvedenko,38.2,31.01538461538462,11.200000000000001,0.8615384615384616,0.8615384615384616,9.476923076923079,0.8615384615384616,3.4461538461538463,2.5846153846153848,1.0,0.727,0.48,6.153846153846154,0.0,0.04,0.32,0.12,0.12,0.4,0.12
2001,Steve Goodrich,10.2,6.496240601503759,5.196992481203007,0.4330827067669173,0.8661654135338346,5.196992481203007,2.5984962406015035,3.0315789473684207,2.1654135338345863,1.0,0.667,0.389,1.443609022556391,0.333,0.167,0.167,0.056,0.0,0.611,0.0
2001,Stromile Swift,16.2,12.292682926829269,5.853658536585367,2.9268292682926833,2.3414634146341466,6.439024390243905,4.097560975609756,2.3414634146341466,1.1707317073170733,0.0,0.732,0.416,2.304878048780488,0.0,0.012,0.094,0.139,0.316,0.44,0.198
2001,Terry Davis,7.8,5.2,7.199999999999999,0.4,0.4,6.0,5.2,1.2,1.6,0.0,0.417,0.88,1.4736842105263157,0.0,0.0,0.12,0.04,0.16,0.68,0.0
2001,Terry Mills,18.2,14.272566371681416,8.325663716814159,0.5946902654867258,1.1893805309734515,7.136283185840708,1.784070796460177,4.162831858407079,2.378761061946903,1.0,0.75,0.0,0.0,0.235,0.5,0.206,0.147,0.059,0.088,0.0
2001,Tim Duncan,28.7,21.205293005671077,3.7202268431001886,2.852173913043478,1.1160680529300566,11.160680529300565,3.968241965973535,3.7202268431001886,3.7202268431001886,0.857,0.528,0.471,4.143667296786389,0.111,0.019,0.127,0.262,0.341,0.25,0.052
2001,Tim Thomas,21.3,17.488015340364335,4.546883988494727,1.04928092042186,1.7488015340364336,5.421284755512944,1.7488015340364336,2.6232023010546506,3.14784276126558,0.972,0.621,0.334,2.301054650047939,0.327,0.343,0.124,0.173,0.109,0.251,0.061
2001,Tom Gugliotta,17.9,15.816393442622951,4.4852459016393444,0.9442622950819672,1.8885245901639345,7.318032786885247,3.068852459016394,2.1245901639344265,2.3606557377049184,1.0,0.726,0.203,1.1596203623813632,0.5,0.032,0.382,0.192,0.126,0.268,0.018
2001,Tom Hammonds,20.9,15.68,12.320000000000002,0.0,0.0,3.3599999999999994,3.3599999999999994,4.48,1.12,0.0,0.667,0.2,1.5999999999999999,0.0,0.0,0.1,0.2,0.3,0.4,0.0
2001,Tony Massenburg,15.4,11.524665856622114,6.975455650060754,1.5164034021871202,0.6065613608748481,7.885297691373026,4.245929526123937,2.7295261239368167,0.6065613608748481,0.0,0.728,0.352,2.0996354799513974,0.0,0.0,0.07,0.151,0.387,0.392,0.09
2001,Tyrone Hill,16.0,11.887261955141769,4.94016081252645,0.6175201015658063,0.7719001269572578,9.108421498095643,4.785780787134998,2.624460431654676,0.9262801523487092,0.0,0.712,0.465,2.336013542107491,0.0,0.002,0.053,0.225,0.327,0.394,0.043
2001,Vin Baker,23.8,18.505589478628465,5.9971817754814465,1.7134805072804133,0.8567402536402067,5.654485674025364,4.112353217472991,3.598309065288868,2.0561766087364957,0.0,0.633,0.391,3.178957256928135,0.0,0.019,0.209,0.107,0.294,0.37,0.029
2001,Walter McCarty,15.0,12.652719665271967,8.435146443514643,0.602510460251046,1.205020920502092,6.02510460251046,2.410041841004184,1.8075313807531381,4.217573221757322,0.895,0.538,0.222,1.00418410041841,0.286,0.444,0.206,0.143,0.056,0.151,0.016
2002,Aaron Williams,17.4,13.747994825355756,6.61940491591203,2.291332470892626,1.0183699870633895,6.873997412677878,3.5642949547218628,2.545924967658473,2.291332470892626,0.0,0.727,0.424,2.7322121604139715,0.0,0.005,0.055,0.146,0.33,0.465,0.153
2002,Al Harrington,21.6,17.693830921553694,6.112414318354912,0.8042650418888042,1.4476770753998478,6.594973343488196,3.538766184310739,2.8953541507996956,1.93023610053313,1.0,0.541,0.298,2.3396801218583394,0.333,0.006,0.182,0.271,0.233,0.308,0.079
2002,Alan Henderson,16.8,13.308056872037916,4.436018957345972,1.7744075829383887,1.1829383886255924,7.3933649289099534,3.5488151658767775,2.365876777251185,1.1829383886255924,1.0,0.672,0.388,2.04739336492891,0.0,0.009,0.034,0.121,0.25,0.586,0.095
2002,Alton Ford,17.3,12.38230088495575,10.693805309734511,0.5628318584070796,0.5628318584070796,7.879646017699113,3.3769911504424774,3.3769911504424774,0.5628318584070796,0.0,0.721,0.483,2.8672566371681416,0.0,0.0,0.042,0.169,0.246,0.542,0.085
2002,Anthony Mason,12.7,9.517531021317213,2.880305440661788,0.37569201399936364,0.8766146993318487,8.01476296531976,1.8784600699968184,2.00369074132994,5.259688195991092,1.0,0.53,0.353,1.4202990773146673,0.0,0.002,0.042,0.236,0.337,0.383,0.005
2002,Antoine Walker,27.8,23.857662947739286,3.310393423370523,0.5707574867880212,1.7122724603640636,7.990604815032296,2.1688784497944806,3.538696418085731,5.707574867880211,0.91,0.345,0.192,1.9729888432178508,0.118,0.382,0.081,0.076,0.167,0.294,0.017
2002,Antonio Davis,19.6,15.513767629281396,3.5991940899932837,1.365211551376763,0.8687709872397582,7.8189388851578245,4.095634654130288,2.606312961719275,2.4822028206850235,0.0,0.637,0.372,2.272666218938885,0.0,0.001,0.162,0.353,0.154,0.33,0.087
2002,Antonio Harvey,15.7,12.25531914893617,8.170212765957446,3.0638297872340425,1.0212765957446808,4.085106382978723,5.1063829787234045,3.0638297872340425,5.1063829787234045,0.0,0.5,0.167,1.021276595744681,0.0,0.0,0.25,0.083,0.333,0.333,0.0
2002,Antonio McDyess,20.8,15.254237288135592,4.067796610169491,1.6271186440677967,2.0338983050847457,7.525423728813559,3.661016949152542,4.067796610169491,3.661016949152542,0.0,0.884,0.44,3.0508474576271185,0.0,0.0,0.293,0.173,0.093,0.44,0.093
2002,Antonis Fotsis,19.0,15.54,3.3600000000000003,1.6800000000000002,1.26,5.46,3.7800000000000002,3.3600000000000003,1.6800000000000002,1.0,0.429,0.192,1.3499999999999999,0.217,0.221,0.279,0.048,0.077,0.375,0.048
2002,Art Long,16.2,11.924772497472194,8.867138523761374,1.2230535894843277,0.9172901921132457,7.032558139534884,5.197977755308393,3.0576339737108187,2.140343781597573,0.0,0.642,0.348,1.7957532861476242,0.0,0.0,0.029,0.139,0.299,0.533,0.16
2002,Austin Croshere,19.9,16.736547433903578,3.9713841368584752,1.1346811819595646,0.8510108864696733,8.226438569206842,2.8367029548989113,2.5530326594090202,2.8367029548989113,0.98,0.596,0.254,1.6423017107309488,0.359,0.324,0.234,0.109,0.103,0.23,0.054
2002,Bo Outlaw,10.2,7.439004149377594,5.165975103734439,2.2730290456431534,1.6531120331950209,5.372614107883818,3.719502074688797,2.479668049792531,3.0995850622406635,1.0,0.8,0.341,1.070539419087137,0.0,0.007,0.02,0.033,0.11,0.829,0.14
2002,Brian Cardinal,15.2,14.288372093023256,5.358139534883721,0.0,0.8930232558139535,4.465116279069767,2.6790697674418604,0.0,2.6790697674418604,1.0,0.667,0.154,1.1162790697674418,0.571,0.538,0.385,0.077,0.0,0.0,0.0
2002,Brian Grant,16.6,13.021276595744682,5.05531914893617,0.6127659574468085,1.0723404255319149,8.731914893617022,3.5234042553191487,2.6042553191489364,2.91063829787234,0.0,0.762,0.195,1.148936170212766,0.5,0.003,0.375,0.169,0.174,0.279,0.057
2002,Brian Scalabrine,15.1,11.122758620689655,6.488275862068965,0.463448275862069,1.390344827586207,6.488275862068965,1.853793103448276,4.171034482758621,3.707586206896552,1.0,0.55,0.224,0.993103448275862,0.2,0.149,0.299,0.119,0.075,0.358,0.06
2002,Brian Skinner,9.9,7.046070460704607,5.636856368563685,2.5365853658536586,1.127371273712737,8.173441734417343,3.94579945799458,1.6910569105691056,0.8455284552845528,0.0,0.705,0.488,1.604336043360434,0.0,0.0,0.049,0.111,0.235,0.605,0.179
