,Player,GS,FG,FGA,FTA,ORB,DRB,AST,STL,BLK,TOV,PF
235,Dahntay Jones,25,2.8,5.9,2.2,0.6,1.4,0.9,0.5,0.3,1.2,2.5
369,Dajuan Wagner,0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
483,Dale Davis,6,0.7,1.6,0.6,1.3,1.7,0.3,0.2,0.7,0.3,1.3
200,Damien Wilkins,31,3.2,7.3,2.1,1.1,1.7,1.9,1.1,0.2,1.4,1.9
488,Damir Markota,0,0.6,1.7,0.4,0.4,0.7,0.2,0.1,0.0,0.5,0.7
259,Damon Jones,0,2.3,5.9,0.7,0.2,1.0,1.6,0.3,0.0,0.6,0.9
236,Damon Stoudamire,51,2.8,7.0,1.3,0.5,1.7,4.8,0.8,0.0,1.6,1.5
391,Dan Dickau,3,1.1,3.0,1.1,0.1,0.7,1.4,0.3,0.0,0.5,1.1
336,Dan Gadzuric,8,2.0,4.2,1.7,1.7,2.8,0.5,0.4,0.6,0.9,2.6
420,Daniel Ewing,3,1.1,2.6,0.7,0.1,1.0,1.5,0.5,0.1,0.8,1.0
340,Daniel Gibson,16,1.6,3.9,0.7,0.5,1.1,1.2,0.4,0.1,0.7,1.6
421,Danny Fortson,6,1.1,2.1,0.9,0.9,2.1,0.1,0.1,0.0,1.1,2.7
92,Danny Granger,57,4.9,10.6,3.6,1.4,3.3,1.4,0.8,0.7,1.6,3.0
234,Darius Songaila,1,3.2,6.1,1.5,1.2,2.4,1.0,0.5,0.3,1.2,2.8
219,Darko Miličić,16,3.1,6.9,2.9,1.8,3.7,1.1,0.6,1.8,1.6,2.7
298,Darrell Armstrong,4,1.9,4.7,1.1,0.4,1.2,2.4,0.9,0.1,0.9,1.3
413,Darrick Martin,0,1.1,3.0,0.7,0.1,0.3,1.4,0.1,0.0,0.4,0.7
411,David Harrison,2,1.3,2.4,0.9,0.4,1.4,0.3,0.2,0.5,1.1,2.0
157,David Lee,12,4.1,6.9,3.0,3.4,7.0,1.8,0.8,0.4,1.6,2.7
428,David Noel,0,1.0,2.6,0.6,0.6,1.2,1.0,0.4,0.1,0.6,1.1
465,David Wesley,5,0.6,2.1,0.8,0.1,0.9,1.1,0.3,0.1,0.5,0.9
40,David West,52,7.3,15.2,4.4,2.4,5.7,2.2,0.8,0.7,1.9,2.8
452,DeSagana Diop,9,0.9,1.9,1.1,2.0,3.4,0.4,0.5,1.4,0.8,3.0
144,DeShawn Stevenson,82,4.2,9.2,2.6,0.7,2.0,2.7,0.8,0.2,1.5,1.9
475,Dee Brown,0,0.7,2.0,0.8,0.2,0.7,1.7,0.4,0.1,0.6,1.0
122,Delonte West,47,4.4,10.4,2.9,0.5,2.6,4.4,1.1,0.5,2.0,2.2
388,DerMarr Johnson,7,1.3,3.9,0.5,0.3,1.2,0.4,0.4,0.3,0.7,1.0
218,Derek Anderson,32,2.5,5.9,2.1,0.6,1.7,2.7,1.0,0.1,1.1,2.3
166,Derek Fisher,61,3.1,8.2,3.7,0.4,1.5,3.3,1.0,0.1,1.5,2.9
70,Deron Williams,80,6.2,13.5,3.7,0.5,2.8,9.3,1.0,0.2,3.1,3.2
494,Desmon Farmer,0,0.6,1.9,0.1,0.0,0.1,1.1,0.1,0.0,0.1,0.3
94,Desmond Mason,75,5.4,12.0,4.3,1.7,2.9,1.5,0.7,0.3,2.6,2.3
269,Devean George,17,2.4,6.2,0.8,1.0,2.6,0.6,0.8,0.4,0.9,2.4
133,Devin Brown,49,4.0,9.6,2.7,0.9,3.4,2.6,0.8,0.2,1.6,2.4
163,Devin Harris,61,3.7,7.4,3.3,0.6,1.9,3.7,1.2,0.3,1.8,3.0
425,Dijon Thompson,0,1.0,2.5,1.0,0.5,0.8,0.3,0.0,0.0,0.2,0.3
404,Dikembe Mutombo,33,1.1,2.0,1.2,2.2,4.3,0.2,0.3,1.0,0.5,2.1
15,Dirk Nowitzki,78,8.6,17.2,7.1,1.6,7.3,3.4,0.7,0.8,2.1,2.2
430,Donell Taylor,1,1.2,3.0,0.4,0.3,0.8,1.0,0.4,0.1,0.5,0.7
245,Donyell Marshall,0,2.6,6.1,1.0,1.1,2.9,0.6,0.5,0.5,0.8,1.6
294,Dorell Wright,19,2.5,5.5,1.3,0.6,3.5,1.4,0.6,0.7,1.0,1.7
476,Doug Christie,0,0.7,2.4,0.4,0.4,1.1,1.1,0.4,0.1,0.7,1.6
145,Drew Gooden,80,4.6,9.8,2.5,3.3,5.2,1.1,0.9,0.4,1.4,2.6
527,Dwayne Jones,0,0.0,0.3,1.5,0.3,1.3,0.0,0.0,0.0,0.5,0.8
47,Dwight Howard,82,6.4,10.6,8.1,3.5,8.8,1.9,0.9,1.9,3.9,3.0
3,Dwyane Wade,50,9.3,18.9,10.5,1.0,3.7,7.5,2.1,1.2,4.2,2.3
451,Earl Barron,0,0.9,3.0,0.6,0.7,0.8,0.2,0.2,0.1,0.4,0.8
81,Earl Boykins,23,4.9,11.7,3.7,0.7,1.4,4.4,0.8,0.0,1.8,1.4
186,Earl Watson,25,3.4,8.9,1.9,0.4,2.0,5.7,1.3,0.3,2.2,2.0
506,Eddie Griffin,0,0.5,2.1,0.4,0.5,1.4,0.3,0.0,0.5,0.5,0.6
213,Eddie House,1,3.2,7.5,0.6,0.3,1.4,1.2,0.5,0.1,0.5,1.2
225,Eddie Jones,41,2.8,6.6,1.2,0.5,2.5,1.7,1.1,0.2,0.7,1.9
31,Eddy Curry,81,7.2,12.5,8.1,2.4,4.6,0.8,0.4,0.5,3.6,3.3
260,Eduardo Nájera,36,2.7,4.7,1.6,1.7,2.4,0.9,1.0,0.3,0.7,2.8
24,Elton Brand,80,8.1,15.1,5.8,3.4,6.0,2.9,1.0,2.2,2.5,3.0
87,Emeka Okafor,65,5.9,11.0,4.4,3.9,7.4,1.2,0.9,2.6,1.7,3.1
444,Eric Piatkowski,0,0.8,2.3,0.2,0.2,0.6,0.4,0.0,0.1,0.5,0.5
362,Eric Snow,45,1.6,4.0,1.4,0.4,1.9,4.0,0.7,0.2,1.4,2.3
435,Eric Williams,0,0.9,2.2,0.7,0.1,0.7,0.3,0.1,0.0,0.3,0.6
242,Erick Dampier,73,2.8,4.4,2.5,2.9,4.6,0.6,0.3,1.1,1.4,3.1
288,Ersan İlyasova,14,2.1,5.5,1.3,0.9,2.0,0.7,0.4,0.3,0.8,2.2
502,Esteban Batista,0,0.6,1.2,0.5,0.5,1.8,0.3,0.2,0.0,0.3,1.0
290,Etan Thomas,32,2.4,4.3,2.1,2.1,3.7,0.4,0.3,1.4,1.1,2.5
350,Fabricio Oberto,33,2.0,3.6,0.6,1.7,3.0,0.9,0.3,0.3,0.9,2.7
321,Francisco Elson,41,2.1,4.0,1.1,1.2,3.6,0.8,0.4,0.8,1.2,2.6
291,Francisco García,5,2.1,4.8,1.4,0.7,1.9,1.1,0.6,0.5,0.9,2.4
262,Fred Jones,12,2.2,5.7,1.8,0.4,1.5,1.7,0.8,0.3,1.1,1.9
309,Gary Payton,28,2.1,5.4,0.8,0.3,1.7,3.0,0.6,0.0,1.0,1.7
159,Gerald Green,26,3.8,9.1,2.0,0.8,1.7,1.0,0.5,0.3,1.5,2.4
44,Gerald Wallace,71,6.6,13.2,6.2,2.0,5.2,2.6,2.0,1.0,2.2,2.9
2,Gilbert Arenas,73,8.7,20.9,9.7,0.8,3.7,6.0,1.9,0.2,3.2,3.4
222,Gordan Giriček,6,2.9,6.2,1.4,0.4,1.7,1.0,0.5,0.1,1.0,2.0
85,Grant Hill,64,5.3,10.2,5.0,0.8,2.8,2.1,0.9,0.4,2.2,2.2
367,Greg Buckner,11,1.6,3.9,0.4,0.5,1.6,0.9,0.6,0.1,0.5,2.0
114,Hakim Warrick,43,4.5,8.7,4.7,1.6,3.5,0.9,0.5,0.4,2.0,2.8
417,Hassan Adams,8,1.2,2.2,0.6,0.6,0.7,0.2,0.3,0.1,0.4,0.8
101,Hedo Türkoğlu,73,4.7,11.3,3.0,0.8,3.2,3.2,1.0,0.2,2.0,3.0
402,Hilton Armstrong,5,1.2,2.2,1.2,1.0,1.6,0.2,0.2,0.5,0.6,1.4
276,Ike Diogu,2,2.2,4.5,2.4,1.3,2.2,0.4,0.1,0.4,1.1,2.1
214,Ime Udoka,75,3.2,6.9,1.2,1.3,2.5,1.5,0.9,0.2,1.0,2.8
405,Ira Newble,1,1.1,2.5,0.7,0.9,1.1,0.1,0.4,0.0,0.2,1.1
507,Ivan McFarlin,0,0.5,1.2,0.6,0.6,0.4,0.1,0.0,0.0,0.1,0.7
446,J.J. Barea,1,0.8,2.4,0.7,0.2,0.5,0.7,0.0,0.0,0.4,0.6
109,J.R. Smith,24,4.5,10.2,2.0,0.5,1.8,1.4,0.8,0.1,1.3,2.3
292,JJ Redick,0,1.9,4.6,1.4,0.2,1.0,0.9,0.3,0.0,0.5,1.2
380,Jackie Butler,2,1.5,3.2,0.9,0.5,1.5,0.5,0.2,0.0,0.9,1.5
416,Jacque Vaughn,4,1.1,2.6,1.0,0.1,0.9,2.0,0.4,0.0,0.6,1.2
453,Jake Tsakalidis,7,0.8,2.0,1.1,1.2,1.7,0.1,0.2,0.3,0.7,1.4
352,Jake Voskuhl,9,1.7,3.5,1.5,1.2,2.4,0.6,0.4,0.3,0.8,2.7
384,Jalen Rose,0,1.3,3.0,0.4,0.1,0.7,0.6,0.2,0.1,0.3,0.8
265,Jamaal Magloire,23,2.5,4.9,3.0,1.9,4.2,0.4,0.3,0.8,1.6,2.8
113,Jamaal Tinsley,72,4.8,12.3,3.3,0.8,2.5,6.9,1.6,0.3,2.8,2.6
46,Jamal Crawford,36,6.0,15.0,4.6,0.7,2.5,4.4,1.0,0.1,2.7,1.9
520,Jamal Sampson,3,0.4,0.6,0.6,0.7,1.5,0.2,0.1,0.3,0.5,0.8
107,Jameer Nelson,77,4.9,11.4,2.9,0.6,2.4,4.3,0.9,0.1,2.4,2.9
521,James Augustine,0,0.5,1.5,0.0,0.5,1.0,1.0,0.0,0.0,0.0,1.0
273,James Jones,7,2.1,5.8,1.1,0.4,1.9,0.6,0.4,0.6,0.4,1.5
523,James Lang,0,0.4,0.8,0.5,0.5,0.5,0.2,0.0,0.3,0.2,1.3
231,James Posey,19,2.6,6.1,1.4,0.9,4.1,1.3,1.0,0.3,0.8,2.7
495,James Singleton,0,0.6,1.5,0.5,0.7,1.3,0.3,0.3,0.3,0.3,0.8
216,James White,2,3.0,6.8,2.5,0.5,2.8,0.8,0.5,0.2,0.8,1.2
191,Jannero Pargo,7,3.5,8.4,1.5,0.2,2.0,2.5,0.6,0.0,1.5,1.5
364,Jared Jeffries,43,1.7,3.7,1.2,2.0,2.3,1.2,0.8,0.5,1.1,2.7
517,Jared Reiner,2,0.6,1.6,0.4,0.8,1.9,0.5,0.2,0.2,0.5,1.7
126,Jarrett Jack,79,4.1,8.9,3.5,0.2,2.4,5.3,1.1,0.1,2.4,2.6
439,Jarron Collins,9,0.9,2.1,1.0,0.9,1.2,0.7,0.2,0.1,0.5,1.8
240,Jarvis Hayes,17,2.8,6.7,1.0,0.5,2.1,1.0,0.6,0.2,0.7,2.0
463,Jason Collins,78,0.7,1.9,1.6,1.1,2.8,0.6,0.5,0.5,0.9,3.4
247,Jason Hart,22,2.8,6.2,1.3,0.4,2.3,2.9,1.2,0.0,1.1,2.3
152,Jason Kapono,35,4.1,8.4,1.1,0.4,2.3,1.2,0.6,0.0,1.0,2.0
106,Jason Kidd,80,4.6,11.4,2.9,1.7,6.5,9.2,1.6,0.3,2.7,1.8
323,Jason Maxiell,8,2.0,3.9,2.0,1.3,1.5,0.2,0.4,0.9,0.8,1.6
72,Jason Richardson,49,6.0,14.4,2.7,1.4,3.7,3.4,1.1,0.6,1.6,2.5
58,Jason Terry,80,6.3,13.1,2.5,0.5,2.3,5.2,1.0,0.2,1.9,2.1
153,Jason Williams,55,3.9,9.3,1.7,0.3,2.0,5.3,1.0,0.0,1.6,1.1
353,Jeff Foster,43,1.6,3.5,1.6,3.4,4.7,0.8,0.8,0.5,0.9,2.7
355,Jeff McInnis,3,1.9,4.8,0.8,0.4,1.3,3.3,0.4,0.0,1.1,1.9
509,Jeremy Richardson,0,0.5,1.0,0.0,0.2,0.2,0.0,0.2,0.0,0.2,0.3
32,Jermaine O'Neal,69,7.2,16.5,6.5,2.2,7.4,2.4,0.7,2.6,2.9,3.4
477,Jerome James,11,0.8,1.9,0.4,0.5,1.1,0.1,0.1,0.4,0.6,1.8
127,Jerry Stackhouse,8,4.2,9.8,3.2,0.6,1.6,2.8,0.8,0.1,1.7,1.2
11,Joe Johnson,57,9.4,20.0,5.5,0.9,3.3,4.4,1.1,0.2,3.1,2.0
203,Joe Smith,11,3.3,7.3,2.3,1.8,4.3,0.8,0.6,0.4,1.2,2.3
472,Joel Przybilla,43,0.9,1.8,0.6,1.4,2.5,0.3,0.2,1.6,0.9,2.9
270,Joey Graham,21,2.4,4.9,1.7,0.7,2.4,0.6,0.4,0.1,0.6,2.0
281,Johan Petro,13,2.8,5.4,1.0,1.1,3.0,0.6,0.5,0.6,1.0,2.9
393,John Lucas III,0,1.3,3.3,0.4,0.2,0.6,0.7,0.4,0.0,0.3,0.8
208,John Salmons,19,3.0,6.5,2.6,0.6,2.7,3.2,0.9,0.3,1.5,2.2
348,Jordan Farmar,2,1.7,4.1,0.5,0.3,1.3,1.9,0.6,0.1,1.0,1.1
207,Jorge Garbajosa,60,3.3,7.9,1.2,0.7,4.2,1.9,1.2,0.2,1.0,1.3
359,Josh Boone,0,1.6,2.8,1.7,1.0,1.8,0.2,0.2,0.3,0.5,1.5
105,Josh Childress,13,4.7,9.4,3.8,2.2,3.9,2.3,1.1,0.7,1.5,2.1
34,Josh Howard,69,7.0,15.4,4.2,1.9,4.9,1.8,1.2,0.8,1.8,2.6
399,Josh Powell,0,1.2,2.5,1.1,0.6,1.7,0.6,0.1,0.3,0.8,1.6
68,Josh Smith,72,6.1,13.8,5.4,2.3,6.3,3.3,1.4,2.9,3.2,3.3
201,José Calderón,11,3.4,6.6,1.9,0.3,1.5,5.0,0.8,0.1,1.4,1.8
177,Juan Dixon,6,3.7,8.7,1.4,0.3,1.6,1.5,0.9,0.1,1.2,2.2
485,Julius Hodge,1,0.7,1.3,0.4,0.2,0.7,1.3,0.4,0.0,0.3,0.7
459,Jumaine Jones,0,0.8,2.8,0.1,0.3,0.9,0.1,0.3,0.1,0.4,1.1
313,Junior Harrington,8,2.0,4.7,1.6,0.4,1.9,3.1,0.7,0.2,1.8,2.7
434,Justin Reed,3,1.0,2.6,0.7,0.4,0.8,0.4,0.1,0.1,0.5,1.1
325,Justin Williams,1,2.1,3.4,2.4,2.0,2.5,0.1,0.2,0.6,0.6,2.0
176,Juwan Howard,38,3.9,8.3,2.4,1.7,4.2,1.6,0.4,0.1,1.4,2.6
319,Keith Bogans,18,1.7,4.2,1.1,0.3,1.3,1.0,0.5,0.0,0.8,1.7
332,Keith McLeod,9,1.5,3.9,1.6,0.1,0.8,1.9,0.5,0.1,1.0,1.1
241,Kelenna Azubuike,9,2.4,5.4,1.9,0.6,1.7,0.7,0.5,0.2,1.0,1.2
515,Kelvin Cato,0,0.4,1.2,0.7,0.7,1.1,0.0,0.2,0.6,0.3,0.6
344,Kendrick Perkins,53,1.8,3.7,1.4,1.6,3.6,1.3,0.3,1.3,1.6,3.0
310,Kenny Thomas,53,2.4,4.9,1.2,2.2,3.9,1.2,0.7,0.3,1.5,2.3
185,Kenyon Martin,2,4.0,8.0,6.0,3.0,7.0,0.5,0.0,0.0,2.5,5.0
18,Kevin Garnett,76,8.4,17.6,6.6,2.4,10.4,4.1,1.2,1.7,2.7,2.4
26,Kevin Martin,80,6.3,13.3,7.1,0.9,3.4,2.2,1.2,0.1,1.7,2.3
374,Kevin Ollie,23,1.5,3.5,0.8,0.2,1.2,2.5,0.4,0.0,0.9,1.4
450,Kevin Willis,0,1.0,2.6,0.4,0.4,1.2,0.2,0.4,0.2,0.4,2.2
315,Kevinn Pinkney,0,2.0,4.5,1.5,1.2,1.3,0.8,0.5,0.5,0.7,2.0
220,Keyon Dooling,2,2.8,6.9,2.1,0.3,1.0,1.7,0.8,0.2,1.1,1.9
59,Kirk Hinrich,80,5.9,13.3,3.6,0.4,3.0,6.3,1.3,0.3,2.4,3.4
331,Kirk Snyder,1,1.7,3.7,1.9,0.4,1.7,1.0,0.3,0.3,0.7,1.3
0,Kobe Bryant,77,10.6,22.8,10.0,1.0,4.7,5.4,1.4,0.5,3.3,2.7
373,Kris Humphries,2,1.5,3.1,1.3,1.3,1.8,0.3,0.2,0.4,0.5,1.6
341,Kurt Thomas,13,1.9,3.9,1.1,1.3,4.4,0.4,0.4,0.4,0.5,2.3
211,Kwame Brown,28,3.5,5.9,3.3,2.0,4.0,1.8,1.0,1.2,1.9,3.0
86,Kyle Korver,1,5.0,11.4,2.8,0.4,3.1,1.4,0.8,0.3,1.6,2.5
300,Kyle Lowry,0,1.4,3.8,2.8,1.2,1.9,3.2,1.4,0.1,1.2,2.0
194,LaMarcus Aldridge,22,3.8,7.6,1.8,2.3,2.7,0.4,0.3,1.2,0.7,3.0
73,Lamar Odom,56,5.7,12.2,5.1,1.8,7.9,4.8,0.9,0.6,2.9,3.3
78,Larry Hughes,68,5.4,13.6,4.4,0.6,3.2,3.7,1.3,0.4,2.2,2.3
316,Lawrence Roberts,18,1.7,3.9,2.4,1.9,3.0,0.6,0.7,0.2,0.7,2.5
4,LeBron James,78,9.9,20.8,9.0,1.1,5.7,6.0,1.6,0.7,3.2,2.2
541,League Average,,,,,,,,,,,
43,Leandro Barbosa,18,6.6,13.9,2.9,0.3,2.4,4.0,1.2,0.2,1.8,2.6
361,Leon Powe,2,1.3,2.8,2.3,1.5,1.9,0.2,0.2,0.3,0.7,1.7
233,Linas Kleiza,14,2.5,6.0,1.7,1.0,2.4,0.6,0.4,0.2,1.0,2.5
330,Lindsey Hunter,0,1.8,4.7,0.6,0.2,0.7,1.8,0.7,0.1,0.7,1.1
360,Linton Johnson,0,1.7,3.5,0.7,1.0,2.1,0.3,0.6,0.3,0.5,1.9
