,Player,GS,FG,FGA,FTA,ORB,DRB,AST,STL,BLK,TOV,PF
491,Brian Cook,0,1.0,3.1,0.3,0.3,1.7,0.3,0.2,0.2,0.3,1.5
564,Brian Scalabrine,0,0.5,1.1,0.2,0.3,0.5,0.5,0.2,0.2,0.3,0.3
577,Brian Skinner,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
23,Brook Lopez,5,7.6,15.4,6.4,1.6,2.0,1.2,0.2,0.8,1.2,1.6
199,Byron Mullens,25,3.9,9.1,1.7,1.5,3.6,0.9,0.3,0.8,1.1,2.1
207,C.J. Miles,14,3.2,8.3,2.4,0.5,1.6,1.2,0.8,0.3,0.9,2.2
184,C.J. Watson,25,3.3,8.9,2.1,0.4,1.7,4.1,0.9,0.2,2.0,2.1
106,Carl Landry,8,4.4,8.8,4.5,1.9,3.3,0.9,0.3,0.3,1.6,2.2
541,Carldell Johnson,0,0.7,2.3,0.2,0.1,0.5,1.5,0.5,0.0,0.5,0.7
58,Carlos Boozer,66,6.8,12.8,2.1,1.7,6.8,1.9,1.0,0.4,1.7,2.5
210,Carlos Delfino,53,3.4,8.4,0.9,0.4,3.5,2.3,1.5,0.2,1.2,1.8
5,Carmelo Anthony,55,8.0,18.6,6.7,1.6,4.7,3.6,1.1,0.4,2.6,2.8
116,Caron Butler,63,4.6,11.2,1.7,0.7,3.0,1.2,0.8,0.1,1.2,2.0
198,Cartier Martin,2,3.5,7.9,1.1,0.7,2.7,0.6,0.6,0.1,0.8,2.1
192,Chandler Parsons,57,3.9,8.7,1.2,1.4,3.3,2.1,1.2,0.5,1.3,2.3
162,Channing Frye,59,4.0,9.6,1.3,1.1,4.8,1.4,0.7,1.1,1.0,2.8
301,Charles Jenkins,28,2.5,5.7,0.8,0.2,1.2,3.3,0.6,0.1,1.2,1.7
264,Charlie Villanueva,0,2.7,7.0,0.5,0.7,3.0,0.5,0.5,0.4,0.5,1.9
186,Chase Budinger,9,3.6,8.1,1.2,0.7,3.1,1.3,0.5,0.1,0.9,1.1
57,Chauncey Billups,20,4.2,11.4,4.8,0.2,2.3,4.0,0.5,0.2,1.9,2.0
328,Chris Andersen,1,1.8,3.4,2.6,1.5,3.1,0.2,0.6,1.4,0.5,1.6
34,Chris Bosh,57,6.9,14.2,4.9,1.6,6.3,1.8,0.9,0.8,2.1,2.2
409,Chris Duhon,9,1.3,3.2,0.3,0.2,1.4,2.4,0.6,0.1,1.3,1.1
518,Chris Johnson,0,0.7,1.5,0.7,0.6,0.9,0.1,0.2,0.3,0.6,1.2
89,Chris Kaman,33,5.7,12.7,2.3,1.9,5.9,2.1,0.5,1.6,2.7,2.3
18,Chris Paul,60,7.1,14.8,5.0,0.7,2.9,9.1,2.5,0.1,2.1,2.3
367,Chris Singleton,51,1.8,4.7,0.7,0.7,2.9,0.7,1.1,0.5,0.6,2.7
327,Chris Wilcox,4,2.3,3.8,1.4,1.4,3.0,0.4,0.4,0.3,1.1,2.3
473,Chris Wright,1,1.0,1.9,1.3,0.8,1.1,0.2,0.3,0.5,0.3,0.9
496,Christian Eyenga,0,0.9,3.6,1.1,0.6,1.4,0.7,0.4,0.7,0.4,1.0
451,Chuck Hayes,9,1.4,3.1,0.7,1.3,3.0,1.4,0.7,0.3,0.9,2.1
513,Cole Aldrich,0,0.8,1.6,0.5,0.5,1.3,0.1,0.3,0.6,0.3,0.8
212,Corey Brewer,17,3.4,7.8,2.2,0.7,1.8,1.5,1.2,0.3,0.9,1.9
59,Corey Maggette,28,4.3,11.7,6.5,0.7,3.3,1.2,0.7,0.0,1.8,2.6
406,Cory Higgins,0,1.4,4.2,1.6,0.2,0.7,0.9,0.1,0.2,1.0,1.1
526,Cory Joseph,1,0.8,2.4,0.6,0.2,0.7,1.2,0.2,0.1,0.4,0.6
427,Courtney Fortson,0,1.1,3.2,1.5,0.6,0.9,1.0,0.3,0.0,1.0,0.5
132,Courtney Lee,26,4.3,10.0,1.5,0.4,2.3,1.5,1.2,0.4,1.1,1.8
547,Craig Brackins,1,0.6,2.4,0.1,0.4,0.7,0.6,0.0,0.1,0.3,0.4
445,Craig Smith,0,1.3,2.5,1.1,0.7,1.6,0.4,0.3,0.1,0.5,1.2
148,D.J. Augustin,46,3.8,10.1,2.5,0.5,1.8,6.4,0.8,0.0,2.3,1.4
296,D.J. Kennedy,0,2.5,6.0,1.0,0.5,3.0,1.5,1.0,0.0,1.5,3.5
270,D.J. White,11,3.0,6.1,1.1,0.9,2.7,0.8,0.3,0.4,0.7,1.6
384,DaJuan Summers,6,1.9,4.3,0.6,0.5,1.0,0.7,0.5,0.0,0.5,2.1
317,Daequan Cook,22,1.9,5.2,0.4,0.2,1.9,0.3,0.4,0.2,0.3,1.2
330,Dahntay Jones,3,1.8,4.3,1.5,0.4,1.4,1.0,0.4,0.2,0.7,1.8
454,Damien Wilkins,2,1.3,3.2,0.9,0.4,1.3,0.7,0.5,0.2,0.5,1.4
355,Damion James,7,1.9,5.0,1.7,1.0,3.7,0.4,1.0,1.0,1.7,2.4
575,Dan Gadzuric,0,0.0,1.0,1.0,0.5,2.0,0.0,0.5,0.5,0.5,2.0
249,Daniel Gibson,7,2.5,7.1,1.2,0.3,2.6,2.2,0.7,0.5,1.3,2.0
478,Daniel Orton,2,1.1,1.9,1.6,1.2,1.3,0.3,0.5,0.6,0.4,1.9
65,Danilo Gallinari,40,4.5,10.8,4.9,0.7,4.0,2.7,1.0,0.5,1.6,2.0
29,Danny Granger,62,6.3,15.2,4.7,1.3,3.7,1.8,1.0,0.6,1.8,2.3
204,Danny Green,38,3.2,7.2,1.5,0.8,2.6,1.3,0.9,0.7,1.0,1.6
338,Dante Cunningham,5,2.3,4.4,1.1,1.4,2.4,0.6,0.7,0.5,0.5,1.5
569,Darington Hobson,0,0.4,2.6,0.0,0.0,0.6,1.2,0.0,0.0,0.4,0.2
500,Darius Morris,0,0.9,2.2,0.5,0.1,0.7,1.1,0.1,0.0,1.0,0.8
366,Darko Miličić,23,2.0,4.5,1.3,1.2,2.1,0.6,0.3,0.9,1.1,2.0
163,Darren Collison,56,3.8,8.7,2.6,0.5,2.6,4.8,0.8,0.2,1.9,1.7
368,Darryl Watkins,0,1.4,2.8,3.6,1.6,3.8,0.6,1.0,0.8,1.6,2.8
17,David Lee,57,8.1,16.2,4.9,3.0,6.6,2.8,0.9,0.4,2.6,3.1
95,David West,66,5.3,10.8,2.7,1.8,4.8,2.1,0.8,0.7,1.4,2.4
254,DeAndre Jordan,66,3.1,4.9,2.1,3.1,5.2,0.3,0.5,2.0,1.1,2.9
533,DeAndre Liggins,0,0.7,1.5,1.1,0.4,0.5,0.3,0.4,0.0,0.6,0.4
191,DeJuan Blair,62,4.2,7.9,1.9,2.4,3.1,1.2,0.9,0.2,1.4,2.6
40,DeMar DeRozan,63,6.0,14.3,5.3,0.6,2.7,2.0,0.8,0.3,2.0,2.6
33,DeMarcus Cousins,62,7.0,15.6,5.8,4.1,6.8,1.6,1.5,1.2,2.7,4.0
374,DeMarre Carroll,9,1.8,4.4,0.7,1.2,1.0,0.8,0.5,0.0,0.5,1.5
563,DeSagana Diop,9,0.6,1.6,0.2,1.2,1.9,0.9,0.2,0.5,0.7,1.3
471,DeShawn Stevenson,30,1.0,3.4,0.3,0.1,1.8,0.8,0.4,0.1,0.4,1.2
190,Delonte West,33,3.8,8.2,1.6,0.3,2.0,3.2,1.3,0.3,1.7,1.5
570,Dennis Horner,0,0.1,0.5,0.5,0.3,0.4,0.0,0.0,0.0,0.1,0.1
304,Derek Fisher,43,2.0,5.5,1.1,0.2,1.7,2.7,0.8,0.1,1.2,1.9
10,Deron Williams,55,7.1,17.5,5.5,0.4,2.9,8.7,1.2,0.4,4.0,2.2
233,Derrick Brown,17,3.3,6.3,2.2,1.5,2.2,1.0,0.7,0.2,0.8,1.5
344,Derrick Byars,0,1.5,5.5,2.0,3.0,2.5,0.5,1.0,0.0,0.0,1.0
214,Derrick Favors,9,3.4,6.8,3.0,2.4,4.1,0.7,0.6,1.0,1.6,2.2
7,Derrick Rose,39,7.7,17.8,6.1,0.7,2.7,7.9,0.9,0.7,3.1,1.3
218,Derrick Williams,15,3.1,7.5,3.0,1.2,3.5,0.6,0.5,0.5,1.2,1.4
403,Devin Ebanks,12,1.5,3.7,1.5,1.1,1.2,0.5,0.5,0.3,0.8,1.1
142,Devin Harris,63,3.8,8.6,3.3,0.2,1.6,5.0,1.0,0.2,1.9,2.2
462,Dexter Pittman,6,1.3,2.7,0.8,0.8,1.3,0.3,0.2,0.2,0.5,2.1
9,Dirk Nowitzki,62,7.6,16.7,5.7,0.7,6.0,2.2,0.7,0.5,1.9,2.1
432,Dominic McGuire,6,1.5,3.3,0.8,1.1,2.7,1.7,0.7,0.6,0.9,1.6
483,Dominique Jones,1,0.9,2.2,1.1,0.3,1.1,1.3,0.3,0.2,0.8,0.8
312,Donald Sloan,11,2.4,6.0,0.9,0.5,1.5,3.2,0.4,0.1,1.5,1.1
323,Donté Greene,7,2.0,5.0,1.0,0.4,2.2,0.6,0.3,0.5,0.6,1.3
166,Dorell Wright,61,3.6,8.6,1.6,1.0,3.6,1.5,1.0,0.4,0.8,1.6
85,Drew Gooden,46,5.1,11.7,3.7,2.3,4.2,2.6,0.8,0.6,1.9,2.0
13,Dwight Howard,54,7.7,13.4,10.6,3.7,10.8,1.9,1.5,2.1,3.2,2.9
6,Dwyane Wade,49,8.5,17.1,6.1,1.5,3.3,4.6,1.7,1.3,2.6,2.2
468,E'Twaun Moore,0,1.1,3.0,0.2,0.1,0.8,0.9,0.3,0.1,0.6,0.9
521,Earl Barron,0,1.0,2.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,2.5
353,Earl Boykins,0,1.5,4.5,1.9,0.0,1.4,2.1,0.1,0.0,0.9,0.6
480,Earl Clark,1,1.1,3.1,0.6,0.8,2.0,0.4,0.3,0.7,0.6,1.6
465,Earl Watson,2,1.1,3.2,0.9,0.6,1.8,4.3,1.1,0.4,1.7,2.1
285,Ed Davis,9,2.6,5.1,1.6,2.0,4.6,0.9,0.6,1.0,1.0,2.4
515,Eddy Curry,1,0.9,1.9,0.6,0.3,0.6,0.1,0.0,0.1,0.7,1.2
490,Eduardo Nájera,0,1.1,2.9,0.2,0.5,1.8,0.5,0.9,0.2,0.3,1.8
433,Edwin Ubiles,0,1.3,4.5,0.8,0.5,2.0,0.3,0.3,0.3,0.3,0.3
307,Ekpe Udoh,11,2.1,4.8,1.9,1.6,2.5,0.9,0.7,1.7,0.9,2.9
413,Elliot Williams,0,1.5,3.1,0.8,0.3,0.5,0.3,0.3,0.1,0.2,0.8
149,Elton Brand,60,4.8,9.7,1.9,2.4,4.7,1.6,1.0,1.6,1.1,2.9
174,Emeka Okafor,27,4.2,7.9,2.7,2.6,5.3,0.9,0.6,1.0,1.4,2.7
365,Enes Freedom,0,1.8,3.6,1.6,1.6,2.6,0.1,0.3,0.3,0.8,1.3
443,Eric Bledsoe,1,1.2,3.2,1.1,0.6,1.1,1.7,0.8,0.4,1.2,1.5
408,Eric Dawson,0,1.8,3.0,0.5,1.3,1.3,0.0,0.3,0.5,0.8,1.5
12,Eric Gordon,9,7.0,15.6,7.2,0.2,2.6,3.4,1.4,0.4,2.7,2.2
396,Eric Maynor,0,1.6,4.3,0.4,0.3,1.1,2.4,0.6,0.0,1.2,1.4
573,Erick Dampier,0,0.1,0.5,0.0,0.7,1.0,0.3,0.1,0.3,0.2,0.6
90,Ersan İlyasova,41,4.9,10.0,3.1,3.3,5.6,1.2,0.7,0.7,1.3,2.2
195,Evan Turner,20,4.0,9.1,1.7,0.4,5.4,2.8,0.6,0.3,1.6,1.8
571,Francisco Elson,0,0.2,0.6,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0
359,Francisco García,3,1.8,4.7,0.6,0.2,1.8,0.6,0.7,0.8,0.4,1.5
274,Gary Forbes,2,2.3,5.6,1.9,0.6,1.6,1.1,0.5,0.1,1.1,1.2
173,Gary Neal,7,3.8,8.7,1.1,0.2,1.9,2.1,0.5,0.0,1.1,1.3
189,George Hill,9,3.4,7.6,2.3,0.6,2.4,2.9,0.8,0.3,1.0,2.0
92,Gerald Green,2,5.0,10.3,2.1,0.5,3.0,1.1,0.9,0.5,1.8,2.6
55,Gerald Henderson,55,6.0,13.1,3.7,1.2,2.9,2.3,0.9,0.4,1.8,2.3
77,Gerald Wallace,58,4.9,10.9,3.9,1.5,5.2,2.8,1.5,0.6,1.9,2.5
394,Gilbert Arenas,0,1.5,3.8,0.6,0.1,0.9,1.1,0.6,0.1,0.7,2.1
196,Glen Davis,13,3.7,8.8,2.7,1.8,3.7,0.8,0.7,0.3,1.2,1.7
122,Goran Dragić,28,4.2,9.1,2.9,0.8,1.7,5.3,1.3,0.2,2.4,2.5
121,Gordon Hayward,58,4.0,8.9,3.5,0.9,2.6,3.1,0.8,0.6,1.7,1.6
169,Grant Hill,46,4.1,9.2,2.2,0.6,2.9,2.2,0.8,0.6,1.3,1.8
52,Greg Monroe,66,6.2,11.8,4.1,3.6,6.0,2.3,1.3,0.7,2.4,2.7
542,Greg Smith,0,0.9,1.4,0.0,0.6,1.9,0.1,0.3,0.6,0.1,2.1
472,Greg Stiemsma,3,1.2,2.2,0.7,0.9,2.3,0.5,0.7,1.5,0.6,2.6
213,Greivis Vásquez,26,3.4,7.9,1.8,0.3,2.3,5.4,0.9,0.1,2.2,1.9
297,Gustavo Ayón,24,2.6,4.8,1.2,1.6,3.3,1.4,1.0,0.9,0.9,2.2
283,Hakim Warrick,0,2.1,5.1,2.8,0.9,1.7,0.9,0.2,0.1,1.0,1.0
576,Hamady N'Diaye,0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
523,Hamed Haddadi,0,0.7,1.4,0.7,0.8,1.2,0.2,0.0,0.7,0.6,1.2
538,Hasheem Thabeet,3,0.6,1.1,1.0,0.8,1.3,0.0,0.1,0.5,0.4,1.0
550,Hassan Whiteside,0,0.7,1.5,0.7,0.9,1.3,0.0,0.2,0.8,0.3,0.7
155,Hedo Türkoğlu,53,3.9,9.5,1.8,0.5,3.3,4.4,0.8,0.3,2.7,2.6
300,Henry Walker,8,2.1,5.3,0.6,0.3,2.2,1.2,0.6,0.2,1.1,2.6
302,Ian Mahinmi,12,2.1,3.9,2.4,1.8,3.0,0.2,0.6,0.5,0.8,2.9
567,Ike Diogu,0,0.0,1.0,1.0,0.0,0.5,0.0,0.0,0.0,0.5,0.5
193,Iman Shumpert,35,3.6,9.1,1.8,0.7,2.4,2.8,1.7,0.1,1.9,2.9
129,Isaiah Thomas,37,3.9,8.8,2.8,0.7,1.8,4.1,0.8,0.1,1.6,1.9
474,Ish Smith,1,1.2,3.1,0.4,0.3,1.1,1.6,0.6,0.1,0.5,0.6
282,Ivan Johnson,0,2.5,4.9,1.8,1.2,2.9,0.6,0.8,0.3,1.2,2.1
139,J.J. Barea,11,4.1,10.2,2.4,0.3,2.4,5.7,0.5,0.0,2.5,1.5
223,J.J. Hickson,19,3.4,7.3,2.5,2.5,3.7,0.8,0.6,0.6,1.3,1.6
108,J.R. Smith,1,4.7,11.6,1.6,0.8,3.1,2.4,1.5,0.2,1.3,2.5
126,JJ Redick,22,3.8,9.0,2.4,0.3,2.0,2.5,0.4,0.1,1.0,1.4
452,JaJuan Johnson,0,1.5,3.4,0.3,0.6,1.1,0.2,0.1,0.4,0.4,0.7
136,JaVale McGee,45,5.0,9.0,2.7,2.7,5.1,0.5,0.6,2.2,1.4,2.7
561,Jamaal Magloire,1,0.5,1.3,0.8,0.7,2.6,0.2,0.1,0.3,0.6,1.9
412,Jamaal Tinsley,1,1.5,3.8,0.5,0.2,1.1,3.3,0.5,0.2,1.4,1.3
74,Jamal Crawford,6,4.7,12.3,3.4,0.3,1.7,3.2,0.9,0.2,1.9,1.2
508,Jamario Moon,0,0.9,3.0,0.3,0.3,2.5,0.6,0.1,0.6,1.0,0.6
118,Jameer Nelson,57,4.5,10.6,1.5,0.5,2.7,5.7,0.7,0.1,2.4,2.3
411,James Anderson,2,1.3,3.4,1.0,0.3,1.2,0.8,0.2,0.0,0.6,0.7
39,James Harden,2,5.0,10.1,6.0,0.5,3.6,3.7,1.0,0.2,2.2,2.4
206,James Johnson,40,3.8,8.4,1.9,1.2,3.5,2.0,1.1,1.4,1.6,2.9
421,James Jones,10,1.1,2.9,0.6,0.1,0.8,0.4,0.3,0.2,0.2,0.9
231,James Singleton,0,3.4,6.3,1.3,2.1,4.7,1.3,0.8,0.7,0.8,2.3
364,Jan Veselý,20,2.1,3.8,1.1,1.8,2.6,0.8,0.7,0.6,1.1,2.7
310,Jannero Pargo,0,2.1,5.1,0.4,0.2,1.3,1.9,0.4,0.0,1.0,1.3
98,Jared Dudley,60,4.8,9.9,2.5,1.5,3.2,1.7,0.8,0.3,1.1,1.6
389,Jared Jeffries,4,1.5,3.7,1.8,1.8,2.1,0.7,0.7,0.6,0.7,2.3
48,Jarrett Jack,39,5.9,13.0,3.3,0.5,3.4,6.3,0.7,0.2,2.4,2.1
558,Jason Collins,10,0.5,1.3,0.5,0.4,1.2,0.3,0.1,0.1,0.3,1.1
527,Jason Kapono,0,0.8,2.0,0.1,0.1,0.4,0.4,0.1,0.0,0.2,0.8
287,Jason Kidd,48,2.1,5.7,0.6,0.3,3.8,5.5,1.7,0.2,1.9,1.7
277,Jason Maxiell,42,2.8,5.9,1.6,1.9,3.2,0.6,0.5,0.8,1.1,2.3
127,Jason Richardson,54,4.5,11.0,1.3,0.7,2.9,2.0,1.0,0.4,1.1,1.7
175,Jason Smith,29,4.5,8.7,1.2,1.8,3.1,0.9,0.5,1.0,1.0,2.6
56,Jason Terry,1,5.7,13.2,1.8,0.3,2.1,3.6,1.2,0.2,2.0,1.1
208,Jason Thompson,47,3.7,6.9,2.8,2.6,4.3,1.2,0.7,0.7,1.1,2.3
486,Jeff Adrien,0,0.9,2.0,1.5,0.6,2.1,0.1,0.0,0.3,0.3,1.6
544,Jeff Ayres,1,0.8,1.8,0.4,0.6,1.1,0.2,0.2,0.1,0.1,0.8
568,Jeff Foote,0,0.5,1.5,0.0,0.3,1.3,0.0,0.0,0.3,0.5,1.3
505,Jeff Foster,0,0.8,1.6,0.8,1.6,2.2,0.4,0.7,0.1,0.6,2.4
102,Jeff Teague,66,4.8,10.2,2.8,0.3,2.1,4.9,1.6,0.6,2.0,2.2
516,Jeremy Evans,0,0.9,1.4,0.6,0.7,1.1,0.4,0.2,0.8,0.2,0.8
67,Jeremy Lin,25,4.9,10.9,5.2,0.5,2.5,6.2,1.6,0.3,3.6,2.2
469,Jeremy Pargo,5,1.1,3.4,0.6,0.3,0.6,1.3,0.3,0.0,1.0,1.0
357,Jeremy Tyler,23,2.1,5.0,1.2,1.3,2.0,0.4,0.4,0.5,0.9,2.0
349,Jermaine O'Neal,24,2.1,4.8,1.2,1.5,3.9,0.4,0.3,1.7,0.8,3.2
253,Jerome Dyson,1,2.1,5.3,4.0,0.2,1.9,2.0,1.2,0.2,2.2,2.1
525,Jerome Jordan,0,0.8,1.6,0.5,0.7,0.6,0.2,0.0,0.3,0.1,0.7
556,Jerry Smith,0,0.6,2.8,0.0,0.4,1.0,0.8,1.0,0.0,0.0,1.0
425,Jerry Stackhouse,0,1.2,3.3,0.8,0.2,0.6,0.5,0.3,0.1,0.4,0.4
130,Jerryd Bayless,11,3.8,8.9,2.8,0.3,1.9,3.8,0.8,0.1,1.7,2.3
245,Jimmer Fredette,7,2.8,7.3,0.8,0.3,0.9,1.8,0.5,0.0,1.1,1.2
488,Jimmy Butler,0,0.8,1.9,1.3,0.5,0.8,0.3,0.3,0.1,0.3,0.5
170,Joakim Noah,64,3.9,7.7,3.2,3.8,6.0,2.5,0.6,1.4,1.4,2.5
227,Jodie Meeks,50,2.9,7.1,1.3,0.3,2.2,0.8,0.6,0.0,0.4,1.2
26,Joe Johnson,60,7.1,15.5,3.1,0.9,2.8,3.9,0.8,0.2,1.9,1.3
437,Joel Anthony,51,1.3,2.4,1.1,1.6,2.3,0.1,0.6,1.3,0.7,2.0
529,Joel Przybilla,19,0.8,1.8,0.7,1.1,4.0,0.2,0.1,0.6,0.8,2.4
397,Johan Petro,10,1.8,4.4,0.6,1.2,2.6,0.8,0.4,0.4,0.6,2.1
250,John Lucas III,2,2.9,7.3,0.7,0.4,1.1,2.2,0.4,0.0,0.9,0.9
252,John Salmons,32,3.1,7.5,1.0,0.4,2.5,2.0,0.8,0.2,1.0,1.7
45,John Wall,66,5.7,13.5,6.1,0.7,3.8,8.0,1.4,0.9,3.9,2.1
562,Jon Brockman,0,0.4,1.3,0.4,0.9,1.2,0.3,0.1,0.0,0.3,0.9
363,Jon Leuer,12,2.1,4.2,0.6,1.0,1.6,0.5,0.3,0.4,0.4,1.5
220,Jonas Jerebko,13,3.3,7.1,1.9,1.5,3.3,0.7,0.6,0.3,1.0,2.5
371,Jonny Flynn,1,1.6,4.5,1.3,0.3,1.1,3.3,0.2,0.1,1.2,0.8
63,Jordan Crawford,32,5.5,13.6,3.2,0.7,1.9,3.0,0.9,0.1,2.2,1.7
164,Jordan Farmar,5,3.8,8.1,1.6,0.2,1.4,3.3,0.6,0.1,1.7,1.3
387,Jordan Hamilton,2,1.8,4.3,0.2,0.4,2.0,0.8,0.2,0.1,0.6,0.6
346,Jordan Hill,8,2.1,4.2,1.2,1.6,3.2,0.4,0.4,0.7,0.8,1.8
369,Jordan Williams,5,1.8,3.5,1.5,1.5,2.1,0.3,0.5,0.3,0.5,1.4
466,Josh Childress,0,1.4,2.9,0.1,0.9,1.9,1.0,0.4,0.2,0.3,1.1
530,Josh Davis,0,0.7,1.8,0.5,1.1,0.7,0.4,0.5,0.1,0.2,1.3
388,Josh Harrellson,4,1.7,4.0,0.7,1.3,2.6,0.3,0.6,0.5,0.5,1.3
219,Josh Howard,18,3.3,8.4,2.3,0.9,2.8,1.2,0.7,0.2,1.2,2.1
477,Josh McRoberts,6,1.1,2.4,0.7,1.2,2.2,1.0,0.3,0.4,0.6,1.5
509,Josh Selby,0,0.9,2.6,0.5,0.1,0.5,1.1,0.3,0.0,1.0,0.6
27,Josh Smith,66,7.6,16.7,4.9,2.1,7.5,3.9,1.4,1.7,2.5,2.6
161,José Calderón,53,4.1,9.0,1.3,0.4,2.7,8.8,0.9,0.1,2.0,1.8
