,PLAYER,TEAM,GP,W,L,MIN,PTS,TOUCHES,FRONT CT TOUCHES,TIME OF POSS,AVG SEC PER TOUCH,AVG DRIB PER TOUCH,PTS PER TOUCH,ELBOW TOUCHES,POST UPS,PAINT TOUCHES,PTS PER ELBOW TOUCH,PTS PER POST TOUCH,PTS PER PAINT TOUCH,DRIVES,FGM,FGA,FG%,FTM,FTA,FT%,PTS%,PASS,PASS%,AST,AST%,TO,TOV%,PF,PF%,Drive PTS,Drive FG%,C&S PTS,C&S FG%,Pull Up PTS,Pull Up FG%,Paint Touch PTS,Paint Touch FG%,Post Touch PTS,Post Touch FG%,Elbow Touch PTS,Elbow Touch FG%,eFG%,OREB,Contested OREB,Contested OREB%,OREB Chances,OREB Chance%,Deferred OREB Chances,Adjusted OREB Chance%,AVG OREB Distance,DREB,Contested DREB,Contested DREB%,DREB Chances,DREB Chance%,Deferred DREB Chances,Adjusted DREB Chance%,AVG DREB Distance,STL,BLK,DFGM,DFGA,DFG%
46,D.J. Wilson,PHI,2,1,1,7.7,5.0,10.0,6.0,0.3,1.75,0.55,0.5,0.0,0.0,2.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,100.0,0.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,100.0,0.0,0.0,2.0,50.0,0.0,0.0,0.0,0.0,83.3,1.0,1.0,100.0,3.0,33.3,0.0,33.3,3.1,1.0,0.0,0.0,3.0,33.3,0.0,33.3,2.5,0.0,1.0,1.5,2.5,60.0
47,DaQuan Jeffries,NYK,17,11,6,2.7,0.8,2.6,2.0,0.1,1.51,0.82,0.311,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.3,60.0,0.0,0.0,0.0,85.7,0.1,14.3,0.0,0.0,0.1,14.3,0.0,0.0,0.4,60.0,0.4,25.0,0.1,25.0,0.0,0.0,0.0,0.0,0.0,0.0,41.2,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.3,75.0,0.0,75.0,3.8,0.0,0.1,0.1,0.2,50.0
48,Dalano Banton,POR,53,23,30,19.0,10.0,40.2,18.0,2.7,4.04,3.35,0.25,0.3,0.0,1.2,0.556,0.0,1.154,7.4,1.2,3.1,38.6,0.6,0.9,68.8,42.3,3.0,41.3,0.7,9.0,0.5,7.2,0.5,6.2,3.1,38.6,2.5,31.4,1.0,20.8,1.4,69.6,0.0,0.0,0.2,33.3,45.5,1.0,0.4,46.2,2.0,47.0,0.1,49.4,7.3,3.2,0.7,22.7,4.8,67.7,0.2,71.0,7.0,0.6,0.4,1.1,1.5,71.3
49,Dalen Terry,CHI,58,27,31,11.7,3.1,18.3,8.4,0.8,2.65,2.38,0.169,0.2,0.0,0.6,0.6,0.0,0.412,2.4,0.4,0.7,55.3,0.1,0.3,50.0,35.2,1.6,63.4,0.2,7.7,0.1,3.5,0.1,5.6,0.9,55.3,0.8,22.7,0.1,8.3,0.2,70.0,0.0,0.0,0.1,100.0,49.4,0.7,0.3,37.9,1.3,55.8,0.0,58.0,9.1,2.0,0.3,15.7,3.1,64.3,0.3,70.9,6.2,0.5,0.3,0.6,1.0,55.2
50,Daniel Gafford,DAL,73,29,44,24.5,10.9,37.3,20.0,0.9,1.39,0.28,0.292,2.3,0.4,7.0,0.876,0.968,1.128,0.7,0.2,0.4,35.5,0.1,0.2,66.7,64.6,0.1,12.5,0.0,0.0,0.0,6.3,0.1,12.5,0.4,35.5,0.2,70.0,0.0,25.0,7.8,75.1,0.4,73.7,2.0,75.3,72.1,2.7,1.8,69.2,6.4,41.5,0.1,42.2,4.8,4.9,1.6,33.3,9.3,52.9,1.1,60.1,4.4,0.9,2.0,4.4,8.0,55.4
51,Daniel Theis,LAC,59,37,22,16.8,6.3,22.3,11.7,0.5,1.47,0.36,0.282,1.7,0.1,3.5,0.592,0.5,0.859,0.3,0.1,0.2,44.4,0.1,0.1,100.0,75.0,0.1,18.8,0.0,12.5,0.0,12.5,0.0,12.5,0.2,44.4,1.5,38.4,0.3,66.7,3.0,60.5,0.1,50.0,1.0,60.0,58.2,1.5,1.0,65.9,3.2,47.1,0.1,48.2,5.4,2.8,0.9,31.6,5.8,48.9,0.8,56.3,4.4,0.4,0.8,2.7,4.3,61.8
52,Danilo Gallinari,MIL,49,15,34,12.8,5.7,21.6,13.0,0.8,2.17,0.77,0.264,0.7,0.8,1.3,0.576,0.538,0.968,0.9,0.3,0.4,61.9,0.3,0.3,93.8,91.3,0.2,21.7,0.1,8.7,0.1,6.5,0.2,17.4,0.9,61.9,1.8,33.3,1.0,40.7,1.2,63.6,0.4,53.3,0.4,61.5,51.6,0.5,0.2,50.0,1.2,37.7,0.0,38.5,9.0,2.0,0.6,30.7,3.3,61.5,0.3,66.7,5.7,0.3,0.1,1.5,2.1,73.5
53,Danuel House Jr.,PHI,34,21,13,15.0,4.2,18.5,8.7,0.7,2.27,1.25,0.229,0.3,0.0,0.7,0.4,0.0,0.667,1.4,0.2,0.5,50.0,0.3,0.4,78.6,56.3,0.5,37.5,0.0,2.1,0.1,4.2,0.2,14.6,0.8,50.0,1.1,31.6,0.4,25.0,0.5,54.5,0.0,0.0,0.1,66.7,51.9,0.6,0.4,68.8,1.7,36.4,0.1,38.1,8.8,1.6,0.4,26.2,3.3,48.8,0.5,58.3,8.1,0.4,0.1,0.9,1.2,73.2
54,Dario Saric,GSW,63,35,28,17.4,8.1,35.7,21.9,1.1,1.8,0.91,0.228,1.5,1.6,2.8,0.385,0.394,0.608,2.4,0.4,0.9,50.0,0.5,0.6,84.2,60.5,1.0,42.1,0.3,14.5,0.1,5.9,0.3,12.5,1.5,50.0,3.7,39.7,0.2,22.2,1.7,66.7,0.6,64.3,0.6,57.1,56.2,1.2,0.7,59.2,3.2,38.2,0.2,40.6,7.8,3.6,1.2,34.1,6.3,57.3,0.6,63.4,5.2,0.5,0.2,2.4,3.7,64.5
55,Dariq Whitehead,BKN,2,1,1,12.0,1.5,15.0,6.5,0.5,2.06,1.8,0.1,0.5,0.0,0.0,2.0,0.0,0.0,1.5,0.0,0.0,0.0,0.5,1.0,50.0,33.3,1.0,66.7,0.5,33.3,0.0,0.0,0.5,33.3,0.5,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,100.0,20.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,25.0,5.0,80.0,0.0,80.0,9.6,0.0,0.5,1.5,1.5,100.0
56,Darius Bazley,UTA,9,2,7,16.9,5.3,23.8,11.2,0.8,1.92,1.02,0.224,0.7,0.1,1.7,1.333,0.0,1.133,3.2,0.6,0.8,71.4,0.4,0.7,66.7,48.3,1.7,51.7,0.4,13.8,0.3,10.3,0.3,10.3,1.6,71.4,0.7,33.3,0.2,25.0,1.9,80.0,0.0,0.0,0.9,100.0,63.3,1.3,0.8,62.5,3.2,42.1,0.2,44.4,6.5,3.3,1.5,45.0,5.2,64.5,0.2,66.7,5.2,0.7,0.8,1.7,3.3,50.0
57,David Roddy,PHX,64,25,39,18.3,6.6,26.4,14.8,1.1,2.42,1.65,0.25,0.6,0.1,1.1,0.757,0.75,0.706,3.9,0.8,1.9,42.9,0.3,0.5,68.8,51.4,1.4,35.6,0.3,6.5,0.2,6.1,0.3,6.5,2.0,42.9,2.2,31.1,0.3,20.5,0.8,59.5,0.1,60.0,0.4,60.0,46.5,1.0,0.5,49.0,2.2,45.5,0.0,45.9,9.1,3.0,0.5,17.5,4.9,61.1,0.4,66.4,6.1,0.4,0.2,1.2,1.8,66.1
58,Davis Bertans,CHA,42,19,23,15.4,6.6,16.3,11.2,0.4,1.37,0.53,0.407,0.2,0.0,0.5,0.5,0.0,0.727,0.6,0.1,0.1,66.7,0.0,0.0,100.0,40.7,0.4,59.3,0.0,3.7,0.0,3.7,0.0,3.7,0.3,66.7,4.9,39.0,0.6,31.0,0.4,46.2,0.0,0.0,0.1,50.0,55.5,0.3,0.2,62.5,1.0,30.8,0.0,30.8,8.6,1.9,0.4,24.0,3.1,59.5,0.3,66.7,7.8,0.6,0.3,0.9,1.3,67.3
59,De'Andre Hunter,ATL,57,26,31,29.5,15.6,43.5,25.2,1.4,1.92,1.09,0.359,0.7,0.6,1.1,0.786,0.686,1.231,4.9,1.4,2.8,50.3,0.8,0.9,82.7,77.6,1.2,24.2,0.4,7.2,0.2,4.7,0.5,9.4,3.8,50.3,5.2,39.0,3.3,41.4,1.4,74.4,0.4,50.0,0.6,57.7,54.7,0.6,0.2,35.5,1.6,36.0,0.1,37.8,10.7,3.5,1.1,30.9,5.7,60.4,0.5,65.9,6.1,0.7,0.3,2.2,2.8,76.5
60,DeMar DeRozan,CHI,78,37,41,37.8,24.0,64.4,34.1,5.1,4.73,4.16,0.373,1.1,2.1,0.7,0.529,0.586,0.862,14.8,3.6,6.5,55.5,2.8,3.2,87.7,70.0,5.7,38.2,1.2,8.3,0.6,4.0,1.6,11.1,10.4,55.5,3.2,36.9,7.6,45.2,0.6,62.5,1.2,47.3,0.6,44.7,50.9,0.6,0.2,35.7,1.9,29.8,0.1,30.7,11.5,3.8,0.6,15.7,6.4,58.9,0.6,64.9,8.5,1.2,0.6,2.2,3.1,71.7
61,Dean Wade,CLE,54,36,18,20.5,5.4,26.2,14.0,0.6,1.41,0.43,0.205,0.2,0.0,0.7,0.692,0.0,0.625,0.8,0.0,0.1,16.7,0.0,0.0,100.0,9.8,0.5,70.7,0.1,9.8,0.1,9.8,0.0,2.4,0.1,16.7,4.1,37.5,0.4,66.7,0.5,87.5,0.0,0.0,0.2,100.0,58.4,0.7,0.3,40.5,1.5,48.7,0.0,49.3,9.6,3.5,0.7,20.4,6.1,57.1,0.6,63.7,5.4,0.7,0.5,1.9,3.0,64.8
62,Deni Avdija,WAS,75,14,61,30.1,14.7,55.5,24.5,2.7,2.92,2.23,0.265,1.3,0.4,1.8,0.875,0.333,0.884,8.7,1.9,3.6,54.5,0.9,1.2,77.3,57.7,3.4,39.1,0.9,10.0,0.6,7.2,0.6,6.7,5.0,54.5,2.8,40.4,1.3,30.3,1.6,54.8,0.1,44.4,1.1,62.1,56.0,1.1,0.6,51.2,3.4,33.2,0.1,34.0,8.3,6.1,1.4,22.8,9.7,62.6,0.8,68.3,4.6,0.8,0.5,3.9,5.6,69.7
63,Derrick Jones Jr.,DAL,75,46,29,23.5,8.6,26.1,14.1,0.7,1.68,0.93,0.329,0.5,0.0,1.9,0.564,0.0,0.893,2.5,0.8,1.3,60.6,0.5,0.6,72.9,83.7,0.6,23.7,0.2,6.3,0.2,9.5,0.3,12.1,2.1,60.6,3.1,34.8,0.3,36.0,1.7,63.4,0.0,0.0,0.3,40.0,56.4,1.2,0.6,48.8,2.4,48.5,0.2,51.9,8.5,2.4,0.6,25.1,4.4,54.8,0.3,59.0,8.9,0.7,0.7,1.1,1.9,58.9
64,Devin Vassell,SAS,68,17,51,33.1,19.5,56.6,38.6,2.8,3.01,2.17,0.344,0.6,0.0,0.6,0.75,0.0,1.103,8.8,2.3,4.1,56.0,0.8,1.0,81.2,64.7,3.5,40.0,0.7,8.2,0.5,5.7,0.5,5.9,5.7,56.0,5.2,38.8,6.5,41.5,0.6,78.3,0.0,0.0,0.4,65.0,55.0,0.4,0.1,25.9,1.0,42.9,0.0,43.5,13.0,3.5,0.7,20.5,5.4,65.7,0.4,71.1,8.0,1.1,0.3,1.6,2.4,65.2
65,Dillon Brooks,HOU,72,36,36,30.9,12.7,33.5,21.0,1.3,2.33,1.56,0.38,0.7,0.8,1.3,0.796,0.621,1.052,4.5,1.2,2.6,45.9,0.6,0.7,90.2,68.6,1.1,25.2,0.3,5.9,0.4,8.4,0.4,8.1,3.1,45.9,4.3,36.2,2.4,39.0,1.4,63.8,0.5,51.9,0.5,71.4,51.5,0.8,0.4,47.2,2.0,37.1,0.1,38.7,9.6,2.8,0.6,23.3,4.8,57.6,0.6,65.6,7.3,0.9,0.1,1.7,2.4,69.9
66,Domantas Sabonis,SAC,82,46,36,35.7,19.4,91.5,54.3,3.7,2.45,1.54,0.212,8.2,3.4,9.8,0.571,0.44,0.824,6.0,1.4,2.3,60.6,0.6,0.9,67.1,58.5,2.6,42.9,0.6,9.8,0.5,7.5,0.5,7.7,3.5,60.6,1.9,40.9,0.6,46.8,8.1,64.3,1.5,53.1,4.7,61.4,60.9,3.6,2.3,63.3,8.3,43.2,0.3,44.6,4.8,10.1,2.6,25.7,15.4,65.3,1.5,72.4,5.0,0.9,0.6,4.4,6.9,63.5
67,Dominick Barlow,SAS,32,6,26,12.2,3.9,17.3,10.1,0.5,1.67,0.83,0.226,0.9,0.1,2.3,0.533,2.0,0.819,1.3,0.2,0.7,28.6,0.2,0.3,62.5,42.5,0.4,30.0,0.1,10.0,0.0,2.5,0.1,10.0,0.5,28.6,0.8,42.9,0.1,33.3,1.8,61.0,0.1,100.0,0.5,58.3,49.0,1.4,1.0,67.5,2.7,52.6,0.1,54.8,5.5,2.3,0.8,35.4,4.1,56.0,0.3,60.7,6.0,0.3,0.4,2.3,3.7,64.1
68,Dorian Finney-Smith,BKN,66,28,38,28.3,8.5,37.7,21.8,1.0,1.61,0.7,0.224,0.6,0.1,1.8,0.324,1.5,0.504,3.1,0.5,1.1,51.4,0.2,0.2,83.3,40.2,1.6,51.5,0.3,9.8,0.3,8.8,0.1,2.9,1.2,51.4,4.8,35.2,0.4,30.3,0.9,51.9,0.1,100.0,0.2,55.6,53.4,1.6,0.9,55.2,3.3,49.3,0.1,50.5,7.7,3.1,0.8,25.6,6.2,50.6,0.8,58.0,6.6,0.8,0.6,2.4,3.9,62.7
69,Doug McDermott,IND,64,22,42,14.1,5.5,17.5,12.8,0.4,1.37,0.55,0.313,0.1,0.0,0.3,0.889,0.0,1.0,1.0,0.1,0.3,20.0,0.1,0.2,70.0,25.4,0.6,57.1,0.1,9.5,0.0,3.2,0.1,7.9,0.3,20.0,4.0,41.2,0.7,45.7,0.3,69.2,0.0,0.0,0.1,80.0,59.9,0.3,0.0,10.0,0.7,38.5,0.0,40.0,15.0,1.3,0.2,14.3,2.4,55.1,0.2,61.3,10.8,0.3,0.0,0.8,1.3,66.7
70,Draymond Green,GSW,54,33,21,27.1,8.7,60.5,32.3,2.0,1.98,0.93,0.143,1.8,1.1,2.8,0.5,0.121,0.673,2.8,0.6,1.3,47.8,0.3,0.3,94.4,56.4,1.1,40.3,0.2,8.1,0.2,6.7,0.2,6.0,1.6,47.8,2.9,39.0,0.1,27.3,1.9,60.5,0.1,22.2,0.9,67.7,56.6,1.4,0.9,66.2,3.0,45.7,0.1,46.5,6.0,5.9,1.5,26.0,8.9,66.2,0.7,71.8,5.1,1.0,0.9,2.3,3.8,60.3
71,Drew Eubanks,PHX,74,42,32,15.6,5.1,21.1,12.1,0.6,1.67,0.54,0.243,1.7,0.1,3.5,0.857,0.222,0.848,0.7,0.1,0.4,37.9,0.1,0.1,75.0,52.8,0.2,28.3,0.0,1.9,0.1,9.4,0.1,7.5,0.4,37.9,0.2,40.0,0.1,30.0,2.9,68.1,0.0,33.3,1.5,68.2,60.7,1.5,0.9,61.4,3.8,39.6,0.1,41.2,4.8,3.2,1.0,29.9,5.1,62.4,0.3,66.5,4.8,0.4,0.8,1.8,3.1,57.5
72,Drew Peterson,BOS,3,3,0,7.6,3.7,8.3,4.3,0.2,1.47,0.76,0.44,0.3,0.0,0.3,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,60.0,0.0,0.0,0.7,100.0,0.0,0.0,0.7,100.0,91.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,50.0,1.0,100.0,6.2,0.7,0.0,0.0,0.0,0.0
73,Duncan Robinson,MIA,68,38,30,28.0,12.9,38.2,28.2,1.3,2.1,1.27,0.337,0.4,0.0,1.0,0.88,0.0,0.877,5.2,1.0,1.8,53.3,0.3,0.4,75.0,41.9,2.7,51.7,0.7,13.2,0.4,7.9,0.2,3.4,2.2,53.3,5.5,39.2,3.1,41.5,0.8,70.3,0.0,0.0,0.3,55.0,58.9,0.3,0.1,46.7,0.7,34.1,0.1,36.6,11.2,2.6,0.4,16.6,4.4,59.5,0.3,64.1,8.5,0.7,0.2,1.5,2.0,74.6
74,Dwight Powell,DAL,62,37,25,13.3,3.3,18.3,10.7,0.5,1.61,0.52,0.181,1.5,0.0,3.2,0.389,0.667,0.761,0.1,0.0,0.0,100.0,0.0,0.0,0.0,50.0,0.1,66.7,0.0,16.7,0.0,0.0,0.0,0.0,0.0,100.0,0.0,33.3,0.0,0.0,2.5,74.1,0.0,0.0,0.6,57.1,68.8,1.9,1.0,51.0,4.3,44.4,0.1,45.3,6.4,2.3,0.5,23.3,4.4,52.7,0.5,59.5,6.5,0.4,0.3,1.7,2.6,63.8
75,Dylan Windler,ATL,17,9,8,6.4,2.5,8.1,5.3,0.2,1.63,0.7,0.314,0.2,0.0,0.3,0.667,0.0,0.8,0.6,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.6,90.9,0.2,36.4,0.0,0.0,0.0,0.0,0.0,0.0,1.8,43.5,0.5,60.0,0.2,100.0,0.0,0.0,0.1,100.0,71.7,0.4,0.3,66.7,1.6,23.1,0.0,23.1,10.0,1.5,0.3,16.7,3.0,50.0,0.4,57.1,5.6,0.1,0.0,0.6,0.8,78.6
76,E.J. Liddell,NOP,8,3,5,2.9,0.5,4.5,2.4,0.1,1.98,1.36,0.111,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.1,0.1,100.0,0.3,0.3,100.0,100.0,0.1,25.0,0.0,0.0,0.1,25.0,0.1,25.0,0.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.7,40.0,1.7,100.0,0.0,100.0,4.7,0.3,0.3,0.3,0.6,40.0
77,Emoni Bates,CLE,15,8,7,8.9,2.7,10.7,6.8,0.5,2.73,2.21,0.256,0.1,0.0,0.2,0.0,0.0,0.0,1.1,0.2,0.5,37.5,0.0,0.1,0.0,35.3,0.3,29.4,0.1,5.9,0.1,5.9,0.1,5.9,0.4,37.5,1.0,26.3,1.3,33.3,0.0,0.0,0.0,0.0,0.0,0.0,40.8,0.1,0.0,0.0,1.1,12.5,0.1,14.3,2.8,1.9,0.6,30.8,2.3,81.3,0.0,81.3,6.0,0.1,0.1,0.4,0.5,75.0
78,Eugene Omoruyi,WAS,43,5,38,9.1,4.8,14.5,8.2,0.5,1.9,0.96,0.331,0.5,0.1,1.8,0.905,0.5,0.987,0.9,0.3,0.6,42.3,0.1,0.2,60.0,72.5,0.2,20.0,0.0,2.5,0.0,2.5,0.1,12.5,0.7,42.3,0.8,30.0,0.2,33.3,1.7,60.0,0.0,33.3,0.4,61.5,52.4,1.0,0.8,81.8,2.8,36.3,0.1,37.9,4.6,1.6,0.4,26.0,2.7,57.5,0.3,63.3,6.5,0.6,0.1,0.7,1.1,65.3
79,Evan Fournier,DET,31,8,23,18.4,7.1,27.5,17.5,1.2,2.57,1.9,0.258,0.2,0.0,0.3,0.286,0.0,0.6,3.5,0.8,1.5,50.0,0.4,0.5,78.6,55.0,1.5,42.2,0.4,11.0,0.2,5.5,0.2,6.4,1.9,50.0,2.5,28.9,2.6,39.1,0.2,60.0,0.0,0.0,0.1,20.0,43.8,0.2,0.1,40.0,0.7,27.8,0.1,31.3,11.9,1.9,0.3,13.7,3.5,53.7,0.6,65.4,8.9,0.9,0.2,1.1,1.4,75.0
80,Franz Wagner,ORL,72,44,28,32.5,19.7,57.3,32.2,3.7,3.83,3.16,0.344,0.9,0.7,2.1,0.716,0.542,1.039,11.7,3.4,6.3,53.6,1.7,2.0,84.0,73.7,3.4,29.4,1.0,8.8,0.7,5.8,1.0,8.5,8.6,53.6,2.6,28.7,2.0,29.3,2.2,64.9,0.4,52.6,0.7,58.1,52.5,1.0,0.4,36.1,2.9,34.4,0.0,35.0,10.9,4.4,0.7,16.8,6.5,66.5,0.3,69.4,7.2,1.1,0.4,1.7,2.5,70.6
81,Furkan Korkmaz,PHI,35,22,13,8.6,2.5,12.8,5.8,0.7,3.47,3.18,0.196,0.1,0.0,0.1,0.0,0.0,0.667,1.1,0.3,0.7,39.1,0.1,0.2,83.3,60.0,0.3,22.5,0.1,5.0,0.1,10.0,0.1,7.5,0.7,39.1,0.8,31.0,0.5,33.3,0.1,100.0,0.0,0.0,0.0,0.0,48.7,0.3,0.1,25.0,0.6,40.0,0.0,40.0,23.4,1.6,0.3,15.4,2.6,61.9,0.1,65.0,8.4,0.4,0.1,0.4,0.6,71.4
82,GG Jackson,MEM,48,14,34,25.7,14.6,39.7,22.8,1.9,2.8,2.09,0.367,0.6,0.1,2.0,1.0,0.667,1.095,5.7,1.4,3.0,45.5,1.1,1.5,72.9,67.9,1.3,23.4,0.3,4.4,0.5,9.1,0.7,12.8,3.9,45.5,5.2,36.4,1.7,29.8,2.2,70.5,0.1,33.3,0.6,76.5,51.9,1.2,0.7,60.4,2.8,44.2,0.1,45.3,7.3,3.3,0.6,17.5,5.4,61.1,0.6,68.1,6.1,0.6,0.5,1.6,2.4,65.5
83,Garrett Temple,TOR,27,5,22,10.7,3.3,17.1,8.4,0.8,2.69,2.08,0.19,0.3,0.0,1.1,0.714,0.0,0.567,0.8,0.1,0.2,33.3,0.1,0.1,75.0,33.3,0.4,47.6,0.1,9.5,0.1,9.5,0.1,9.5,0.3,33.3,1.2,33.3,0.1,8.3,0.6,46.2,0.0,0.0,0.2,66.7,44.9,0.9,0.6,61.1,1.6,58.1,0.1,60.0,9.2,1.4,0.2,14.8,3.0,45.8,0.5,55.1,7.6,0.4,0.1,1.1,1.6,65.9
84,Georges Niang,CLE,82,48,34,22.3,9.4,36.3,19.3,1.0,1.64,0.76,0.258,0.2,0.1,0.6,0.789,0.444,0.887,3.8,1.1,2.0,54.2,0.3,0.4,79.4,67.6,1.2,32.1,0.3,6.7,0.2,6.3,0.2,5.4,2.6,54.2,4.9,38.6,1.0,40.2,0.6,63.6,0.0,50.0,0.2,60.0,56.7,0.3,0.1,31.8,1.0,28.2,0.0,28.9,15.5,3.2,0.6,19.9,5.5,58.7,0.6,66.0,6.3,0.4,0.2,1.7,2.6,67.8
85,Giannis Antetokounmpo,MIL,73,45,28,35.2,30.4,79.7,39.9,4.7,3.53,2.53,0.382,4.2,2.8,6.4,0.572,0.544,1.12,15.1,3.6,5.9,61.0,2.5,3.6,69.7,67.2,5.6,37.5,1.4,9.3,1.0,6.9,1.8,12.0,10.1,61.0,0.6,30.8,2.7,31.5,7.2,75.3,1.5,61.7,2.4,67.6,62.4,2.7,1.8,65.3,5.4,49.4,0.2,51.3,6.8,8.8,2.1,23.7,12.6,70.0,0.8,74.6,4.9,1.2,1.1,2.5,4.6,55.3
86,Goga Bitadze,ORL,62,34,28,15.4,5.0,22.3,14.1,0.7,1.76,0.67,0.225,1.3,0.3,4.3,0.383,0.684,0.936,0.2,0.0,0.1,75.0,0.0,0.0,50.0,70.0,0.0,30.0,0.0,10.0,0.0,10.0,0.0,10.0,0.1,75.0,0.1,13.3,0.0,0.0,4.0,66.0,0.2,42.9,0.5,60.0,60.8,2.1,1.3,60.2,5.2,41.1,0.2,42.7,4.0,3.5,1.0,29.9,6.1,57.3,0.6,64.1,4.2,0.5,1.2,2.2,3.9,55.1
87,Gordon Hayward,OKC,51,25,26,24.4,9.8,37.0,24.9,1.7,2.8,1.89,0.265,0.7,0.3,1.6,0.514,0.647,0.667,7.0,1.2,2.7,46.3,0.9,1.3,70.3,49.6,2.9,41.7,0.8,11.2,0.5,6.7,0.6,9.2,3.5,46.3,2.5,45.2,1.8,37.3,1.1,52.4,0.2,40.0,0.4,46.7,51.0,0.8,0.3,34.2,1.6,51.4,0.1,54.3,8.1,3.0,0.5,16.8,4.7,65.3,0.4,71.1,8.5,0.8,0.3,1.3,1.8,74.4
88,Gradey Dick,TOR,59,18,41,20.8,8.5,21.5,16.3,0.6,1.79,1.11,0.395,0.5,0.0,0.7,1.033,0.0,1.0,2.3,0.5,1.2,40.6,0.1,0.2,80.0,47.4,0.7,31.4,0.1,5.1,0.3,11.7,0.1,3.6,1.1,40.6,4.2,40.8,1.2,30.9,0.7,74.1,0.0,0.0,0.5,66.7,52.6,0.6,0.2,44.0,1.4,38.5,0.1,41.7,10.1,2.3,0.4,18.6,3.5,65.0,0.3,70.8,7.7,0.6,0.0,1.2,1.6,73.2
89,Grant Williams,CHA,75,33,42,27.9,10.3,37.8,23.1,1.2,1.84,0.76,0.273,1.1,1.0,2.2,0.43,0.541,0.756,2.6,0.6,1.2,51.1,0.3,0.4,75.0,62.7,0.8,31.6,0.3,9.8,0.2,9.3,0.2,8.3,1.6,51.1,4.7,36.8,0.9,37.3,1.7,70.0,0.5,50.0,0.5,51.9,55.8,1.2,0.7,55.3,3.1,39.2,0.1,40.7,8.6,3.2,0.9,29.1,6.6,48.4,0.8,55.5,5.7,0.5,0.5,2.3,3.1,73.8
90,Greg Brown III,DAL,6,3,3,6.6,2.5,6.0,3.5,0.2,1.76,0.7,0.417,0.2,0.0,1.0,0.0,0.0,1.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,33.3,0.0,0.0,1.0,66.7,0.0,0.0,0.0,0.0,50.0,1.0,0.5,50.0,2.0,50.0,0.0,50.0,1.8,2.5,1.0,40.0,5.0,50.0,1.0,62.5,3.7,0.0,0.7,0.7,1.0,66.7
91,Gui Santos,GSW,22,17,5,8.5,3.7,11.2,6.9,0.4,1.95,1.18,0.333,0.4,0.0,1.3,0.5,0.0,0.931,0.9,0.1,0.4,37.5,0.1,0.2,75.0,47.4,0.4,42.1,0.0,0.0,0.0,5.3,0.1,10.5,0.4,37.5,1.4,41.7,0.0,0.0,1.2,76.9,0.0,0.0,0.2,50.0,60.0,1.2,0.5,41.2,2.9,41.5,0.1,43.6,8.2,2.1,0.5,23.3,3.3,65.2,0.4,73.2,6.1,0.2,0.1,0.7,1.1,62.5
92,Harrison Barnes,SAC,82,46,36,29.0,12.2,35.3,22.6,1.2,2.01,1.14,0.346,0.5,0.6,1.5,0.444,0.627,0.877,4.6,1.2,2.3,53.7,0.7,0.9,74.0,70.6,1.5,31.5,0.3,6.9,0.2,4.0,0.5,10.3,3.3,53.7,4.6,38.1,1.6,48.6,1.3,72.3,0.4,50.0,0.2,63.6,57.6,0.9,0.3,31.3,2.2,40.1,0.1,41.6,11.8,2.4,0.6,23.2,4.2,57.3,0.4,63.5,8.4,0.7,0.1,1.5,2.5,61.5
93,Harry Giles III,LAL,23,11,12,4.3,2.4,6.7,3.8,0.2,2.0,0.81,0.361,0.3,0.2,0.8,0.857,0.8,0.789,0.5,0.2,0.4,50.0,0.0,0.0,0.0,100.0,0.0,9.1,0.0,0.0,0.0,0.0,0.0,0.0,0.5,50.0,0.5,26.7,0.0,0.0,0.7,58.3,0.2,66.7,0.3,75.0,49.0,0.9,0.7,75.0,1.5,63.2,0.1,66.7,6.5,1.4,0.5,33.3,2.0,69.2,0.1,72.0,5.1,0.1,0.1,0.6,0.9,66.7
