,Player,GS,FG,FGA,FTA,ORB,DRB,AST,STL,BLK,TOV,PF
223,Matt Harpring,0,3.1,6.2,2.7,1.3,1.9,1.1,0.6,0.2,1.3,2.1
527,Maurice Ager,3,0.8,2.5,0.5,0.2,0.3,0.3,0.0,0.0,0.2,0.7
197,Maurice Evans,47,3.5,7.3,1.1,1.2,1.7,1.1,0.6,0.1,0.5,1.9
77,Mehmet Okur,72,5.2,11.7,3.2,1.8,5.9,2.0,0.8,0.4,1.4,3.3
422,Melvin Ely,1,1.6,3.5,1.1,0.5,2.3,0.4,0.1,0.3,0.8,1.5
26,Metta World Peace,54,7.6,16.9,5.2,1.8,4.0,3.5,2.3,0.7,2.6,2.8
508,Michael Doleac,8,1.2,2.6,0.1,0.7,1.4,0.3,0.4,0.4,0.5,1.8
170,Michael Finley,61,3.8,9.3,1.0,0.3,2.8,1.4,0.4,0.1,0.7,1.1
8,Michael Redd,71,7.6,17.3,6.8,1.2,3.1,3.4,0.9,0.2,2.5,1.7
539,Michael Ruffin,2,0.7,1.3,1.4,2.0,2.1,0.5,0.7,0.4,0.4,2.0
402,Mickaël Gelabale,0,1.8,4.0,0.5,0.4,1.1,0.8,0.3,0.2,0.7,0.8
266,Mickaël Piétrus,16,2.6,5.9,1.5,1.0,2.7,0.7,1.0,0.7,0.7,3.0
82,Mike Bibby,44,5.2,12.6,2.1,0.3,3.0,6.0,1.1,0.1,2.5,2.0
183,Mike Conley,46,3.6,8.3,2.3,0.4,2.2,4.2,0.8,0.0,1.7,1.6
42,Mike Dunleavy,82,6.5,13.6,4.9,0.7,4.5,3.5,1.0,0.4,2.3,2.5
449,Mike Harris,0,1.6,3.2,0.8,1.4,1.8,0.2,0.4,0.2,0.5,0.9
367,Mike James,1,1.9,5.4,0.9,0.3,1.0,1.1,0.4,0.0,0.7,1.0
64,Mike Miller,70,5.9,11.8,3.0,0.7,5.9,3.4,0.5,0.2,2.6,2.1
490,Mike Wilks,0,1.1,2.4,0.3,0.3,0.9,0.9,0.6,0.0,0.6,0.9
211,Mikki Moore,79,3.4,6.0,2.2,2.0,4.1,1.0,0.4,0.6,1.3,3.8
58,Mo Williams,66,6.7,13.9,2.9,0.6,2.9,6.3,1.2,0.2,2.8,2.8
29,Monta Ellis,72,8.0,15.1,5.1,1.6,3.3,3.9,1.5,0.3,2.1,2.4
581,Morris Almond,0,0.4,1.7,0.7,0.0,0.2,0.3,0.1,0.0,0.2,0.6
233,Morris Peterson,76,2.8,6.8,1.1,0.5,2.2,0.9,0.6,0.1,0.5,1.6
511,Mouhamed Sene,0,0.8,1.8,1.3,0.5,0.7,0.1,0.0,0.5,0.0,0.7
107,Nate Robinson,17,4.6,10.9,2.7,0.7,2.4,2.9,0.8,0.0,1.4,2.6
238,Nazr Mohammed,29,3.3,6.4,2.0,2.4,3.7,0.9,0.5,0.7,1.2,2.8
285,Nenad Krstić,38,2.7,6.7,1.5,0.8,3.7,0.6,0.2,0.4,0.9,2.5
351,Nenê,1,1.8,4.4,3.1,1.9,3.6,0.9,0.6,0.9,1.3,2.9
176,Nick Collison,35,4.1,8.2,2.1,3.3,6.1,1.4,0.6,0.8,1.5,3.2
407,Nick Fazekas,0,1.8,3.2,0.8,1.3,2.1,0.4,0.3,0.4,0.5,1.0
257,Nick Young,2,2.8,6.4,1.7,0.3,1.2,0.8,0.5,0.1,1.3,1.7
454,Oleksiy Pecherov,0,1.3,3.6,0.9,0.6,1.3,0.2,0.2,0.1,0.5,0.9
604,Orien Greene,2,0.4,1.6,0.0,0.0,0.9,0.4,0.4,0.1,1.0,1.3
523,Othella Harrington,0,0.8,1.9,0.7,0.5,1.4,0.2,0.0,0.2,0.5,1.5
518,P.J. Brown,0,0.8,2.3,0.9,1.6,2.2,0.6,0.3,0.4,0.6,1.6
522,Pat Garrity,0,0.9,2.6,0.2,0.3,1.1,0.4,0.2,0.0,0.5,1.1
580,Patrick O'Bryant,0,0.7,1.2,0.2,0.4,0.8,0.2,0.2,0.4,0.3,1.1
44,Pau Gasol,66,7.2,13.5,5.5,2.3,6.0,3.2,0.5,1.5,1.9,2.1
504,Paul Davis,1,1.1,3.0,0.5,1.1,1.0,0.5,0.3,0.3,0.4,1.5
227,Paul Millsap,2,3.1,6.1,2.8,2.0,3.6,1.0,0.9,0.9,1.1,3.3
35,Paul Pierce,80,6.4,13.7,6.1,0.7,4.5,4.5,1.3,0.5,2.8,2.5
65,Peja Stojaković,77,5.9,13.3,1.8,0.8,3.5,1.2,0.7,0.1,0.8,1.6
20,Player,GS,FG,FGA,FTA,ORB,DRB,AST,STL,BLK,TOV,PF
513,Primož Brezec,18,0.9,1.9,0.8,0.6,1.0,0.2,0.1,0.1,0.5,1.7
229,Quentin Richardson,65,3.1,8.5,1.4,0.9,4.0,1.8,0.7,0.2,1.1,2.4
381,Quincy Douby,0,1.8,4.5,0.7,0.2,0.9,0.7,0.4,0.2,0.8,1.1
411,Quinton Ross,44,1.7,4.4,0.8,0.7,1.6,1.2,0.6,0.4,0.4,1.7
560,Raef LaFrentz,0,0.7,1.6,0.5,0.7,1.0,0.2,0.3,0.4,0.3,1.5
100,Rafer Alston,74,4.9,12.5,1.9,0.4,3.1,5.3,1.3,0.2,2.2,1.9
129,Raja Bell,75,4.2,10.0,1.2,0.6,3.0,2.2,0.7,0.4,0.9,2.9
159,Rajon Rondo,77,4.6,9.3,2.3,1.0,3.2,5.1,1.7,0.2,1.9,2.4
231,Ramon Sessions,7,3.0,6.9,2.4,0.5,2.9,7.5,1.0,0.2,2.1,1.5
477,Randolph Morris,2,1.2,3.2,1.6,0.7,1.4,0.1,0.2,0.1,0.5,2.1
102,Randy Foye,31,5.1,11.8,1.7,0.3,2.9,4.2,0.9,0.1,2.0,2.6
72,Rashad McCants,24,5.7,12.6,2.1,0.7,2.1,2.2,0.9,0.2,2.3,3.1
51,Rashard Lewis,81,6.4,14.0,3.2,1.2,4.2,2.4,1.2,0.5,1.7,2.6
109,Rasheed Wallace,76,4.9,11.3,1.9,1.1,5.5,1.8,1.2,1.7,1.1,2.8
242,Rasho Nesterović,39,3.6,6.6,0.7,1.8,3.0,1.2,0.3,0.7,0.8,1.9
372,Rasual Butler,8,1.8,5.1,0.6,0.3,1.6,0.7,0.3,0.4,0.2,1.3
55,Ray Allen,73,6.0,13.5,3.2,1.0,2.6,3.1,0.9,0.2,1.7,2.0
78,Raymond Felton,79,5.2,12.6,4.1,0.5,2.5,7.4,1.2,0.2,2.7,2.3
357,Reggie Evans,61,1.9,4.3,3.2,2.8,4.8,0.8,1.1,0.1,1.3,2.6
463,Renaldo Balkman,0,1.4,2.9,1.5,1.3,2.0,0.6,0.7,0.5,0.6,2.0
56,Richard Hamilton,72,6.9,14.3,3.1,1.0,2.2,4.2,1.0,0.1,1.8,2.4
9,Richard Jefferson,82,7.5,16.2,8.3,1.1,3.0,3.1,0.9,0.3,2.4,2.7
388,Richie Frahm,2,2.0,5.4,0.2,0.4,1.0,0.8,0.2,0.0,0.6,0.7
87,Ricky Davis,47,5.1,11.8,2.4,0.7,3.6,3.4,1.1,0.2,2.3,2.3
506,Robert Horry,5,0.8,2.6,0.6,0.8,1.6,1.0,0.5,0.4,0.5,1.2
557,Robert Swift,4,0.8,2.1,0.3,0.8,1.5,0.1,0.6,0.8,1.3,2.0
321,Rodney Carney,6,2.3,5.6,1.2,0.7,1.4,0.5,0.6,0.3,0.5,1.4
253,Rodney Stuckey,2,2.7,6.7,2.7,0.6,1.7,2.8,0.9,0.1,1.4,2.0
194,Roger Mason,9,3.3,7.5,0.9,0.2,1.4,1.7,0.5,0.2,0.9,1.8
609,Ronald Dupree,0,0.2,0.6,0.4,0.2,1.4,0.2,0.2,0.0,0.0,0.0
180,Ronald Murray,19,3.7,8.7,2.3,0.5,1.4,3.4,0.9,0.1,2.0,1.2
127,Ronnie Brewer,76,4.7,8.3,3.4,1.3,1.6,1.8,1.7,0.3,0.9,1.4
445,Ronnie Price,3,1.4,3.3,0.6,0.1,0.6,1.3,0.5,0.0,0.5,1.4
287,Ronny Turiaf,21,2.4,5.1,2.4,1.2,2.7,1.6,0.4,1.4,0.9,2.6
334,Royal Ivey,20,2.0,5.0,1.6,0.5,1.1,2.1,0.6,0.1,1.0,2.2
363,Ruben Patterson,5,2.0,4.3,2.2,1.2,2.0,0.9,1.1,0.4,1.4,1.9
30,Rudy Gay,81,7.7,16.7,3.9,1.7,4.4,2.0,1.4,1.0,2.3,2.8
517,Ryan Bowen,4,0.9,1.9,0.5,1.0,0.8,0.5,0.6,0.2,0.3,1.5
110,Ryan Gomes,74,4.8,10.5,2.8,1.6,4.2,1.8,0.8,0.1,1.2,1.9
505,Ryan Hollins,1,0.8,1.6,1.4,0.9,0.9,0.2,0.2,0.5,0.4,1.6
326,Salim Stoudamire,0,1.9,5.1,1.4,0.1,0.6,0.8,0.2,0.1,0.6,1.0
141,Sam Cassell,34,4.2,9.7,2.6,0.3,2.2,3.9,0.7,0.1,1.8,1.8
161,Samuel Dalembert,82,4.1,8.1,3.2,3.7,6.6,0.5,0.5,2.3,1.9,3.3
258,Sasha Pavlović,45,2.9,7.9,1.5,0.7,1.8,1.6,0.6,0.1,1.1,2.3
203,Sasha Vujačić,0,3.0,6.7,1.3,0.3,1.9,1.0,0.5,0.1,0.7,1.5
554,Scot Pollard,0,0.5,1.0,1.0,0.6,1.0,0.1,0.1,0.3,0.2,2.0
476,Sean Marks,0,1.2,2.3,1.0,0.5,1.4,0.2,0.2,0.5,0.4,1.2
337,Sean Williams,29,2.2,4.2,1.8,1.6,2.8,0.4,0.4,1.5,1.0,2.6
186,Sebastian Telfair,51,3.7,9.3,1.8,0.3,2.0,5.9,1.0,0.2,1.9,2.9
507,Sergio Rodríguez,0,1.0,2.7,0.5,0.2,0.6,1.7,0.3,0.0,0.7,0.8
185,Shane Battier,78,3.3,7.7,1.3,1.6,3.5,1.9,1.0,1.1,1.0,2.5
343,Shannon Brown,4,2.1,6.0,1.4,0.3,0.7,0.8,0.5,0.1,1.1,1.4
89,Shaquille O'Neal,61,5.4,9.1,5.5,2.7,6.4,1.5,0.5,1.4,3.0,3.7
558,Shareef Abdur-Rahim,0,0.5,2.3,0.7,1.0,0.7,0.7,0.2,0.0,0.2,1.5
605,Shavlik Randolph,0,0.4,1.6,0.0,1.0,0.2,0.3,0.1,0.3,0.2,0.6
69,Shawn Marion,62,6.3,12.5,2.4,2.2,8.0,2.2,2.0,1.3,1.4,2.4
280,Shawne Williams,3,2.4,5.7,1.6,0.8,1.9,0.9,0.4,0.4,0.9,2.0
413,Shelden Williams,0,1.4,3.3,1.6,1.1,2.1,0.3,0.3,0.3,0.5,1.7
306,Smush Parker,2,2.3,6.6,1.0,0.1,1.7,3.0,0.9,0.2,1.6,2.1
598,Solomon Jones,0,0.3,0.9,0.6,0.5,0.7,0.0,0.1,0.1,0.3,0.8
389,Spencer Hawes,8,2.1,4.5,0.8,1.0,2.3,0.6,0.2,0.6,0.8,1.8
417,Stephen Graham,0,1.5,2.6,0.7,0.2,0.8,0.4,0.2,0.0,0.5,0.6
31,Stephen Jackson,73,6.7,16.5,5.1,0.9,3.4,4.1,1.3,0.4,2.7,2.3
86,Stephon Marbury,19,4.6,11.0,4.8,0.7,1.8,4.7,0.9,0.1,2.0,2.4
208,Steve Blake,78,3.2,7.9,0.8,0.4,2.0,5.1,0.7,0.0,1.4,1.6
341,Steve Francis,3,1.9,5.7,2.3,0.8,1.5,3.0,0.9,0.5,1.4,2.5
63,Steve Nash,81,6.0,11.9,3.0,0.3,3.1,11.1,0.7,0.1,3.6,1.4
423,Steve Novak,0,1.4,2.9,0.1,0.1,0.9,0.2,0.1,0.1,0.1,0.5
525,Steven Hunter,2,0.8,1.5,1.1,0.5,1.0,0.0,0.0,0.3,0.4,1.1
299,Stromile Swift,4,2.4,4.7,1.9,1.1,2.4,0.5,0.3,1.0,0.9,2.0
352,Stéphane Lasme,4,2.0,4.4,2.0,1.6,1.7,0.2,0.8,1.4,0.9,2.2
122,T.J. Ford,26,4.8,10.3,2.5,0.5,1.5,6.1,1.1,0.0,2.0,1.8
452,Tarence Kinsey,0,1.5,3.5,0.5,0.3,0.8,0.2,0.3,0.0,0.3,1.0
564,Taurean Green,0,0.4,1.5,0.7,0.0,0.6,0.6,0.1,0.0,0.5,0.3
99,Tayshaun Prince,82,5.1,11.5,2.9,1.3,3.5,3.3,0.5,0.4,1.1,1.1
278,Thabo Sefolosha,22,2.6,6.1,1.5,0.7,3.0,1.9,0.9,0.4,1.3,1.9
224,Thaddeus Young,22,3.6,6.6,1.4,1.6,2.6,0.8,1.0,0.1,0.9,1.7
397,Theo Ratliff,9,1.6,3.3,1.7,1.2,2.2,0.5,0.3,1.4,0.8,2.3
350,Thomas Gardner,0,2.3,5.8,0.5,0.8,0.3,0.3,0.0,0.0,1.0,1.0
40,Tim Duncan,78,7.5,15.1,5.9,3.0,8.3,2.8,0.7,1.9,2.3,2.4
115,Tim Thomas,51,4.6,11.2,2.4,1.0,4.1,2.7,0.6,0.5,1.6,3.0
284,Tony Allen,11,2.3,5.2,2.4,0.5,1.8,1.5,0.8,0.3,1.5,2.2
48,Tony Parker,68,7.5,15.1,5.0,0.4,2.8,6.0,0.8,0.1,2.4,1.3
16,Tracy McGrady,62,8.3,19.8,5.4,0.6,4.5,5.9,1.0,0.5,2.4,1.4
271,Travis Diener,21,2.4,6.5,1.1,0.4,1.3,3.8,0.5,0.1,0.8,1.6
96,Travis Outlaw,6,5.1,11.8,3.6,1.2,3.4,1.3,0.7,0.8,1.3,2.1
533,Trenton Hassell,6,0.9,2.1,0.2,0.3,1.0,0.7,0.2,0.0,0.3,1.4
338,Trevor Ariza,3,2.0,3.9,2.1,0.9,2.2,1.3,0.9,0.3,0.7,1.3
475,Troy Hudson,0,1.0,3.4,0.7,0.0,0.8,1.0,0.3,0.0,0.8,0.4
121,Troy Murphy,61,4.2,9.2,3.2,1.4,5.8,2.2,0.7,0.4,1.3,2.9
316,Tyronn Lue,3,2.3,5.1,0.6,0.2,0.9,1.5,0.2,0.0,0.5,1.3
275,Tyrus Thomas,27,2.5,5.9,2.4,1.4,3.2,1.2,0.6,1.0,1.0,2.3
131,Tyson Chandler,79,4.8,7.7,3.7,4.1,7.7,1.0,0.6,1.1,1.7,3.1
128,Udonis Haslem,48,4.8,10.3,2.9,2.2,6.9,1.4,0.8,0.4,1.4,3.0
451,Viktor Khryapa,0,1.3,3.4,1.6,0.7,1.6,0.9,0.7,0.0,0.7,1.2
18,Vince Carter,72,7.7,16.9,5.6,1.5,4.5,5.1,1.2,0.4,2.4,3.2
214,Vladimir Radmanović,41,3.0,6.7,1.0,0.9,2.4,1.9,0.7,0.2,1.1,2.3
561,Von Wafer,0,0.6,2.1,0.4,0.0,0.6,0.2,0.1,0.1,0.4,0.2
135,Wally Szczerbiak,2,4.1,9.6,2.3,0.5,2.4,1.4,0.3,0.2,1.0,1.4
459,Walter Herrmann,0,1.2,3.2,0.6,0.5,1.1,0.4,0.2,0.0,0.3,0.5
113,Willie Green,74,5.1,11.8,2.0,0.4,2.0,2.0,0.7,0.3,1.5,1.6
263,Wilson Chandler,16,3.0,6.9,1.5,1.1,2.5,0.9,0.4,0.5,0.8,2.4
489,Yakhouba Diawara,14,1.0,2.5,0.6,0.4,0.7,0.7,0.1,0.1,0.3,1.1
12,Yao Ming,55,7.9,15.5,7.4,3.1,7.7,2.3,0.5,2.0,3.3,3.1
206,Yi Jianlian,49,3.3,7.9,2.2,1.6,3.6,0.8,0.5,0.8,1.4,2.3
54,Zach Randolph,68,7.0,15.3,4.2,2.7,7.6,2.0,0.9,0.2,2.7,2.8
358,Zaza Pachulia,5,1.7,4.0,2.5,1.4,2.6,0.6,0.4,0.2,1.1,2.3
81,Zydrunas Ilgauskas,73,5.7,12.0,3.3,3.6,5.7,1.4,0.5,1.6,1.8,3.4
