,Player,GS,FG,FGA,FTA,ORB,DRB,AST,STL,BLK,TOV,PF
185,Anthony Parker,71,4.0,9.4,1.8,0.6,3.4,3.4,1.3,0.2,1.4,1.8
247,Anthony Randolph,22,3.2,6.8,2.2,2.0,3.7,0.8,0.7,1.2,1.3,2.2
409,Anthony Roberson,0,1.5,4.1,0.2,0.2,0.6,0.7,0.3,0.0,0.3,0.6
509,Anthony Tolliver,0,1.0,3.4,0.5,0.6,1.5,0.9,0.3,0.1,0.4,0.8
265,Antoine Wright,53,2.8,6.6,1.5,0.5,1.6,1.2,0.7,0.4,0.8,2.6
403,Antonio Daniels,9,1.3,3.2,1.4,0.1,1.0,2.4,0.4,0.0,0.8,0.7
210,Antonio McDyess,30,4.3,8.5,1.4,3.0,6.8,1.3,0.7,0.8,0.8,3.1
355,Arron Afflalo,8,1.8,4.1,1.0,0.4,1.4,0.6,0.4,0.2,0.6,1.9
496,Austin Croshere,0,1.0,2.8,0.9,0.8,1.6,0.6,0.1,0.1,0.4,0.4
94,Baron Davis,60,5.5,14.8,3.2,0.7,3.0,7.7,1.7,0.5,3.0,3.0
25,Ben Gordon,76,7.3,16.0,4.7,0.6,2.8,3.4,0.9,0.3,2.4,2.2
502,Ben Wallace,53,1.2,2.8,1.1,2.4,4.0,0.8,0.9,1.3,0.6,1.5
181,Beno Udrih,72,4.4,9.5,2.1,0.6,2.4,4.7,1.1,0.2,2.2,2.6
505,Blake Ahearn,0,0.7,2.0,0.7,0.0,0.3,0.7,0.3,0.0,0.3,1.0
327,Bobby Brown,2,2.1,5.3,0.6,0.2,0.6,1.7,0.3,0.0,0.9,1.4
259,Bobby Jackson,10,2.7,6.8,1.4,0.6,2.2,2.0,0.9,0.1,0.9,1.4
252,Bobby Simmons,44,2.8,6.2,0.8,1.0,2.9,1.3,0.7,0.1,0.9,2.6
119,Boris Diaw,59,5.5,10.9,1.8,1.5,3.9,4.1,0.8,0.7,2.7,2.5
151,Brad Miller,43,4.2,8.8,3.9,2.1,5.6,3.3,0.7,0.5,1.9,3.2
242,Brandan Wright,23,3.3,6.3,2.2,1.6,2.4,0.5,0.6,0.9,0.6,1.9
236,Brandon Bass,0,3.1,6.3,2.6,1.6,2.9,0.5,0.3,0.7,1.1,1.7
11,Brandon Roy,78,8.1,16.9,6.5,1.3,3.4,5.1,1.1,0.3,1.9,1.6
246,Brandon Rush,19,3.2,7.7,0.9,0.5,2.7,0.9,0.5,0.5,1.0,1.7
203,Brendan Haywood,5,4.0,8.3,3.5,2.2,5.2,1.3,0.7,2.5,1.5,2.3
439,Brent Barry,1,1.3,3.1,0.4,0.3,1.4,1.4,0.4,0.1,0.9,0.8
534,Brevin Knight,0,0.9,2.6,0.9,0.2,1.0,2.6,0.9,0.1,0.9,1.3
486,Brian Cardinal,4,1.0,2.6,0.5,0.6,1.6,1.2,0.6,0.2,0.8,2.1
517,Brian Cook,0,0.9,2.5,0.2,0.2,0.8,0.2,0.1,0.1,0.4,0.9
447,Brian Scalabrine,8,1.2,2.9,0.5,0.2,1.1,0.5,0.2,0.3,0.3,1.9
396,Brian Skinner,21,1.8,4.0,0.9,1.4,2.6,0.5,0.3,1.0,0.8,1.8
126,Brook Lopez,75,5.5,10.3,2.6,2.7,5.4,1.0,0.5,1.8,1.8,3.1
506,Bruce Bowen,10,1.0,2.3,0.3,0.2,1.6,0.5,0.5,0.2,0.3,1.5
216,C.J. Miles,72,3.6,7.8,1.2,0.6,1.7,1.5,0.6,0.2,0.9,2.6
212,C.J. Watson,18,3.3,7.3,2.5,0.5,2.0,2.7,1.2,0.1,1.2,1.8
548,Calvin Booth,0,0.6,1.3,1.0,0.6,0.8,0.0,0.1,0.3,0.1,1.3
214,Carl Landry,0,3.5,6.1,2.8,1.8,3.2,0.6,0.4,0.4,1.0,2.4
78,Carlos Boozer,37,6.8,13.8,3.8,3.0,7.4,2.1,1.1,0.2,2.1,3.6
8,Carmelo Anthony,66,8.1,18.3,7.1,1.6,5.2,3.4,1.1,0.4,3.0,3.0
23,Caron Butler,67,7.3,16.2,6.0,1.8,4.4,4.3,1.6,0.3,3.1,2.5
515,Cartier Martin,1,0.8,2.3,0.8,0.2,0.8,0.4,0.2,0.1,0.3,1.0
576,Cedric Simmons,0,0.6,1.4,0.9,0.3,0.6,0.1,0.1,0.2,0.1,0.4
393,Channing Frye,1,1.8,4.2,0.6,0.7,1.6,0.4,0.3,0.3,0.5,1.7
240,Charlie Bell,23,3.1,7.5,1.1,0.5,1.5,2.2,0.7,0.1,1.1,2.0
79,Charlie Villanueva,47,6.2,14.0,3.1,2.0,4.7,1.8,0.6,0.7,1.8,3.3
56,Chauncey Billups,79,5.2,12.4,5.8,0.4,2.6,6.4,1.2,0.2,2.2,2.0
596,Cheikh Samb,0,0.3,1.8,0.4,0.6,0.8,0.1,0.2,0.6,0.2,0.4
292,Chris Andersen,1,2.3,4.1,2.5,2.3,3.9,0.4,0.6,2.5,1.0,2.5
10,Chris Bosh,77,8.0,16.4,8.0,2.8,7.2,2.5,0.9,1.0,2.3,2.5
357,Chris Douglas-Roberts,3,1.8,4.0,1.4,0.3,0.8,1.2,0.3,0.2,0.7,0.8
177,Chris Duhon,78,3.6,8.6,2.6,0.6,2.5,7.2,0.9,0.1,2.8,1.6
139,Chris Kaman,24,5.2,9.8,2.4,2.4,5.5,1.5,0.5,1.5,2.7,3.0
557,Chris Mihm,0,0.8,2.2,0.4,0.8,1.1,0.6,0.1,0.3,0.6,1.3
9,Chris Paul,78,8.1,16.1,6.7,0.9,4.7,11.0,2.8,0.1,3.0,2.7
342,Chris Quinn,0,1.8,4.4,0.9,0.1,1.0,2.0,0.4,0.0,0.5,1.2
266,Chris Wilcox,6,3.0,6.0,2.3,1.5,2.9,0.8,0.4,0.3,1.2,2.2
584,Chuck Hayes,1,0.6,1.6,0.3,1.0,2.5,0.6,0.5,0.3,0.4,1.9
483,Chucky Atkins,0,1.0,3.4,0.5,0.2,0.6,1.8,0.3,0.1,0.7,0.8
297,Corey Brewer,8,2.5,6.0,1.3,1.2,2.1,1.7,1.0,0.2,0.9,2.5
45,Corey Maggette,19,5.7,12.4,8.1,1.0,4.6,1.8,0.9,0.2,2.4,3.8
241,Courtney Lee,42,3.2,7.0,1.2,0.2,2.1,1.2,1.0,0.2,0.9,2.0
476,Courtney Sims,0,1.5,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5
193,Craig Smith,31,3.9,6.9,3.4,1.3,2.5,1.1,0.4,0.3,1.4,2.5
110,Cuttino Mobley,11,5.7,13.3,1.6,0.8,1.8,1.1,1.4,0.2,1.6,1.9
155,D.J. Augustin,12,3.7,8.6,3.2,0.2,1.6,3.5,0.6,0.0,1.7,1.9
507,D.J. Mbenga,0,1.2,2.5,0.3,0.4,1.0,0.4,0.4,1.0,0.6,1.4
223,D.J. White,0,3.7,7.1,1.9,1.4,3.1,0.9,0.4,0.7,0.4,1.4
215,Daequan Cook,4,3.2,8.6,0.7,0.3,2.3,0.9,0.5,0.1,0.6,1.7
326,Dahntay Jones,71,1.9,4.3,1.9,0.7,1.4,1.0,0.6,0.2,0.9,2.5
334,Damien Wilkins,14,1.9,5.2,1.1,0.5,1.2,0.9,0.5,0.2,0.9,1.3
567,Damon Jones,0,0.6,1.9,0.0,0.0,0.3,0.4,0.2,0.0,0.3,0.2
422,Dan Gadzuric,26,1.7,3.6,1.0,1.4,2.4,0.6,0.5,0.6,0.6,2.4
250,Daniel Gibson,0,2.7,7.0,1.1,0.4,1.7,1.8,0.6,0.2,0.8,2.2
300,Danilo Gallinari,2,2.0,4.5,1.0,0.5,1.5,0.5,0.5,0.1,0.5,1.7
4,Danny Granger,66,8.5,19.1,6.9,0.7,4.4,2.7,1.0,1.4,2.5,3.1
446,Darius Miles,0,1.4,2.9,0.9,0.6,1.1,0.5,0.3,0.6,0.6,0.9
262,Darius Songaila,29,3.2,5.9,1.2,1.0,2.0,1.2,0.8,0.3,1.0,2.6
322,Darko Miličić,15,2.2,4.4,1.7,1.4,3.0,0.6,0.4,0.8,0.8,2.2
560,Darnell Jackson,2,0.7,1.7,0.7,0.6,1.1,0.2,0.2,0.1,0.3,1.5
318,Darrell Arthur,64,2.5,5.7,0.8,1.4,3.1,0.6,0.7,0.7,0.6,2.7
81,David Lee,74,6.4,11.7,4.1,3.2,8.6,2.1,1.0,0.3,1.9,3.2
18,David West,76,8.0,17.0,5.5,2.1,6.4,2.3,0.6,0.9,2.1,2.7
381,DeAndre Jordan,13,1.8,2.8,2.1,1.4,3.1,0.2,0.2,1.1,0.8,1.8
415,DeMarcus Nelson,5,1.8,4.2,1.1,0.5,1.4,1.0,0.7,0.2,1.2,1.8
537,DeSagana Diop,1,1.0,2.3,0.9,1.5,2.1,0.4,0.4,0.7,0.5,1.7
289,DeShawn Stevenson,25,2.3,7.2,1.9,0.3,2.0,3.1,0.7,0.1,1.0,1.3
531,Dee Brown,11,0.9,2.6,0.3,0.4,1.2,1.9,0.5,0.0,0.9,1.5
162,Delonte West,64,4.5,9.8,1.7,0.5,2.7,3.5,1.5,0.2,1.4,2.0
562,Demetris Nichols,0,0.8,2.3,0.5,0.0,0.5,0.3,0.0,0.3,0.0,0.3
196,Derek Fisher,82,3.6,8.4,1.6,0.3,2.0,3.2,1.2,0.1,0.9,2.3
38,Deron Williams,68,6.8,14.5,5.6,0.4,2.5,10.7,1.1,0.3,3.4,2.0
70,Derrick Rose,80,7.1,14.9,3.1,1.2,2.7,6.3,0.8,0.2,2.5,1.5
380,Desmon Farmer,0,1.3,4.7,0.7,0.0,2.0,0.7,0.0,0.0,1.3,2.0
260,Desmond Mason,19,3.2,7.3,2.2,1.1,3.0,1.2,0.4,0.8,1.4,2.5
453,Devean George,17,1.3,3.3,0.5,0.6,1.2,0.3,0.5,0.3,0.4,1.3
339,Devin Brown,5,1.8,5.0,1.6,0.5,1.4,0.9,0.5,0.1,0.9,1.3
16,Devin Harris,69,6.6,15.1,8.8,0.4,2.9,6.9,1.7,0.2,3.1,2.4
568,Dikembe Mutombo,2,0.6,1.4,1.0,1.3,2.3,0.0,0.0,1.2,0.7,1.2
3,Dirk Nowitzki,81,9.6,20.0,6.7,1.1,7.3,2.4,0.8,0.8,1.9,2.2
370,Dominic McGuire,57,1.8,4.1,1.3,1.4,4.0,2.5,0.8,0.9,1.2,1.9
360,Dontell Jefferson,0,1.8,3.7,1.5,0.2,1.8,1.5,0.7,0.2,1.0,1.5
434,Donté Greene,4,1.4,4.3,0.6,0.3,1.2,0.5,0.3,0.3,0.7,1.2
437,Donyell Marshall,0,1.3,2.9,0.2,0.2,1.4,0.6,0.2,0.2,0.2,1.0
492,Dorell Wright,0,1.3,3.3,1.0,0.3,3.0,0.3,0.3,0.0,1.0,1.3
141,Drew Gooden,28,4.6,9.9,3.1,2.2,4.9,0.9,0.6,0.4,1.5,2.8
555,Dwayne Jones,0,0.7,1.2,1.0,1.0,1.0,0.0,0.0,0.2,0.7,1.0
27,Dwight Howard,79,7.1,12.4,10.7,4.3,9.6,1.4,1.0,2.9,3.0,3.4
0,Dwyane Wade,79,10.8,22.0,9.8,1.1,3.9,7.5,2.2,1.3,3.4,2.3
290,Earl Watson,18,2.6,6.7,1.6,0.5,2.2,5.8,0.7,0.2,2.3,2.0
542,Eddie Gill,0,1.0,1.5,0.0,0.0,0.7,1.8,0.5,0.2,0.8,1.7
238,Eddie House,0,3.1,6.9,0.7,0.1,1.8,1.1,0.8,0.1,0.7,1.4
575,Eddy Curry,0,0.7,0.7,1.0,0.0,1.3,0.0,0.0,0.0,0.7,1.7
501,Eduardo Nájera,0,1.2,2.7,0.8,0.6,1.9,0.7,0.4,0.1,0.7,1.9
108,Elton Brand,23,5.6,12.6,3.7,2.7,6.1,1.3,0.6,1.6,2.3,2.7
122,Emeka Okafor,81,5.3,9.4,4.5,3.4,6.7,0.6,0.6,1.7,1.8,3.0
80,Eric Gordon,65,5.3,11.6,4.5,0.6,2.0,2.8,1.0,0.4,2.1,2.2
311,Erick Dampier,80,2.3,3.5,1.8,2.7,4.4,1.0,0.3,1.2,0.9,2.4
475,Etan Thomas,7,1.2,2.5,0.9,1.0,1.6,0.2,0.1,0.7,0.7,1.3
516,Fabricio Oberto,11,1.1,1.9,0.6,1.2,1.4,1.1,0.1,0.2,0.7,1.8
452,Francisco Elson,23,1.4,2.9,0.7,1.7,2.2,0.5,0.6,0.6,0.8,2.4
134,Francisco García,36,4.5,10.2,2.7,0.9,2.5,2.3,1.2,1.0,1.7,3.0
264,Fred Jones,21,2.5,6.1,1.6,0.4,2.0,3.6,1.0,0.2,1.3,2.2
558,Gabe Pruitt,0,0.7,2.1,0.4,0.2,0.7,0.8,0.3,0.1,0.4,0.7
312,George Hill,7,1.9,4.8,1.9,0.4,1.7,1.8,0.6,0.3,1.0,1.9
341,Gerald Green,12,2.1,4.7,0.8,0.4,1.1,0.4,0.3,0.1,0.9,1.3
74,Gerald Wallace,71,5.5,11.4,6.4,1.6,6.2,2.7,1.7,0.9,2.1,3.0
124,Gilbert Arenas,2,3.0,11.5,8.0,0.5,4.0,10.0,0.0,0.5,0.5,2.0
278,Glen Davis,16,2.6,5.9,2.3,1.6,2.4,0.9,0.7,0.3,0.9,3.0
369,Goran Dragić,1,1.6,4.1,1.2,0.6,1.3,2.0,0.5,0.1,1.3,1.6
138,Grant Hill,68,4.8,9.1,2.7,0.8,4.2,2.3,1.1,0.7,1.5,2.2
525,Greg Buckner,0,1.0,2.5,0.4,0.5,1.6,0.9,0.5,0.1,0.6,1.7
221,Greg Oden,39,3.2,5.8,3.7,2.8,4.2,0.5,0.4,1.1,1.4,3.9
168,Hakim Warrick,7,4.1,8.5,4.6,1.6,3.4,0.8,0.6,0.5,1.2,2.1
527,Hamed Haddadi,0,0.8,1.6,1.6,0.8,1.6,0.4,0.1,0.6,0.5,1.1
594,Hassan Adams,0,0.3,1.1,0.5,0.1,0.5,0.1,0.1,0.1,0.3,0.3
72,Hedo Türkoğlu,77,5.5,13.3,5.1,0.6,4.7,4.9,0.8,0.2,2.6,2.8
491,Henry Walker,0,1.2,2.0,0.8,0.3,0.7,0.4,0.2,0.1,0.6,1.8
358,Hilton Armstrong,29,2.0,3.5,1.4,1.2,1.6,0.4,0.4,0.6,1.1,2.6
400,Ike Diogu,1,1.3,2.6,1.8,0.9,1.0,0.1,0.1,0.1,0.4,0.8
383,Ime Udoka,3,1.6,4.3,0.7,0.4,2.4,0.8,0.5,0.2,0.6,1.3
249,J.J. Barea,15,3.1,7.1,1.2,0.5,1.8,3.4,0.5,0.1,1.3,1.5
423,J.J. Hickson,0,1.6,3.1,1.1,0.8,1.8,0.1,0.2,0.5,0.7,1.3
604,J.R. Giddens,0,0.3,0.5,0.0,0.3,0.2,0.0,0.2,0.0,0.2,0.2
91,J.R. Smith,18,5.2,11.7,3.4,0.5,3.1,2.8,1.0,0.2,1.9,2.3
301,JJ Redick,5,1.8,4.7,1.5,0.1,1.6,1.1,0.3,0.0,0.8,1.1
291,JaVale McGee,14,2.5,5.2,2.2,1.6,2.3,0.3,0.4,1.0,0.8,2.1
547,Jacque Vaughn,0,0.8,2.5,0.6,0.1,0.6,1.8,0.2,0.0,0.5,0.9
595,Jake Voskuhl,1,0.3,1.2,0.4,0.6,1.0,0.2,0.1,0.1,0.4,1.6
500,Jamaal Magloire,12,1.2,2.4,1.1,1.5,2.5,0.4,0.2,0.5,0.6,2.2
32,Jamal Crawford,65,6.4,15.7,5.3,0.4,2.6,4.4,0.9,0.2,2.3,1.4
269,Jamario Moon,60,2.8,5.9,1.0,0.7,3.8,1.2,1.1,0.8,0.5,1.7
73,Jameer Nelson,42,6.4,12.6,2.3,0.5,3.0,5.4,1.2,0.1,2.0,2.9
394,James Jones,1,1.4,3.7,0.8,0.3,1.3,0.5,0.3,0.4,0.3,1.5
222,James Posey,0,2.9,7.0,1.9,0.5,4.3,1.1,0.8,0.3,1.1,2.9
343,James Singleton,6,1.9,3.6,1.3,1.4,2.6,0.3,0.4,0.5,0.6,1.8
570,James White,0,0.8,1.3,0.0,0.0,0.0,0.3,0.3,0.3,0.8,0.5
319,Jared Dudley,7,2.0,4.2,1.5,1.2,1.8,0.8,0.8,0.1,0.6,1.5
331,Jared Jeffries,36,2.1,4.9,1.6,2.3,1.8,1.4,0.8,0.6,1.2,2.7
123,Jarrett Jack,53,4.7,10.4,3.2,0.5,2.8,4.1,1.1,0.2,2.2,2.2
580,Jarron Collins,3,0.6,1.3,0.4,0.8,0.7,0.3,0.1,0.0,0.3,1.3
228,Jarvis Hayes,1,3.5,7.8,0.7,0.4,3.2,0.7,0.7,0.1,0.7,2.2
565,Jason Collins,22,0.7,2.3,0.9,0.9,1.4,0.4,0.3,0.4,0.4,2.4
551,Jason Hart,2,0.8,2.4,0.6,0.3,0.8,1.2,0.3,0.1,0.6,1.0
245,Jason Kapono,12,3.3,7.6,0.5,0.3,1.7,1.3,0.3,0.0,0.9,1.8
217,Jason Kidd,81,3.2,7.6,1.3,1.0,5.1,8.7,2.0,0.5,2.3,2.1
309,Jason Maxiell,4,2.4,4.1,2.0,2.2,2.0,0.3,0.3,0.8,0.6,2.0
67,Jason Richardson,71,6.5,13.5,2.8,1.1,3.4,2.0,1.1,0.4,1.3,2.0
37,Jason Terry,11,7.3,15.8,3.0,0.5,1.9,3.4,1.3,0.3,1.6,1.9
179,Jason Thompson,56,4.3,8.7,3.5,2.9,4.5,1.1,0.6,0.7,1.8,3.8
344,Javaris Crittenton,10,2.1,4.5,1.5,0.9,1.7,2.4,0.6,0.1,1.3,1.6
586,Jawad Williams,0,0.5,1.2,0.0,0.1,0.1,0.0,0.1,0.0,0.1,0.2
299,Jeff Foster,26,2.4,4.8,2.0,2.9,4.0,1.8,0.7,0.7,1.2,3.1
75,Jeff Green,78,6.1,13.7,3.9,1.5,5.1,2.0,1.0,0.4,2.2,2.6
474,Jeremy Richardson,0,1.2,4.1,0.5,0.1,1.1,0.3,0.0,0.0,0.3,0.5
114,Jermaine O'Neal,61,5.4,11.3,3.3,1.9,4.5,1.8,0.4,2.0,2.1,3.1
487,Jermareo Davidson,0,1.2,2.5,1.2,0.7,1.7,0.1,0.1,0.2,0.4,0.9
489,Jerome James,0,1.5,4.0,0.0,0.5,1.0,0.0,0.5,0.5,0.5,1.0
397,Jerry Stackhouse,1,1.6,6.0,0.7,0.5,1.2,1.2,0.4,0.1,0.9,0.6
379,Jerryd Bayless,0,1.3,3.6,1.9,0.2,0.9,1.5,0.3,0.0,1.1,1.5
285,Joakim Noah,55,2.6,4.7,2.3,3.1,4.5,1.3,0.6,1.4,1.0,3.0
364,Joe Alexander,0,1.7,4.2,1.4,0.7,1.2,0.7,0.3,0.5,0.9,1.8
368,Joe Crawford,0,1.5,5.0,1.0,0.5,1.5,0.5,0.5,0.0,0.0,1.0
14,Joe Johnson,79,7.8,18.0,4.6,0.8,3.6,5.8,1.1,0.2,2.5,2.2
286,Joe Smith,3,2.7,5.8,1.4,1.6,3.1,0.7,0.3,0.7,0.4,2.1
543,Joel Anthony,28,0.9,1.8,0.7,1.4,1.7,0.4,0.3,1.4,0.6,2.1
323,Joel Przybilla,43,2.0,3.3,2.1,2.5,6.3,0.3,0.4,1.2,1.0,2.6
603,Joey Dorsey,0,0.3,0.7,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0
253,Joey Graham,10,3.0,6.2,2.1,1.2,2.5,0.6,0.4,0.2,0.9,2.4
454,Johan Petro,22,1.5,3.6,0.6,0.9,2.4,0.3,0.4,0.3,0.6,2.2
48,John Salmons,74,6.5,13.8,4.4,0.7,3.5,3.2,1.1,0.3,2.1,2.3
296,Jordan Farmar,0,2.5,6.3,1.2,0.3,1.5,2.4,0.9,0.2,1.3,1.6
391,Josh Boone,7,1.8,3.5,1.4,1.7,2.5,0.5,0.4,0.8,0.5,1.7
53,Josh Howard,51,6.8,15.1,4.2,1.1,3.9,1.6,1.1,0.6,1.7,2.6
535,Josh McRoberts,0,1.1,2.5,0.4,0.8,1.5,0.5,0.4,0.5,0.4,1.2
395,Josh Powell,1,1.8,4.0,0.8,1.2,1.8,0.5,0.2,0.3,0.9,1.6
86,Josh Smith,69,6.1,12.3,5.2,1.9,5.3,2.4,1.4,1.6,2.3,2.7
131,José Calderón,68,4.7,9.5,2.3,0.2,2.6,8.9,1.1,0.1,2.1,1.7
340,Juan Dixon,6,2.0,5.1,0.8,0.2,1.2,2.4,0.7,0.1,1.4,1.5
374,Julian Wright,19,2.0,4.3,0.6,0.9,2.0,0.8,0.6,0.4,0.8,0.9
412,Juwan Howard,2,1.8,3.5,0.8,0.7,1.1,0.6,0.2,0.1,0.6,1.7
546,Kareem Rush,1,0.8,2.3,0.2,0.0,0.6,0.6,0.2,0.0,0.4,0.4
315,Keith Bogans,15,1.8,5.0,0.9,0.5,2.6,1.0,0.7,0.1,0.6,1.6
97,Kelenna Azubuike,51,5.3,11.4,3.1,1.5,3.5,1.6,0.8,0.7,1.3,2.5
239,Kendrick Perkins,76,3.6,6.3,2.1,2.7,5.5,1.3,0.3,2.0,2.2,3.3
601,Kenny Thomas,0,0.4,1.0,0.0,0.5,1.4,0.1,0.8,0.1,0.1,1.1
161,Kenyon Martin,66,4.8,9.8,3.0,1.2,4.8,2.0,1.5,1.1,1.6,3.0
5,Kevin Durant,74,8.9,18.8,7.1,1.0,5.5,2.8,1.3,0.7,3.0,1.8
82,Kevin Garnett,57,6.9,13.0,2.3,1.4,7.1,2.5,1.1,1.2,1.6,2.2
178,Kevin Love,37,3.9,8.5,4.1,3.4,5.7,1.0,0.4,0.6,1.5,2.5
6,Kevin Martin,46,6.7,15.9,10.3,0.6,3.0,2.7,1.2,0.2,2.9,2.3
424,Kevin Ollie,21,1.2,3.0,1.9,0.3,1.2,2.3,0.4,0.1,0.7,1.6
201,Keyon Dooling,18,3.4,7.8,2.0,0.3,1.7,3.5,0.9,0.1,1.4,1.8
197,Kirk Hinrich,4,3.6,8.2,1.7,0.3,2.1,3.9,1.3,0.4,1.7,2.5
2,Kobe Bryant,82,9.8,20.9,6.9,1.1,4.1,4.9,1.5,0.5,2.6,2.3
365,Kosta Koufos,7,2.0,3.9,1.1,1.0,1.8,0.4,0.3,0.6,0.5,1.5
429,Kris Humphries,0,1.3,3.1,1.7,0.8,1.6,0.3,0.3,0.2,0.3,1.1
382,Kurt Thomas,10,1.9,3.8,0.6,1.7,3.4,0.8,0.4,0.7,0.5,2.2
392,Kwame Brown,30,1.6,2.9,2.1,1.6,3.4,0.6,0.4,0.4,0.9,2.4
218,Kyle Korver,2,3.1,7.2,1.6,0.4,2.9,1.8,0.6,0.4,1.2,2.2
256,Kyle Lowry,21,2.5,5.6,2.9,0.3,2.1,3.6,0.9,0.2,1.5,1.9
333,Kyle Weaver,19,2.0,4.4,1.0,0.6,1.8,1.8,0.8,0.4,1.2,1.4
541,Kyrylo Fesenko,1,1.0,1.7,1.0,0.7,1.1,0.2,0.3,0.7,0.4,1.7
52,LaMarcus Aldridge,81,7.4,15.3,4.1,2.9,4.6,1.9,1.0,1.0,1.5,2.6
174,Lamar Odom,32,4.4,9.0,3.3,2.3,5.9,2.6,1.0,1.3,1.8,3.0
163,Larry Hughes,20,4.1,10.1,2.6,0.3,2.6,2.2,1.3,0.3,1.3,1.7
1,LeBron James,81,9.7,19.9,9.4,1.3,6.3,7.2,1.7,1.1,3.0,1.7
610,League Average,,,,,,,,,,,
101,Leandro Barbosa,11,5.2,10.8,2.8,0.5,2.1,2.3,1.2,0.1,1.3,1.6
254,Leon Powe,7,2.5,4.8,3.8,2.1,2.9,0.7,0.3,0.5,1.1,2.7
198,Linas Kleiza,7,3.5,7.9,2.5,1.1,2.9,0.8,0.4,0.2,1.0,1.9
513,Lindsey Hunter,0,1.0,2.9,0.2,0.1,0.4,1.3,0.7,0.0,0.7,1.0
591,Linton Johnson,0,0.4,1.1,0.0,0.3,0.5,0.2,0.1,0.0,0.2,0.7
583,Lorenzen Wright,2,0.6,1.6,0.5,0.4,1.1,0.2,0.2,0.3,0.5,1.0
390,Lou Amundson,0,1.8,3.3,1.6,1.7,1.9,0.4,0.4,0.9,0.7,2.0
133,Lou Williams,0,4.1,10.4,4.8,0.4,1.6,3.0,1.0,0.2,1.9,1.6
276,Luc Mbah a Moute,52,2.8,6.0,2.3,2.3,3.6,1.1,1.1,0.5,1.2,2.5
135,Luis Scola,82,5.2,9.7,3.1,2.4,6.3,1.5,0.8,0.1,1.5,3.2
