,PLAYER,TEAM,GP,W,L,MIN,PTS,TOUCHES,FRONT CT TOUCHES,TIME OF POSS,AVG SEC PER TOUCH,AVG DRIB PER TOUCH,PTS PER TOUCH,ELBOW TOUCHES,POST UPS,PAINT TOUCHES,PTS PER ELBOW TOUCH,PTS PER POST TOUCH,PTS PER PAINT TOUCH,DRIVES,FGM,FGA,FG%,FTM,FTA,FT%,PTS%,PASS,PASS%,AST,AST%,TO,TOV%,PF,PF%,Drive PTS,Drive FG%,C&S PTS,C&S FG%,Pull Up PTS,Pull Up FG%,Paint Touch PTS,Paint Touch FG%,Post Touch PTS,Post Touch FG%,Elbow Touch PTS,Elbow Touch FG%,eFG%,OREB,Contested OREB,Contested OREB%,OREB Chances,OREB Chance%,Deferred OREB Chances,Adjusted OREB Chance%,AVG OREB Distance,DREB,Contested DREB,Contested DREB%,DREB Chances,DREB Chance%,Deferred DREB Chances,Adjusted DREB Chance%,AVG DREB Distance,STL,BLK,DFGM,DFGA,DFG%
46,Corey Brewer,SAC,5,2,3,6.5,1.0,8.0,4.4,0.2,1.72,1.1,0.125,0.0,0.0,0.4,0.0,0.0,0.5,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,100.0,0.2,0.0,0.0,0.0,0.0,0.0,50.0,0.7,0.0,0.0,1.3,50.0,0.0,50.0,12.8,2.0,0.3,16.7,2.3,85.7,0.0,85.7,8.8,0.8,0.0,0.2,0.2,100.0
47,Cristiano Felicio,CHI,22,6,16,17.5,3.9,22.8,12.5,0.7,1.73,0.46,0.171,1.1,0.1,3.8,0.52,0.0,0.735,0.2,0.0,0.1,0.0,0.0,0.1,50.0,20.0,0.1,40.0,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.1,20.0,0.0,0.0,2.8,74.2,0.0,0.0,0.6,55.6,63.0,2.9,1.9,67.3,5.3,55.0,0.3,57.9,5.6,2.5,0.7,29.8,4.9,50.5,0.4,55.3,5.1,0.5,0.1,2.9,3.8,76.2
48,D.J. Wilson,MIL,37,29,8,9.8,3.6,17.4,9.6,0.5,1.86,0.71,0.207,0.7,0.2,1.0,0.462,0.444,0.75,0.6,0.2,0.3,58.3,0.0,0.1,50.0,65.2,0.2,30.4,0.1,8.7,0.1,13.0,0.0,4.3,0.4,58.3,1.4,29.0,0.5,34.8,0.7,52.6,0.1,40.0,0.3,45.5,46.2,0.4,0.2,50.0,1.2,37.5,0.0,38.7,8.3,3.0,0.6,21.3,4.3,69.0,0.3,74.1,5.0,0.1,0.1,0.7,1.2,60.5
49,DaQuan Jeffries,SAC,13,4,9,10.9,3.8,13.0,9.0,0.4,1.71,0.83,0.296,0.6,0.0,1.1,0.75,0.0,1.143,0.8,0.2,0.3,75.0,0.1,0.2,50.0,70.0,0.4,50.0,0.2,20.0,0.0,0.0,0.1,10.0,0.5,75.0,1.2,26.3,0.2,50.0,1.2,80.0,0.0,0.0,0.5,66.7,56.3,0.4,0.1,33.3,0.4,100.0,0.0,100.0,10.7,1.9,0.8,40.0,3.3,57.7,0.6,71.4,8.7,0.3,0.1,0.3,0.5,57.1
50,Damion Lee,GSW,49,12,37,29.0,12.7,48.0,30.4,1.9,2.34,1.7,0.264,0.8,0.1,1.2,0.65,0.5,0.705,5.5,1.0,2.1,48.5,0.7,0.7,88.9,50.7,2.4,44.8,0.5,9.0,0.4,7.1,0.4,6.7,2.8,48.5,4.9,35.8,2.4,41.5,0.9,58.8,0.0,50.0,0.5,61.1,50.0,0.7,0.2,28.1,1.6,40.5,0.1,42.1,11.5,4.3,0.8,17.4,6.9,62.3,0.7,69.0,7.3,1.0,0.1,1.7,2.2,78.7
51,Daniel Gafford,CHI,43,15,28,14.2,5.1,14.7,8.9,0.4,1.57,0.43,0.348,1.5,0.3,3.9,0.453,0.8,1.071,0.2,0.1,0.1,80.0,0.0,0.0,0.0,100.0,0.0,25.0,0.0,0.0,0.0,12.5,0.0,0.0,0.2,80.0,0.0,0.0,0.0,0.0,4.2,72.2,0.3,71.4,0.7,56.5,70.1,1.5,1.1,71.2,4.1,37.7,0.1,38.8,3.9,1.6,0.5,33.3,4.4,36.0,0.9,44.6,4.0,0.3,1.3,2.0,3.8,51.9
52,Daniel Theis,BOS,65,42,23,24.1,9.2,36.0,25.3,0.9,1.53,0.39,0.257,2.9,0.2,5.6,0.619,0.429,0.967,0.4,0.1,0.2,40.0,0.0,0.1,25.0,50.0,0.1,32.1,0.0,7.1,0.0,7.1,0.0,7.1,0.2,40.0,2.2,40.0,0.1,25.0,5.5,67.4,0.1,33.3,1.8,62.1,60.3,2.2,1.3,62.1,4.7,46.2,0.0,46.7,5.5,4.4,1.2,26.6,8.5,51.8,1.2,60.7,4.8,0.6,1.3,3.2,5.8,55.1
53,Danilo Gallinari,OKC,62,37,25,29.6,18.7,52.1,34.7,2.1,2.37,1.1,0.359,0.9,3.2,1.5,0.75,0.606,0.925,3.8,0.8,1.8,46.8,1.1,1.3,89.7,78.1,1.0,26.6,0.2,6.0,0.3,6.9,0.6,16.7,2.9,46.8,8.0,42.8,3.4,40.3,1.4,51.1,1.9,48.2,0.7,46.4,54.7,0.5,0.3,52.9,1.5,36.2,0.1,38.2,10.8,4.6,0.8,16.3,7.1,65.3,0.7,72.2,5.8,0.7,0.1,1.8,3.0,60.7
54,Danuel House Jr.,HOU,63,40,23,30.4,10.5,32.2,18.7,0.9,1.62,0.83,0.326,0.7,0.0,1.4,0.591,0.0,0.802,2.8,0.5,1.0,43.9,0.2,0.3,72.2,42.4,1.3,48.0,0.3,9.0,0.2,7.9,0.1,5.1,1.2,43.9,5.2,36.5,1.2,32.9,1.1,63.0,0.0,0.0,0.4,57.1,54.6,0.9,0.3,28.1,2.1,44.5,0.0,45.2,12.6,3.4,0.6,18.6,5.7,59.2,0.6,65.6,6.9,1.1,0.5,2.3,3.3,68.4
55,Dario Saric,PHX,65,32,33,24.5,10.5,46.0,25.7,1.1,1.5,0.5,0.229,2.5,1.5,4.1,0.519,0.55,0.821,2.0,0.5,1.0,50.8,0.2,0.2,75.0,60.0,0.7,33.1,0.2,8.5,0.2,7.7,0.1,6.2,1.2,50.8,4.1,36.5,0.5,46.7,3.4,61.7,0.8,60.0,1.3,66.7,55.6,1.5,0.9,61.6,4.0,38.5,0.2,40.1,6.7,4.5,1.2,27.2,7.6,58.9,0.8,65.5,4.3,0.6,0.2,2.5,4.0,62.7
56,Darius Bazley,OKC,61,36,25,18.5,5.6,22.9,11.6,0.8,2.01,1.07,0.245,0.4,0.0,0.8,0.731,0.333,0.761,2.8,0.5,1.5,34.8,0.3,0.5,65.5,47.7,0.7,25.6,0.1,4.1,0.3,9.3,0.2,8.1,1.3,34.8,2.1,33.6,0.6,41.9,0.6,58.3,0.0,0.0,0.3,53.3,47.2,0.5,0.3,53.3,1.3,40.0,0.0,40.5,8.1,3.7,1.0,27.8,5.6,66.7,0.5,72.7,5.3,0.4,0.7,1.8,3.1,59.4
57,David Nwaba,HOU,20,8,12,13.4,5.2,10.8,5.9,0.4,2.3,1.53,0.484,0.2,0.1,0.6,1.0,0.0,1.0,1.3,0.3,0.8,33.3,0.1,0.1,50.0,44.0,0.5,36.0,0.1,8.0,0.0,0.0,0.1,4.0,0.6,33.3,1.8,44.4,0.0,0.0,0.6,66.7,0.0,0.0,0.2,100.0,60.6,0.4,0.2,50.0,1.3,33.3,0.1,34.8,5.1,2.1,0.5,24.3,2.9,69.8,0.3,77.1,6.1,0.6,0.6,0.6,1.5,41.4
58,Davis Bertans,WAS,54,20,34,29.3,15.4,39.0,23.7,1.1,1.63,0.8,0.396,0.4,0.1,1.2,0.826,0.0,0.844,1.9,0.4,0.9,43.1,0.0,0.0,0.0,44.2,0.7,35.6,0.2,8.7,0.2,10.6,0.0,1.0,0.9,43.1,9.2,41.9,2.0,38.6,1.0,62.5,0.0,0.0,0.4,58.3,59.8,0.6,0.2,37.1,1.7,38.5,0.1,39.8,9.1,3.9,1.0,25.2,5.7,68.0,0.6,75.3,6.4,0.7,0.6,2.6,4.2,62.7
59,De'Andre Hunter,ATL,63,19,44,32.0,12.3,37.7,24.9,1.4,2.29,1.51,0.327,0.5,0.3,1.2,0.8,1.053,1.0,6.2,1.2,3.0,41.4,0.8,1.1,75.7,54.3,2.0,32.7,0.4,6.9,0.4,6.9,0.6,8.9,3.4,41.4,5.0,39.4,1.8,32.9,1.2,62.5,0.3,61.5,0.4,61.1,48.9,0.7,0.4,50.0,2.0,34.6,0.0,35.2,9.9,3.9,1.0,26.4,6.6,59.3,0.5,64.4,6.5,0.7,0.3,2.7,3.8,71.8
60,DeAndre' Bembry,ATL,43,10,33,21.3,5.8,31.0,15.5,1.8,3.4,2.66,0.187,0.6,0.0,1.5,0.48,0.0,0.968,4.5,0.8,1.8,46.2,0.2,0.3,58.3,41.7,2.0,44.8,0.4,8.9,0.4,9.9,0.1,3.1,1.9,46.2,1.0,25.0,0.3,35.3,1.4,70.3,0.0,0.0,0.3,62.5,48.9,0.8,0.4,50.0,2.0,40.5,0.1,42.0,10.6,2.9,0.6,22.0,5.0,58.1,0.6,65.9,6.7,1.3,0.4,1.5,2.8,54.6
61,DeMar DeRozan,SAS,67,30,37,34.1,22.2,60.9,32.2,5.0,4.95,4.44,0.364,1.0,1.6,1.1,0.486,0.473,0.716,19.8,4.4,7.9,56.7,2.9,3.3,86.5,61.7,8.7,44.0,1.8,9.2,1.0,5.3,1.7,8.4,12.2,56.7,1.5,45.1,5.7,44.4,0.8,63.6,0.8,45.7,0.5,53.8,53.6,0.6,0.3,40.5,2.2,28.0,0.1,30.0,9.6,4.9,0.6,12.8,7.1,69.0,0.4,72.7,7.7,1.0,0.3,1.5,2.0,73.7
62,DeMarre Carroll,HOU,24,10,14,12.1,3.6,16.5,8.1,0.6,2.28,1.26,0.22,0.1,0.0,0.5,0.0,0.0,0.417,1.8,0.3,0.7,47.1,0.6,0.9,63.6,71.4,0.3,14.3,0.0,2.4,0.2,11.9,0.5,26.2,1.3,47.1,0.9,25.9,0.3,27.3,0.2,33.3,0.0,0.0,0.0,0.0,43.9,0.5,0.3,58.3,1.2,44.4,0.0,44.4,6.4,2.0,0.4,18.6,3.2,60.6,0.4,69.4,6.6,0.3,0.2,1.5,2.3,67.3
63,Dean Wade,CLE,12,1,11,6.0,1.7,7.7,3.5,0.2,1.61,0.58,0.217,0.1,0.0,0.8,0.0,0.0,1.333,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,50.0,0.0,0.0,0.1,50.0,0.0,0.0,0.0,0.0,0.5,50.0,0.0,0.0,1.0,85.7,0.0,0.0,0.0,0.0,76.9,0.4,0.3,66.7,1.3,30.0,0.0,30.0,3.8,2.0,0.5,25.0,3.0,66.7,0.1,69.6,4.3,0.2,0.3,0.8,1.3,62.5
64,Deonte Burton,OKC,39,22,17,9.1,2.7,10.3,6.7,0.4,2.19,1.42,0.259,0.2,0.0,0.4,0.444,0.0,0.875,1.7,0.4,1.0,44.7,0.1,0.1,50.0,59.1,0.4,25.8,0.1,3.0,0.2,10.6,0.1,3.0,1.0,44.7,0.7,18.4,0.2,23.1,0.4,63.6,0.0,0.0,0.1,66.7,38.4,0.3,0.2,57.1,0.9,36.8,0.0,38.9,7.5,2.4,0.5,22.0,3.6,65.8,0.2,70.4,7.4,0.2,0.3,0.6,0.9,61.1
65,Derrick Favors,NOP,50,24,26,24.2,9.0,45.1,24.7,1.0,1.34,0.28,0.199,3.8,1.0,7.3,0.508,0.471,0.858,0.2,0.0,0.1,50.0,0.0,0.0,0.0,50.0,0.1,37.5,0.0,12.5,0.0,12.5,0.0,0.0,0.1,50.0,0.7,37.2,0.1,28.6,6.3,67.6,0.5,64.7,1.9,51.9,61.8,3.1,2.3,74.5,6.3,50.0,0.2,51.5,4.3,6.6,2.4,37.0,10.2,64.6,0.9,70.5,4.3,0.6,0.9,3.7,6.0,62.3
66,Derrick Jones Jr.,MIA,58,34,24,23.3,8.4,25.0,14.1,0.7,1.61,0.61,0.337,1.0,0.0,3.3,0.733,1.0,1.101,1.3,0.2,0.4,45.8,0.2,0.2,64.3,42.9,0.6,42.9,0.1,5.2,0.2,14.3,0.1,10.4,0.6,45.8,1.7,27.7,0.1,15.0,3.6,75.4,0.0,0.0,0.8,69.6,57.9,1.2,0.7,58.5,2.4,48.1,0.1,49.2,8.1,2.9,0.8,28.5,4.4,67.1,0.4,73.3,6.7,1.0,0.7,1.4,1.9,69.9
67,Devontae Cacok,LAL,1,0,1,8.9,6.0,12.0,8.0,0.3,1.46,0.83,0.5,0.0,1.0,5.0,0.0,2.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,60.0,2.0,100.0,0.0,0.0,50.0,2.0,1.0,50.0,4.0,50.0,0.0,50.0,2.3,3.0,1.0,33.3,4.0,75.0,0.0,75.0,4.3,0.0,0.0,3.0,3.0,100.0
68,Dewan Hernandez,TOR,6,6,0,4.7,2.3,8.0,5.0,0.3,2.26,0.98,0.292,0.3,0.2,1.3,0.0,0.0,0.75,0.7,0.2,0.5,33.3,0.0,0.0,0.0,50.0,0.2,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,33.3,0.5,50.0,0.0,0.0,1.0,40.0,0.0,0.0,0.0,0.0,39.3,1.7,0.7,40.0,2.3,71.4,0.0,71.4,4.1,3.0,1.3,44.4,3.3,90.0,0.0,90.0,5.7,0.2,0.0,0.3,0.7,50.0
69,Dillon Brooks,MEM,73,34,39,28.9,16.2,42.8,30.3,1.9,2.69,1.69,0.378,0.5,0.2,1.1,0.758,0.714,0.716,7.0,1.8,4.3,41.5,0.8,1.0,84.3,63.6,1.6,23.5,0.4,6.3,0.4,6.3,0.5,6.8,4.5,41.5,4.7,38.0,5.2,39.0,0.8,54.8,0.1,40.0,0.3,52.2,47.6,1.0,0.5,48.5,2.1,46.9,0.1,48.6,11.3,2.6,0.5,18.9,4.6,55.9,0.4,61.2,9.4,0.9,0.4,1.3,2.0,63.9
70,Domantas Sabonis,IND,62,37,25,34.8,18.5,88.0,51.8,2.7,1.83,0.78,0.21,8.5,6.1,8.4,0.6,0.422,0.801,2.4,0.7,1.2,58.7,0.2,0.3,77.8,70.3,0.7,31.1,0.2,9.5,0.2,6.8,0.1,6.1,1.7,58.7,2.8,39.0,0.3,43.5,6.8,62.3,2.6,50.0,5.1,58.4,55.0,3.0,2.5,81.0,7.0,43.8,0.2,45.1,4.0,9.4,2.3,24.1,14.2,66.2,0.9,70.9,3.9,0.8,0.5,3.4,5.7,59.6
71,Donta Hall,BKN,9,4,5,14.8,4.3,19.9,12.7,0.6,1.75,0.44,0.218,2.4,0.4,3.7,0.318,0.0,0.788,0.1,0.1,0.1,100.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,100.0,0.0,0.0,0.2,100.0,2.9,62.5,0.0,0.0,0.8,50.0,68.2,1.8,0.9,50.0,4.3,41.2,0.1,42.4,7.2,3.0,0.6,20.8,4.1,72.7,0.1,75.0,3.9,0.3,0.7,1.6,2.6,60.9
72,Dorian Finney-Smith,DAL,69,38,31,30.1,9.7,37.4,22.6,1.1,1.82,0.82,0.259,0.7,0.1,2.7,0.638,1.0,0.781,3.0,0.4,0.8,48.1,0.2,0.3,58.3,33.7,1.6,52.7,0.4,13.7,0.3,10.2,0.2,6.3,1.0,48.1,4.6,38.4,0.3,25.7,2.1,60.6,0.1,100.0,0.4,80.0,57.6,2.1,1.2,55.9,4.1,51.1,0.3,54.6,7.7,3.8,1.0,26.1,6.2,60.8,0.8,69.1,6.3,0.7,0.6,2.3,3.8,60.5
73,Doug McDermott,IND,69,43,26,19.9,10.3,24.1,19.5,0.5,1.33,0.51,0.426,0.4,0.0,1.1,1.111,0.0,1.237,2.1,0.7,1.4,53.2,0.1,0.1,83.3,72.1,0.6,25.9,0.1,6.8,0.1,5.4,0.0,2.0,1.5,53.2,4.9,42.9,1.1,35.7,1.4,71.0,0.0,0.0,0.4,77.8,60.5,0.4,0.2,50.0,1.2,35.6,0.1,37.1,6.5,2.5,0.5,21.6,4.5,55.2,0.5,61.7,5.9,0.2,0.1,1.3,1.8,74.0
74,Dragan Bender,GSW,15,9,6,18.7,7.1,38.3,22.8,0.9,1.35,0.35,0.186,0.9,0.9,2.8,0.929,0.429,0.81,1.4,0.3,0.7,45.5,0.3,0.3,100.0,66.7,0.4,28.6,0.1,4.8,0.1,9.5,0.1,9.5,0.9,45.5,3.0,34.9,0.0,0.0,2.3,53.6,0.4,75.0,0.9,71.4,53.3,1.1,0.7,62.5,2.9,40.0,0.0,40.0,6.0,3.9,1.2,30.9,6.1,64.0,0.5,69.6,4.2,0.3,0.5,2.4,3.2,75.0
75,Draymond Green,GSW,43,10,33,28.4,8.0,70.2,33.1,3.1,2.64,1.82,0.114,1.6,2.8,1.6,0.29,0.208,0.735,3.7,0.6,1.5,41.5,0.6,0.8,76.5,52.8,1.5,39.6,0.5,12.6,0.2,5.0,0.4,10.7,2.0,41.5,2.8,30.5,0.5,25.0,1.2,62.9,0.6,40.7,0.5,47.1,44.6,0.5,0.3,52.2,1.8,29.5,0.0,30.3,9.4,5.7,1.9,32.9,8.8,64.3,0.9,71.5,5.7,1.4,0.8,2.1,3.9,54.4
76,Drew Eubanks,SAS,22,13,9,12.4,4.9,15.9,8.9,0.4,1.59,0.43,0.307,1.5,1.0,3.0,0.618,0.545,0.877,0.2,0.1,0.2,75.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.3,75.0,0.2,40.0,0.2,50.0,2.6,68.8,0.5,44.4,1.0,71.4,64.9,1.6,0.8,50.0,3.3,47.5,0.1,48.3,5.8,3.2,0.8,24.6,5.2,61.3,0.6,69.5,4.9,0.2,0.8,1.7,3.0,56.9
77,Duncan Robinson,MIA,72,44,28,29.5,13.4,33.7,25.0,0.8,1.4,0.42,0.398,0.5,0.0,0.6,0.727,2.0,1.022,1.0,0.2,0.3,60.9,0.0,0.0,100.0,46.4,0.5,53.6,0.1,10.1,0.1,10.1,0.0,1.4,0.4,60.9,9.8,45.9,1.4,35.5,0.7,81.8,0.1,100.0,0.3,100.0,66.8,0.1,0.0,0.0,0.6,25.0,0.0,27.0,20.1,3.1,0.5,16.2,5.1,60.8,0.6,69.7,7.7,0.5,0.3,1.6,2.3,72.2
78,Dwayne Bacon,CHA,39,10,29,17.6,5.7,26.2,19.1,1.1,2.53,1.72,0.219,0.2,0.2,0.4,0.778,0.75,0.824,4.9,1.0,2.6,39.0,0.5,0.8,60.0,50.8,1.6,31.6,0.3,6.2,0.3,6.2,0.4,7.8,2.5,39.0,1.2,34.8,1.1,25.7,0.4,55.6,0.2,50.0,0.2,37.5,38.7,0.4,0.3,66.7,1.4,31.9,0.0,32.6,6.1,2.5,0.3,12.9,3.9,64.9,0.3,70.2,6.4,0.6,0.1,1.0,1.5,70.2
79,Dwight Howard,LAL,69,52,17,18.9,7.5,29.9,13.5,0.7,1.41,0.38,0.25,1.4,0.8,6.0,0.253,0.481,1.039,0.1,0.0,0.0,66.7,0.0,0.0,100.0,87.5,0.0,12.5,0.0,0.0,0.0,25.0,0.0,12.5,0.1,66.7,0.2,66.7,0.0,0.0,6.2,74.6,0.4,64.3,0.4,50.0,73.5,2.5,1.8,70.3,5.4,46.0,0.1,46.7,4.2,4.9,1.1,22.1,7.9,61.4,0.7,67.0,4.1,0.4,1.1,2.3,3.6,63.7
80,Dwight Powell,DAL,39,24,15,26.4,9.4,38.7,20.4,1.0,1.48,0.45,0.243,2.1,0.1,5.4,0.634,0.5,0.986,1.7,0.6,1.0,60.5,0.4,0.4,93.8,95.4,0.3,18.5,0.1,3.1,0.1,7.7,0.2,12.3,1.6,60.5,0.8,24.4,0.0,0.0,5.3,78.2,0.1,50.0,1.3,66.7,65.8,1.9,1.1,60.3,4.7,39.9,0.2,41.7,6.8,3.7,0.9,25.0,6.4,57.6,0.5,62.1,6.2,0.8,0.5,2.6,4.4,59.0
81,Dzanan Musa,BKN,40,20,20,12.2,4.8,19.9,10.8,0.9,2.77,2.22,0.241,0.1,0.0,0.7,0.75,0.0,0.923,3.1,0.5,1.3,39.6,0.3,0.5,65.0,45.6,1.2,37.6,0.3,9.6,0.3,8.0,0.3,8.0,1.4,39.6,1.2,27.1,0.4,21.4,0.6,61.1,0.0,0.0,0.1,50.0,42.7,0.8,0.4,57.1,2.0,38.9,0.1,41.2,8.6,2.4,0.3,12.3,3.7,65.7,0.3,71.4,7.3,0.4,0.0,0.7,1.2,60.9
82,Ed Davis,UTA,28,16,12,10.8,1.8,18.4,8.6,0.5,1.65,0.46,0.099,1.3,0.1,2.3,0.167,1.0,0.569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,100.0,0.0,0.0,1.3,53.1,0.1,100.0,0.2,21.4,47.8,1.3,0.8,62.9,3.2,39.3,0.1,40.7,6.2,2.5,0.7,28.6,4.2,59.8,0.3,63.6,4.5,0.4,0.3,1.5,2.1,69.5
83,Elie Okobo,PHX,54,23,31,13.0,3.9,29.8,9.9,2.3,4.7,4.5,0.132,0.1,0.0,0.3,0.5,0.0,0.412,3.9,0.5,1.2,42.4,0.3,0.5,53.6,34.9,2.0,51.7,0.5,12.4,0.3,6.7,0.3,6.7,1.4,42.4,1.1,43.2,0.5,21.8,0.1,40.0,0.0,0.0,0.1,66.7,47.1,0.4,0.3,56.3,0.8,57.1,0.0,57.1,12.7,2.0,0.3,12.3,3.1,64.6,0.2,68.2,8.4,0.4,0.1,1.0,1.3,80.0
84,Eric Mika,SAC,1,0,1,19.1,6.0,22.0,11.0,0.5,1.32,0.27,0.273,2.0,0.0,3.0,2.0,0.0,1.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,4.0,100.0,0.0,0.0,4.0,100.0,66.7,2.0,1.0,50.0,6.0,33.3,1.0,40.0,1.8,5.0,2.0,40.0,7.0,71.4,1.0,83.3,5.0,0.0,0.0,0.0,1.0,0.0
85,Eric Paschall,GSW,60,14,46,27.6,14.0,47.8,30.7,1.9,2.4,1.36,0.292,1.8,2.9,2.7,0.561,0.546,0.863,5.7,1.3,2.8,48.2,1.0,1.2,78.4,66.3,1.7,29.0,0.3,5.9,0.5,9.1,0.6,10.9,3.8,48.2,2.5,34.4,1.7,40.2,2.3,62.9,1.6,58.2,1.0,44.7,52.6,1.4,0.9,62.2,3.1,44.3,0.1,46.3,7.4,3.3,0.8,25.4,5.2,63.1,0.3,67.2,7.0,0.5,0.2,1.7,2.6,65.4
86,Ersan Ilyasova,MIL,62,47,15,15.7,6.6,25.1,13.5,0.6,1.39,0.43,0.264,0.8,0.3,2.3,0.731,0.625,0.986,0.5,0.1,0.3,42.1,0.0,0.1,75.0,57.6,0.1,24.2,0.0,6.1,0.1,12.1,0.0,6.1,0.3,42.1,2.3,40.6,0.7,40.9,2.3,56.6,0.2,28.6,0.6,38.5,55.0,1.1,0.8,72.6,2.7,40.0,0.1,41.6,5.6,4.2,1.0,23.2,6.0,69.5,0.5,75.2,4.9,0.4,0.3,0.8,1.4,55.1
87,Evan Fournier,ORL,66,28,38,31.4,18.5,44.1,35.9,2.3,3.1,2.24,0.42,0.7,0.1,0.6,0.818,0.6,1.026,8.7,2.0,4.0,50.9,1.0,1.2,87.2,60.9,3.2,36.9,0.8,9.4,0.7,7.7,0.6,6.8,5.3,50.9,5.1,43.0,5.7,40.6,0.6,64.0,0.0,50.0,0.5,58.3,56.0,0.3,0.1,27.8,0.9,30.5,0.0,30.5,18.3,2.4,0.4,15.7,4.0,60.5,0.4,66.5,9.4,1.1,0.2,1.6,2.2,73.3
88,Evan Turner,MIN,19,3,16,13.2,3.3,26.8,10.5,1.9,4.23,3.52,0.122,0.2,0.6,0.7,0.667,0.417,0.769,3.4,0.8,1.9,40.5,0.2,0.2,75.0,55.4,1.0,29.2,0.2,4.6,0.2,6.2,0.1,3.1,1.9,40.5,0.1,16.7,0.9,29.0,0.5,75.0,0.3,50.0,0.1,100.0,37.3,0.5,0.1,25.0,1.3,42.1,0.0,42.1,11.6,2.0,0.5,23.3,3.5,57.7,0.5,66.7,7.1,0.5,0.4,1.3,1.9,67.6
89,Frank Kaminsky,PHX,38,19,19,19.6,9.4,40.4,25.0,1.0,1.53,0.51,0.232,3.4,1.3,3.5,0.366,0.647,0.82,1.8,0.5,0.7,64.3,0.5,0.7,73.1,80.9,0.6,33.8,0.1,7.4,0.1,4.4,0.3,19.1,1.4,64.3,3.4,33.6,0.2,26.7,2.9,54.4,0.9,56.5,1.3,45.0,51.2,0.9,0.6,70.6,2.5,37.4,0.1,39.1,5.1,3.6,1.4,37.0,5.9,61.4,0.6,68.9,4.5,0.4,0.2,2.7,4.3,63.6
90,Furkan Korkmaz,PHI,72,42,30,21.7,9.8,25.1,19.1,0.9,2.08,1.52,0.39,0.6,0.0,0.6,0.55,0.0,0.8,2.2,0.6,1.3,47.4,0.2,0.3,61.1,63.4,0.6,28.6,0.1,5.0,0.2,6.8,0.1,5.6,1.4,47.4,5.1,44.0,1.7,30.5,0.4,53.6,0.0,0.0,0.3,50.0,55.7,0.3,0.1,44.4,0.7,39.1,0.1,42.9,12.4,2.4,0.3,10.7,3.4,71.1,0.2,76.5,8.9,0.6,0.2,1.0,1.7,57.3
91,Garrett Temple,BKN,62,30,32,27.9,10.3,39.1,22.7,1.8,2.69,2.01,0.265,0.3,0.1,0.6,0.333,0.0,0.462,2.9,0.6,1.4,40.9,0.2,0.2,83.3,45.6,1.1,37.4,0.2,8.2,0.2,7.1,0.1,3.3,1.3,40.9,4.5,34.7,2.4,31.9,0.3,40.0,0.0,0.0,0.1,60.0,48.6,0.5,0.2,48.3,1.7,29.3,0.1,30.2,12.5,3.3,0.4,13.8,5.5,59.2,0.6,66.1,8.4,0.8,0.5,1.7,2.5,67.8
92,Gary Clark,ORL,42,23,19,13.5,3.7,18.4,8.4,0.5,1.49,0.38,0.202,0.4,0.0,0.9,0.133,0.0,0.462,0.4,0.1,0.2,42.9,0.0,0.0,0.0,50.0,0.2,56.3,0.0,6.3,0.0,0.0,0.0,0.0,0.2,42.9,2.8,36.8,0.1,25.0,0.4,70.0,0.0,0.0,0.0,0.0,55.3,1.1,0.5,40.5,2.3,48.1,0.0,48.7,9.5,2.2,0.6,27.4,3.8,57.9,0.3,62.9,6.2,0.1,0.5,1.4,2.1,64.0
93,Gary Trent Jr.,POR,60,28,32,21.6,8.7,19.2,13.4,0.8,2.46,1.76,0.452,0.3,0.1,0.3,0.688,1.333,0.632,1.3,0.3,0.8,41.7,0.2,0.2,83.3,64.9,0.3,20.8,0.1,6.5,0.1,9.1,0.1,7.8,0.8,41.7,3.9,42.2,2.8,40.5,0.2,57.1,0.1,66.7,0.2,50.0,56.2,0.5,0.1,20.8,1.0,54.5,0.1,58.5,12.9,1.6,0.2,11.1,3.1,52.6,0.3,58.1,8.3,0.7,0.3,0.9,1.4,61.4
