,Player,GS,FG,FGA,FTA,ORB,DRB,AST,STL,BLK,TOV,PF
381,Andre Iguodala,7,2.3,5.0,1.4,0.8,3.1,3.3,0.8,0.6,1.0,1.5
154,Andre Ingram,0,4.0,8.5,1.5,0.5,2.5,3.5,1.5,1.5,1.5,1.5
443,Andre Roberson,39,2.2,4.2,1.0,1.9,2.8,1.2,1.2,0.9,0.8,2.3
638,Andrew Bogut,5,0.7,1.0,0.1,1.1,2.2,0.6,0.2,0.5,0.8,1.7
220,Andrew Harrison,46,3.2,7.7,2.8,0.4,1.9,3.2,0.7,0.5,1.4,2.5
477,Andrew White,0,1.7,4.9,0.3,0.3,2.0,0.4,0.2,0.1,0.5,0.8
49,Andrew Wiggins,82,6.9,15.9,3.8,1.0,3.4,2.0,1.1,0.6,1.7,2.0
521,Ante Žižić,2,1.5,2.1,0.9,0.8,1.1,0.2,0.1,0.4,0.3,0.9
561,Anthony Brown,0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,Anthony Davis,75,10.4,19.5,8.0,2.5,8.6,2.3,1.5,2.6,2.2,2.1
235,Anthony Tolliver,14,2.8,6.0,1.7,0.6,2.4,1.1,0.4,0.3,0.7,1.8
281,Antonio Blakeney,0,2.8,7.5,2.1,0.2,1.5,1.1,0.4,0.1,0.6,1.0
644,Antonius Cleveland,0,0.5,1.2,0.4,0.2,0.6,0.1,0.4,0.3,0.4,1.4
380,Aron Baynes,67,2.6,5.5,1.0,1.6,3.8,1.1,0.3,0.6,1.0,2.5
533,Arron Afflalo,3,1.2,3.1,0.5,0.1,1.2,0.6,0.1,0.2,0.4,1.1
81,Austin Rivers,59,5.6,13.2,2.6,0.4,1.9,4.0,1.2,0.3,1.8,2.5
93,Avery Bradley,46,5.6,13.6,1.8,0.5,2.0,2.0,1.1,0.2,2.2,2.0
322,Bam Adebayo,19,2.5,4.9,2.6,1.7,3.8,1.5,0.5,0.6,1.0,2.0
304,Ben McLemore,17,2.8,6.7,1.1,0.6,1.9,0.9,0.7,0.3,1.1,2.5
694,Ben Moore,0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,2.0
69,Ben Simmons,81,6.7,12.3,4.2,1.8,6.3,8.2,1.7,0.9,3.4,2.6
399,Bismack Biyombo,25,2.2,4.3,1.9,1.8,4.0,0.8,0.3,1.2,1.0,1.9
22,Blake Griffin,58,7.5,17.2,5.7,1.3,6.1,5.8,0.7,0.3,2.8,2.4
376,Boban Marjanović,1,2.0,3.8,2.5,1.2,2.5,0.6,0.3,0.3,0.9,1.3
579,Bobby Brown,0,1.0,2.9,0.1,0.0,0.4,0.6,0.2,0.0,0.5,0.3
120,Bobby Portis,4,5.2,11.1,2.1,2.2,4.6,1.7,0.7,0.3,1.4,1.8
158,Bogdan Bogdanović,53,4.4,9.9,1.5,0.4,2.5,3.3,0.9,0.2,1.6,2.2
96,Bojan Bogdanović,80,5.1,10.7,2.6,0.4,3.0,1.5,0.7,0.1,1.3,1.6
16,Bradley Beal,82,8.3,18.1,4.5,0.7,3.7,4.5,1.2,0.4,2.6,2.0
444,Brandan Wright,1,2.1,3.6,1.2,1.2,2.2,0.5,0.5,0.9,0.3,1.1
66,Brandon Ingram,59,6.1,12.9,4.8,1.0,4.4,3.9,0.8,0.7,2.5,2.8
428,Brandon Jennings,0,1.9,5.1,0.7,0.4,1.9,3.1,0.4,0.3,1.3,0.8
599,Brandon Paul,2,0.9,2.0,0.7,0.1,1.0,0.6,0.4,0.1,0.5,0.9
570,Briante Weber,0,1.1,2.4,0.6,0.4,1.5,1.2,1.0,0.3,0.8,1.6
582,Brice Johnson,0,1.1,2.3,0.3,0.5,1.2,0.1,0.5,0.3,0.3,0.7
124,Brook Lopez,72,5.0,10.7,2.1,1.0,3.0,1.7,0.4,1.3,1.3,2.6
601,Bruno Caboclo,0,0.8,2.6,0.5,0.6,1.3,0.3,0.3,0.3,0.3,0.7
324,Bryn Forbes,12,2.6,6.2,0.9,0.2,1.2,1.0,0.4,0.0,0.5,1.4
115,Buddy Hield,12,5.2,11.7,1.0,0.7,3.2,1.9,1.1,0.3,1.6,1.9
211,C.J. Miles,3,3.2,8.6,1.4,0.3,1.9,0.8,0.5,0.3,0.6,1.9
408,C.J. Williams,17,2.3,5.2,0.4,0.3,1.2,1.1,0.8,0.3,0.5,1.7
25,CJ McCollum,81,8.2,18.6,3.1,0.7,3.3,3.4,1.0,0.4,1.9,2.1
600,Caleb Swanigan,3,0.9,2.2,0.7,0.6,1.4,0.5,0.2,0.1,0.7,1.4
237,Cameron Payne,14,3.5,8.6,0.6,0.7,2.0,4.5,1.0,0.4,1.4,1.8
153,Caris LeVert,10,4.5,10.4,2.6,0.7,2.9,4.2,1.2,0.3,2.2,2.2
63,Carmelo Anthony,78,6.1,15.0,2.5,0.9,4.9,1.3,0.6,0.6,1.3,2.5
514,Cedi Osman,12,1.5,3.0,0.8,0.3,1.7,0.7,0.4,0.0,0.5,1.3
286,Chandler Parsons,8,3.0,6.5,0.8,0.4,2.1,1.9,0.5,0.3,1.0,1.5
438,Channing Frye,1,2.0,4.0,0.4,0.2,2.3,0.7,0.3,0.2,0.4,1.3
679,Charles Cooke,0,0.2,1.1,0.2,0.0,0.2,0.1,0.1,0.0,0.1,0.0
456,Cheick Diallo,0,2.0,3.4,1.3,0.9,3.2,0.4,0.2,0.4,0.5,1.6
511,Chinanu Onuaku,0,2.0,5.0,0.0,1.0,3.0,1.0,0.0,0.0,3.0,4.0
683,Chris Boucher,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
588,Chris McCullough,0,0.9,2.2,0.7,0.4,0.9,0.2,0.0,0.3,0.1,0.4
40,Chris Paul,58,6.3,13.8,3.8,0.6,4.8,7.9,1.7,0.2,2.2,2.4
108,Clint Capela,74,6.0,9.1,3.5,3.3,7.6,0.9,0.8,1.9,1.4,2.5
319,Cody Zeller,0,2.6,4.7,2.6,2.0,3.3,0.9,0.4,0.6,1.0,2.5
676,Cole Aldrich,0,0.2,0.7,0.3,0.1,0.6,0.1,0.1,0.0,0.0,0.5
418,Corey Brewer,18,2.0,4.4,1.3,0.6,1.5,0.9,1.1,0.2,0.7,1.9
283,Cory Joseph,17,3.1,7.4,1.1,0.5,2.7,3.2,1.0,0.2,1.1,1.7
156,Courtney Lee,69,4.5,9.9,1.6,0.4,2.6,2.4,1.1,0.2,1.1,1.4
403,Cristiano Felício,16,2.3,3.9,1.5,1.5,2.7,1.0,0.3,0.2,1.0,1.9
74,D'Angelo Russell,35,5.8,14.0,2.7,0.6,3.3,5.2,0.8,0.4,3.1,1.9
199,D.J. Augustin,36,3.3,7.2,2.5,0.4,1.7,3.8,0.7,0.0,1.6,1.3
669,D.J. Wilson,0,0.4,0.7,0.1,0.1,0.4,0.1,0.1,0.0,0.2,0.3
621,Dakari Johnson,6,0.7,1.3,0.6,0.5,0.6,0.3,0.2,0.3,0.1,0.9
631,Damian Jones,0,0.7,1.5,0.3,0.3,0.6,0.1,0.1,0.2,0.3,0.9
4,Damian Lillard,73,8.5,19.4,7.4,0.8,3.6,6.6,1.1,0.4,2.8,1.6
633,Damien Wilkins,1,0.7,2.1,0.2,0.3,0.6,0.5,0.1,0.1,0.3,0.4
191,Damion Lee,11,4.1,10.1,1.9,0.7,4.0,1.9,1.3,0.1,0.9,1.7
499,Damyean Dotson,2,1.6,3.7,0.5,0.2,1.7,0.7,0.3,0.0,0.4,0.8
613,Daniel Hamilton,0,0.8,1.8,0.0,0.0,0.8,1.3,0.2,0.0,0.3,0.3
423,Daniel Theis,3,2.0,3.7,1.3,1.4,2.9,0.9,0.5,0.8,0.9,2.5
75,Danilo Gallinari,21,4.9,12.2,4.1,0.4,4.4,2.0,0.6,0.5,1.2,1.4
254,Danny Green,60,3.1,8.0,0.9,0.6,3.0,1.6,0.9,1.1,1.1,1.7
395,Dante Cunningham,25,2.2,5.0,0.7,1.1,3.0,0.7,0.5,0.4,0.5,1.5
275,Dante Exum,0,3.0,6.2,2.2,0.3,1.6,3.1,0.6,0.2,1.4,1.4
344,Danuel House Jr.,3,2.4,5.6,1.3,0.6,2.7,1.1,0.3,0.3,0.5,1.0
90,Dario Šarić,73,5.2,11.4,2.7,2.0,4.7,2.6,0.7,0.3,1.9,2.1
290,Darius Miller,3,2.6,5.9,0.8,0.2,1.8,1.4,0.3,0.2,0.7,2.0
573,Darrell Arthur,1,1.2,2.5,0.2,0.2,0.6,0.5,0.4,0.2,0.8,1.2
143,Darren Collison,64,4.6,9.2,2.1,0.5,2.0,5.3,1.3,0.2,1.2,1.8
660,Darrun Hilliard,0,0.4,1.4,0.5,0.0,0.5,0.8,0.1,0.0,0.3,0.5
285,David Nwaba,21,2.9,6.0,2.9,1.3,3.4,1.5,0.8,0.4,1.1,2.3
541,David Stockton,0,0.7,1.0,1.3,0.0,0.0,0.0,0.0,0.0,0.3,1.0
332,David West,0,3.0,5.2,1.1,0.9,2.4,1.9,0.6,1.0,1.1,1.6
567,Davon Reed,1,1.0,3.6,0.6,0.1,1.8,0.6,0.5,0.1,0.5,0.8
166,De'Aaron Fox,60,4.5,10.9,2.7,0.5,2.3,4.4,1.0,0.3,2.4,2.2
155,DeAndre Jordan,77,4.8,7.5,4.1,4.3,10.9,1.5,0.5,0.9,1.8,2.6
627,DeAndre Liggins,4,0.7,1.8,0.1,0.1,1.2,0.8,0.6,0.2,0.3,1.4
427,DeAndre' Bembry,3,2.0,4.9,1.3,0.3,2.5,1.9,0.8,0.5,1.8,1.5
13,DeMar DeRozan,80,8.1,17.7,7.0,0.7,3.2,5.2,1.1,0.3,2.2,1.9
8,DeMarcus Cousins,48,8.5,18.0,8.2,2.2,10.7,5.4,1.6,1.6,5.0,3.8
113,DeMarre Carroll,73,4.5,10.8,3.4,1.4,5.1,2.0,0.8,0.4,1.4,2.3
276,Dejounte Murray,48,3.3,7.5,1.8,1.4,4.3,2.9,1.2,0.4,1.7,1.9
278,Delon Wright,4,2.9,6.3,1.7,0.7,2.2,2.9,1.0,0.5,1.1,1.2
656,Demetrius Jackson,0,0.5,1.2,0.1,0.3,0.5,0.6,0.3,0.1,0.7,0.5
33,Dennis Schröder,67,7.5,17.1,4.0,0.7,2.4,6.2,1.1,0.1,2.7,2.2
80,Dennis Smith Jr.,69,5.9,14.8,2.8,0.7,3.0,5.2,1.0,0.3,2.8,2.2
203,Denzel Valentine,37,3.9,9.4,0.7,0.6,4.5,3.2,0.8,0.1,1.3,2.4
144,Derrick Favors,77,5.1,9.1,2.8,2.6,4.6,1.3,0.7,1.1,1.1,2.1
549,Derrick Jones Jr.,8,1.1,2.7,1.2,1.1,0.9,0.5,0.2,0.7,0.4,1.2
259,Derrick Rose,7,3.2,7.4,1.8,0.5,0.9,1.5,0.3,0.2,1.4,0.6
623,Derrick Walton,0,0.5,1.6,0.4,0.1,0.9,1.0,0.4,0.2,0.1,0.4
548,Derrick White,0,0.9,1.9,1.2,0.3,1.2,0.5,0.2,0.2,0.4,0.5
668,Derrick Williams,0,0.5,2.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
9,Devin Booker,54,8.4,19.5,6.1,0.5,4.0,4.7,0.9,0.3,3.6,3.1
262,Devin Harris,1,2.6,6.4,2.4,0.2,1.6,2.1,0.7,0.2,1.1,2.2
618,Devin Robinson,0,1.0,3.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,2.0
210,Dewayne Dedmon,46,4.0,7.7,1.4,1.6,6.3,1.5,0.6,0.8,1.4,2.6
390,Deyonta Davis,6,2.6,4.3,0.9,1.2,2.8,0.6,0.2,0.6,0.5,2.0
180,Dillon Brooks,74,4.1,9.4,2.0,0.6,2.5,1.6,0.9,0.2,1.5,2.8
98,Dion Waiters,30,5.4,13.7,2.3,0.3,2.3,3.8,0.8,0.3,2.3,2.0
157,Dirk Nowitzki,77,4.5,9.8,1.4,0.3,5.4,1.6,0.6,0.6,0.7,1.9
168,Domantas Sabonis,19,4.6,8.9,3.0,2.2,5.5,2.0,0.5,0.4,1.9,3.0
27,Donovan Mitchell,71,7.5,17.2,3.8,0.7,3.1,3.7,1.5,0.3,2.7,2.7
388,Dorian Finney-Smith,13,2.2,5.8,0.7,1.0,2.5,1.2,0.5,0.2,1.0,2.0
287,Doug McDermott,4,2.9,6.3,1.0,0.5,2.0,1.0,0.2,0.2,0.7,1.5
346,Dragan Bender,37,2.3,5.9,0.6,0.5,3.9,1.6,0.3,0.6,1.4,2.0
181,Draymond Green,70,4.0,8.8,2.5,1.1,6.6,7.3,1.4,1.3,2.9,2.6
538,Dwayne Bacon,6,1.4,3.6,0.5,0.1,2.3,0.7,0.3,0.0,0.4,0.9
305,Dwight Buycks,0,2.8,6.8,1.4,0.4,1.0,2.0,0.7,0.1,1.3,1.3
60,Dwight Howard,81,6.2,11.2,7.2,3.1,9.3,1.3,0.6,1.6,2.6,3.1
258,Dwight Powell,25,3.2,5.4,2.3,1.7,3.9,1.2,0.8,0.4,0.7,2.4
173,Dwyane Wade,3,4.5,10.2,2.8,0.7,3.0,3.4,0.9,0.7,2.1,1.9
385,Dāvis Bertāns,10,2.1,4.8,0.6,0.2,1.8,1.0,0.3,0.4,0.5,1.2
142,E'Twaun Moore,80,5.2,10.1,0.8,0.7,2.2,2.3,1.0,0.1,1.2,2.2
422,Ed Davis,0,2.2,3.7,1.4,2.3,5.0,0.5,0.4,0.7,0.8,2.4
619,Edmond Sumner,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
578,Ekpe Udoh,3,1.0,1.9,0.9,1.1,1.3,0.8,0.7,1.2,0.3,1.7
132,Elfrid Payton,63,5.2,10.6,2.7,1.0,3.3,6.2,1.3,0.3,2.7,2.3
487,Emeka Okafor,19,1.8,3.7,0.8,1.8,2.8,0.3,0.3,1.0,0.5,1.2
250,Emmanuel Mudiay,14,3.2,8.2,2.0,0.4,2.0,3.2,0.6,0.2,1.8,1.3
100,Enes Freedom,71,5.9,10.0,2.6,3.8,7.1,1.5,0.5,0.5,1.7,2.6
46,Eric Bledsoe,74,6.3,13.4,4.3,0.7,3.1,5.0,2.0,0.6,2.9,2.5
43,Eric Gordon,30,6.0,14.1,3.5,0.4,2.1,2.2,0.6,0.4,1.9,1.7
605,Eric Moreland,3,1.0,1.8,0.4,1.2,2.9,1.2,0.5,0.8,0.6,1.7
690,Erik McCree,0,0.0,0.5,0.0,0.0,0.3,0.0,0.3,0.0,0.3,0.0
183,Ersan İlyasova,43,4.0,8.9,2.0,1.7,4.2,1.3,0.9,0.4,1.0,2.3
45,Evan Fournier,57,6.5,14.1,3.0,0.4,2.8,2.9,0.8,0.3,1.7,2.4
274,Evan Turner,40,3.3,7.3,1.4,0.4,2.7,2.2,0.6,0.4,1.3,2.1
179,Frank Kaminsky,4,3.9,9.1,2.5,0.6,3.1,1.6,0.5,0.2,0.8,1.2
284,Frank Mason III,2,2.8,7.3,2.2,0.6,1.9,2.8,0.7,0.2,1.3,1.4
389,Frank Ntilikina,9,2.3,6.4,0.9,0.5,1.8,3.2,0.8,0.2,1.7,2.3
255,Fred VanVleet,0,3.1,7.2,1.3,0.3,2.1,3.2,0.9,0.3,1.0,1.7
636,Furkan Korkmaz,0,0.6,2.0,0.3,0.1,0.6,0.3,0.1,0.1,0.1,0.9
268,Garrett Temple,35,3.1,7.3,1.2,0.3,2.0,1.9,0.9,0.4,1.2,2.1
53,Gary Harris,65,6.6,13.6,2.4,0.6,2.1,2.9,1.8,0.2,1.8,1.8
557,Gary Payton II,6,1.3,3.2,0.4,0.6,1.3,0.9,0.3,0.1,0.3,1.3
205,George Hill,60,3.5,7.7,2.1,0.6,2.1,2.8,0.9,0.4,1.3,1.9
666,Georges Niang,0,0.4,1.2,0.2,0.3,0.7,0.3,0.2,0.0,0.3,0.1
606,Georgios Papagiannis,0,1.1,2.5,0.0,0.8,1.4,0.5,0.2,0.4,0.5,0.7
152,Gerald Green,2,4.1,10.1,1.5,0.4,2.9,0.6,0.6,0.4,0.8,2.1
568,Gian Clavell,0,0.9,2.6,0.3,0.1,0.9,0.4,0.3,0.0,0.3,1.1
3,Giannis Antetokounmpo,75,9.9,18.7,8.5,2.1,8.0,4.8,1.5,1.4,3.0,3.1
504,Glenn Robinson III,1,1.6,3.7,0.5,0.5,1.1,0.7,0.6,0.0,0.2,0.6
54,Goran Dragić,75,6.5,14.3,3.6,0.7,3.4,4.8,0.8,0.2,2.2,2.4
614,Gordon Hayward,1,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
386,Gorgui Dieng,0,2.4,4.9,1.3,1.3,3.2,0.9,0.6,0.5,0.7,1.9
193,Greg Monroe,14,4.3,7.6,2.3,2.1,4.7,2.2,0.9,0.5,1.8,1.9
590,Guerschon Yabusele,4,0.8,1.8,0.7,0.5,1.1,0.5,0.1,0.2,0.4,0.7
36,Harrison Barnes,77,7.0,15.7,4.1,1.0,5.1,2.0,0.6,0.2,1.5,1.2
102,Hassan Whiteside,54,5.8,10.7,3.4,3.2,8.2,1.0,0.7,1.7,1.7,2.4
507,Henry Ellenson,0,1.4,3.8,0.8,0.3,1.9,0.5,0.1,0.0,0.5,0.6
306,Ian Clark,2,3.0,6.7,0.8,0.1,1.6,1.5,0.4,0.1,0.8,1.6
458,Ian Mahinmi,0,1.8,3.2,1.7,1.8,2.3,0.7,0.5,0.5,1.3,3.0
654,Ike Anigbogu,0,0.4,0.8,0.5,0.5,0.4,0.0,0.1,0.3,0.2,0.1
488,Iman Shumpert,6,1.6,4.1,1.1,0.5,2.4,1.2,0.6,0.3,1.1,1.6
247,Isaiah Canaan,1,2.6,6.9,2.6,0.3,2.0,3.8,0.8,0.1,1.5,1.8
485,Isaiah Hicks,0,1.8,4.0,1.0,0.6,1.7,0.9,0.1,0.2,0.9,2.5
345,Isaiah Taylor,9,2.4,5.8,2.1,0.3,1.1,3.1,0.5,0.1,1.3,1.7
76,Isaiah Thomas,15,4.9,13.2,4.1,0.5,1.6,4.8,0.5,0.1,3.0,1.8
371,Isaiah Whitehead,0,2.5,5.4,1.2,0.3,1.4,1.3,0.5,0.1,1.5,1.4
186,Ish Smith,35,4.7,9.8,1.4,0.3,2.4,4.4,0.8,0.2,1.3,1.7
404,Ivan Rabb,5,2.4,4.2,1.0,1.5,2.9,0.9,0.3,0.4,1.0,1.5
522,Ivica Zubac,0,1.4,2.8,1.2,1.0,1.8,0.6,0.2,0.3,0.6,1.1
164,J.J. Barea,10,4.4,10.0,1.5,0.2,2.7,6.3,0.5,0.0,2.1,1.2
270,J.R. Smith,61,3.0,7.4,0.7,0.4,2.6,1.8,0.9,0.1,1.0,2.0
57,JJ Redick,70,5.8,12.6,3.1,0.1,2.4,3.0,0.5,0.1,1.5,1.8
467,JaKarr Sampson,6,2.0,3.7,0.7,1.0,2.6,0.4,0.4,1.0,0.4,2.2
198,JaMychal Green,54,4.1,8.9,2.0,2.7,5.8,1.4,0.6,0.5,1.4,2.8
460,JaVale McGee,17,2.1,3.4,0.8,0.9,1.7,0.5,0.3,0.9,0.4,1.4
560,Jabari Bird,1,1.2,2.0,1.0,0.5,1.0,0.6,0.2,0.1,0.6,0.5
141,Jabari Parker,3,5.2,10.7,1.7,1.4,3.5,1.9,0.8,0.3,1.5,1.6
401,Jack Cooley,0,1.9,3.9,2.7,2.0,2.3,0.9,0.1,0.0,0.4,1.9
674,Jacob Pullen,0,0.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0
673,Jacob Wiley,0,0.2,0.8,0.4,0.4,1.8,0.4,0.2,0.0,0.0,0.8
214,Jae Crowder,47,3.4,8.4,1.9,0.7,2.7,1.2,0.8,0.3,0.9,2.3
365,Jahlil Okafor,0,2.8,4.9,1.0,0.8,2.3,0.4,0.1,0.6,0.8,1.8
665,Jake Layman,1,0.4,1.3,0.1,0.1,0.3,0.3,0.2,0.1,0.1,0.4
326,Jakob Poeltl,0,3.1,4.7,1.2,2.0,2.8,0.7,0.5,1.2,1.0,2.6
468,Jalen Jones,0,1.6,4.3,1.2,0.8,1.6,0.3,0.3,0.1,0.4,1.4
197,Jamal Crawford,0,3.9,9.3,1.4,0.3,1.0,2.3,0.5,0.1,1.2,1.1
59,Jamal Murray,80,5.9,13.1,3.1,1.0,2.7,3.4,1.0,0.3,2.1,2.1
402,Jameel Warney,0,2.3,4.0,1.7,1.3,1.7,0.0,0.0,0.0,0.3,0.7
453,Jameer Nelson,0,1.9,4.9,0.4,0.3,1.8,3.6,0.5,0.1,1.3,1.6
432,Jamel Artis,1,2.1,5.3,0.8,0.3,2.3,1.2,0.1,0.2,0.5,0.7
311,James Ennis III,22,2.5,5.3,1.6,1.0,2.1,1.0,0.7,0.3,0.8,1.9
0,James Harden,72,9.0,20.1,10.1,0.6,4.8,8.8,1.8,0.7,4.4,2.3
190,James Johnson,41,4.2,8.4,2.2,0.8,4.1,3.8,1.0,0.7,1.9,2.6
575,James Michael McAdoo,0,0.7,2.3,0.7,0.0,0.7,0.0,0.0,0.3,0.3,0.3
637,James Webb III,0,0.6,2.4,0.0,0.8,1.6,0.4,0.1,0.0,0.4,1.0
574,James Young,0,0.8,2.3,1.0,0.0,0.3,0.3,0.0,0.0,0.2,0.7
321,Jamil Wilson,10,2.5,5.4,0.3,0.2,1.9,0.7,0.3,0.5,0.5,2.3
547,Jared Dudley,0,1.0,2.5,0.7,0.2,1.8,1.6,0.5,0.2,0.6,1.8
685,Jarell Eddie,0,0.0,0.7,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.0
297,Jarell Martin,36,3.0,6.8,1.6,1.3,3.0,1.0,0.5,0.7,1.2,2.9
271,Jarrett Allen,31,3.3,5.5,2.0,2.0,3.4,0.7,0.4,1.2,1.1,2.0
302,Jarrett Jack,56,3.0,7.1,1.2,0.4,2.7,5.6,0.6,0.1,1.9,1.6
537,Jason Smith,2,1.4,3.5,0.6,0.5,1.1,0.4,0.1,0.4,0.5,1.3
542,Jason Terry,4,1.2,3.0,0.2,0.1,0.8,1.2,0.8,0.3,0.5,1.0
457,Jawun Evans,4,1.9,5.3,1.0,0.2,1.6,2.1,0.8,0.1,0.9,2.0
91,Jaylen Brown,70,5.3,11.5,3.3,0.9,4.0,1.6,1.0,0.4,1.8,2.6
466,Jaylen Morris,0,2.2,5.3,0.0,0.3,2.3,1.2,0.3,0.2,1.0,0.3
111,Jayson Tatum,80,5.0,10.4,3.2,0.6,4.4,1.6,1.0,0.7,1.4,2.1
187,Jeff Green,13,3.8,7.9,3.0,0.8,2.4,1.3,0.5,0.4,1.0,1.9
99,Jeff Teague,70,5.1,11.3,3.4,0.3,2.6,7.0,1.5,0.3,2.5,2.4
635,Jeff Withey,0,0.7,1.8,0.2,0.1,1.0,0.0,0.0,0.3,0.2,0.3
266,Jerami Grant,1,3.0,5.6,3.0,1.1,2.9,0.7,0.4,1.0,0.7,1.9
612,Jeremy Evans,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
128,Jeremy Lamb,18,4.8,10.4,2.6,0.6,3.4,2.3,0.8,0.4,1.2,1.7
44,Jeremy Lin,1,5.0,12.0,7.0,0.0,0.0,4.0,0.0,0.0,3.0,3.0
267,Jerian Grant,26,2.8,6.8,2.5,0.4,1.9,4.6,0.9,0.1,1.2,1.8
280,Jerryd Bayless,11,2.8,6.7,1.1,0.4,1.7,1.4,0.6,0.2,1.2,2.3
18,Jimmy Butler,59,7.4,15.6,7.2,1.3,4.0,4.9,2.0,0.4,1.8,1.3
632,Joakim Noah,0,0.7,1.4,0.6,0.9,1.1,0.6,0.3,0.3,0.6,0.7
370,Jodie Meeks,0,2.0,5.1,1.5,0.2,1.4,0.9,0.4,0.1,0.5,0.7
189,Joe Harris,14,3.9,8.0,1.3,0.7,2.7,1.6,0.4,0.3,1.2,2.0
170,Joe Ingles,81,4.1,8.8,1.0,0.3,3.9,4.8,1.1,0.2,1.9,2.2
328,Joe Johnson,4,2.7,6.5,0.8,0.3,2.9,1.5,0.3,0.1,0.9,1.2
517,Joe Young,1,1.5,3.5,0.5,0.2,1.0,0.7,0.3,0.0,0.5,0.7
639,Joel Bolomboy,0,0.5,1.0,1.0,1.0,0.7,0.0,0.3,0.0,0.3,0.5
14,Joel Embiid,63,8.1,16.8,7.4,2.3,8.7,3.2,0.6,1.8,3.7,3.3
501,Joffrey Lauvergne,1,1.8,3.5,0.9,1.1,2.0,0.7,0.2,0.1,0.6,0.8
192,John Collins,26,4.2,7.4,2.5,2.4,4.9,1.3,0.6,1.1,1.4,2.9
236,John Henson,69,3.8,6.6,2.1,2.0,4.8,1.5,0.6,1.4,1.1,2.7
597,John Holland,0,0.7,2.5,0.5,0.3,0.8,0.2,0.3,0.1,0.3,0.4
34,John Wall,41,6.8,16.3,5.9,0.5,3.1,9.6,1.4,1.1,3.9,2.0
244,Johnathan Motley,4,3.6,6.8,2.5,1.3,3.2,0.6,0.3,0.2,0.8,1.6
462,Johnny O'Bryant,0,1.9,4.8,0.7,0.8,1.8,0.4,0.3,0.2,0.4,1.3
416,Jon Leuer,0,1.9,4.5,1.9,0.9,3.1,0.6,0.1,0.4,0.9,2.0
391,Jonas Jerebko,19,2.1,4.6,0.8,0.7,2.6,0.6,0.3,0.2,0.4,1.7
137,Jonas Valančiūnas,77,5.1,8.9,2.7,2.4,6.2,1.1,0.4,0.9,1.5,2.5
256,Jonathan Gibson,0,3.5,5.8,0.0,0.0,0.8,1.0,0.0,0.0,0.8,1.3
413,Jonathan Isaac,10,2.0,5.4,0.9,0.6,3.1,0.7,1.2,1.1,1.0,1.8
