,Player,% of FGA by Distance - 2P,% of FGA by Distance - 0-3,% of FGA by Distance - 3-10,% of FGA by Distance - 10-16,% of FGA by Distance - 16-3P,% of FGA by Distance - 3P,% of FG Ast'd - 2P,% of FG Ast'd - 3P,Dunks - %FGA,Corner 3s - %3PA
435,Derrick Rose,.751,.317,.183,.092,.160,.249,.173,.500,.017,.017
548,Derrick Williams,.723,.388,.147,.052,.137,.277,.613,.973,.078,.152
145,Devin Ebanks,.899,.382,.169,.056,.292,.101,.649,,.045,.667
225,Devin Harris,.607,.227,.142,.059,.179,.393,.348,.870,.002,.033
417,Dexter Pittman,1.000,.479,.468,.053,.000,.000,.659,,.170,
394,Dirk Nowitzki,.795,.105,.088,.297,.305,.205,.580,.923,.004,.057
363,Dominic McGuire,.981,.443,.167,.076,.295,.019,.606,,.110,.000
308,Dominique Jones,.890,.452,.205,.096,.137,.110,.393,1.000,.027,.375
457,Donald Sloan,.874,.303,.172,.101,.298,.126,.299,1.000,.015,.160
214,Donté Greene,.605,.244,.117,.064,.177,.395,.663,1.000,.094,.448
566,Dorell Wright,.445,.224,.061,.044,.116,.555,.556,.943,.055,.363
203,Drew Gooden,.916,.289,.149,.119,.359,.084,.657,.938,.027,.255
260,Dwight Howard,.990,.517,.459,.012,.003,.010,.505,,.200,.000
521,Dwyane Wade,.933,.369,.216,.141,.207,.067,.409,.133,.088,.143
376,E'Twaun Moore,.602,.115,.150,.071,.265,.398,.192,1.000,.000,.244
34,Earl Barron,1.000,.250,.500,.000,.250,.000,.500,,.000,
60,Earl Boykins,.750,.028,.083,.167,.472,.250,.300,1.000,.000,.111
98,Earl Clark,1.000,.345,.129,.151,.374,.000,.765,,.094,
537,Earl Watson,.675,.200,.275,.088,.113,.325,.295,.700,.000,.173
119,Ed Davis,.997,.391,.313,.200,.093,.003,.715,,.131,.000
113,Eddy Curry,1.000,.769,.192,.038,.000,.000,.667,,.192,
387,Eduardo Nájera,.547,.359,.063,.047,.078,.453,.750,1.000,.000,.069
508,Edwin Ubiles,.722,.167,.111,.222,.222,.278,.500,.000,.056,.200
509,Ekpe Udoh,.993,.312,.332,.186,.163,.007,.591,,.081,.000
549,Elliot Williams,.635,.432,.027,.054,.122,.365,.517,.750,.176,.296
63,Elton Brand,.998,.165,.255,.435,.143,.002,.763,,.038,1.000
397,Emeka Okafor,1.000,.224,.430,.313,.033,.000,.684,,.056,
183,Enes Freedom,.996,.521,.322,.081,.072,.004,.453,,.106,.000
53,Eric Bledsoe,.762,.413,.127,.063,.159,.238,.302,1.000,.063,.533
122,Eric Dawson,1.000,.417,.000,.167,.417,.000,.714,,.000,
205,Eric Gordon,.714,.307,.186,.064,.157,.286,.321,.400,.029,.025
355,Eric Maynor,.564,.026,.231,.128,.179,.436,.125,.833,.000,.059
116,Erick Dampier,1.000,.750,.250,.000,.000,.000,.000,,.000,
271,Ersan İlyasova,.812,.404,.136,.075,.198,.188,.712,.980,.013,.134
506,Evan Turner,.917,.208,.173,.283,.253,.083,.452,1.000,.029,.490
150,Francisco Elson,1.000,.000,.000,1.000,.000,.000,1.000,,.000,
188,Francisco García,.428,.118,.039,.066,.205,.572,.729,.947,.004,.504
175,Gary Forbes,.694,.229,.125,.074,.266,.306,.361,.897,.007,.373
389,Gary Neal,.593,.084,.208,.152,.148,.407,.333,.542,.000,.162
246,George Hill,.613,.205,.139,.082,.187,.387,.342,.648,.026,.265
211,Gerald Green,.656,.166,.103,.141,.247,.344,.568,.953,.078,.218
236,Gerald Henderson,.935,.254,.122,.133,.426,.065,.595,.636,.050,.234
528,Gerald Wallace,.763,.494,.108,.028,.133,.237,.568,.935,.027,.433
18,Gilbert Arenas,.391,.078,.031,.109,.172,.609,.308,.923,.000,.026
120,Glen Davis,.974,.318,.223,.159,.273,.026,.650,1.000,.032,.000
138,Goran Dragić,.663,.305,.133,.105,.120,.337,.177,.618,.022,.178
232,Gordon Hayward,.729,.295,.113,.063,.258,.271,.660,1.000,.073,.258
247,Grant Hill,.882,.197,.144,.206,.335,.118,.663,1.000,.002,.830
374,Greg Monroe,.999,.588,.268,.072,.072,.001,.469,,.049,.000
462,Greg Smith,1.000,.636,.364,.000,.000,.000,.286,,.273,
477,Greg Stiemsma,1.000,.455,.107,.116,.322,.000,.894,,.099,
517,Greivis Vásquez,.742,.176,.270,.111,.185,.258,.264,.767,.002,.156
23,Gustavo Ayón,.996,.575,.215,.130,.077,.004,.800,,.050,.000
534,Hakim Warrick,.944,.311,.256,.111,.267,.056,.534,1.000,.128,.300
386,Hamady N'Diaye,1.000,1.000,.000,.000,.000,.000,,,.000,
216,Hamed Haddadi,.979,.604,.229,.104,.042,.021,.538,,.063,.000
485,Hasheem Thabeet,1.000,.810,.095,.048,.048,.000,.636,,.286,
543,Hassan Whiteside,1.000,.444,.370,.111,.074,.000,.750,,.222,
505,Hedo Türkoğlu,.488,.183,.046,.079,.181,.512,.254,.571,.006,.167
524,Henry Walker,.339,.129,.123,.018,.070,.661,.469,1.000,.023,.230
347,Ian Mahinmi,.996,.592,.218,.071,.113,.004,.708,,.210,.000
133,Ike Diogu,1.000,.500,.500,.000,.000,.000,,,.000,
451,Iman Shumpert,.706,.281,.114,.069,.242,.294,.307,.813,.058,.293
488,Isaiah Thomas,.616,.224,.173,.091,.128,.384,.272,.687,.004,.279
463,Ish Smith,.889,.247,.370,.123,.148,.111,.250,1.000,.000,.111
301,Ivan Johnson,.978,.491,.182,.062,.244,.022,.748,1.000,.131,.000
31,J.J. Barea,.658,.289,.196,.084,.089,.342,.114,.547,.000,.140
239,J.J. Hickson,.995,.429,.235,.145,.189,.005,.601,,.135,.000
466,J.R. Smith,.523,.146,.084,.069,.225,.477,.306,.836,.044,.228
428,JJ Redick,.541,.120,.079,.068,.274,.459,.544,.857,.000,.190
302,JaJuan Johnson,1.000,.289,.124,.281,.306,.000,.722,,.140,
359,JaVale McGee,1.000,.585,.299,.089,.027,.000,.638,,.286,
346,Jamaal Magloire,1.000,.733,.222,.044,.000,.000,.882,,.156,
500,Jamaal Tinsley,.738,.092,.284,.142,.220,.262,.234,.800,.000,.108
109,Jamal Crawford,.647,.141,.128,.099,.280,.353,.236,.825,.007,.300
375,Jamario Moon,.583,.125,.000,.042,.417,.417,.200,1.000,.000,.500
390,Jameer Nelson,.619,.276,.109,.051,.183,.381,.186,.667,.000,.121
14,James Anderson,.609,.322,.121,.040,.126,.391,.681,1.000,.057,.471
221,James Harden,.536,.328,.111,.024,.073,.464,.282,.860,.062,.113
303,James Johnson,.884,.396,.166,.073,.249,.116,.505,.895,.091,.417
309,James Jones,.240,.000,.007,.047,.187,.760,.727,1.000,.000,.421
455,James Singleton,.880,.400,.067,.107,.307,.120,.769,1.000,.187,.000
518,Jan Veselý,.995,.665,.197,.037,.096,.005,.701,,.289,.000
404,Jannero Pargo,.455,.059,.032,.067,.296,.545,.423,.887,.000,.225
139,Jared Dudley,.675,.243,.084,.110,.238,.325,.681,.988,.008,.344
287,Jared Jeffries,.889,.556,.139,.028,.167,.111,.625,1.000,.049,.875
274,Jarrett Jack,.808,.125,.238,.161,.283,.192,.185,.769,.002,.161
100,Jason Collins,1.000,.500,.050,.100,.350,.000,.938,,.100,
318,Jason Kapono,.509,.036,.000,.091,.382,.491,.692,1.000,.000,.556
320,Jason Kidd,.183,.029,.037,.026,.092,.817,.250,.772,.000,.108
354,Jason Maxiell,.995,.358,.162,.198,.277,.005,.689,,.157,.000
430,Jason Richardson,.535,.237,.094,.087,.117,.465,.589,.912,.050,.303
467,Jason Smith,.974,.227,.106,.155,.486,.026,.806,1.000,.078,.556
484,Jason Terry,.560,.104,.095,.152,.210,.440,.324,.783,.002,.225
494,Jason Thompson,.995,.463,.372,.047,.113,.005,.603,,.140,.000
0,Jeff Adrien,1.000,.313,.313,.125,.250,.000,.429,,.125,
24,Jeff Ayres,1.000,.417,.250,.167,.167,.000,.800,,.250,
174,Jeff Foote,1.000,.500,.500,.000,.000,.000,.500,,.000,
180,Jeff Foster,.944,.611,.111,.056,.167,.056,.375,1.000,.000,.000
482,Jeff Teague,.778,.400,.222,.074,.082,.222,.223,.765,.055,.060
153,Jeremy Evans,.976,.714,.143,.048,.071,.024,.630,,.643,.000
335,Jeremy Lin,.804,.321,.253,.081,.149,.196,.184,.583,.008,.173
405,Jeremy Pargo,.747,.240,.193,.067,.247,.253,.050,.800,.027,.158
507,Jeremy Tyler,.995,.416,.301,.172,.105,.005,.568,,.105,.000
395,Jermaine O'Neal,1.000,.417,.200,.317,.067,.000,.827,,.175,
144,Jerome Dyson,.833,.438,.208,.063,.125,.167,.222,1.000,.042,.375
314,Jerome Jordan,1.000,.667,.121,.030,.182,.000,.765,,.333,
468,Jerry Smith,.571,.143,.143,.143,.143,.429,.000,.000,.000,.167
474,Jerry Stackhouse,.620,.180,.060,.130,.250,.380,.708,.923,.040,.711
39,Jerryd Bayless,.623,.167,.076,.018,.362,.377,.260,.773,.004,.144
182,Jimmer Fredette,.516,.099,.175,.092,.150,.484,.372,.590,.000,.102
76,Jimmy Butler,.861,.354,.203,.089,.215,.139,.633,1.000,.063,.273
391,Joakim Noah,.998,.633,.178,.065,.122,.002,.639,,.141,.000
365,Jodie Meeks,.430,.167,.049,.073,.141,.570,.777,.979,.011,.203
304,Joe Johnson,.654,.120,.183,.102,.249,.346,.349,.880,.004,.363
17,Joel Anthony,1.000,.599,.336,.066,.000,.000,.694,,.191,
422,Joel Przybilla,1.000,.729,.229,.000,.042,.000,.591,,.146,
414,Johan Petro,.996,.246,.188,.188,.373,.004,.815,1.000,.058,.000
342,John Lucas III,.609,.103,.106,.120,.279,.391,.193,.600,.000,.150
439,John Salmons,.675,.130,.110,.157,.278,.325,.370,.879,.012,.438
526,John Wall,.953,.413,.152,.106,.282,.047,.213,1.000,.055,.357
67,Jon Brockman,.978,.600,.089,.089,.200,.022,.467,,.022,.000
332,Jon Leuer,.953,.304,.099,.309,.241,.047,.691,.667,.089,.222
291,Jonas Jerebko,.766,.389,.161,.044,.172,.234,.744,.969,.049,.179
171,Jonny Flynn,.740,.191,.267,.130,.153,.260,.278,.600,.000,.235
110,Jordan Crawford,.687,.196,.117,.118,.256,.313,.300,.684,.017,.205
161,Jordan Farmar,.603,.248,.089,.057,.210,.397,.370,.836,.013,.168
217,Jordan Hamilton,.577,.198,.216,.063,.099,.423,.548,.941,.045,.255
248,Jordan Hill,.982,.364,.309,.139,.170,.018,.622,,.048,.000
550,Jordan Williams,1.000,.684,.112,.118,.086,.000,.714,,.066,
97,Josh Childress,.758,.586,.121,.030,.020,.242,.636,1.000,.131,.625
121,Josh Davis,.519,.370,.000,.037,.111,.481,.500,1.000,.074,.077
223,Josh Harrellson,.604,.336,.107,.034,.128,.396,.628,1.000,.040,.373
261,Josh Howard,.898,.155,.252,.163,.327,.102,.563,1.000,.017,.189
364,Josh McRoberts,.941,.602,.186,.042,.110,.059,.774,1.000,.212,.143
446,Josh Selby,.792,.319,.222,.069,.181,.208,.130,1.000,.028,.133
469,Josh Smith,.901,.304,.184,.058,.354,.099,.622,.964,.078,.367
81,José Calderón,.667,.107,.034,.086,.440,.333,.239,.797,.000,.038
253,Jrue Holiday,.795,.247,.171,.159,.217,.205,.281,.754,.028,.246
478,Julyan Stone,.645,.258,.226,.097,.065,.355,.364,1.000,.032,.273
126,Justin Dentmon,.500,.179,.036,.036,.250,.500,.250,1.000,.000,.214
222,Justin Harper,.581,.290,.065,.032,.194,.419,.286,.500,.000,.154
263,Juwan Howard,1.000,.309,.345,.145,.200,.000,.471,,.000,
330,Kawhi Leonard,.730,.369,.176,.092,.094,.270,.532,.976,.082,.450
45,Keith Benson,1.000,1.000,.000,.000,.000,.000,,,.000,
54,Keith Bogans,.429,.286,.095,.000,.048,.571,.600,1.000,.000,.500
25,Kelenna Azubuike,.625,.250,.125,.000,.250,.375,.500,1.000,.125,.333
525,Kemba Walker,.705,.216,.091,.113,.284,.295,.255,.609,.000,.058
413,Kendrick Perkins,1.000,.515,.332,.076,.076,.000,.633,,.141,
160,Kenneth Faried,1.000,.660,.259,.061,.019,.000,.657,,.298,
350,Kenyon Martin,.941,.286,.173,.136,.345,.059,.755,.333,.150,.308
143,Kevin Durant,.735,.213,.157,.184,.182,.265,.396,.805,.082,.047
190,Kevin Garnett,.988,.192,.175,.201,.421,.012,.765,.667,.048,.000
340,Kevin Love,.734,.335,.159,.082,.158,.266,.482,.924,.040,.092
351,Kevin Martin,.581,.110,.136,.145,.190,.419,.368,.808,.017,.196
447,Kevin Séraphin,.997,.348,.437,.170,.042,.003,.616,,.128,.000
135,Keyon Dooling,.503,.141,.067,.061,.233,.497,.359,.926,.006,.370
251,Kirk Hinrich,.539,.159,.081,.054,.244,.461,.413,.936,.000,.375
496,Klay Thompson,.627,.153,.084,.074,.316,.373,.623,.928,.018,.213
72,Kobe Bryant,.785,.132,.164,.197,.293,.215,.409,.644,.023,.108
324,Kosta Koufos,1.000,.729,.250,.016,.005,.000,.609,,.125,
268,Kris Humphries,1.000,.453,.173,.200,.174,.000,.684,,.158,
489,Kurt Thomas,1.000,.115,.089,.159,.637,.000,.877,,.000,
70,Kwame Brown,1.000,.725,.225,.050,.000,.000,.762,,.125,
323,Kyle Korver,.342,.036,.005,.073,.228,.658,.933,.932,.000,.310
341,Kyle Lowry,.589,.251,.140,.064,.133,.411,.267,.557,.000,.095
272,Kyrie Irving,.755,.364,.123,.092,.175,.245,.253,.534,.005,.148
166,Kyrylo Fesenko,1.000,.600,.400,.000,.000,.000,.000,,.000,
5,LaMarcus Aldridge,.988,.281,.182,.205,.320,.012,.536,.500,.062,.364
396,Lamar Odom,.682,.266,.178,.089,.149,.318,.579,.821,.017,.234
475,Lance Stephenson,.760,.320,.152,.080,.208,.240,.209,.750,.016,.233
490,Lance Thomas,.992,.587,.222,.119,.063,.008,.754,,.087,.000
167,Landry Fields,.764,.442,.154,.090,.078,.236,.556,.968,.097,.380
267,Larry Hughes,.682,.136,.045,.136,.364,.318,.750,1.000,.000,.429
401,Larry Owens,.545,.182,.000,.091,.273,.455,1.000,1.000,.000,.400
441,Larry Sanders,.989,.603,.158,.076,.152,.011,.726,,.158,.000
6,Lavoy Allen,1.000,.222,.210,.240,.329,.000,.848,,.048,
234,Lazar Hayward,.632,.184,.132,.105,.211,.368,.667,1.000,.053,.357
280,LeBron James,.873,.329,.136,.135,.272,.127,.360,.519,.092,.121
28,Leandro Barbosa,.733,.273,.155,.082,.223,.267,.529,.877,.000,.335
264,Lester Hudson,.605,.222,.148,.080,.154,.395,.522,.813,.006,.156
321,Linas Kleiza,.563,.166,.149,.068,.180,.437,.660,.919,.020,.307
11,Lou Amundson,1.000,.570,.256,.150,.024,.000,.629,,.130,
551,Lou Williams,.707,.146,.193,.141,.228,.293,.332,.602,.012,.135
357,Luc Mbah a Moute,.985,.621,.119,.080,.165,.015,.705,1.000,.046,.500
443,Luis Scola,.997,.229,.346,.125,.297,.003,.622,,.000,.000
26,Luke Babbitt,.422,.092,.162,.064,.104,.578,.214,.953,.006,.170
220,Luke Harangody,.677,.231,.077,.077,.292,.323,.667,1.000,.000,.286
432,Luke Ridnour,.724,.147,.118,.120,.338,.276,.269,.633,.000,.342
531,Luke Walton,.692,.062,.046,.123,.462,.308,.706,1.000,.000,.550
125,Luol Deng,.715,.232,.162,.053,.269,.285,.530,.987,.019,.330
329,Malcolm Lee,.831,.508,.136,.034,.153,.169,.429,1.000,.051,.500
491,Malcolm Thomas,1.000,.333,.667,.000,.000,.000,,,.000,
226,Manny Harris,.760,.320,.140,.100,.200,.240,.333,.750,.013,.194
198,Manu Ginóbili,.558,.284,.112,.060,.102,.442,.316,.827,.021,.167
68,MarShon Brooks,.766,.222,.173,.156,.214,.234,.286,.660,.020,.180
191,Marc Gasol,.984,.212,.357,.266,.149,.016,.683,1.000,.039,.083
206,Marcin Gortat,.997,.428,.352,.161,.056,.003,.796,,.066,.000
42,Marco Belinelli,.586,.147,.073,.073,.293,.414,.760,.850,.012,.296
82,Marcus Camby,.983,.481,.160,.108,.233,.017,.611,1.000,.028,.200
379,Marcus Morris,.685,.185,.074,.204,.222,.315,.500,.500,.019,.471
499,Marcus Thornton,.614,.255,.202,.050,.107,.386,.506,.832,.005,.213
94,Mario Chalmers,.478,.187,.118,.074,.098,.522,.262,.891,.002,.285
380,Markieff Morris,.716,.250,.158,.133,.174,.284,.573,.953,.060,.081
117,Marquis Daniels,.930,.434,.280,.098,.119,.070,.654,,.042,.300
471,Marreese Speights,.994,.336,.244,.143,.270,.006,.643,,.066,.333
538,Martell Webster,.599,.287,.088,.066,.158,.401,.436,.946,.059,.349
552,Marvin Williams,.683,.323,.085,.028,.247,.317,.621,.983,.062,.530
33,Matt Barnes,.643,.382,.160,.034,.067,.357,.744,.978,.062,.471
56,Matt Bonner,.286,.037,.120,.046,.083,.714,.653,.990,.006,.204
90,Matt Carroll,.726,.191,.076,.025,.433,.274,.727,1.000,.000,.372
154,Maurice Evans,.598,.170,.080,.143,.205,.402,.536,.882,.045,.667
398,Mehmet Okur,.482,.058,.122,.158,.144,.518,.586,.957,.000,.306
563,Metta World Peace,.594,.295,.114,.073,.112,.406,.535,.839,.039,.328
40,Michael Beasley,.797,.199,.193,.199,.205,.203,.421,.763,.020,.337
427,Michael Redd,.633,.144,.150,.106,.233,.367,.490,.976,.003,.417
416,Mickaël Piétrus,.326,.152,.011,.019,.144,.674,.535,.951,.033,.440
