,PLAYER,TEAM,GP,W,L,MIN,PTS,TOUCHES,FRONT CT TOUCHES,TIME OF POSS,AVG SEC PER TOUCH,AVG DRIB PER TOUCH,PTS PER TOUCH,ELBOW TOUCHES,POST UPS,PAINT TOUCHES,PTS PER ELBOW TOUCH,PTS PER POST TOUCH,PTS PER PAINT TOUCH,DRIVES,FGM,FGA,FG%,FTM,FTA,FT%,PTS%,PASS,PASS%,AST,AST%,TO,TOV%,PF,PF%,Drive PTS,Drive FG%,C&S PTS,C&S FG%,Pull Up PTS,Pull Up FG%,Paint Touch PTS,Paint Touch FG%,Post Touch PTS,Post Touch FG%,Elbow Touch PTS,Elbow Touch FG%,eFG%,OREB,Contested OREB,Contested OREB%,OREB Chances,OREB Chance%,Deferred OREB Chances,Adjusted OREB Chance%,AVG OREB Distance,DREB,Contested DREB,Contested DREB%,DREB Chances,DREB Chance%,Deferred DREB Chances,Adjusted DREB Chance%,AVG DREB Distance,STL,BLK,DFGM,DFGA,DFG%
10,Andre Roberson,OKC,79,46,33,30.1,6.6,33.1,20.4,0.8,1.46,0.48,0.199,1.0,0.1,3.2,0.487,0.0,0.759,1.2,0.2,0.5,47.5,0.1,0.2,50.0,45.9,0.4,33.7,0.1,10.2,0.1,6.1,0.1,7.1,0.6,47.5,1.7,25.0,0.0,12.5,2.4,64.7,0.0,0.0,0.5,72.0,51.3,1.3,0.7,58.2,4.0,31.6,0.1,32.3,7.2,3.9,0.9,24.3,7.2,54.0,0.5,58.3,6.0,1.2,1.0,2.2,3.6,61.1
11,Andrew Nicholson,BKN,38,20,18,9.0,2.6,13.5,7.6,0.4,1.65,0.42,0.195,0.5,1.1,1.2,0.444,0.35,0.809,0.3,0.1,0.2,57.1,0.0,0.0,0.0,69.2,0.1,30.8,0.0,0.0,0.0,7.7,0.0,0.0,0.2,57.1,0.7,28.6,0.2,30.0,1.0,54.8,0.4,28.0,0.2,50.0,41.0,0.6,0.4,60.0,1.2,50.0,0.0,50.0,4.6,1.8,0.6,35.6,3.4,52.9,0.3,57.7,4.8,0.4,0.2,0.9,1.4,60.0
12,Andrew Wiggins,MIN,82,31,51,37.2,23.6,51.3,40.5,2.9,3.35,2.19,0.459,1.5,4.1,3.2,0.532,0.647,1.034,9.6,2.0,4.4,46.0,1.7,2.3,74.7,62.8,2.4,25.0,0.6,6.3,0.7,6.9,1.2,12.4,6.0,46.0,3.2,41.2,6.4,36.0,3.4,65.3,2.6,41.3,0.8,46.6,48.4,1.3,0.9,66.7,4.3,30.2,0.1,30.9,6.8,2.9,0.9,32.7,5.5,51.7,0.4,56.2,7.4,1.0,0.4,2.6,3.6,73.4
13,Anthony Bennett,BKN,22,3,19,11.0,4.9,19.5,10.6,0.4,1.35,0.43,0.25,0.4,0.5,2.2,0.25,0.8,1.0,0.7,0.1,0.3,42.9,0.2,0.3,66.7,62.5,0.2,25.0,0.0,6.3,0.0,6.3,0.1,18.8,0.5,42.9,1.5,25.6,0.1,25.0,2.2,63.0,0.4,33.3,0.1,25.0,50.0,1.1,0.8,71.4,2.2,51.2,0.0,51.2,6.1,2.5,0.7,27.7,3.8,64.4,0.2,67.1,4.4,0.2,0.1,0.9,1.2,74.1
14,Anthony Brown,ORL,11,3,8,14.5,3.9,17.5,12.1,0.7,2.23,1.41,0.223,0.4,0.0,0.6,1.0,0.0,0.571,1.3,0.2,0.5,40.0,0.0,0.0,0.0,28.6,0.5,42.9,0.1,7.1,0.2,14.3,0.0,0.0,0.4,40.0,1.1,18.2,1.7,50.0,0.4,66.7,0.0,0.0,0.4,100.0,43.0,0.8,0.2,25.0,1.3,61.5,0.1,66.7,14.3,2.5,0.3,12.0,3.4,73.5,0.3,80.6,8.3,0.5,0.1,0.8,1.2,69.2
15,Anthony Davis,NOP,75,31,44,36.1,28.0,73.9,45.8,2.3,1.88,0.83,0.379,6.0,6.5,6.8,0.715,0.672,1.057,5.1,1.5,3.2,47.9,1.2,1.5,82.1,85.0,0.7,13.7,0.2,3.4,0.3,5.4,0.8,15.0,4.4,47.9,4.9,39.8,3.8,41.3,7.2,69.4,4.4,46.3,4.3,57.2,51.8,2.3,1.6,71.5,4.8,47.5,0.1,48.9,6.2,9.5,3.3,35.0,14.0,67.6,0.8,71.8,4.8,1.3,2.2,2.7,4.8,56.6
16,Anthony Tolliver,SAC,65,26,39,22.7,7.1,33.9,21.5,0.9,1.58,0.32,0.209,2.4,0.8,1.8,0.097,0.255,0.7,1.3,0.2,0.4,55.6,0.2,0.3,77.8,53.7,0.4,32.9,0.1,11.0,0.1,7.3,0.1,11.0,0.7,55.6,4.4,38.8,0.2,33.3,1.3,61.5,0.2,50.0,0.2,46.7,57.0,0.8,0.3,39.2,2.2,38.6,0.1,39.8,8.2,3.0,0.8,26.9,5.5,55.4,0.5,61.0,6.3,0.5,0.3,1.8,2.8,65.2
17,Arinze Onuaku,ORL,8,3,5,3.5,0.5,6.4,4.1,0.2,2.12,0.41,0.078,0.6,1.3,0.6,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,50.0,0.3,50.0,50.0,0.5,0.5,100.0,0.8,66.7,0.0,66.7,2.3,1.0,0.8,75.0,2.0,50.0,0.0,50.0,2.2,0.0,0.1,0.5,0.6,80.0
18,Aron Baynes,DET,75,34,41,15.5,4.9,14.3,10.6,0.4,1.54,0.39,0.341,1.9,1.0,4.3,0.357,0.481,0.812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,42.4,0.1,40.0,3.5,54.6,0.5,38.9,0.7,56.1,51.3,1.6,1.2,73.0,4.2,38.0,0.1,38.7,5.1,3.2,1.2,36.9,5.6,56.3,0.8,65.1,4.4,0.2,0.5,1.3,2.4,52.2
19,Axel Toupane,NOP,4,2,2,11.9,2.8,11.5,5.0,0.4,1.93,1.07,0.239,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,60.0,0.5,33.3,0.0,0.0,0.0,0.0,0.0,0.0,61.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,50.0,0.0,50.0,14.6,0.3,0.3,0.3,0.8,33.3
20,Ben Bentil,DAL,3,2,1,3.3,0.0,4.0,2.7,0.1,1.56,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,50.0,2.0,100.0,0.0,100.0,6.9,0.0,0.0,0.0,0.3,0.0
21,Bismack Biyombo,ORL,81,29,52,22.1,6.0,37.7,18.8,1.0,1.62,0.3,0.158,3.4,1.1,5.6,0.433,0.402,0.689,0.1,0.0,0.1,40.0,0.0,0.0,50.0,41.7,0.0,25.0,0.0,16.7,0.0,0.0,0.0,8.3,0.1,40.0,0.2,28.1,0.0,7.7,3.9,56.6,0.4,46.7,1.5,59.0,52.8,2.0,1.3,63.7,4.5,43.4,0.1,44.1,6.2,5.1,1.6,31.2,8.6,59.7,0.7,65.1,4.4,0.3,1.1,2.6,4.4,58.8
22,Blake Griffin,LAC,61,40,21,34.0,21.6,79.9,50.2,3.3,2.45,1.41,0.27,5.9,7.2,5.1,0.382,0.483,0.856,3.9,0.9,1.8,47.7,0.9,1.2,72.2,69.4,0.7,17.4,0.3,7.2,0.3,8.5,0.6,15.7,2.7,47.7,4.5,40.3,2.2,40.9,4.4,64.2,3.5,44.8,2.2,49.1,51.3,1.8,1.0,53.6,4.6,39.6,0.1,40.6,7.0,6.3,1.8,29.1,9.8,64.7,0.6,69.1,5.3,0.9,0.4,2.0,3.0,65.6
23,Bobby Portis,CHI,64,30,34,15.6,6.8,31.3,17.0,0.8,1.48,0.49,0.219,0.7,1.0,2.3,0.574,0.582,0.973,0.9,0.3,0.6,43.9,0.0,0.1,75.0,66.1,0.2,25.4,0.0,0.0,0.0,1.7,0.0,3.4,0.6,43.9,2.3,38.0,0.8,36.2,2.2,69.7,0.6,50.0,0.4,56.5,53.1,1.3,0.7,58.7,2.7,46.9,0.1,47.8,6.8,3.7,1.1,28.5,5.8,63.7,0.5,69.1,5.2,0.3,0.2,1.3,2.0,66.7
24,Boris Diaw,UTA,73,45,28,17.6,4.6,34.5,24.5,1.2,2.16,0.84,0.134,1.6,3.8,1.4,0.162,0.19,0.612,2.6,0.7,1.2,60.7,0.1,0.1,66.7,57.8,1.0,37.4,0.1,4.8,0.2,9.6,0.0,1.6,1.5,60.7,1.0,27.2,0.6,32.8,0.9,60.9,0.7,51.1,0.3,43.8,47.7,0.7,0.4,60.9,1.7,41.4,0.1,43.4,6.9,1.7,0.4,22.3,3.9,43.8,0.4,49.1,5.9,0.2,0.1,1.3,2.0,64.9
25,Brandan Wright,MEM,28,14,14,16.0,6.8,21.0,12.6,0.6,1.7,0.55,0.322,3.2,0.6,4.4,0.4,0.333,1.041,0.4,0.1,0.3,44.4,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,44.4,0.2,60.0,0.1,14.3,4.6,72.5,0.2,22.2,1.3,53.1,61.5,1.2,0.6,51.6,2.7,44.3,0.1,46.3,6.1,1.8,0.8,44.7,3.3,54.0,0.1,56.0,5.1,0.4,0.7,1.2,2.2,55.7
26,Brandon Bass,LAC,52,29,23,11.1,5.6,17.4,10.8,0.6,1.9,0.66,0.322,1.5,1.7,2.7,0.709,0.709,0.894,0.4,0.1,0.1,57.1,0.2,0.2,100.0,69.6,0.1,21.7,0.1,13.0,0.1,13.0,0.1,17.4,0.3,57.1,0.9,44.0,0.3,41.2,2.4,60.6,1.2,58.7,1.1,60.0,57.8,1.0,0.7,72.1,2.2,44.8,0.0,44.8,6.0,2.0,0.6,31.4,3.1,62.3,0.1,64.7,5.2,0.3,0.2,0.9,1.3,70.8
27,Brandon Ingram,LAL,79,26,53,28.9,9.4,44.9,24.5,2.6,3.52,2.72,0.209,0.8,1.2,1.6,0.576,0.624,0.79,4.8,0.9,2.2,39.8,0.6,1.1,56.5,51.7,1.1,23.6,0.3,6.6,0.4,8.8,0.5,11.1,2.5,39.8,2.3,33.0,1.8,33.2,1.2,61.4,0.7,44.6,0.5,54.8,44.2,0.8,0.3,41.7,2.6,29.7,0.1,31.3,9.1,3.3,0.6,18.8,5.5,60.4,0.4,64.6,6.5,0.6,0.5,1.5,2.1,68.9
28,Brandon Rush,MIN,47,15,32,21.9,4.2,19.4,15.0,0.6,1.75,0.66,0.216,0.3,0.0,0.6,0.286,1.0,0.536,1.1,0.1,0.3,31.3,0.1,0.2,70.0,32.7,0.4,34.6,0.1,11.5,0.1,13.5,0.1,9.6,0.4,31.3,2.9,39.8,0.3,26.7,0.3,46.7,0.0,0.0,0.1,40.0,49.2,0.4,0.2,37.5,1.3,30.8,0.1,33.3,13.0,2.1,0.4,16.9,4.2,50.6,0.3,54.6,7.6,0.5,0.5,1.1,1.6,66.2
29,Brice Johnson,LAC,3,1,2,3.1,1.3,7.7,4.3,0.2,1.87,0.96,0.174,0.0,1.0,1.0,0.0,0.0,0.667,0.7,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,50.0,0.0,0.0,0.0,0.0,28.6,0.5,0.5,100.0,1.0,50.0,0.0,50.0,3.4,1.0,0.5,50.0,2.0,50.0,0.0,50.0,2.4,0.7,0.3,1.0,1.7,60.0
30,Bruno Caboclo,TOR,8,7,1,4.8,1.8,6.8,4.5,0.2,1.91,0.93,0.259,0.0,0.0,0.6,0.0,0.0,0.4,0.5,0.1,0.3,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.3,50.0,0.0,0.0,0.3,50.0,0.8,40.0,0.5,50.0,0.3,25.0,0.0,0.0,0.0,0.0,43.8,1.0,0.8,75.0,1.3,80.0,0.0,80.0,3.1,1.3,0.5,40.0,1.5,83.3,0.3,100.0,3.7,0.3,0.1,0.0,0.1,0.0
31,CJ Miles,IND,75,39,36,23.4,10.6,26.9,18.1,0.7,1.59,0.71,0.394,0.5,0.1,0.7,0.475,0.7,1.041,1.6,0.4,0.8,44.4,0.3,0.3,95.0,66.7,0.4,24.2,0.1,7.5,0.1,5.0,0.1,8.3,1.1,44.4,6.6,40.8,1.0,36.6,0.7,82.1,0.1,50.0,0.3,50.0,56.1,0.4,0.2,42.9,1.3,30.4,0.1,31.8,13.0,2.8,0.6,20.8,4.3,64.0,0.3,68.2,8.2,0.6,0.3,0.7,1.0,70.5
32,Caris LeVert,BKN,56,15,41,21.8,8.3,30.8,20.2,1.5,2.85,2.35,0.269,0.4,0.1,0.7,0.667,0.667,0.658,5.0,1.0,1.8,55.6,0.5,0.7,73.2,50.4,1.8,35.5,0.6,12.8,0.3,5.7,0.4,7.8,2.5,55.6,2.1,32.0,2.0,40.5,0.4,55.6,0.1,0.0,0.3,77.8,53.2,0.4,0.2,39.1,1.6,26.1,0.1,27.4,13.7,3.0,0.4,14.0,4.6,65.1,0.3,69.5,7.1,0.9,0.1,0.9,1.4,67.5
33,Carmelo Anthony,NYK,74,29,45,34.3,22.4,59.9,43.7,3.1,3.06,1.84,0.374,3.3,6.3,2.1,0.612,0.67,0.872,2.3,0.6,1.4,45.0,0.4,0.5,76.3,75.1,0.3,13.6,0.1,5.3,0.2,8.3,0.3,11.8,1.7,45.0,7.4,44.7,7.7,40.2,1.8,56.7,4.2,44.0,2.0,56.2,48.8,0.8,0.6,66.1,3.3,25.3,0.0,25.6,7.5,5.1,1.1,21.5,8.3,61.1,0.5,64.9,6.3,0.8,0.5,1.7,2.6,64.2
34,Chandler Parsons,MEM,34,18,16,19.8,6.2,29.2,21.8,1.3,2.64,1.64,0.211,0.7,0.7,0.8,0.333,0.739,0.692,3.1,0.6,1.4,39.6,0.2,0.2,100.0,42.3,1.0,32.7,0.4,11.5,0.2,5.8,0.1,2.9,1.3,39.6,2.0,26.9,0.9,24.1,0.5,56.3,0.5,44.4,0.2,40.0,39.4,0.2,0.1,50.0,1.1,18.2,0.0,18.8,7.4,2.5,0.5,17.9,3.8,65.5,0.2,69.6,7.7,0.6,0.1,0.8,1.1,73.0
35,Channing Frye,CLE,74,44,30,18.9,9.1,32.5,16.7,0.8,1.39,0.26,0.281,1.0,0.9,1.6,0.521,0.516,0.847,0.7,0.2,0.4,44.4,0.1,0.2,83.3,69.4,0.2,24.5,0.0,2.0,0.0,6.1,0.1,12.2,0.5,44.4,6.0,42.5,0.6,47.8,1.4,63.2,0.4,42.4,0.5,70.8,58.9,0.5,0.3,56.8,1.5,36.3,0.0,37.4,9.5,3.6,1.3,35.2,6.4,56.9,0.5,62.0,5.1,0.4,0.5,2.1,3.5,60.8
36,Cheick Diallo,NOP,17,9,8,11.7,5.1,17.4,7.8,0.4,1.52,0.34,0.295,1.2,1.2,2.3,0.8,0.7,0.949,0.4,0.1,0.3,40.0,0.2,0.2,75.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,28.6,0.4,40.0,1.5,38.2,0.4,33.3,2.2,68.0,0.8,38.5,0.9,54.5,47.4,1.8,1.1,60.9,3.4,52.3,0.0,52.3,6.3,3.8,0.8,22.0,5.4,71.4,0.3,75.8,5.0,0.2,0.4,1.6,1.9,81.8
37,Chinanu Onuaku,HOU,5,2,3,10.3,2.8,13.0,6.2,0.3,1.48,0.6,0.215,0.4,0.4,2.2,1.0,0.0,1.091,0.4,0.0,0.0,0.0,0.4,0.4,100.0,100.0,0.0,0.0,0.0,0.0,0.2,50.0,0.2,50.0,0.4,0.0,0.0,0.0,0.0,0.0,2.4,71.4,0.0,0.0,0.4,50.0,71.4,0.7,0.0,0.0,3.0,22.2,0.0,22.2,5.5,2.7,1.3,50.0,3.7,72.7,0.0,72.7,5.7,0.6,0.2,1.6,1.8,88.9
38,Chris Andersen,CLE,12,8,4,9.5,2.3,13.1,6.4,0.4,1.61,0.35,0.178,0.7,0.1,1.5,0.75,0.0,0.667,0.3,0.1,0.2,50.0,0.2,0.2,100.0,100.0,0.0,0.0,0.1,25.0,0.0,0.0,0.1,25.0,0.3,50.0,0.0,0.0,0.2,50.0,1.0,44.4,0.0,0.0,0.5,50.0,40.9,0.9,0.8,88.9,2.6,34.6,0.0,34.6,7.0,2.2,0.6,27.3,5.0,44.0,0.5,48.9,4.3,0.4,0.6,1.4,2.5,56.7
39,Chris McCullough,WAS,16,1,15,5.0,2.3,9.3,5.0,0.2,1.41,0.44,0.242,0.5,0.1,1.2,1.375,0.0,0.632,0.4,0.1,0.1,100.0,0.3,0.4,66.7,100.0,0.1,16.7,0.0,0.0,0.1,16.7,0.2,50.0,0.4,100.0,0.7,45.5,0.1,25.0,0.8,60.0,0.0,0.0,0.7,83.3,51.6,0.9,0.4,44.4,1.4,64.3,0.0,64.3,7.5,1.0,0.1,10.0,1.8,55.6,0.2,62.5,4.0,0.1,0.1,0.5,0.8,66.7
40,Christian Wood,CHA,13,5,8,8.2,2.7,9.7,5.5,0.2,1.52,0.47,0.278,0.5,0.2,1.5,0.429,0.333,1.2,0.5,0.1,0.2,33.3,0.0,0.2,0.0,28.6,0.2,28.6,0.0,0.0,0.1,14.3,0.1,14.3,0.2,33.3,0.0,0.0,0.0,0.0,1.8,75.0,0.1,0.0,0.2,100.0,52.2,1.8,1.4,78.6,2.9,60.9,0.0,60.9,4.0,1.9,0.4,20.0,4.1,45.5,0.6,53.6,5.1,0.2,0.5,0.8,0.8,90.9
41,Corey Brewer,LAL,82,47,35,15.6,4.5,17.2,11.7,0.6,2.01,1.24,0.263,0.4,0.0,0.8,0.621,1.333,0.768,2.0,0.4,1.1,37.9,0.2,0.2,81.3,50.0,0.6,31.5,0.1,6.0,0.1,6.0,0.1,4.8,1.0,37.9,1.0,24.3,0.3,39.3,0.6,69.4,0.0,100.0,0.2,50.0,46.1,0.5,0.1,25.0,1.9,24.2,0.0,24.4,10.2,1.9,0.4,19.4,3.2,59.8,0.3,65.4,8.2,0.7,0.2,0.9,1.1,74.5
42,Cristiano Felicio,CHI,66,31,35,15.8,4.8,21.2,12.4,0.5,1.54,0.35,0.226,1.5,0.4,4.0,0.386,0.28,0.914,0.3,0.0,0.1,37.5,0.1,0.2,70.0,68.4,0.1,26.3,0.0,0.0,0.0,5.3,0.1,26.3,0.2,37.5,0.2,26.9,0.1,44.4,3.7,67.8,0.1,33.3,0.6,48.5,57.9,2.0,1.4,67.7,5.0,40.0,0.1,40.5,5.3,3.0,0.9,28.9,5.9,51.2,0.6,57.0,4.1,0.4,0.3,2.0,3.1,63.6
43,Dahntay Jones,CLE,1,0,1,12.0,9.0,27.0,16.0,2.1,4.59,3.74,0.333,1.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,2.0,50.0,0.0,0.0,0.0,75.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,50.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5,1.0,1.0,100.0,2.0,50.0,0.0,50.0,4.2,1.0,0.0,0.0,2.0,50.0,0.0,50.0,4.3,0.0,0.0,0.0,0.0,0.0
44,Damjan Rudez,ORL,45,12,33,7.0,1.8,11.2,7.4,0.3,1.56,0.64,0.162,0.1,0.2,0.1,0.333,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.1,50.0,0.0,12.5,0.0,0.0,0.0,0.0,1.3,32.8,0.4,38.9,0.1,50.0,0.0,0.0,0.0,100.0,46.6,0.3,0.1,40.0,0.3,83.3,0.0,83.3,13.0,1.1,0.2,15.0,1.6,66.7,0.1,69.0,8.0,0.3,0.0,0.4,0.6,80.0
45,Daniel Ochefu,WAS,19,12,7,3.9,1.3,5.3,2.8,0.1,1.61,0.31,0.238,0.6,0.3,0.8,0.364,0.4,0.813,0.2,0.1,0.1,50.0,0.0,0.0,0.0,66.7,0.1,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.1,50.0,0.1,20.0,0.0,0.0,0.7,50.0,0.1,33.3,0.2,33.3,44.4,0.4,0.2,40.0,1.7,25.0,0.0,25.0,5.9,1.4,0.5,35.3,1.7,85.0,0.1,89.5,4.3,0.1,0.0,0.5,0.6,75.0
46,Danilo Gallinari,DEN,62,30,32,33.9,18.2,49.0,34.5,2.2,2.7,1.45,0.371,0.6,2.5,2.1,0.65,0.785,1.078,4.6,0.9,1.7,52.8,1.4,1.5,88.5,70.7,1.3,28.2,0.5,10.5,0.3,5.9,0.8,17.1,3.3,52.8,6.2,40.9,2.4,33.8,2.2,59.3,2.0,51.3,0.4,64.3,52.6,0.6,0.3,46.2,2.5,25.5,0.1,26.4,9.7,4.6,0.9,19.0,7.6,60.4,0.6,65.7,7.6,0.6,0.2,1.7,2.4,73.5
47,Danny Green,SAS,67,51,16,26.5,7.3,39.3,24.6,1.3,2.04,1.07,0.187,0.4,0.0,0.6,0.433,0.333,0.595,2.5,0.3,0.8,39.2,0.1,0.1,87.5,28.1,1.0,40.7,0.3,13.2,0.3,11.4,0.1,3.0,0.7,39.2,4.6,38.7,1.3,35.4,0.3,52.6,0.0,0.0,0.2,62.5,52.5,0.5,0.2,41.9,1.6,32.0,0.0,32.3,12.4,3.1,0.8,25.1,6.2,49.5,0.6,54.4,6.2,1.0,0.9,1.7,2.8,61.0
48,Dante Cunningham,NOP,66,28,38,25.0,6.6,27.5,14.5,0.6,1.33,0.3,0.24,0.8,0.1,1.5,0.509,0.0,0.808,0.6,0.1,0.3,40.0,0.0,0.1,75.0,47.5,0.1,17.5,0.1,10.0,0.1,17.5,0.0,5.0,0.3,40.0,3.7,41.1,0.1,15.4,1.2,67.3,0.0,0.0,0.4,60.0,58.4,0.9,0.5,55.4,2.0,44.8,0.0,45.9,7.1,3.5,0.7,19.5,6.2,57.0,0.5,61.6,5.7,0.6,0.4,1.8,2.7,66.1
49,Danuel House Jr.,WAS,1,0,1,0.8,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,100.0,0.0,100.0,5.0,0.0,0.0,0.0,0.0,0.0
50,Dario Saric,PHI,81,28,53,26.3,12.8,59.0,39.4,1.9,1.93,1.0,0.217,2.8,2.4,3.0,0.364,0.412,0.769,5.5,0.9,2.0,47.2,0.6,0.8,73.5,46.0,1.9,34.3,0.4,6.7,0.7,12.1,0.4,7.6,2.5,47.2,4.4,32.6,1.1,27.0,2.3,61.1,1.0,47.9,1.0,50.0,46.8,1.4,0.8,58.9,3.9,35.8,0.1,36.7,7.1,5.0,1.3,26.4,8.5,59.1,0.7,64.2,4.8,0.7,0.4,2.1,3.4,60.9
51,Darrell Arthur,DEN,41,20,21,15.6,6.4,25.0,15.3,0.6,1.48,0.45,0.255,0.8,0.6,1.1,0.313,0.231,0.617,0.9,0.0,0.3,16.7,0.2,0.2,100.0,32.4,0.2,27.0,0.1,13.5,0.1,13.5,0.1,10.8,0.3,16.7,4.6,46.0,0.4,29.6,0.7,55.0,0.1,33.3,0.2,57.1,56.5,0.7,0.5,72.0,1.6,42.4,0.1,45.5,8.4,2.3,0.7,28.7,4.2,54.4,0.4,60.0,6.7,0.5,0.5,1.1,2.0,57.5
52,Darrun Hilliard,DET,39,19,20,9.8,3.3,13.7,9.4,0.7,3.19,2.52,0.237,0.3,0.0,0.2,0.9,0.0,1.333,2.1,0.3,0.7,40.7,0.3,0.4,85.7,45.0,0.7,32.5,0.3,13.8,0.2,8.8,0.2,8.8,0.9,40.7,0.8,27.5,1.3,39.7,0.2,100.0,0.0,0.0,0.2,100.0,42.1,0.1,0.1,50.0,1.0,11.1,0.1,11.8,13.5,1.7,0.3,19.4,2.4,72.1,0.1,73.8,9.1,0.3,0.1,0.4,0.6,58.3
53,David Lee,SAS,78,58,20,18.8,7.4,34.5,21.2,0.9,1.59,0.58,0.213,2.9,2.2,4.2,0.404,0.503,0.909,0.7,0.2,0.4,40.0,0.1,0.2,75.0,57.9,0.2,22.8,0.0,5.3,0.1,7.0,0.1,10.5,0.4,40.0,0.5,44.7,0.2,36.4,3.8,67.0,1.1,52.9,1.2,54.3,58.9,1.9,1.3,66.2,4.2,46.0,0.1,47.4,6.1,3.8,1.1,29.3,6.5,58.0,0.5,63.0,4.8,0.4,0.5,1.4,2.5,55.7
54,David West,GSW,68,56,12,12.6,4.6,24.8,17.1,0.7,1.67,0.37,0.188,2.4,3.2,2.4,0.293,0.306,0.651,0.3,0.0,0.1,25.0,0.0,0.0,100.0,28.6,0.1,28.6,0.0,14.3,0.0,14.3,0.0,4.8,0.1,25.0,1.8,49.2,0.1,25.0,1.6,63.2,1.0,54.9,0.7,52.6,54.2,0.7,0.4,61.7,1.5,47.5,0.0,49.0,5.2,2.4,1.1,45.5,4.6,51.8,0.4,56.9,5.1,0.6,0.7,1.3,2.2,55.9
55,Davis Bertans,SAS,66,51,15,12.2,4.6,19.0,11.5,0.5,1.45,0.61,0.242,0.4,0.2,0.6,0.296,0.1,0.605,1.4,0.1,0.3,45.0,0.1,0.2,70.0,27.2,0.7,47.8,0.2,15.2,0.1,7.6,0.1,5.4,0.4,45.0,3.0,40.2,0.3,37.5,0.3,81.8,0.0,0.0,0.1,50.0,59.0,0.5,0.3,54.5,1.2,40.7,0.0,41.5,10.3,1.7,0.5,30.7,3.6,46.3,0.4,51.4,6.1,0.3,0.4,1.1,1.8,59.5
56,DeAndre' Bembry,ATL,38,20,18,9.8,2.7,13.6,9.0,0.6,2.69,1.94,0.196,0.4,0.1,1.2,0.353,0.0,0.804,1.3,0.2,0.5,45.0,0.0,0.1,0.0,35.3,0.6,41.2,0.1,9.8,0.1,7.8,0.0,2.0,0.5,45.0,0.1,10.5,0.3,46.2,1.0,58.6,0.0,0.0,0.2,50.0,48.5,0.6,0.4,64.3,1.7,35.0,0.0,35.0,8.1,2.0,0.4,22.2,3.6,54.9,0.5,64.3,7.5,0.2,0.1,0.4,0.6,66.7
57,DeMarcus Cousins,NOP,72,30,42,34.2,27.0,78.3,56.2,3.2,2.49,1.14,0.344,6.1,9.9,4.9,0.265,0.504,0.873,8.9,2.1,4.2,48.9,1.7,2.3,74.8,69.4,1.8,20.6,0.5,5.6,0.9,10.6,1.2,13.1,6.2,48.9,6.0,36.3,2.3,36.9,4.3,55.6,5.0,47.2,1.6,51.8,49.8,2.1,1.4,67.1,6.1,34.9,0.1,35.7,5.5,8.9,2.5,27.9,12.4,71.8,0.7,76.2,4.5,1.4,1.3,2.9,5.1,56.0
