Season,Player,PC1,PC2,PC3,PC4,PC5
2001,A.C. Green,0.7317226778009578,-1.2977939637545328,-1.701516622803179,1.6931100214385941,1.3304699044075956
2001,A.J. Guyton,-2.892227721674351,-1.5214083799788893,-1.135180905990419,0.7131529507541062,0.37543543063833357
2001,Aaron McKie,-1.9171185073599222,0.6791723787354645,0.4105729495740476,0.7313797924610341,0.6003809016325957
2001,Aaron Williams,3.5835822546293095,0.3974258528924552,0.042289550810098935,0.4762425209362138,-0.24884828342161655
2001,Adam Keefe,1.2258714098029506,-1.5498279889531037,-0.667851699764903,0.5425585264638749,1.060137985938899
2001,Adonal Foyle,3.8827153517548254,-0.3924552763430103,-0.42465383799996226,1.1011103416393189,-3.1976278761965875
2001,Adrian Griffin,-0.6816609246271595,-0.9245722867335588,0.4469295427114129,-0.183640673778701,0.32159024511169537
2001,Al Harrington,1.2969468822732202,0.5066220211151975,-0.49237031042473905,1.6663783914919463,0.03980107477970357
2001,Alan Henderson,2.270788082201008,1.9607654946366784,-0.3713694872909525,0.6663093858987235,-0.6242581242537285
2001,Allan Houston,-2.064064475149611,1.2551074942283629,-1.93833351074906,0.9713065338474441,-0.043044213152124144
2001,Allen Iverson,-1.9010182543364085,4.9366023784419655,-0.7895842689068597,-0.6334517854228339,0.7161279987754996
2001,Alonzo Mourning,3.8842597936857337,3.4095545629847077,-2.307461057105578,-0.4436570274469174,-1.2997567947375512
2001,Alvin Williams,-2.2098222931022846,-0.03146975880360268,-0.15364714374087715,1.8023582052275744,1.2401479959036639
2001,Andre Miller,-0.9906354964900543,3.1857125665970725,0.9066133788756251,2.1006649215488187,0.6223038439672138
2001,Andrew DeClercq,3.975637425006568,-0.9377693369260849,1.2302385310818882,0.7781274726200806,0.5322132998559996
2001,Andy Panko,-1.4407447867745196,-4.613967237321767,2.246179131529633,2.263490484902692,-1.3028608560203132
2001,Anfernee Hardaway,-1.2277195240931145,0.43183136136634953,-0.016611119075545615,0.6499522816337976,0.9131879248648624
2001,Antawn Jamison,-0.34050681627243595,2.383971201990563,-2.0298827089767677,-0.8206936934330316,-0.22166611928891022
2001,Anthony Carter,-1.299872288920525,0.6157333197783622,0.02894839975677067,2.3381108433964597,0.7873256016772749
2001,Anthony Goldwire,-3.097301305671684,1.152190610051826,0.9236715588529096,0.25521940775627455,0.4235250462625253
2001,Anthony Johnson,-0.8126586445757555,0.9483560018108065,0.061717556889384295,3.683908937705815,0.29020755056275677
2001,Anthony Mason,1.5881488182789125,1.4746501546963093,-0.3554958799082262,1.5963788418438278,-0.575199584714303
2001,Anthony Miller,1.277474715951664,-1.4047965763968506,-2.2406746840846345,3.448574857648829,-0.7397442477743965
2001,Anthony Peeler,-2.4836643763064745,-0.7370866758770419,-0.8188725761769577,0.45539756978392004,0.5011542083516117
2001,Antoine Walker,-1.2361831127171106,2.808331573438185,0.5105677650793913,-1.1018464654814222,-1.431903203361744
2001,Antonio Daniels,-1.8891783860061147,-0.04042584599783726,0.7337039668695026,0.5815600513413746,-0.11052712562762149
2001,Antonio Davis,2.4771046735963242,0.18525107322062412,-2.1798554559257255,-1.0346036877900926,1.2075248689834757
2001,Antonio Harvey,2.114549740841683,0.1958804666613469,-2.1371089589582053,1.4365809656729522,-0.786230251492168
2001,Antonio McDyess,2.4069512989965025,2.227755106358009,-2.7785796229184814,0.443353327195787,-0.2024187862262956
2001,Art Long,5.802115644854535,-0.23052993896620283,0.6585506462069787,1.528956820471764,-3.091620489156423
2001,Arvydas Sabonis,1.2229150071676929,1.4924413089552446,-1.5378791933239158,-0.5544494763211052,-0.4393195949805534
2001,Austin Croshere,-0.07716173667065915,0.8584102851991496,-0.7452745878249835,-1.2409254417016538,-0.37879196379285507
2001,Avery Johnson,-1.0598986956729892,-0.5745981840748045,0.44780236455044903,2.483796751738704,0.743405482017234
2001,Baron Davis,-1.1154680166224726,0.9006673579856382,1.8818666543985638,0.41223068401383983,0.7651356898485303
2001,Ben Wallace,3.9315784665685425,-1.3579094989474376,1.1042160104765872,-1.0764081589481267,0.02878855382838617
2001,Bill Curley,1.9954455271851197,-0.4387853677330481,-0.36435954609777366,0.5794450471408535,0.3351823380957508
2001,Billy Owens,0.03847216138727279,-0.9058407444325003,-0.3004653667475384,-0.08287504484576257,0.5495478315478833
2001,Bimbo Coles,-1.6294205650030174,1.1477858056369656,-0.33702663937398386,3.537855162214146,0.2991249269704907
2001,Bo Outlaw,3.9692670249266215,-1.0768642785446039,2.2810212338355664,0.21302728063857493,0.6008424131332035
2001,Bob Sura,-1.0749782867331603,0.8389482099021435,1.5833866859578658,-0.21348085339286024,0.03375224163871139
2001,Bobby Jackson,-1.5972073684641717,-0.23085725552724148,0.07210170500976093,0.2932309599396531,0.6282654600248365
2001,Bonzi Wells,0.06504451891702205,1.2245923527623568,0.06967532881777987,-0.6657576003274313,1.3520320046066885
2001,Brad Miller,2.1087357530464317,0.4262920366644347,-0.5339783505232617,-0.8585478356315598,1.105555878398084
2001,Brent Barry,-1.831943306123162,-1.5107294211210258,1.5462270178008892,-0.36499017194582967,-0.2747714996759583
2001,Brent Price,-0.9500715920891689,2.4751547604667663,-0.36735078677696625,1.1789466143573368,2.4450222039581466
2001,Brevin Knight,-2.0856389254177996,0.4105838664291953,0.3434749573767214,3.185005255552627,1.4027754044189475
2001,Brian Cardinal,1.434945365905529,-0.7224744611723154,0.08823136666887582,0.05193269875920989,2.9452650466524397
2001,Brian Grant,2.152738187054276,1.1892931514486496,-1.4188348319301054,0.6901391006213514,-0.30798801005516707
