,Player,GS,FG,FGA,ORB,DRB,AST,STL,BLK,TOV,PF
613,Ibo Kutluay,0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.4,0.2
328,Ira Newble,69,2.5,5.7,1.1,1.9,1.2,0.7,0.2,0.8,1.9
168,J.R. Smith,56,3.9,9.8,0.5,1.5,1.9,0.7,0.1,1.4,1.8
448,Jabari Smith,2,1.4,3.3,0.6,1.8,0.8,0.6,0.3,0.9,2.3
464,Jackie Butler,0,1.3,1.3,0.0,0.0,0.0,0.3,0.0,0.3,0.0
396,Jackson Vroman,18,1.8,4.3,1.4,2.4,0.9,0.5,0.4,1.4,2.3
357,Jacque Vaughn,34,2.1,4.6,0.2,1.3,1.9,0.6,0.0,0.9,1.9
512,Jahidi White,0,0.8,1.8,0.6,1.4,0.1,0.1,0.7,0.6,1.8
511,Jake Tsakalidis,1,1.0,2.1,0.7,1.1,0.3,0.1,0.5,0.4,1.4
536,Jake Voskuhl,1,0.7,1.6,0.8,1.6,0.4,0.1,0.3,0.5,1.6
47,Jalen Rose,65,6.5,14.3,0.5,2.9,2.6,0.8,0.1,2.2,2.3
134,Jamaal Magloire,22,4.3,9.9,3.4,5.5,1.3,0.3,1.0,2.6,3.2
78,Jamaal Tinsley,40,5.5,13.1,0.7,3.4,6.4,2.0,0.3,3.4,2.8
51,Jamal Crawford,67,6.2,15.7,0.5,2.4,4.3,1.3,0.3,2.1,1.9
462,Jamal Sampson,0,1.2,2.7,1.6,3.7,0.3,0.2,0.7,0.7,2.3
208,Jameer Nelson,21,3.6,7.9,0.7,1.8,3.0,1.0,0.0,1.5,2.5
380,James Jones,24,1.7,4.2,0.5,1.8,0.8,0.4,0.4,0.6,1.6
220,James Posey,18,2.5,7.1,0.9,3.5,1.8,1.0,0.5,1.4,2.7
513,James Thomas,2,1.1,1.8,1.5,1.8,0.4,0.4,0.4,0.6,1.2
560,Jamison Brewer,0,0.6,2.1,0.3,0.9,0.7,0.4,0.1,0.7,0.6
305,Jannero Pargo,0,2.6,6.7,0.4,1.1,2.4,0.5,0.0,1.4,1.7
277,Jared Jeffries,71,2.6,5.6,2.0,2.9,2.0,0.9,0.5,1.5,2.7
592,Jared Reiner,2,0.5,1.6,0.7,1.3,0.1,0.2,0.4,0.5,1.8
414,Jarron Collins,38,1.3,3.1,1.1,2.1,1.2,0.2,0.1,0.7,2.9
170,Jarvis Hayes,22,3.8,9.8,0.8,3.4,1.7,0.9,0.2,1.1,2.0
339,Jason Collier,44,2.5,5.4,1.2,1.4,0.3,0.2,0.2,0.9,2.1
302,Jason Collins,80,2.3,5.6,1.9,4.2,1.3,0.9,0.9,1.1,4.0
194,Jason Hart,27,3.5,7.7,0.2,2.5,5.0,1.3,0.2,1.4,2.3
210,Jason Kapono,14,3.3,8.3,0.4,1.6,0.8,0.5,0.1,0.6,1.6
89,Jason Kidd,65,5.2,13.0,1.4,6.0,8.3,1.9,0.1,2.5,1.7
22,Jason Richardson,72,8.5,19.0,1.7,4.2,3.9,1.5,0.4,2.3,2.2
116,Jason Terry,57,4.7,9.3,0.5,1.9,5.4,1.4,0.2,1.8,2.2
175,Jason Williams,68,3.7,9.1,0.3,1.5,5.6,1.1,0.1,1.8,1.3
274,Jeff Foster,43,2.8,5.3,3.4,5.7,0.7,0.8,0.2,0.9,3.0
102,Jeff McInnis,69,5.0,12.0,0.4,1.6,5.1,0.7,0.0,1.5,2.3
571,Jelani McCoy,0,0.7,1.3,0.7,1.4,0.0,0.3,0.8,0.6,2.4
540,Jermaine Jackson,0,0.8,1.6,0.1,1.0,1.1,0.3,0.0,0.5,1.2
11,Jermaine O'Neal,41,8.8,19.4,1.9,6.9,1.9,0.6,2.0,3.0,3.9
379,Jerome James,80,2.2,4.3,1.0,2.0,0.2,0.3,1.4,1.1,3.5
410,Jerome Williams,4,1.5,3.1,1.5,2.1,0.5,0.7,0.1,0.8,2.0
84,Jerry Stackhouse,7,4.9,11.8,0.7,2.6,2.3,0.9,0.2,1.9,1.9
159,Jim Jackson,27,3.9,9.1,0.5,3.7,2.9,0.5,0.1,1.8,2.4
294,Jiří Welsch,32,2.1,5.2,0.4,2.0,1.5,0.6,0.1,1.0,1.7
57,Joe Johnson,82,6.6,14.4,1.5,3.7,3.5,1.0,0.3,1.8,2.0
155,Joe Smith,73,4.3,8.4,2.4,4.9,0.9,0.6,0.5,1.1,3.0
306,Joel Przybilla,50,2.6,4.4,2.3,5.4,1.0,0.3,2.1,1.3,3.1
588,John Edwards,1,0.4,1.2,0.3,0.4,0.1,0.1,0.2,0.3,0.5
420,John Salmons,8,1.5,3.6,0.2,1.9,2.0,0.7,0.2,0.9,1.6
510,John Thomas,8,1.0,2.0,0.9,1.3,0.4,0.3,0.3,0.4,1.9
286,Jon Barry,2,2.3,5.3,0.4,1.9,2.4,0.9,0.1,1.0,1.4
372,Jonathan Bender,0,2.3,5.7,0.7,1.3,0.6,0.1,0.3,1.4,1.3
172,Josh Childress,44,3.8,8.0,2.4,3.6,1.9,0.9,0.4,1.3,2.3
500,Josh Davis,5,1.0,2.6,0.7,1.2,0.3,0.2,0.1,0.4,1.1
107,Josh Howard,76,5.0,10.4,2.2,4.1,1.4,1.5,0.6,1.6,2.8
183,Josh Smith,59,3.7,8.1,2.0,4.2,1.7,0.8,1.9,1.8,2.1
222,Juan Dixon,4,3.0,7.1,0.5,1.4,1.8,0.7,0.1,1.1,1.6
240,Jumaine Jones,23,2.8,6.4,1.4,3.8,0.9,0.6,0.3,0.6,2.2
343,Junior Harrington,7,2.2,6.1,0.4,1.7,2.1,0.9,0.2,1.4,2.5
553,Justin Reed,0,0.7,1.3,0.3,0.3,0.4,0.1,0.0,0.2,0.5
187,Juwan Howard,47,4.0,8.9,2.1,3.6,1.5,0.5,0.1,1.3,2.3
572,Jérôme Moïso,1,0.5,0.9,0.5,1.4,0.1,0.2,0.3,0.4,0.7
586,Kaniel Dickens,0,0.4,1.3,0.3,0.5,0.1,0.2,0.1,0.2,0.5
211,Kareem Rush,22,3.3,8.5,0.4,1.4,1.4,0.4,0.1,1.0,1.5
570,Kedrick Brown,0,0.3,0.8,0.1,1.3,0.5,0.4,0.1,0.6,0.5
185,Keith Bogans,42,3.5,9.3,1.0,2.0,1.8,0.9,0.1,1.6,2.3
225,Keith McLeod,47,2.7,7.7,0.4,1.8,4.5,1.2,0.2,1.9,2.6
148,Keith Van Horn,16,4.1,9.1,1.4,3.3,1.2,0.6,0.3,1.3,2.7
271,Kelvin Cato,50,2.6,4.8,1.6,5.1,0.6,0.9,1.3,1.0,2.7
318,Kendall Gill,0,2.3,5.7,0.8,1.9,1.9,1.0,0.3,0.6,2.6
509,Kendrick Perkins,3,0.9,2.0,0.9,2.1,0.4,0.2,0.6,0.7,1.6
393,Kenny Anderson,20,2.0,4.7,0.6,1.5,2.4,0.8,0.0,1.1,2.0
112,Kenny Thomas,58,5.0,10.7,2.5,4.8,2.1,0.9,0.2,1.8,3.1
74,Kenyon Martin,67,6.3,13.0,2.1,5.2,2.4,1.4,1.1,2.1,3.3
310,Kerry Kittles,0,2.5,6.6,0.1,2.8,1.8,0.7,0.3,0.6,1.1
16,Kevin Garnett,82,8.3,16.6,3.0,10.5,5.7,1.5,1.4,2.7,2.5
498,Kevin Martin,0,1.0,2.6,0.6,0.6,0.5,0.4,0.1,0.5,0.8
591,Kevin Ollie,0,0.4,1.2,0.1,0.6,0.7,0.2,0.0,0.2,0.6
495,Kevin Willis,5,1.2,3.1,1.0,1.6,0.3,0.3,0.2,0.5,1.8
364,Keyon Dooling,0,1.9,4.7,0.1,1.1,1.8,0.5,0.1,0.9,1.6
70,Kirk Hinrich,77,5.8,14.6,0.4,3.5,6.4,1.6,0.3,2.3,3.2
604,Kirk Penney,0,0.3,0.8,0.0,0.3,0.3,0.0,0.0,0.5,0.0
375,Kirk Snyder,7,1.8,4.8,0.7,1.0,0.5,0.4,0.3,0.9,1.7
1,Kobe Bryant,66,8.7,20.1,1.4,4.5,6.0,1.3,0.8,4.1,2.6
418,Kris Humphries,4,1.7,4.3,1.1,1.9,0.6,0.4,0.3,0.8,1.4
142,Kurt Thomas,80,5.3,11.3,2.1,8.3,2.0,0.9,1.0,1.2,3.9
269,Kwame Brown,14,2.6,5.6,1.7,3.2,0.9,0.6,0.4,1.6,2.7
140,Kyle Korver,57,3.9,9.3,0.5,4.1,2.2,1.3,0.4,1.3,3.2
79,Lamar Odom,64,5.7,12.1,2.1,8.1,3.7,0.7,1.0,2.5,3.3
324,Lamond Murray,1,2.1,5.0,0.7,1.9,0.8,0.5,0.3,0.9,1.4
471,Laron Profit,4,1.3,3.0,0.6,1.2,0.9,0.4,0.1,0.6,1.0
19,Larry Hughes,61,7.7,17.8,1.2,5.0,4.7,2.9,0.3,2.5,2.8
105,Latrell Sprewell,79,5.0,12.0,0.8,2.4,2.2,0.7,0.3,1.6,1.6
406,Lawrence Funderburke,0,1.5,3.0,0.5,1.0,0.0,0.0,0.0,0.0,1.0
2,LeBron James,80,9.9,21.1,1.4,6.0,7.2,2.2,0.7,3.3,1.8
614,League Average,,,,,,,,,,
268,Leandro Barbosa,6,2.7,5.6,0.5,1.6,2.0,0.5,0.1,1.4,2.0
91,Lee Nailon,51,6.1,12.8,1.9,2.5,1.6,0.5,0.2,1.6,2.8
439,Lindsey Hunter,3,1.4,4.0,0.5,1.1,1.7,0.9,0.2,0.9,1.6
611,Linton Johnson,0,0.0,1.0,0.0,1.5,0.0,0.5,0.0,0.5,0.5
481,Lionel Chalmers,0,1.2,3.5,0.1,0.8,1.4,0.4,0.0,0.7,0.8
569,Lonny Baxter,0,0.8,2.8,1.0,1.0,0.0,0.0,0.0,1.0,2.5
435,Loren Woods,30,1.6,3.6,1.8,3.1,0.4,0.2,0.9,0.8,1.7
190,Lorenzen Wright,77,4.0,8.5,2.2,5.5,1.1,0.7,0.9,1.3,3.1
415,Lucious Harris,4,1.6,4.1,0.5,1.1,0.7,0.4,0.1,0.4,0.9
528,Luis Flores,0,0.9,1.8,0.1,0.1,0.7,0.1,0.0,0.7,0.6
497,Luke Jackson,0,1.0,2.7,0.2,0.4,0.3,0.0,0.0,0.2,0.4
177,Luke Ridnour,82,3.6,9.0,0.7,1.8,5.9,1.1,0.3,1.8,2.3
473,Luke Walton,5,1.2,3.0,0.9,1.4,1.5,0.4,0.2,1.0,1.1
133,Luol Deng,45,4.6,10.6,1.5,3.8,2.2,0.8,0.4,1.9,1.6
477,Maciej Lampe,0,1.3,3.6,0.6,1.8,0.3,0.1,0.2,0.5,1.4
349,Malik Allen,1,2.3,4.9,1.1,1.6,0.5,0.3,0.6,0.5,1.5
262,Malik Rose,5,2.6,5.8,1.7,2.8,0.8,0.6,0.2,1.3,2.7
551,Mamadou N'Diaye,0,0.7,1.8,0.8,0.8,0.1,0.1,0.5,0.0,1.8
67,Manu Ginóbili,74,5.0,10.5,1.0,3.4,3.9,1.6,0.4,2.3,2.6
120,Marc Jackson,23,4.2,9.0,2.3,2.7,1.0,0.4,0.2,1.6,2.1
400,Marcus Banks,2,1.4,3.5,0.4,1.2,1.9,0.8,0.2,1.0,1.8
166,Marcus Camby,66,4.2,9.1,2.0,8.0,2.3,0.9,3.0,1.6,2.7
315,Marcus Fizer,0,2.5,5.4,0.5,2.7,1.2,0.5,0.2,1.2,1.8
455,Marcus Haislip,0,1.4,4.2,0.6,1.1,0.3,0.2,0.2,0.7,1.7
507,Mario Kasun,0,1.0,2.2,1.2,1.7,0.2,0.2,0.3,0.6,1.9
196,Mark Blount,57,4.0,7.5,1.7,3.1,1.6,0.4,0.8,1.9,2.8
525,Mark Jones,0,0.9,3.1,0.6,0.7,0.6,0.5,0.2,0.3,1.6
534,Mark Madsen,14,0.8,1.6,1.5,1.6,0.4,0.2,0.3,0.6,2.5
605,Mark Pope,0,0.2,0.7,0.6,0.3,0.1,0.1,0.2,0.1,0.6
180,Marko Jarić,41,3.8,9.1,0.4,2.8,6.1,1.7,0.3,2.0,2.1
200,Marquis Daniels,17,3.7,8.4,1.5,2.2,2.1,1.4,0.2,1.4,2.1
597,Mateen Cleaves,0,0.4,1.0,0.1,0.3,0.5,0.1,0.0,0.1,0.1
436,Matt Barnes,9,1.4,3.5,1.1,2.0,1.3,0.7,0.2,1.0,1.9
259,Matt Bonner,0,3.0,5.6,1.3,2.2,0.6,0.5,0.2,0.5,2.7
203,Matt Carroll,0,2.8,7.2,0.5,1.9,0.7,0.7,0.1,1.0,1.5
425,Matt Freije,11,1.6,5.5,0.7,2.0,0.9,0.6,0.1,0.7,1.7
92,Matt Harpring,55,5.4,11.0,2.5,3.6,1.8,0.9,0.2,1.7,3.2
607,Maurice Baker,0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.2,0.6
304,Maurice Evans,11,2.5,5.7,1.4,1.7,0.7,0.6,0.1,0.5,1.6
252,Maurice Taylor,16,3.1,6.9,1.0,2.9,1.0,0.4,0.3,1.4,2.8
101,Mehmet Okur,25,4.3,9.2,2.4,5.1,2.0,0.4,0.8,1.7,2.8
255,Melvin Ely,17,2.9,6.7,1.8,2.3,1.0,0.4,0.9,1.5,2.5
7,Metta World Peace,7,8.4,17.0,1.1,5.3,3.1,1.7,0.9,2.4,3.9
544,Michael Bradley,0,0.8,1.3,0.4,1.1,0.3,0.1,0.1,0.3,0.7
561,Michael Curry,7,0.7,1.6,0.4,1.1,0.8,0.3,0.2,0.3,2.2
424,Michael Doleac,8,1.9,4.1,0.9,2.3,0.6,0.3,0.3,0.5,2.0
69,Michael Finley,64,6.0,14.2,0.7,3.4,2.6,0.8,0.3,0.9,1.9
329,Michael Olowokandi,34,2.6,5.7,1.7,3.5,0.5,0.2,0.9,1.1,3.1
14,Michael Redd,75,8.3,18.9,1.0,3.2,2.3,0.8,0.1,1.8,2.0
579,Michael Ruffin,7,0.5,1.3,2.0,2.2,0.8,0.5,0.5,0.6,2.4
535,Michael Stewart,1,0.9,1.8,1.8,1.6,0.4,0.5,0.4,0.5,2.7
195,Mickaël Piétrus,3,3.2,7.5,1.0,1.9,1.2,0.7,0.3,1.4,2.1
31,Mike Bibby,80,7.0,15.8,1.0,3.2,6.8,1.6,0.4,2.5,2.4
98,Mike Dunleavy,79,5.2,11.5,1.2,4.3,2.6,1.0,0.3,1.7,2.5
129,Mike James,5,4.5,10.1,0.5,2.3,3.6,0.9,0.1,1.4,2.4
99,Mike Miller,51,5.1,10.1,0.5,3.5,2.9,0.7,0.3,1.7,2.6
217,Mike Sweetney,28,3.1,5.8,2.2,3.2,0.6,0.4,0.4,1.4,2.9
563,Mike Wilks,0,0.7,1.6,0.1,0.4,0.7,0.3,0.0,0.3,0.5
352,Mikki Moore,4,1.9,3.9,1.3,2.0,0.6,0.3,0.4,0.9,2.3
337,Milt Palacio,4,2.2,4.9,0.3,1.4,3.5,0.6,0.2,1.3,1.6
171,Mo Williams,80,4.0,9.2,0.6,2.4,6.1,0.9,0.1,2.5,2.8
516,Moochie Norris,0,0.9,2.9,0.3,0.9,1.0,0.5,0.1,0.7,1.2
111,Morris Peterson,61,4.3,10.3,0.9,3.3,2.1,1.1,0.2,1.1,2.7
191,Nazr Mohammed,59,3.8,7.8,3.2,4.4,0.4,0.8,1.1,1.4,3.1
97,Ndudi Ebi,0,5.5,10.5,3.0,5.0,0.5,0.5,0.5,1.5,3.5
176,Nenad Krstić,57,3.7,7.6,2.1,3.2,1.0,0.4,0.8,1.5,3.7
186,Nenê,18,3.5,7.0,1.9,4.0,1.5,0.9,0.9,1.7,3.0
341,Nick Collison,4,2.3,4.3,1.9,2.7,0.4,0.4,0.6,0.8,3.1
153,Nick Van Exel,34,4.0,10.6,0.4,2.7,4.3,0.8,0.0,1.7,1.3
576,Nikoloz Tskitishvili,0,0.6,2.1,0.3,0.8,0.3,0.2,0.3,0.5,0.9
346,Obinna Ekezie,31,1.9,4.3,1.6,2.6,0.3,0.5,0.3,1.1,3.1
401,Omar Cook,0,2.0,4.8,0.4,1.0,4.4,1.2,0.2,1.2,1.2
223,Othella Harrington,28,3.1,6.1,1.5,2.7,0.8,0.3,0.3,1.2,2.7
157,P.J. Brown,78,4.1,9.2,3.2,5.7,2.2,0.9,0.6,1.2,2.8
526,Pape Sow,4,0.9,2.1,0.7,1.4,0.1,0.4,0.1,0.4,1.7
402,Pat Garrity,0,1.7,4.3,0.3,1.5,0.4,0.3,0.1,0.4,1.5
50,Pau Gasol,53,6.4,12.4,2.3,5.0,2.4,0.7,1.7,2.4,2.6
23,Paul Pierce,82,6.8,14.9,1.0,5.6,4.2,1.6,0.5,2.8,3.1
585,Paul Shirley,0,0.6,1.2,0.1,0.1,0.3,0.0,0.0,0.1,0.3
606,Pavel Podkolzin,0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.4,0.8
28,Peja Stojaković,66,6.8,15.4,0.9,3.4,2.1,1.2,0.2,1.5,2.4
552,Peter John Ramos,0,0.8,1.7,0.2,0.5,0.0,0.0,0.2,0.5,0.7
20,Player,GS,FG,FGA,ORB,DRB,AST,STL,BLK,TOV,PF
214,Predrag Drobnjak,1,3.4,7.6,1.0,2.3,0.7,0.6,0.3,1.1,1.9
100,Primož Brezec,72,5.4,10.5,3.1,4.2,1.2,0.5,0.8,1.5,2.5
82,Quentin Richardson,78,5.2,13.2,1.2,4.9,2.0,1.2,0.3,1.3,2.5
373,Quinton Ross,19,2.1,4.8,0.8,1.9,1.4,0.7,0.3,0.7,2.1
467,Qyntel Woods,0,1.7,4.0,0.7,1.3,0.0,1.3,0.0,0.7,2.0
152,Raef LaFrentz,80,4.3,8.6,1.9,5.0,1.2,0.5,1.2,0.9,3.3
463,Rafael Araújo,41,1.3,3.0,1.0,2.1,0.3,0.4,0.1,0.9,2.7
90,Rafer Alston,78,5.0,12.2,0.5,3.0,6.4,1.5,0.1,2.1,2.7
117,Raja Bell,32,4.8,10.6,0.8,2.4,1.4,0.7,0.1,1.3,3.3
441,Randy Livingston,4,1.3,3.1,0.2,0.5,2.6,0.7,0.1,0.8,1.6
26,Rashard Lewis,71,7.5,16.2,1.5,3.9,1.3,1.1,0.9,1.7,2.2
87,Rasheed Wallace,79,5.9,13.4,2.2,5.9,1.8,0.8,1.5,1.6,3.0
327,Rasho Nesterović,70,2.8,6.1,2.6,3.9,1.0,0.4,1.7,1.0,3.0
297,Rasual Butler,15,2.5,6.3,0.2,2.1,1.0,0.3,0.4,0.6,1.6
13,Ray Allen,78,8.2,19.2,1.0,3.4,3.7,1.1,0.1,2.2,2.1
365,Raül López,15,1.8,4.4,0.2,1.0,4.0,0.7,0.1,1.5,2.5
537,Reece Gaines,0,0.8,2.4,0.0,0.6,0.3,0.2,0.0,0.3,0.8
378,Reggie Evans,79,1.7,3.5,3.2,6.1,0.7,0.7,0.2,1.3,2.6
85,Reggie Miller,66,4.8,10.9,0.3,2.1,2.2,0.8,0.1,1.2,1.7
45,Richard Hamilton,76,6.7,15.3,1.0,2.9,4.9,1.0,0.2,2.9,3.1
17,Richard Jefferson,33,7.2,17.1,1.5,5.8,4.0,1.0,0.5,4.0,3.3
437,Richie Frahm,0,1.3,3.3,0.4,1.0,0.7,0.3,0.1,0.3,0.8
345,Rick Brunson,39,2.1,5.5,0.3,2.1,5.1,1.0,0.1,1.6,1.3
66,Ricky Davis,11,5.9,12.7,0.8,2.2,3.0,1.1,0.3,2.5,2.1
323,Robert Horry,16,2.1,5.0,1.2,2.4,1.1,0.9,0.8,0.9,1.8
600,Robert Swift,0,0.3,0.7,0.1,0.3,0.1,0.1,0.4,0.3,1.0
